identifier,question_id,label,position
S101E.Q9B:1.0,S101E.Q9B,Rather be a staff officer,1
S101E.Q9B:2.0,S101E.Q9B,Rather be a line officer,2
S101E.Q9B:3.0,S101E.Q9B,Undecided,3
S101E.Q9C:0.0,S101E.Q9C,No answer,0
S101E.Q9C:1.0,S101E.Q9C,Line officers,1
S101E.Q9C:2.0,S101E.Q9C,Staff officers,2
S101E.Q9C:3.0,S101E.Q9C,About the same,3
S101E.Q9D:0.0,S101E.Q9D,No answer,0
S101E.Q9D:2.0,S101E.Q9D,I think the present practice is somewhat unfair,2
S101E.Q9D:nan,S101E.Q9D,Question 10 not coded.,
S101E.Q9D:1.0,S101E.Q9D,I think the present practice is O.K.,1
S101E.Q9D:3.0,S101E.Q9D,I think the present practice is very unfair,3
S101E.Q11:0.0,S101E.Q11,No answer,0
S101E.Q11:1.0,S101E.Q11,All or most of the time,1
S101E.Q11:2.0,S101E.Q11,Some of the time,2
S101E.Q11:3.0,S101E.Q11,Little or none of the time,3
S101E.Q12:0.0,S101E.Q12,No answer,0
S101E.Q12:1.0,S101E.Q12,More than half of the men have been casualties,1
S101E.Q12:2.0,S101E.Q12,Between a quarter and a half have been casualties,2
S101E.Q12:3.0,S101E.Q12,Less than a quarter have been casualties,3
S101E.Q12:4.0,S101E.Q12,Don't know,4
S101E.Q13:1.0,S101E.Q13,I am usually in good spirits,1
S101E.Q13:2.0,S101E.Q13,I am in good spirits some of the time and in low spirits some of the time,2
S101E.Q13:3.0,S101E.Q13,I am usually in low spirits,3
S101E.Q14:1.0,S101E.Q14,More important than most any other soldier's job,1
S101E.Q14:2.0,S101E.Q14,"Important, but no more so than many others",2
S101E.Q14:3.0,S101E.Q14,Not very important compared with what other soldiers can do,3
S101E.Q15:0.0,S101E.Q15,No answer,0
S101E.Q15:1.0,S101E.Q15,Very good,1
S101E.Q15:2.0,S101E.Q15,Fairly good,2
S101E.Q15:3.0,S101E.Q15,Not very good,3
S101E.Q15:4.0,S101E.Q15,Not good at all,4
S101E.Q16:1.0,S101E.Q16,I usually feel it is not worthwhile,1
S101E.Q16:2.0,S101E.Q16,I usually feel it is worthwhile,2
S101E.Q16:3.0,S101E.Q16,Undecided,3
S101E.Q17:0.0,S101E.Q17,No answer,0
S101E.Q17:1.0,S101E.Q17,"Yes, almost always",1
S101E.Q17:2.0,S101E.Q17,"Yes, sometimes",2
S101E.Q17:3.0,S101E.Q17,"No, never",3
S101E.Q17:4.0,S101E.Q17,Undecided,4
S101E.Q18:0.0,S101E.Q18,No answer,0
S101E.Q18:1.0,S101E.Q18,As much as they could,1
S101E.Q18:2.0,S101E.Q18,They could have given us a little more,2
S101E.Q18:3.0,S101E.Q18,They could have given us a great deal more,3
S101E.Q19:0.0,S101E.Q19,No answer,0
S101E.Q19:1.0,S101E.Q19,As much as they could,1
S101E.Q19:2.0,S101E.Q19,Could have done somewhat more,2
S101E.Q19:3.0,S101E.Q19,Could have done a great deal more,3
S101E.Q20:0.0,S101E.Q20,No answer,0
S101E.Q20:1.0,S101E.Q20,Purple Heart,1
S101E.Q20:2.0,S101E.Q20,Silver Star,2
S101E.Q20:3.0,S101E.Q20,Distinguished Service Cross,3
S101E.Q20:4.0,S101E.Q20,Purple Heart and Silver Star,4
S101E.Q20:5.0,S101E.Q20,Purple Heart and Distinguished Service Cross,5
S101E.Q20:6.0,S101E.Q20,Silver Star and Distinguished Service Cross,6
S101E.Q20:7.0,S101E.Q20,"Purple Heart, Silver Star and Distinguished Service Cross",7
S101E.Q20:8.0,S101E.Q20,"None of the three (Purple Heart, Silver Star, Distinguished Service Cross)",8
S101E.Q21A:0.0,S101E.Q21A,No answer,0
S101E.Q21A:1.0,S101E.Q21A,All men I know who got them really deserved them,1
S101E.Q21A:2.0,S101E.Q21A,A few men I know who got them did not deserve them,2
S101E.Q21A:3.0,S101E.Q21A,Many men I know who got them did not deserve them,3
S101E.Q21B:0.0,S101E.Q21B,No answer,0
S101E.Q21B:1.0,S101E.Q21B,Many men I know deserved Silver Stars but did not get them,1
S101E.Q21B:2.0,S101E.Q21B,A few men I know deserved Silver Stars but did not get them,2
S101E.Q21B:3.0,S101E.Q21B,Nobody I know deserved a Silver Star but did not get it,3
S101E.Q22:1.0,S101E.Q22,It was more frightening the more I saw of it,1
S101E.Q22:2.0,S101E.Q22,It was less frightening the more I saw of it,2
S101E.Q22:4.0,S101E.Q22,It stayed frightening all the time,4
S101E.Q22:nan,S101E.Q22,"Codes 1-4 precoded on questionnaire, other responses volunteered.",
S101E.Q22:0.0,S101E.Q22,No answer,0
S101E.Q22:3.0,S101E.Q22,It was never frightening,3
S101E.Q23:0.0,S101E.Q23,No answer,0
S101E.Q23:1.0,S101E.Q23,I want very much to get into it as soon as possible,1
S101E.Q23:2.0,S101E.Q23,I am ready to go anytime,2
S101E.Q23:3.0,S101E.Q23,I hope I won't have to go but if I go I think I will do all right,3
S101E.Q23:4.0,S101E.Q23,I hope I won't have to go because I don't think I would do very well,4
S101E.Q23:5.0,S101E.Q23,"Have done my share, let others fight",5
S101E.Q23:6.0,S101E.Q23,"Couldn't stand it, afraid, nerves shot",6
S101E.Q23:7.0,S101E.Q23,Physical condition,7
S101E.Q23:8.0,S101E.Q23,Qualified acceptance,8
S101E.Q23:9.0,S101E.Q23,All others,9
S101E.Q24:0.0,S101E.Q24,No answer,0
S101E.Q24:1.0,S101E.Q24,I am hardly ever worried and upset,1
S101E.Q24:2.0,S101E.Q24,I am sometimes worried and upset,2
S101E.Q24:3.0,S101E.Q24,I am often worried and upset,3
S101E.Q25:0.0,S101E.Q25,No answer,0
S101E.Q25:1.0,S101E.Q25,I have a pretty good time,1
S101E.Q25:2.0,S101E.Q25,It's about fifty-fifty,2
S101E.Q25:3.0,S101E.Q25,I have a pretty rotten time,3
S101E.Q26A:0.0,S101E.Q26A,No answer,0
S101E.Q26A:1.0,S101E.Q26A,All of our equipment is better,1
S101E.Q26A:2.0,S101E.Q26A,Most of our equipment is better,2
S101E.Q26A:3.0,S101E.Q26A,Our equipment is about the same as that of the Japanese Army,3
S101E.Q26A:4.0,S101E.Q26A,Most of our equipment is worse,4
S101E.Q26A:5.0,S101E.Q26A,All of our equipment is worse,5
S101E.Q26A:6.0,S101E.Q26A,Don't know,6
S101E.Q26B:0.0,S101E.Q26B,No answer,0
S101E.Q26B:1.0,S101E.Q26B,No Japanese weapons are better than ours,1
S101E.Q26B:2.0,S101E.Q26B,Some Japanese weapons are better than ours,2
S101E.Q27:0.0,S101E.Q27,No answer,0
S101E.Q27:1.0,S101E.Q27,He did much better than average,1
S101E.Q27:2.0,S101E.Q27,He did better than average,2
S101E.Q27:3.0,S101E.Q27,Same as average,3
S101E.Q27:4.0,S101E.Q27,He did worse than average,4
S101E.Q27:5.0,S101E.Q27,He did much worse than average,5
S101E.Q27:6.0,S101E.Q27,Any other answer,6
S101E.Q28:0.0,S101E.Q28,No answer,0
S101E.Q28:1.0,S101E.Q28,All of them are,1
S101E.Q28:2.0,S101E.Q28,Most of them are,2
S101E.Q28:3.0,S101E.Q28,About half of them are,3
S101E.Q28:4.0,S101E.Q28,Few of them are,4
S101E.Q28:5.0,S101E.Q28,None of them are,5
S101E.Q29:0.0,S101E.Q29,No answer,0
S101E.Q29:1.0,S101E.Q29,All of them are the kind I would want in combat,1
S101E.Q29:2.0,S101E.Q29,No better men are available,2
S101E.Q29:3.0,S101E.Q29,I don't have authority to change them myself,3
S101E.Q29:4.0,S101E.Q29,I don't want to break present Non-Coms and can't transfer them out,4
S101E.Q29:5.0,S101E.Q29,Some other reason,5
S101E.Q30A:0.0,S101E.Q30A,No answer,0
S101E.Q30A:1.0,S101E.Q30A,All of them are,1
S101E.Q30A:2.0,S101E.Q30A,Most of them are,2
S101E.Q30A:3.0,S101E.Q30A,About half of them are,3
S101E.Q30A:4.0,S101E.Q30A,Few of them are,4
S101E.Q30A:5.0,S101E.Q30A,None of them are,5
S101E.Q30B:0.0,S101E.Q30B,No answer,0
S101E.Q30B:1.0,S101E.Q30B,All of them are,1
S101E.Q30B:2.0,S101E.Q30B,Most of them are,2
S101E.Q30B:3.0,S101E.Q30B,About half of them are,3
S101E.Q30B:4.0,S101E.Q30B,Few of them are,4
S101E.Q30B:5.0,S101E.Q30B,None of them are,5
S101E.Q30C:0.0,S101E.Q30C,No answer,0
S101E.Q30C:1.0,S101E.Q30C,All of them are,1
S101E.Q30C:2.0,S101E.Q30C,Most of them are,2
S101E.Q30C:3.0,S101E.Q30C,About half of them are,3
S101E.Q30C:4.0,S101E.Q30C,Few of them are,4
S101E.Q30C:5.0,S101E.Q30C,None of them are,5
S101E.Q30D:1.0,S101E.Q30D,All of them do,1
S101E.Q30D:2.0,S101E.Q30D,Most of them do,2
S101E.Q30D:3.0,S101E.Q30D,About half of them do,3
S101E.Q30D:4.0,S101E.Q30D,Few of them do,4
S101E.Q30D:5.0,S101E.Q30D,None of them do,5
S101E.Q31A:0.0,S101E.Q31A,No answer,0
S101E.Q31A:1.0,S101E.Q31A,This had little effect on our battle performance,1
S101E.Q31A:2.0,S101E.Q31A,This had a rather bad effect on our battle performance,2
S101E.Q31A:3.0,S101E.Q31A,This had a very bad effect on our battle performance,3
S101E.Q31A:4.0,S101E.Q31A,I never observed this,4
S101E.Q31B:0.0,S101E.Q31B,No answer,0
S101E.Q31B:1.0,S101E.Q31B,This had little effect on our battle performance,1
S101E.Q31B:2.0,S101E.Q31B,This had a rather bad effect on our battle performance,2
S101E.Q31B:3.0,S101E.Q31B,This had a very bad effect on our battle performance,3
S101E.Q31B:4.0,S101E.Q31B,I never observed this,4
S101E.Q31C:0.0,S101E.Q31C,No answer,0
S101E.Q31C:1.0,S101E.Q31C,This had little effect on our battle performance,1
S101E.Q31C:2.0,S101E.Q31C,This had a rather bad effect on our battle performance,2
S101E.Q31C:3.0,S101E.Q31C,This had a very bad effect on our battle performance,3
S101E.Q31C:4.0,S101E.Q31C,I never observed this,4
S101E.Q31D:0.0,S101E.Q31D,No answer,0
S101E.Q31D:1.0,S101E.Q31D,This had little effect on our battle performance,1
S101E.Q31D:2.0,S101E.Q31D,This had a rather bad effect on our battle performance,2
S101E.Q31D:3.0,S101E.Q31D,This had a very bad effect on our battle performance,3
S101E.Q31D:4.0,S101E.Q31D,I never observed this,4
S101E.Q31E:0.0,S101E.Q31E,No answer,0
S101E.Q31E:1.0,S101E.Q31E,This had little effect on our battle performance,1
S101E.Q31E:2.0,S101E.Q31E,This had a rather bad effect on our battle performance,2
S101E.Q31E:3.0,S101E.Q31E,This had a very bad effect on our battle performance,3
S101E.Q31E:4.0,S101E.Q31E,I never observed this,4
S101E.Q31F:0.0,S101E.Q31F,No answer,0
S101E.Q31F:1.0,S101E.Q31F,This had little effect on our battle performance,1
S101E.Q31F:2.0,S101E.Q31F,This had a rather bad effect on our battle performance,2
S101E.Q31F:3.0,S101E.Q31F,This had a very bad effect on our battle performance,3
S101E.Q31F:4.0,S101E.Q31F,I never observed this,4
S101E.Q31G:0.0,S101E.Q31G,No answer,0
S101E.Q31G:1.0,S101E.Q31G,This had little effect on our battle performance,1
S101E.Q31G:2.0,S101E.Q31G,This had a rather bad effect on our battle performance,2
S101E.Q31G:3.0,S101E.Q31G,This had a very bad effect on our battle performance,3
S101E.Q31G:4.0,S101E.Q31G,I never observed this,4
S101E.Q31H:0.0,S101E.Q31H,No answer,0
S101E.Q31H:1.0,S101E.Q31H,This had little effect on our battle performance,1
S101E.Q31H:2.0,S101E.Q31H,This had a rather bad effect on our battle performance,2
S101E.Q31H:3.0,S101E.Q31H,This had a very bad effect on our battle performance,3
S101E.Q31H:4.0,S101E.Q31H,I never observed this,4
S101E.Q31I:0.0,S101E.Q31I,No answer,0
S101E.Q31I:1.0,S101E.Q31I,This had little effect on our battle performance,1
S101E.Q31I:2.0,S101E.Q31I,This had a rather bad effect on our battle performance,2
S101E.Q31I:3.0,S101E.Q31I,This had a very bad effect on our battle performance,3
S101E.Q31I:4.0,S101E.Q31I,I never observed this,4
S101E.Q31J:0.0,S101E.Q31J,No answer,0
S101E.Q31J:1.0,S101E.Q31J,This had little effect on our battle performance,1
S101E.Q31J:2.0,S101E.Q31J,This had a rather bad effect on our battle performance,2
S101E.Q31J:3.0,S101E.Q31J,This had a very bad effect on our battle performance,3
S101E.Q31J:4.0,S101E.Q31J,I never observed this,4
S101E.Q31K:0.0,S101E.Q31K,No answer,0
S101E.Q31K:1.0,S101E.Q31K,This had little effect on our battle performance,1
S101E.Q31K:2.0,S101E.Q31K,This had a rather bad effect on our battle performance,2
S101E.Q31K:3.0,S101E.Q31K,This had a very bad effect on our battle performance,3
S101E.Q31K:4.0,S101E.Q31K,I never observed this,4
S101E.Q31L:0.0,S101E.Q31L,No answer,0
S101E.Q31L:1.0,S101E.Q31L,This had little effect on our battle performance,1
S101E.Q31L:2.0,S101E.Q31L,This had a rather bad effect on our battle performance,2
S101E.Q31L:3.0,S101E.Q31L,This had a very bad effect on our battle performance,3
S101E.Q31L:4.0,S101E.Q31L,I never observed this,4
S101E.Q31M:0.0,S101E.Q31M,No answer,0
S101E.Q31M:1.0,S101E.Q31M,This had little effect on our battle performance,1
S101E.Q31M:2.0,S101E.Q31M,This had a rather bad effect on our battle performance,2
S101E.Q31M:3.0,S101E.Q31M,This had a very bad effect on our battle performance,3
S101E.Q31M:4.0,S101E.Q31M,I never observed this,4
S101E.Q31N:0.0,S101E.Q31N,No answer,0
S101E.Q31N:1.0,S101E.Q31N,This had little effect on our battle performance,1
S101E.Q31N:2.0,S101E.Q31N,This had a rather bad effect on our battle performance,2
S101E.Q31N:3.0,S101E.Q31N,This had a very bad effect on our battle performance,3
S101E.Q31N:4.0,S101E.Q31N,I never observed this,4
S101E.Q31O:0.0,S101E.Q31O,No answer,0
S101E.Q31O:1.0,S101E.Q31O,This had little effect on our battle performance,1
S101E.Q31O:2.0,S101E.Q31O,This had a rather bad effect on our battle performance,2
S101E.Q31O:3.0,S101E.Q31O,This had a very bad effect on our battle performance,3
S101E.Q31O:4.0,S101E.Q31O,I never observed this,4
S101E.Q31P:0.0,S101E.Q31P,No answer,0
S101E.Q31P:1.0,S101E.Q31P,This had little effect on our battle performance,1
S101E.Q31P:2.0,S101E.Q31P,This had a rather bad effect on our battle performance,2
S101E.Q31P:3.0,S101E.Q31P,This had a very bad effect on our battle performance,3
S101E.Q31P:4.0,S101E.Q31P,I never observed this,4
S101E.Q31Q:0.0,S101E.Q31Q,No answer,0
S101E.Q31Q:1.0,S101E.Q31Q,This had little effect on our battle performance,1
S101E.Q31Q:2.0,S101E.Q31Q,This had a rather bad effect on our battle performance,2
S101E.Q31Q:3.0,S101E.Q31Q,This had a very bad effect on our battle performance,3
S101E.Q31Q:4.0,S101E.Q31Q,I never observed this,4
S101E.Q31R:0.0,S101E.Q31R,No answer,0
S101E.Q31R:1.0,S101E.Q31R,This had little effect on our battle performance,1
S101E.Q31R:2.0,S101E.Q31R,This had a rather bad effect on our battle performance,2
S101E.Q31R:3.0,S101E.Q31R,This had a very bad effect on our battle performance,3
S101E.Q31R:4.0,S101E.Q31R,I never observed this,4
S101E.Q31S:0.0,S101E.Q31S,No answer,0
S101E.Q31S:1.0,S101E.Q31S,This had little effect on our battle performance,1
S101E.Q31S:2.0,S101E.Q31S,This had a rather bad effect on our battle performance,2
S101E.Q31S:3.0,S101E.Q31S,This had a very bad effect on our battle performance,3
S101E.Q31S:4.0,S101E.Q31S,I never observed this,4
S101E.Q31T:0.0,S101E.Q31T,No answer,0
S101E.Q31T:1.0,S101E.Q31T,This had little effect on our battle performance,1
S101E.Q31T:2.0,S101E.Q31T,This had a rather bad effect on our battle performance,2
S101E.Q31T:3.0,S101E.Q31T,This had a very bad effect on our battle performance,3
S101E.Q31T:4.0,S101E.Q31T,I never observed this,4
S101E.Q32:1.0,S101E.Q32,Very often,1
S101E.Q32:2.0,S101E.Q32,Sometimes,2
S101E.Q32:3.0,S101E.Q32,Only once in a great while,3
S101E.Q32:4.0,S101E.Q32,Never,4
S101E.Q33:0.0,S101E.Q33,No answer,0
S101E.Q33:1.0,S101E.Q33,Yes,1
S101E.Q33:2.0,S101E.Q33,No,2
S101E.Q33:3.0,S101E.Q33,Undecided,3
S101E.Q34:0.0,S101E.Q34,No answer,0
S101E.Q34:1.0,S101E.Q34,Worse after the war than before the war,1
S101E.Q34:2.0,S101E.Q34,Same after the war as before the war,2
S101E.Q34:3.0,S101E.Q34,Better after the war than before the war,3
S101E.Q34:4.0,S101E.Q34,Undecided,4
S101E.Q35A:0.0,S101E.Q35A,No answer,0
S101E.Q35A:1.0,S101E.Q35A,It will not be very hard,1
S101E.Q35A:2.0,S101E.Q35A,"It will be a tough job, but our losses won't be heavy",2
S101E.Q35A:3.0,S101E.Q35A,"It will be a tough job, with heavy losses of men and equipment",3
S101E.Q35B:0.0,S101E.Q35B,No answer,0
S101E.Q35B:1.0,S101E.Q35B,It will not be very hard,1
S101E.Q35B:2.0,S101E.Q35B,"It will be a tough job, but our losses won't be heavy",2
S101E.Q35B:3.0,S101E.Q35B,"It will be a tough job, with heavy losses of men and equipment",3
S101E.Q36A:0.0,S101E.Q36A,No answer,0
S101E.Q36A:1.0,S101E.Q36A,Good,1
S101E.Q36A:2.0,S101E.Q36A,Poor,2
S101E.Q36A:3.0,S101E.Q36A,No opinion,3
S101E.Q36B:0.0,S101E.Q36B,No answer,0
S101E.Q36B:1.0,S101E.Q36B,Good,1
S101E.Q36B:2.0,S101E.Q36B,Poor,2
S101E.Q36B:3.0,S101E.Q36B,No opinion,3
S101E.Q36C:0.0,S101E.Q36C,No answer,0
S101E.Q36C:2.0,S101E.Q36C,Poor,2
S101E.Q36C:nan,S101E.Q36C,Col. 80 not used. Card 2,
S101E.Q36C:1.0,S101E.Q36C,Good,1
S101E.Q36C:3.0,S101E.Q36C,No opinion,3
S101E.Q36D:0.0,S101E.Q36D,No answer,0
S101E.Q36D:1.0,S101E.Q36D,Good,1
S101E.Q36D:2.0,S101E.Q36D,Poor,2
S101E.Q36D:3.0,S101E.Q36D,No opinion,3
S101E.Q36E:0.0,S101E.Q36E,No answer,0
S101E.Q36E:1.0,S101E.Q36E,Good,1
S101E.Q36E:2.0,S101E.Q36E,Poor,2
S101E.Q36E:3.0,S101E.Q36E,No opinion,3
S101E.Q36F:0.0,S101E.Q36F,No answer,0
S101E.Q36F:1.0,S101E.Q36F,Good,1
S101E.Q36F:2.0,S101E.Q36F,Poor,2
S101E.Q36F:3.0,S101E.Q36F,No opinion,3
S101E.Q36G:0.0,S101E.Q36G,No answer,0
S101E.Q36G:1.0,S101E.Q36G,Good,1
S101E.Q36G:2.0,S101E.Q36G,Poor,2
S101E.Q36G:3.0,S101E.Q36G,No opinion,3
S101E.Q36H:0.0,S101E.Q36H,No answer,0
S101E.Q36H:1.0,S101E.Q36H,Good,1
S101E.Q36H:2.0,S101E.Q36H,Poor,2
S101E.Q36H:3.0,S101E.Q36H,No opinion,3
S101E.Q36I:0.0,S101E.Q36I,No answer,0
S101E.Q36I:1.0,S101E.Q36I,Good,1
S101E.Q36I:2.0,S101E.Q36I,Poor,2
S101E.Q36I:3.0,S101E.Q36I,No opinion,3
S101E.Q37A:0.0,S101E.Q37A,No answer,0
S101E.Q37A:1.0,S101E.Q37A,Had a lot of confidence in my men,1
S101E.Q37A:2.0,S101E.Q37A,Had a fair amount of confidence in my men,2
S101E.Q37A:3.0,S101E.Q37A,Had little confidence in my men,3
S101E.Q37A:4.0,S101E.Q37A,Had no confidence in my men,4
S101E.Q37B:0.0,S101E.Q37B,No answer,0
S101E.Q37B:1.0,S101E.Q37B,Had more confidence the more times my outfit went into combat,1
S101E.Q37B:2.0,S101E.Q37B,Had less confidence the more times my outfit went into combat,2
S101E.Q37B:3.0,S101E.Q37B,Had about the same amount of confidence,3
S101E.Q37B:4.0,S101E.Q37B,Undecided,4
S101E.Q38:0.0,S101E.Q38,No answer,0
S101E.Q38:1.0,S101E.Q38,We usually got what we needed,1
S101E.Q38:2.0,S101E.Q38,We often did not get what we needed,2
S101E.Q38:3.0,S101E.Q38,We seldom got what we needed,3
S101E.Q39:1.0,S101E.Q39,"Yes, mostly lies",1
S101E.Q39:2.0,S101E.Q39,"Yes, mostly lies, but maybe a little more truth than we care to admit",2
S101E.Q39:3.0,S101E.Q39,"Yes, a lot of truth in what they said",3
S101E.Q39:4.0,S101E.Q39,No,4
S101E.Q40A:0.0,S101E.Q40A,No answer,0
S101E.Q40A:1.0,S101E.Q40A,"Punish the leaders, but not the ordinary Japanese",1
S101E.Q40A:2.0,S101E.Q40A,Make the ordinary Japanese people suffer plenty,2
S101E.Q40A:3.0,S101E.Q40A,Wipe out the whole Japanese nation,3
S101E.Q40B:0.0,S101E.Q40B,No answer,0
S101E.Q40B:2.0,S101E.Q40B,Make the ordinary German people suffer plenty,2
S101E.Q40B:nan,S101E.Q40B,Question 41 not coded.,
S101E.Q40B:1.0,S101E.Q40B,"Punish the leaders, but not the ordinary German",1
S101E.Q40B:3.0,S101E.Q40B,Wipe out the whole German nation,3
S101E.Q42:0.0,S101E.Q42,No answer,0
S101E.Q42:1.0,S101E.Q42,Before going into combat,1
S101E.Q42:2.0,S101E.Q42,During combat,2
S101E.Q42:3.0,S101E.Q42,After combat,3
S101E.Q42:4.0,S101E.Q42,Undecided,4
S101E.Q43A:0.0,S101E.Q43A,No answer,0
S101E.Q43A:1.0,S101E.Q43A,Often,1
S101E.Q43A:2.0,S101E.Q43A,Sometimes,2
S101E.Q43A:3.0,S101E.Q43A,Once,3
S101E.Q43A:4.0,S101E.Q43A,Never,4
S101E.Q43B:0.0,S101E.Q43B,No answer,0
S101E.Q43B:1.0,S101E.Q43B,Often,1
S101E.Q43B:2.0,S101E.Q43B,Sometimes,2
S101E.Q43B:3.0,S101E.Q43B,Once,3
S101E.Q43B:4.0,S101E.Q43B,Never,4
S101E.Q43C:0.0,S101E.Q43C,No answer,0
S101E.Q43C:1.0,S101E.Q43C,Often,1
S101E.Q43C:2.0,S101E.Q43C,Sometimes,2
S101E.Q43C:3.0,S101E.Q43C,Once,3
S101E.Q43C:4.0,S101E.Q43C,Never,4
S101E.Q43D:0.0,S101E.Q43D,No answer,0
S101E.Q43D:1.0,S101E.Q43D,Often,1
S101E.Q43D:2.0,S101E.Q43D,Sometimes,2
S101E.Q43D:3.0,S101E.Q43D,Once,3
S101E.Q43D:4.0,S101E.Q43D,Never,4
S101E.Q43E:0.0,S101E.Q43E,No answer,0
S101E.Q43E:1.0,S101E.Q43E,Often,1
S101E.Q43E:2.0,S101E.Q43E,Sometimes,2
S101E.Q43E:3.0,S101E.Q43E,Once,3
S101E.Q43E:4.0,S101E.Q43E,Never,4
S101E.Q43F:0.0,S101E.Q43F,No answer,0
S101E.Q43F:1.0,S101E.Q43F,Often,1
S101E.Q43F:2.0,S101E.Q43F,Sometimes,2
S101E.Q43F:3.0,S101E.Q43F,Once,3
S101E.Q43F:4.0,S101E.Q43F,Never,4
S101E.Q43G:0.0,S101E.Q43G,No answer,0
S101E.Q43G:1.0,S101E.Q43G,Often,1
S101E.Q43G:2.0,S101E.Q43G,Sometimes,2
S101E.Q43G:3.0,S101E.Q43G,Once,3
S101E.Q43G:4.0,S101E.Q43G,Never,4
S101E.Q43H:0.0,S101E.Q43H,No answer,0
S101E.Q43H:1.0,S101E.Q43H,Often,1
S101E.Q43H:2.0,S101E.Q43H,Sometimes,2
S101E.Q43H:3.0,S101E.Q43H,Once,3
S101E.Q43H:4.0,S101E.Q43H,Never,4
S101E.Q43I:0.0,S101E.Q43I,No answer,0
S101E.Q43I:1.0,S101E.Q43I,Often,1
S101E.Q43I:2.0,S101E.Q43I,Sometimes,2
S101E.Q43I:3.0,S101E.Q43I,Once,3
S101E.Q43I:4.0,S101E.Q43I,Never,4
S101E.Q43J:0.0,S101E.Q43J,No answer,0
S101E.Q43J:1.0,S101E.Q43J,Often,1
S101E.Q43J:2.0,S101E.Q43J,Sometimes,2
S101E.Q43J:3.0,S101E.Q43J,Once,3
S101E.Q43J:4.0,S101E.Q43J,Never,4
S101E.Q44:0.0,S101E.Q44,No answer,0
S101E.Q44:2.0,S101E.Q44,Most of them should be treated as cowards and punished,2
S101E.Q44:nan,S101E.Q44,"Questions 45a, 45b and 46 not coded.",
S101E.Q44:1.0,S101E.Q44,Most of them should be treated as sick men,1
S101E.Q44:3.0,S101E.Q44,Most of them should be treated some other way,3
S101E.Q47A:0.0,S101E.Q47A,No answer,0
S101E.Q47A:1.0,S101E.Q47A,It helped a lot,1
S101E.Q47A:2.0,S101E.Q47A,It helped some,2
S101E.Q47A:3.0,S101E.Q47A,It helped a little,3
S101E.Q47A:4.0,S101E.Q47A,It did not help at all,4
S101E.Q47A:5.0,S101E.Q47A,I didn't think of it,5
S101E.Q47B:0.0,S101E.Q47B,No answer,0
S101E.Q47B:1.0,S101E.Q47B,It helped a lot,1
S101E.Q47B:2.0,S101E.Q47B,It helped some,2
S101E.Q47B:3.0,S101E.Q47B,It helped a little,3
S101E.Q47B:4.0,S101E.Q47B,It did not help at all,4
S101E.Q47B:5.0,S101E.Q47B,I didn't think of it,5
S101E.Q47C:0.0,S101E.Q47C,No answer,0
S101E.Q47C:1.0,S101E.Q47C,It helped a lot,1
S101E.Q47C:2.0,S101E.Q47C,It helped some,2
S101E.Q47C:3.0,S101E.Q47C,It helped a little,3
S101E.Q47C:4.0,S101E.Q47C,It did not help at all,4
S101E.Q47C:5.0,S101E.Q47C,I didn't think of it,5
S101E.Q47D:0.0,S101E.Q47D,No answer,0
S101E.Q47D:1.0,S101E.Q47D,They helped a lot,1
S101E.Q47D:2.0,S101E.Q47D,They helped some,2
S101E.Q47D:3.0,S101E.Q47D,They helped a little,3
S101E.Q47D:4.0,S101E.Q47D,They did not help at all,4
S101E.Q47D:5.0,S101E.Q47D,I didn't have such thoughts,5
S101E.Q47E:2.0,S101E.Q47E,It helped some,2
S101E.Q47E:3.0,S101E.Q47E,It helped a little,3
S101E.Q47E:5.0,S101E.Q47E,I didn't think of it,5
S101E.Q47E:nan,S101E.Q47E,Questions 48a and 48b not coded.,
S101E.Q47E:0.0,S101E.Q47E,No answer,0
S101E.Q47E:1.0,S101E.Q47E,It helped a lot,1
S101E.Q47E:4.0,S101E.Q47E,It did not help at all,4
S101E.Q49:0.0,S101E.Q49,No answer,0
S101E.Q49:1.0,S101E.Q49,This happens very often,1
S101E.Q49:2.0,S101E.Q49,"This happens, though not very often",2
S101E.Q49:3.0,S101E.Q49,I never knew of such a case,3
S101E.Q49:4.0,S101E.Q49,I never knew any officers who showed little concern for the welfare of their men before battle,4
