,identifier,parent_id,question
1361,S215.Q17B,S215,How strongly do you feel about this?
1362,S215.Q18A,S215,"As far as you can tell, how satisfied are you with the way the Army Score Card Plan is working out up to now?"
1363,S215.Q18B,S215,How strongly do you feel about this?
1364,S215.Q19A,S215,"In general, do you think the Army is trying its best to carry out the Army Score Card Plan as it should be carried out?"
1365,S215.Q19B,S215,How strongly do you feel about this?
1366,S215.Q20,S215,What is your own point score? ANP (actual number points)
1367,S215.Q21A,S215,"On the whole, would you say you are well adjusted or poorly adjusted to Army life?"
1368,S215.Q21B,S215,How strongly do you feel about this?
1369,S215.Q22A,S215,How much do you personally like your officers?
1370,S215.Q22B,S215,How strongly do you feel about this?
1371,S215.Q23A,S215,Do your officers give you a good chance to ask questions as to the reason why things are done the way they are?
1372,S215.Q23B,S215,How strongly do you feel about this?
1373,S215.Q24A,S215,Do you feel that your officers recognize your abilities and what you are able to do?
1374,S215.Q24B,S215,How strongly do you feel about this?
1375,S215.Q25A,S215,"On the whole, how is your morale?"
1376,S215.Q25B,S215,How strongly do you feel about this?
1377,S215.Q26A,S215,"All things considered, do you think the Army is run about as efficiently as possible, or do you think it could be run better?"
1378,S215.Q26B,S215,How strongly do you feel about this?
1379,S215.Q27A,S215,Do too many of the things you have to do in the Army seem unnecessary?
1380,S215.Q27B,S215,How strongly do you feel about this?
1381,S215.Q28A,S215,In general do you think the Army has tried its best to see that men get as square a deal as possible?
1382,S215.Q28B,S215,How strongly do you feel about this?
1383,S215.Q29A,S215,"In general, do you feel you yourself have gotten a square deal from the Army?"
1384,S215.Q29B,S215,How strongly do you feel about this?
1385,S215.Q30A,S215,Do you feel that the Army is trying its best to look out for the welfare of enlisted men?
1386,S215.Q30B,S215,How strongly do you feel about this?
1387,S215.Q31A,S215,"In general, how interested do you think the Army is in your welfare?"
1388,S215.Q31B,S215,How strongly do you feel about this?
1389,S215.Q32A,S215,"What do you think of the statement that ""The Army makes a man out of you""?"
1390,S215.Q32B,S215,How strongly do you feel about this?
1391,S215.Q33A,S215,"In the Army, some jobs are naturally harder and more dangerous than others and the Army has to put men where it thinks they are needed. considering everything, do you think the Army is trying its best to see that, as far as possible, no man gets more than his fair share of the hard and dangerous jobs?"
1392,S215.Q33B,S215,How strongly do you feel about this?
1393,S215.Q34A,S215,Do you think the Army is trying its best to see that the men who have the hard and dangerous jobs get the special consideration and breaks they deserve?
1394,S215.Q34B,S215,How strongly do you feel about this?
1395,S215.Q35A,S215,"On the whole, do you think the Army gives a man a chance to show what he can do?"
1396,S215.Q35B,S215,How strongly do you feel about this?
1397,S215.Q36A,S215,"In general, how well do you think the Army is run?"
1398,S215.Q36B,S215,How strongly do you feel about this?
1399,S215.Q37A,S215,Do you think when you are discharged you will go back to civilian life with a favorable or unfavorable attitude toward the Army?
1400,S215.Q37B,S215,How strongly do you feel about this?
1401,S215.Q38A,S215,Do you have any particular physical or health problem?
1402,S215.Q38B,S215,How hard was it for you to answer this question?
1403,S215.Q39A,S215,Have you ever been bothered by shortness of breath when you were not exercising or working hard?
1404,S215.Q39B,S215,How hard was it for you to answer this question?
1405,S215.Q40A,S215,Are you ever troubled by your hands sweating so that they feel damp and clammy?
1406,S215.Q40B,S215,How hard was it for you to answer this question?
1407,S215.Q41A,S215,Are you ever bothered by having nightmares (dreams that frighten or upset you very much)?
1408,S215.Q41B,S215,How hard was it for you to answer this question?
1409,S215.Q42A,S215,How often are you bothered by having an upset stomach?
1410,S215.Q42B,S215,How hard was it for you to answer this question?
1411,S215.Q43A,S215,"Have you ever been troubled by ""cold sweats""?"
1412,S215.Q43B,S215,How hard was it for you to answer this question?
1413,S215.Q44A,S215,Have you ever had any fainting spells?
1414,S215.Q44B,S215,How hard was it for you to answer this question?
1415,S215.Q45A,S215,Have you ever been bothered by your heart beating hard?
1416,S215.Q45B,S215,How hard was it for you to answer this question?
1417,S215.Q46A,S215,Have you ever been bothered by pressure or pains in the head?
1418,S215.Q46B,S215,How hard was it for you to answer this question?
1419,S215.Q47A,S215,Have you ever had spells of dizziness?
1420,S215.Q47B,S215,How hard was it for you to answer this question?
1421,S215.Q48A,S215,Do you often have trouble in getting to sleep or staying asleep?
1422,S215.Q48B,S215,How hard was it for you to answer this question?
1423,S215.Q49A,S215,Do your hands ever tremble enough to bother you?
1424,S215.Q49B,S215,How hard was it for you to answer this question?
1425,S215.Q50A,S215,Do you ever bite your fingernails now?
1426,S215.Q50B,S215,How hard was it for you to answer this question?
1427,S215.Q51A,S215,Are you ever troubled by sick headaches?
1428,S215.Q51B,S215,How hard was it for you to answer this question?
1429,S215.Q52A,S215,Are you ever bothered by nervousness?
1430,S215.Q52B,S215,How hard was it for you to answer this question?
1431,S215.Q53A,S215,Do you think a woman can do more for her country in the WAC or by working in a war industry?
1432,S215.Q53B,S215,How sure are you about this?
1433,S215.Q54A,S215,How useful do you think the training a woman gets in the WAC will be in civilian life?
1434,S215.Q54B,S215,How sure are you about this?
1435,S215.Q55A,S215,How many of the jobs in the WAC do you think are interesting and agreeable?
1436,S215.Q55B,S215,How sure are you about this?
1437,S215.Q56A,S215,"In your opinion, is it good or bad for a girl's reputation to be a WAC?"
1438,S215.Q56B,S215,How sure are you about this?
1439,S215.Q57A,S215,"In your opinion, is the WAC a good place or a bad place for a girl to be?"
1440,S215.Q57B,S215,How sure are you about this?
1441,S215.Q58A,S215,Do you think WAC officers do or do not deserve to be saluted just the same as men officers?
1442,S215.Q58B,S215,How sure are you about this?
1443,S215.Q59A,S215,"Suppose a girl friend of yours was considering joining the WAC, would you advise her to join?"
1444,S215.Q59B,S215,How strongly do you feel about this?
1445,S215.Q60A,S215,"After the war, do you think the United States should draft all young men for a certain amount of Army training or should we go back to the Regular Army system of volunteers only?"
