,CARD,DECK,BALLOT,S193.Q1,S193.Q2,S193.Q3,S193.Q4,S193.Q5,S193.Q6,S193.Q7,S193.Q8,S193.Q9,S193.Q10,S193.Q11A,S193.Q11B,S193.Q12,S193.Q13,S193.Q14,S193.Q15,S193.Q16,S193.Q17,S193.Q18,S193.Q19,S193.Q20,S193.Q21,S193.Q22,S193.Q23,S193.Q24,S193.Q25,S193.Q26,S193.Q27,S193.Q28A,S193.Q28B.1,S193.Q28B.2,S193.Q28B.3,S193.Q28B.4,S193.Q28B.5,S193.Q28B.6,S193.Q28B.7,S193.Q28B.8,S193.Q28B.9,S193.Q28B.10,S193.Q28B.11,S193.Q29,S193.Q30,S193.Q31,S193.Q32.1,S193.Q32.2,S193.Q32.3,S193.Q32.4,S193.Q32.5,S193.Q32.6,S193.Q32.7,S193.Q32.8,S193.Q32.9,S193.Q32.10,S193.Q32.11,S193.Q32.12,S193.Q33A,S193.Q33B.n,S193.Q34,S193.Q35,S193.Q36,S193.Q37,S193.Q38,S193.Q39,S193.Q40,S193.Q41,S193.Q42A,S193.Q42B.n,S193.Q43A,S193.Q43B.n,S193.Q44A,S193.Q44B.n,S193.Q45,CARD..1,DECK..1,BALLOT..1,S193.Q46,S193.Q47,S193.Q48.1,S193.Q48.2,S193.Q48.3,S193.Q48.4,S193.Q48.5,S193.Q48.6,S193.Q48.7,S193.Q48.8,S193.Q48.9,S193.Q48.10,S193.Q48.11,S193.Q48.12,S193.Q49,S193.Q50,S193.Q51,S193.Q52,S193.Q53,S193.Q54,S193.Q55,S193.Q56.n,S193.V57,S193.V58,S193.V59
684,1.0,193.0,685.0,1.0,10.0,5.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,685.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,,5.0,2160.0,3.0
685,1.0,193.0,686.0,2.0,9.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,,2.0,,1.0,,3.0,2.0,193.0,686.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,,6.0,1202.0,1.0
686,1.0,193.0,687.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,,2.0,,1.0,,0.0,2.0,193.0,687.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,4.0,1.0,,11.0,1141.0,1.0
687,1.0,193.0,688.0,4.0,10.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,0.0,0.0,3.0,1.0,1.0,3.0,7.0,2.0,,2.0,,1.0,,1.0,2.0,193.0,688.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,,12.0,1163.0,1.0
688,1.0,193.0,689.0,1.0,11.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,689.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,,11.0,1164.0,1.0
689,1.0,193.0,690.0,2.0,9.0,6.0,5.0,11.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,6.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,690.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,2139.0,3.0
690,1.0,193.0,691.0,1.0,5.0,6.0,5.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,,2.0,,1.0,,3.0,2.0,193.0,691.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,9.0,1108.0,2.0
691,1.0,193.0,692.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,0.0,0.0,3.0,3.0,2.0,2.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,692.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2125.0,3.0
692,1.0,193.0,693.0,3.0,7.0,5.0,2.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,0.0,0.0,3.0,1.0,1.0,2.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,693.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,,5.0,2117.0,3.0
693,1.0,193.0,694.0,1.0,7.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,,2.0,,1.0,,2.0,2.0,193.0,694.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,,6.0,1254.0,2.0
694,1.0,193.0,695.0,2.0,6.0,8.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,10.0,6.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,695.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,6.0,2.0,,7.0,2151.0,3.0
695,1.0,193.0,696.0,4.0,10.0,7.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,696.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,1140.0,2.0
696,1.0,193.0,697.0,1.0,9.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,,1.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0,2.0,,2.0,,1.0,,1.0,2.0,193.0,697.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,5.0,3.0,3.0,0.0,,11.0,1158.0,1.0
697,1.0,193.0,698.0,1.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,3.0,0.0,0.0,3.0,1.0,1.0,2.0,7.0,1.0,,2.0,,1.0,,3.0,2.0,193.0,698.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,1.0,,11.0,1154.0,1.0
698,1.0,193.0,699.0,1.0,6.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,699.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,,12.0,1103.0,1.0
699,1.0,193.0,700.0,3.0,4.0,6.0,1.0,9.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,700.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,6.0,2108.0,3.0
700,1.0,193.0,701.0,1.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,701.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,0.0,1.0,,5.0,1108.0,1.0
701,1.0,193.0,702.0,4.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,2.0,1.0,7.0,3.0,,2.0,,1.0,,3.0,2.0,193.0,702.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,,11.0,2111.0,3.0
702,1.0,193.0,703.0,1.0,10.0,4.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,703.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,5.0,4.0,4.0,1.0,,5.0,1113.0,2.0
703,1.0,193.0,704.0,1.0,11.0,6.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,704.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,,5.0,1215.0,1.0
704,1.0,193.0,705.0,2.0,5.0,5.0,3.0,8.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,705.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,,7.0,1113.0,1.0
705,1.0,193.0,706.0,4.0,7.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,,2.0,,1.0,,3.0,2.0,193.0,706.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,2.0,,7.0,1112.0,1.0
706,1.0,193.0,707.0,2.0,11.0,4.0,4.0,11.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,1.0,,2.0,,1.0,,2.0,2.0,193.0,707.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,,6.0,2153.0,3.0
707,1.0,193.0,708.0,4.0,7.0,6.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,7.0,3.0,,2.0,,1.0,,2.0,2.0,193.0,708.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,,6.0,1183.0,1.0
708,1.0,193.0,709.0,4.0,7.0,6.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,709.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,,5.0,1227.0,1.0
709,1.0,193.0,710.0,1.0,10.0,5.0,4.0,14.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,710.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,6.0,1.0,,6.0,1255.0,1.0
710,1.0,193.0,711.0,3.0,11.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,,2.0,,1.0,,3.0,2.0,193.0,711.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,2.0,1150.0,2.0
711,1.0,193.0,712.0,1.0,11.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,3.0,4.0,6.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,,2.0,,1.0,,1.0,2.0,193.0,712.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,,7.0,2109.0,3.0
712,1.0,193.0,713.0,4.0,11.0,6.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,2.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,1.0,,2.0,,1.0,,3.0,2.0,193.0,713.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,5.0,1.0,1.0,,12.0,2122.0,3.0
713,1.0,193.0,714.0,1.0,3.0,5.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,2.0,2.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,714.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,5.0,2111.0,3.0
714,1.0,193.0,715.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,2.0,7.0,2.0,,2.0,,1.0,,2.0,2.0,193.0,715.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1171.0,2.0
715,1.0,193.0,716.0,1.0,10.0,5.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,7.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,3.0,4.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,716.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,,7.0,2104.0,3.0
