,CARD,DECK,BALLOT,FORM,S203B.Qi1,S203B.Qi2,S203B.Qi3,S203B.Qi4,S203B.Qi5,S203B.Qi6,S203B.Qi7,S203B.Qi8,S203B.Qi9,S203B.Qi10,S203B.Qi11,S203B.Qi12A,S203B.Qi12B,S203B.Qi12C,S203B.Qi12D,S203B.Qi12E,S203B.Qi12F,S203B.Qi12G,S203B.Qi12H,S203B.Qi12I,S203B.Qi12J,S203B.Qi13,S203B.Qi14,S203B.Qi15,S203B.Qi16,S203B.Qi17A1,S203B.Qi17A2,S203B.Qi17A3,S203B.Qi17A4,S203B.Qi17A5,S203B.Qi17B,S203B.Qi17C,S203B.Qi18A,S203B.Qi18B,S203B.Qii1,S203B.Qii2,S203B.Qii3,S203B.Qii4,S203B.Qii5,S203B.Qii6,S203B.Qii7A1,S203B.Qii7A2,S203B.Qii7A3,S203B.Qii7A4,S203B.Qii7A5,S203B.Qii7A6,S203B.Qii7A7,S203B.Qii7B,S203B.Qii7C,S203B.Qii8A,S203B.Qii8B,S203B.Qii9,S203B.Qii10A,S203B.Qii10B,S203B.Qii10C,S203B.Qii10D,S203B.Qii10E,S203B.Qii10F,S203B.Qii11,S203B.Qii12A,S203B.Qii13A,S203B.Qii13B,S203B.Qiii1,S203B.Qiii2,S203B.Qiii3A,S203B.Qiii3B,S203B.Qiii3C,S203B.Qiii4,S203B.Qiii5.n,S203B.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203B.Qiii7,S203B.Viii8,S203B.Viii9.1,S203B.Viii9.2
266,1.0,203.0,267.0,2.0,3.0,2.0,5.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,267.0,2.0,4.0,2.0,55.0,62.0
267,1.0,203.0,268.0,2.0,1.0,1.0,8.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,268.0,2.0,4.0,3.0,55.0,91.0
268,1.0,203.0,269.0,2.0,1.0,4.0,9.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,269.0,2.0,4.0,3.0,51.0,77.0
269,1.0,203.0,270.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,,1.0,2.0,203.0,270.0,2.0,4.0,3.0,71.0,481.0
270,1.0,203.0,271.0,2.0,1.0,6.0,9.0,7.0,1.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,3.0,1.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,0.0,,2.0,2.0,203.0,271.0,2.0,4.0,3.0,72.0,181.0
271,1.0,203.0,272.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,4.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,0.0,1.0,,3.0,2.0,203.0,272.0,2.0,5.0,3.0,31.0,85.0
272,1.0,203.0,273.0,2.0,2.0,4.0,10.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,273.0,2.0,5.0,3.0,31.0,95.0
273,1.0,203.0,274.0,2.0,1.0,3.0,3.0,6.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,203.0,274.0,2.0,5.0,3.0,31.0,58.0
274,1.0,203.0,275.0,2.0,5.0,4.0,10.0,7.0,7.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,275.0,2.0,13.0,3.0,82.0,131.0
275,1.0,203.0,276.0,2.0,5.0,4.0,11.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,276.0,2.0,13.0,3.0,82.0,231.0
276,1.0,203.0,277.0,2.0,1.0,5.0,11.0,5.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,277.0,2.0,14.0,3.0,72.0,201.0
277,1.0,203.0,278.0,2.0,1.0,2.0,3.0,7.0,6.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,278.0,2.0,4.0,3.0,56.0,82.0
278,1.0,203.0,279.0,2.0,5.0,2.0,8.0,7.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,,2.0,2.0,203.0,279.0,2.0,1.0,3.0,15.0,69.0
279,1.0,203.0,280.0,2.0,3.0,2.0,6.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,203.0,280.0,2.0,2.0,3.0,71.0,532.0
280,1.0,203.0,281.0,2.0,1.0,2.0,10.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,5.0,0.0,0.0,,1.0,2.0,203.0,281.0,2.0,3.0,3.0,12.0,50.0
281,1.0,203.0,282.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,,2.0,2.0,203.0,282.0,2.0,3.0,3.0,12.0,37.0
282,1.0,203.0,283.0,2.0,1.0,3.0,1.0,6.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,283.0,2.0,3.0,3.0,71.0,369.0
283,1.0,203.0,284.0,2.0,2.0,4.0,4.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,284.0,2.0,3.0,3.0,11.0,7.0
284,1.0,203.0,285.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,,2.0,2.0,203.0,285.0,2.0,3.0,3.0,12.0,42.0
285,1.0,203.0,286.0,2.0,4.0,2.0,10.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,5.0,0.0,4.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,1.0,2.0,203.0,286.0,2.0,4.0,3.0,72.0,188.0
286,1.0,203.0,287.0,2.0,1.0,2.0,3.0,7.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,5.0,0.0,0.0,,1.0,2.0,203.0,287.0,2.0,4.0,3.0,56.0,83.0
287,1.0,203.0,288.0,2.0,1.0,4.0,3.0,1.0,7.0,3.0,1.0,3.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,1.0,5.0,0.0,0.0,,1.0,2.0,203.0,288.0,2.0,4.0,3.0,51.0,52.0
288,1.0,203.0,289.0,2.0,1.0,1.0,3.0,6.0,5.0,3.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,5.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,,1.0,2.0,203.0,289.0,2.0,4.0,3.0,55.0,68.0
289,1.0,203.0,290.0,2.0,1.0,3.0,2.0,5.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,2.0,2.0,,1.0,2.0,203.0,290.0,2.0,4.0,3.0,72.0,266.0
290,1.0,203.0,291.0,2.0,2.0,3.0,8.0,6.0,6.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,,1.0,2.0,203.0,291.0,2.0,4.0,3.0,71.0,450.0
291,1.0,203.0,292.0,2.0,1.0,4.0,9.0,6.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,,1.0,2.0,203.0,292.0,2.0,4.0,3.0,62.0,31.0
292,1.0,203.0,293.0,2.0,1.0,3.0,6.0,4.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,0.0,3.0,,1.0,2.0,203.0,293.0,2.0,4.0,3.0,71.0,453.0
293,1.0,203.0,294.0,2.0,5.0,3.0,9.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,3.0,5.0,0.0,3.0,,1.0,2.0,203.0,294.0,2.0,4.0,3.0,71.0,622.0
294,1.0,203.0,295.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.0,3.0,,1.0,2.0,203.0,295.0,2.0,4.0,3.0,51.0,80.0
295,1.0,203.0,296.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,,1.0,2.0,203.0,296.0,2.0,4.0,3.0,72.0,164.0
296,1.0,203.0,297.0,2.0,1.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,5.0,0.0,6.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,5.0,2.0,2.0,3.0,,1.0,2.0,203.0,297.0,2.0,4.0,3.0,54.0,64.0
297,1.0,203.0,298.0,2.0,1.0,1.0,2.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,298.0,2.0,4.0,3.0,56.0,66.0
298,1.0,203.0,299.0,2.0,4.0,2.0,9.0,6.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,299.0,2.0,4.0,3.0,71.0,554.0
299,1.0,203.0,300.0,2.0,1.0,1.0,8.0,6.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,300.0,2.0,4.0,3.0,71.0,447.0
300,1.0,203.0,301.0,2.0,1.0,3.0,11.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,1.0,2.0,203.0,301.0,2.0,4.0,3.0,71.0,581.0
301,1.0,203.0,302.0,2.0,1.0,1.0,9.0,6.0,5.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,3.0,,1.0,2.0,203.0,302.0,2.0,4.0,3.0,54.0,73.0
302,1.0,203.0,303.0,2.0,1.0,6.0,9.0,6.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,,1.0,2.0,203.0,303.0,2.0,4.0,3.0,71.0,353.0
303,1.0,203.0,304.0,2.0,2.0,5.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,,1.0,2.0,203.0,304.0,2.0,4.0,3.0,71.0,515.0
304,1.0,203.0,305.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,,1.0,2.0,203.0,305.0,2.0,4.0,3.0,53.0,49.0
305,1.0,203.0,306.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,,1.0,2.0,203.0,306.0,2.0,4.0,3.0,72.0,206.0
