identifier,question_id,label,position
S194.Q9:0.0,S194.Q9,NO ANSWER,0
S194.Q9:1.0,S194.Q9,YES,1
S194.Q9:2.0,S194.Q9,NO,2
S194.Q10:0.0,S194.Q10,NO ANSWER,0
S194.Q10:1.0,S194.Q10,3 MONTHS OR LESS,1
S194.Q10:2.0,S194.Q10,OVER 3 MONTHS UP TO 6 MONTHS,2
S194.Q10:3.0,S194.Q10,OVER 6 MONTHS UP TO 1 YEAR,3
S194.Q10:4.0,S194.Q10,OVER 1 YEAR UP TO 2 YEARS,4
S194.Q10:5.0,S194.Q10,OVER 2 YEARS,5
S194.Q11:0.0,S194.Q11,NO ANSWER,0
S194.Q11:1.0,S194.Q11,1 MONTH OR LESS,1
S194.Q11:2.0,S194.Q11,2 MONTHS UP TO 3 MONTHS,2
S194.Q11:3.0,S194.Q11,OVER 3 MONTHS UP TO 6 MONTHS,3
S194.Q11:4.0,S194.Q11,OVER 6 MONTHS UP TO 1 YEAR,4
S194.Q11:5.0,S194.Q11,OVER 1 YEAR UP TO 18 MONTHS,5
S194.Q11:6.0,S194.Q11,OVER 18 MONTHS UP TO 2 YEARS,6
S194.Q11:7.0,S194.Q11,OVER 2 YEARS,7
S194.Q12:0.0,S194.Q12,NO ANSWER,0
S194.Q12:1.0,S194.Q12,SOME GRADE SCHOOL,1
S194.Q12:2.0,S194.Q12,FINISHED GRADE SCHOOL,2
S194.Q12:3.0,S194.Q12,SOME HIGH SCHOOL BUT DID NOT FINISH,3
S194.Q12:4.0,S194.Q12,GRADUATED FROM HIGH SCHOOL,4
S194.Q12:5.0,S194.Q12,SOME COLLEGE BUT DID NOT FINISH,5
S194.Q12:6.0,S194.Q12,GRADUATED FROM COLLEGE,6
S194.Q13:0.0,S194.Q13,NO ANSWER,0
S194.Q13:1.0,S194.Q13,YES,1
S194.Q13:2.0,S194.Q13,NO,2
S194.Q14.1:1.0,S194.Q14.1,KEPT HOUSE FOR MY HUSBAND OR MY FAMILY,1
S194.Q14.1:2.0,S194.Q14.1,NOT CHOSEN,2
S194.Q14.2:1.0,S194.Q14.2,WORKING FULL-TIME FOR EMPLOYER,1
S194.Q14.2:2.0,S194.Q14.2,NOT CHOSEN,2
S194.Q14.3:1.0,S194.Q14.3,IN BUSINESS FOR MYSELF,1
S194.Q14.3:2.0,S194.Q14.3,NOT CHOSEN,2
S194.Q14.4:1.0,S194.Q14.4,GOING TO FULL-TIME SCHOOL,1
S194.Q14.4:2.0,S194.Q14.4,NOT CHOSEN,2
S194.Q14.5:1.0,S194.Q14.5,WORKING PART-TIME,1
S194.Q14.5:2.0,S194.Q14.5,NOT CHOSEN,2
S194.Q14.6:1.0,S194.Q14.6,GOING TO SCHOOL PART-TIME,1
S194.Q14.6:2.0,S194.Q14.6,NOT CHOSEN,2
S194.Q14.7:1.0,S194.Q14.7,COMBINATION OF CODES (COLUMNS 23 AND 27 ABOVE),1
S194.Q14.7:2.0,S194.Q14.7,NOT CHOSEN,2
S194.Q14.8:1.0,S194.Q14.8,COMBINATION OF CODES (COLUMNS 23 AND 28 ABOVE),1
S194.Q14.8:2.0,S194.Q14.8,NOT CHOSEN,2
S194.Q14.9:1.0,S194.Q14.9,COMBINATION OF CODES (COLUMNS 24 AND 28 ABOVE),1
S194.Q14.9:2.0,S194.Q14.9,NOT CHOSEN,2
S194.Q14.10:1.0,S194.Q14.10,COMBINATION OF CODES (COLUMNS 26 AND 27 ABOVE),1
S194.Q14.10:2.0,S194.Q14.10,NOT CHOSEN,2
S194.Q14.11:1.0,S194.Q14.11,COMBINATION OF CODES (COLUMNS 27 AND 28 ABOVE),1
S194.Q14.11:2.0,S194.Q14.11,NOT CHOSEN,2
S194.Q14.12:1.0,S194.Q14.12,NO ANSWER,1
S194.Q14.12:2.0,S194.Q14.12,NOT CHOSEN,2
S194.Q15B:0.0,S194.Q15B,NO ANSWER,0
S194.Q15B:1.0,S194.Q15B,"ACCOUNTANTS AND AUDITORS, STATISTICIANS",1
S194.Q15B:2.0,S194.Q15B,"ACTRESSES, DANCERS, SINGERS, ENTERTAINERS (NOT MUSICIANS)",2
S194.Q15B:3.0,S194.Q15B,"ARTISTS, COMMERCIAL ARTISTS, ETC.",3
S194.Q15B:4.0,S194.Q15B,"CHEMISTS, PHARMACISTS",4
S194.Q15B:5.0,S194.Q15B,DIETITIANS,5
S194.Q15B:6.0,S194.Q15B,"DRAFTSMAN, DESIGNERS",6
S194.Q15B:7.0,S194.Q15B,"INTERIOR DECORATORS, WINDOW DRESSERS",7
S194.Q15B:8.0,S194.Q15B,LAWYERS,8
S194.Q15B:9.0,S194.Q15B,LIBRARIANS,9
S194.Q15B:10.0,S194.Q15B,MUSICIANS AND MUSIC TEACHERS,10
S194.Q15B:11.0,S194.Q15B,"NURSES, TRAINED AND STUDENT NURSES (NOT PRACTICAL NURSES)",11
S194.Q15B:12.0,S194.Q15B,PERSONNEL WORKERS,12
S194.Q15B:13.0,S194.Q15B,PHOTOGRAPHERS,13
S194.Q15B:14.0,S194.Q15B,"REPORTERS, AND WRITERS, PUBLIC RELATIONS, ETC., WRITERS, PUBLICITY ETC.",14
S194.Q15B:15.0,S194.Q15B,"SOCIAL WORKERS, SOCIAL RECREATIONAL DIRECTOR",15
S194.Q15B:16.0,S194.Q15B,"TEACHERS, (OTHER THAN MUSIC) AND SCHOOL SUPERVISORS",16
S194.Q15B:17.0,S194.Q15B,DOCTOR,17
S194.Q15B:18.0,S194.Q15B,RESEARCH WORKERS; ANALYSTS,18
S194.Q15B:19.0,S194.Q15B,RADIO OPERATORS,19
S194.Q15B:21.0,S194.Q15B,"MANAGERS OR OWNERS, EATING AND DRINKING PLACES",21
S194.Q15B:22.0,S194.Q15B,"MANAGERS OR OWNERS, SERVICE ESTABLISHMENTS; SUCH AS BEAUTY SHOPS, ETC.",22
S194.Q15B:23.0,S194.Q15B,"RESIDENT MANAGERS, APARTMENT HOUSES (INCLUDES BOARDING AND LODGING HOUSE KEEPERS)",23
S194.Q15B:24.0,S194.Q15B,SUPERVISORY AND ADMINISTRATIVE WORKERS - OFFICE,24
S194.Q15B:25.0,S194.Q15B,"TECHNICIANS, DARKROOM (PHOTOGRAPHIC WORKERS)",25
S194.Q15B:26.0,S194.Q15B,"TECHNICIANS, DENTAL",26
S194.Q15B:27.0,S194.Q15B,"TECHNICIANS, LABORATORY",27
S194.Q15B:28.0,S194.Q15B,"TECHNICIANS, MEDICAL AND SURGICAL",28
S194.Q15B:29.0,S194.Q15B,CRYPTOGRAPHER; OR CODE CLERK IN SIGNAL CORPS,29
S194.Q15B:30.0,S194.Q15B,BOOKKEEPERS,30
S194.Q15B:31.0,S194.Q15B,CASHIERS AND TICKET AGENTS,31
S194.Q15B:32.0,S194.Q15B,"CLERKS, FILE",32
S194.Q15B:33.0,S194.Q15B,"CLERKS, ALL OTHERS (INCLUDES RECEPTIONISTS)",33
S194.Q15B:34.0,S194.Q15B,"CLERKS, OPERATING OFFICE MACHINES",34
S194.Q15B:35.0,S194.Q15B,"CLERKS, PERSONNEL",35
S194.Q15B:36.0,S194.Q15B,CLERK-TYPIST,36
S194.Q15B:37.0,S194.Q15B,STENOGRAPHERS AND SECRETARIES,37
S194.Q15B:38.0,S194.Q15B,TELEPHONE OPERATORS,38
S194.Q15B:39.0,S194.Q15B,TYPISTS (INCLUDES TELETYPE OPERATORS),39
S194.Q15B:40.0,S194.Q15B,SALESPERSONS,40
S194.Q15B:41.0,S194.Q15B,"ATTENDANTS, HOSPITALS AND OTHER INSTITUTIONS",41
S194.Q15B:42.0,S194.Q15B,"ATTENDANTS, RECREATION AND AMUSEMENT (INCLUDES USHERS)",42
S194.Q15B:43.0,S194.Q15B,"ATTENDANTS, DOCTORS, AND DENTISTS, OFFICES",43
S194.Q15B:44.0,S194.Q15B,"PHYSIOTHERAPIST, OCCUPATIONAL THERAPIST",44
S194.Q15B:45.0,S194.Q15B,BEAUTY OPERATORS AND MANICURISTS,45
S194.Q15B:46.0,S194.Q15B,ELEVATOR OPERATORS,46
S194.Q15B:47.0,S194.Q15B,HOUSEKEEPERS (NOT IN OWN HOME),47
S194.Q15B:48.0,S194.Q15B,PRACTICAL NURSES AND NURSE MAIDS,48
S194.Q15B:49.0,S194.Q15B,"SERVANTS, DOMESTIC",49
S194.Q15B:50.0,S194.Q15B,BUTCHERS AND MEATCUTTERS,50
S194.Q15B:51.0,S194.Q15B,"CLEANERS, EXCEPT IN PRIVATE FAMILY",51
S194.Q15B:52.0,S194.Q15B,COOKS AND BAKERS,52
S194.Q15B:53.0,S194.Q15B,"KITCHEN WORKERS, HOTEL AND RESTAURANT",53
S194.Q15B:54.0,S194.Q15B,"WAITRESSES, SODA JERKERS, HOSTESSES, ETC. COUNTER GIRL",54
S194.Q15B:55.0,S194.Q15B,"CHAUFFEURS AND DRIVERS, BUS, TAXI, TRUCK OR TRACTORS",55
S194.Q15B:56.0,S194.Q15B,DETECTIVES; GUARDS,56
S194.Q15B:57.0,S194.Q15B,MODEL,57
S194.Q15B:58.0,S194.Q15B,MANAGERS AND OWNERS OF RECREATION ESTABLISHMENTS,58
S194.Q15B:60.0,S194.Q15B,FACTORY WORKERS (EXCEPT FORELADIES OR TRAINERS),60
S194.Q15B:61.0,S194.Q15B,"FILLING STATION ATTENDANTS, SERVICING AIRPLANES",61
S194.Q15B:62.0,S194.Q15B,FORELADIES OR TRAINERS,62
S194.Q15B:63.0,S194.Q15B,LAUNDRESSES AND LAUNDRY WORKERS,63
S194.Q15B:64.0,S194.Q15B,"MECHANICAL WORKERS, REPAIRMEN, ETC. PAINTERS",64
S194.Q15B:65.0,S194.Q15B,MUNITIONS HANDLERS (NOT IN FACTORIES),65
S194.Q15B:66.0,S194.Q15B,SEAMSTRESSES AND DRESSMAKERS (NOT IN FACTORIES),66
S194.Q15B:67.0,S194.Q15B,"PARACHUTE RIGGERS AND PACKERS, ETC.",67
S194.Q15B:68.0,S194.Q15B,"DISPATCHER, AIRPLANES ONLY",68
S194.Q15B:70.0,S194.Q15B,FARM WORKERS,70
S194.Q15B:71.0,S194.Q15B,GOVERNMENT INSPECTORS,71
S194.Q15B:72.0,S194.Q15B,CONTROL TOWER OPERATORS - SIGNAL OPERATOR ON RAILROAD,72
S194.Q15B:73.0,S194.Q15B,"LINK TRAINER, INSTRUCTOR, PILOTS",73
S194.Q15B:74.0,S194.Q15B,WEATHER OBSERVER,74
S194.Q15B:75.0,S194.Q15B,AIR STEWARDESS,75
S194.Q15B:76.0,S194.Q15B,PROJECTIONIST,76
S194.Q15B:77.0,S194.Q15B,TRANSLATOR; INTERPRETER,77
S194.Q15B:78.0,S194.Q15B,UNCLASSIFIABLE,78
S194.Q15B:79.0,S194.Q15B,I NEVER HAD A FULL TIME JOB,79
S194.Q15B:80.0,S194.Q15B,"UNDECIDED, DON'T KNOW, HAVEN'T ANY IDEA, ETC.",80
S194.Q15B:82.0,S194.Q15B,WAC,82
S194.Q15B:nan,S194.Q15B,QUESTIONS 15C AND 15D NOT CODED.,
S194.Q15B:81.0,S194.Q15B,OFFICE WORK (NO INDICATION WHAT TYPE),81
S194.Q16:0.0,S194.Q16,NO ANSWER,0
S194.Q16:1.0,S194.Q16,YES,1
S194.Q16:2.0,S194.Q16,NO,2
S194.Q16:3.0,S194.Q16,I'M TAKING SPECIAL TRAINING NOW,3
S194.Q17:0.0,S194.Q17,NO ANSWER,0
S194.Q17:1.0,S194.Q17,I USE MY TRAINING ALL THE TIME,1
S194.Q17:2.0,S194.Q17,I USE MY TRAINING MOST OF THE TIME,2
S194.Q17:3.0,S194.Q17,I USE MY TRAINING ABOUT HALF THE TIME,3
S194.Q17:4.0,S194.Q17,I HARDLY EVER USE MY TRAINING,4
S194.Q17:5.0,S194.Q17,I NEVER USE MY TRAINING,5
S194.Q17:6.0,S194.Q17,I'M TAKING SPECIAL TRAINING NOW,6
S194.Q17:7.0,S194.Q17,I DO NOT HAVE ANY SPECIAL ARMY TRAINING,7
S194.Q18B:0.0,S194.Q18B,NO ANSWER,0
S194.Q18B:1.0,S194.Q18B,"ACCOUNTANTS AND AUDITORS, STATISTICIANS",1
S194.Q18B:2.0,S194.Q18B,"ACTRESSES, DANCERS, SINGERS, ENTERTAINERS (NOT MUSICIANS)",2
S194.Q18B:3.0,S194.Q18B,"ARTIST, COMMERCIAL ARTISTS, ETC.",3
S194.Q18B:4.0,S194.Q18B,"CHEMIST, PHARMACISTS",4
S194.Q18B:5.0,S194.Q18B,DIETITIAN,5
S194.Q18B:6.0,S194.Q18B,"DRAFTSMEN, DESIGNERS",6
S194.Q18B:7.0,S194.Q18B,INTERIOR DECORATORS; WINDOW DRESSERS,7
S194.Q18B:8.0,S194.Q18B,LAWYERS,8
S194.Q18B:9.0,S194.Q18B,LIBRARIANS,9
S194.Q18B:10.0,S194.Q18B,MUSICIANS AND MUSIC TEACHERS,10
S194.Q18B:11.0,S194.Q18B,"NURSES, TRAINED AND STUDENT NURSES (NOT PRACTICAL NURSE)",11
S194.Q18B:12.0,S194.Q18B,PERSONNEL WORKERS,12
S194.Q18B:13.0,S194.Q18B,PHOTOGRAPHERS,13
S194.Q18B:14.0,S194.Q18B,"REPORTERS, AND WRITERS, PUBLIC RELATIONS, ETC.",14
S194.Q18B:15.0,S194.Q18B,"SOCIAL WORKERS, RECREATIONAL DIRECTOR",15
S194.Q18B:16.0,S194.Q18B,TEACHERS (OTHER THAN MUSIC) AND SCHOOL SUPERVISORS,16
S194.Q18B:17.0,S194.Q18B,DOCTORS,17
S194.Q18B:18.0,S194.Q18B,RESEARCH WORKERS; ANALYSTS,18
S194.Q18B:19.0,S194.Q18B,RADIO OPERATOR,19
S194.Q18B:20.0,S194.Q18B,"MANAGERS OR OWNERS, WHOLESALE AND RETAIL TRADE (INCLUDES INSURANCE AND REAL ESTATE)",20
S194.Q18B:21.0,S194.Q18B,"MANAGERS OR OWNERS, EATING AND DRINKING PLACES",21
S194.Q18B:22.0,S194.Q18B,"MANAGERS OR OWNERS, SERVICE ESTABLISHMENTS; SUCH AS, BEAUTY SHOPS, ETC.",22
S194.Q18B:23.0,S194.Q18B,"RESIDENT MANAGERS, APARTMENT HOUSES (INCLUDES BOARDING AND LODGING HOUSE KEEPERS)",23
S194.Q18B:24.0,S194.Q18B,"SUPERVISORY AND ADMINISTRATIVE WORKERS, OFFICE",24
S194.Q18B:25.0,S194.Q18B,"TECHNICIANS, DARKROOM (PHOTOGRAPHIC WORKERS)",25
S194.Q18B:26.0,S194.Q18B,"TECHNICIANS, DENTAL",26
S194.Q18B:27.0,S194.Q18B,"TECHNICIANS, LABORATORY",27
S194.Q18B:28.0,S194.Q18B,"TECHNICIANS, MEDICAL AND SURGICAL",28
S194.Q18B:29.0,S194.Q18B,CRYPTOGRAPHER; OR CODE CLERK IN SIGNAL CORPS,29
S194.Q18B:30.0,S194.Q18B,BOOKKEEPERS,30
S194.Q18B:31.0,S194.Q18B,CASHIERS AND TICKET AGENTS,31
S194.Q18B:32.0,S194.Q18B,"CLERKS, FILE",32
S194.Q18B:33.0,S194.Q18B,"CLERKS, ALL OTHERS (INCLUDES RECEPTIONISTS)",33
S194.Q18B:34.0,S194.Q18B,"CLERKS, OPERATING OFFICE MACHINES",34
S194.Q18B:35.0,S194.Q18B,"CLERKS, PERSONNEL",35
S194.Q18B:36.0,S194.Q18B,CLERK-TYPIST,36
S194.Q18B:37.0,S194.Q18B,STENOGRAPHERS AND SECRETARIES,37
S194.Q18B:38.0,S194.Q18B,TELEPHONE OPERATORS,38
S194.Q18B:39.0,S194.Q18B,TYPISTS (INCLUDES TELETYPE OPERATORS),39
S194.Q18B:40.0,S194.Q18B,SALESPERSONS,40
S194.Q18B:41.0,S194.Q18B,"ATTENDANTS, HOSPITALS AND OTHER INSTITUTIONS",41
S194.Q18B:42.0,S194.Q18B,"ATTENDANTS, RECREATION AND AMUSEMENT (INCLUDES USHERS)",42
S194.Q18B:43.0,S194.Q18B,"ATTENDANTS, DOCTORS, AND DENTISTS, OFFICES",43
S194.Q18B:44.0,S194.Q18B,"PHYSIOTHERAPIST, OCCUPATIONAL THERAPIST",44
S194.Q18B:45.0,S194.Q18B,BEAUTY OPERATORS AND MANICURISTS,45
S194.Q18B:46.0,S194.Q18B,ELEVATOR OPERATORS,46
S194.Q18B:47.0,S194.Q18B,HOUSEKEEPERS (NOT IN OWN HOME),47
S194.Q18B:48.0,S194.Q18B,PRACTICAL NURSES AND NURSE MAIDS,48
S194.Q18B:49.0,S194.Q18B,"SERVANTS, DOMESTIC",49
S194.Q18B:50.0,S194.Q18B,BUTCHERS AND MEATCUTTERS,50
S194.Q18B:51.0,S194.Q18B,"CLEANERS, EXCEPT IN PRIVATE FAMILY",51
S194.Q18B:52.0,S194.Q18B,COOKS AND BAKERS,52
S194.Q18B:53.0,S194.Q18B,"KITCHEN WORKERS, HOTEL AND RESTAURANT",53
S194.Q18B:54.0,S194.Q18B,"WAITRESSES, SODA JERKERS, HOSTESSES, ETC. COUNTER GIRL",54
S194.Q18B:55.0,S194.Q18B,"CHAUFFEURS AND DRIVERS, BUS, TAXI, TRUCK OR TRACTORS",55
S194.Q18B:56.0,S194.Q18B,"DETECTIVES, GUARDS",56
S194.Q18B:57.0,S194.Q18B,MODEL,57
S194.Q18B:58.0,S194.Q18B,MANAGERS AND OWNERS OF RECREATION ESTABLISHMENTS,58
S194.Q18B:60.0,S194.Q18B,FACTORY WORKERS \(EXCEPT FORELADIES OR TRAINERS\),60
S194.Q18B:61.0,S194.Q18B,"FILLING STATION ATTENDANTS, SERVICING AIRPLANES",61
S194.Q18B:62.0,S194.Q18B,FORELADIES OR TRAINERS,62
S194.Q18B:63.0,S194.Q18B,LAUNDRESSES AND LAUNDRY WORKERS,63
S194.Q18B:64.0,S194.Q18B,"MECHANICAL WORKERS, REPAIRMEN, ETC. PAINTERS",64
S194.Q18B:65.0,S194.Q18B,MUNITIONS HANDLERS (NOT IN FACTORIES),65
S194.Q18B:66.0,S194.Q18B,SEAMSTRESSES AND DRESSMAKERS (NOT IN FACTORIES),66
S194.Q18B:67.0,S194.Q18B,"PARACHUTE RIGGERS AND PACKERS, ETC.",67
S194.Q18B:68.0,S194.Q18B,"DISPATCHER, AIRPLANES ONLY",68
S194.Q18B:70.0,S194.Q18B,FARM WORKERS,70
S194.Q18B:71.0,S194.Q18B,GOVERNMENT INSPECTORS,71
S194.Q18B:72.0,S194.Q18B,CONTROL TOWER OPERATOR - SIGNAL OPERATOR ON RAILROAD,72
S194.Q18B:73.0,S194.Q18B,"LINK TRAINER INSTRUCTOR, PILOTS",73
S194.Q18B:74.0,S194.Q18B,WEATHER OVERSEER,74
S194.Q18B:75.0,S194.Q18B,AIR STEWARDESS,75
S194.Q18B:76.0,S194.Q18B,PROJECTIONIST,76
S194.Q18B:77.0,S194.Q18B,TRANSLATOR; INTERPRETER,77
S194.Q18B:78.0,S194.Q18B,UNCLASSIFIABLE,78
S194.Q18B:79.0,S194.Q18B,"UNDECIDED; DON'T KNOW; HAVEN'T ANY IDEA, ETC.",79
S194.Q18B:80.0,S194.Q18B,OFFICE WORK (NO INDICATION WHAT TYPE),80
S194.Q18B:81.0,S194.Q18B,WAC,81
S194.Q18B1:0.0,S194.Q18B1,NO ANSWER,0
S194.Q18B1:1.0,S194.Q18B1,ARMY JOB SIMILAR TO CIVILIAN JOB OR EXPERIENCE,1
S194.Q18B1:2.0,S194.Q18B1,ARMY JOB SIMILAR TO TRAINING IN Q.13 (CIVILIAN TRAINING),2
S194.Q18B1:3.0,S194.Q18B1,ARMY JOB SIMILAR TO TRAINING IN Q.16 (ARMY TRAINING),3
S194.Q18B1:4.0,S194.Q18B1,COMBINATION OF CODES 2 AND 3 ABOVE,4
S194.Q18B1:5.0,S194.Q18B1,"ARMY JOB NOT SIMILAR TO CIVILIAN JOB OR TRAINING IN CIVILIAN LIFE OR ARMY, BUT WAC IS AS WELL ASSIGNED AS POSSIBLE",5
S194.Q18B1:6.0,S194.Q18B1,MISASSIGNED,6
S194.Q18B1:7.0,S194.Q18B1,MALASSIGNED,7
S194.Q18B1:8.0,S194.Q18B1,MISASSIGNED AND MALASSIGNED,8
S194.Q18C:0.0,S194.Q18C,NO ANSWER,0
S194.Q18C:1.0,S194.Q18C,HOSPITAL,1
S194.Q18C:2.0,S194.Q18C,MOTOR POOL OR AUTOMOTIVE SECTION,2
S194.Q18C:4.0,S194.Q18C,WAC DETACHMENT,4
S194.Q18C:5.0,S194.Q18C,POST OFFICE,5
S194.Q18C:6.0,S194.Q18C,"SUPPLY (INCLUDES Q.M., COMMISSARY, ETC.)",6
S194.Q18C:7.0,S194.Q18C,OTHER,7
S194.Q18C:8.0,S194.Q18C,POST OFFICE,8
S194.Q18C:9.0,S194.Q18C,STATISTICAL CONTROL DIVISION (IBM),9
S194.Q18C:10.0,S194.Q18C,CLASSIFICATION AND PERSONNEL,10
S194.Q18C:11.0,S194.Q18C,PORT TERMINAL OR PORT HEADQUARTERS,11
S194.Q19:0.0,S194.Q19,NO ANSWER,0
S194.Q19:1.0,S194.Q19,YES,1
S194.Q19:2.0,S194.Q19,NO,2
S194.Q20:0.0,S194.Q20,NO ANSWER,0
S194.Q20:1.0,S194.Q20,"YES, MOST OF THE TIME",1
S194.Q20:2.0,S194.Q20,"YES, ONCE IN A WHILE",2
S194.Q20:3.0,S194.Q20,"NO, NEVER",3
S194.Q21:0.0,S194.Q21,NO ANSWER,0
S194.Q21:1.0,S194.Q21,"YES, I WOULD FIT BETTER IN A DIFFERENT JOB",1
S194.Q21:2.0,S194.Q21,"NO, I AM BEST FITTED FOR MY PRESENT JOB",2
S194.Q22.1:1.0,S194.Q22.1,ANOTHER WAC ENLISTED WOMAN,1
S194.Q22.1:2.0,S194.Q22.1,NOT CHOSEN,2
S194.Q22.2:1.0,S194.Q22.2,A WAC OFFICER,1
S194.Q22.2:2.0,S194.Q22.2,NOT CHOSEN,2
S194.Q22.3:1.0,S194.Q22.3,AN ENLISTED MAN,1
S194.Q22.3:2.0,S194.Q22.3,NOT CHOSEN,2
S194.Q22.4:1.0,S194.Q22.4,A MALE OFFICER,1
S194.Q22.4:2.0,S194.Q22.4,NOT CHOSEN,2
S194.Q22.5:1.0,S194.Q22.5,A CIVILIAN,1
S194.Q22.5:2.0,S194.Q22.5,NOT CHOSEN,2
S194.Q22.6:1.0,S194.Q22.6,OTHER,1
S194.Q22.6:2.0,S194.Q22.6,NOT CHOSEN,2
S194.Q22.7:1.0,S194.Q22.7,NO ANSWER,1
S194.Q22.7:2.0,S194.Q22.7,NOT CHOSEN,2
S194.Q23:0.0,S194.Q23,NO ANSWER,0
S194.Q23:1.0,S194.Q23,YES,1
S194.Q23:2.0,S194.Q23,NO,2
S194.Q24:0.0,S194.Q24,NO ANSWER,0
S194.Q24:1.0,S194.Q24,MUCH OF MY WORK COULD BE DONE IN SIMPLER WAYS,1
S194.Q24:2.0,S194.Q24,SOME OF MY WORK COULD BE DONE IN SIMPLER WAYS,2
S194.Q24:3.0,S194.Q24,PRESENT METHODS OF DOING MY WORK ARE AS SIMPLE AS POSSIBLE,3
S194.Q25:0.0,S194.Q25,NO ANSWER,0
S194.Q25:1.0,S194.Q25,I USUALLY DON'T HAVE ENOUGH WORK TO DO,1
S194.Q25:2.0,S194.Q25,I HAVE ENOUGH TO DO SOME OF THE TIME BUT USUALLY COULD DO MORE,2
S194.Q25:3.0,S194.Q25,I HAVE ENOUGH TO DO MOST OF THE TIME BUT SOMETIMES COULD DO MORE,3
S194.Q25:4.0,S194.Q25,I HAVE JUST ENOUGH TO DO TO KEEP ME BUSY,4
S194.Q25:5.0,S194.Q25,I HAVE SO MUCH TO DO I CAN'T USUALLY GET IT DONE DURING REGULAR WORKING HOURS,5
S194.Q25:6.0,S194.Q25,"PEAKS AND LULLS, SOMETIMES TOO BUSY, SOMETIMES NOT SO BUSY",6
S194.Q26:0.0,S194.Q26,NO ANSWER,0
S194.Q26:1.0,S194.Q26,THERE IS A GREAT DEAL OF UNNECESSARY WORK,1
S194.Q26:2.0,S194.Q26,THERE IS A CONSIDERABLE AMOUNT,2
S194.Q26:3.0,S194.Q26,"THERE IS SOME, BUT NOT MUCH",3
S194.Q26:4.0,S194.Q26,THERE IS NO UNNECESSARY WORK,4
S194.Q27:0.0,S194.Q27,NO ANSWER,0
S194.Q27:1.0,S194.Q27,FREQUENTLY,1
S194.Q27:2.0,S194.Q27,OCCASIONALLY,2
S194.Q27:3.0,S194.Q27,SELDOM,3
S194.Q27:4.0,S194.Q27,NEVER,4
S194.Q28:0.0,S194.Q28,NO ANSWER,0
S194.Q28:1.0,S194.Q28,HE HAS A GOOD IDEA OF MY ABILITIES,1
S194.Q28:2.0,S194.Q28,HE HAS A FAIR IDEA OF MY ABILITIES,2
S194.Q28:3.0,S194.Q28,HE KNOWS LITTLE OR NOTHING OF MY ABILITIES,3
S194.Q29:0.0,S194.Q29,NO ANSWER,0
S194.Q29:1.0,S194.Q29,ALWAYS,1
S194.Q29:2.0,S194.Q29,USUALLY,2
S194.Q29:3.0,S194.Q29,RARELY,3
S194.Q29:4.0,S194.Q29,NEVER,4
S194.Q30:0.0,S194.Q30,NO ANSWER,0
S194.Q30:1.0,S194.Q30,FAVORABLE TOWARD THE WAC,1
S194.Q30:2.0,S194.Q30,UNFAVORABLE TOWARD THE WAC,2
S194.Q31:0.0,S194.Q31,NO ANSWER,0
S194.Q31:1.0,S194.Q31,ALWAYS,1
S194.Q31:2.0,S194.Q31,USUALLY,2
S194.Q31:3.0,S194.Q31,SOMETIMES,3
S194.Q31:4.0,S194.Q31,HARDLY EVER,4
S194.Q31:5.0,S194.Q31,NEVER,5
S194.Q32.1:1.0,S194.Q32.1,CIVILIANS,1
S194.Q32.1:2.0,S194.Q32.1,NOT CHOSEN,2
S194.Q32.2:1.0,S194.Q32.2,ENLISTED MEN,1
S194.Q32.2:2.0,S194.Q32.2,NOT CHOSEN,2
S194.Q32.3:1.0,S194.Q32.3,MALE OFFICERS,1
S194.Q32.3:2.0,S194.Q32.3,NOT CHOSEN,2
S194.Q32.4:1.0,S194.Q32.4,WAC OFFICERS,1
S194.Q32.4:2.0,S194.Q32.4,NOT CHOSEN,2
S194.Q32.5:1.0,S194.Q32.5,OTHER WAC ENLISTED PERSONNEL,1
S194.Q32.5:2.0,S194.Q32.5,NOT CHOSEN,2
S194.Q32.6:1.0,S194.Q32.6,OTHER (THIS INCLUDES NURSES),1
S194.Q32.6:2.0,S194.Q32.6,NOT CHOSEN,2
S194.Q32.7:1.0,S194.Q32.7,I WORK UNDER NO ONE,1
S194.Q32.7:2.0,S194.Q32.7,NOT CHOSEN,2
S194.Q32.8:1.0,S194.Q32.8,FIVE CATEGORIES CHECKED ABOVE,1
S194.Q32.8:2.0,S194.Q32.8,NOT CHOSEN,2
S194.Q32.9:1.0,S194.Q32.9,ALL SIX CATEGORIES CHECKED (COLUMNS 63-68 ABOVE),1
S194.Q32.9:2.0,S194.Q32.9,NOT CHOSEN,2
S194.Q32.10:1.0,S194.Q32.10,NO ANSWER,1
S194.Q32.10:2.0,S194.Q32.10,NOT CHOSEN,2
S194.Q33:0.0,S194.Q33,NO ANSWER,0
S194.Q33:1.0,S194.Q33,"ON THE WHOLE, I LIKE WORKING WITH CIVILIANS",1
S194.Q33:2.0,S194.Q33,"ON THE WHOLE, I DISLIKE WORKING WITH CIVILIANS",2
S194.Q33:3.0,S194.Q33,IT DOESN'T MAKE ANY DIFFERENCE TO ME,3
S194.Q33:4.0,S194.Q33,I DON'T WORK WITH CIVILIANS,4
S194.Q34:0.0,S194.Q34,NO ANSWER,0
S194.Q34:1.0,S194.Q34,IT IS VERY NECESSARY,1
