,identifier,parent_id,question
1013,S234BE.Qii28,S234BE," ""ONCE A MAN IS IN COMBAT, THE MAIN THING THAT KEEPS HIM FIGHTING IS HIS OWN PRIDE OR SELF-RESPECT"""
1014,S234BE.Qii29,S234BE," ""MOST OFFICERS PUT THEIR OWN WELFARE ABOVE THE WELFARE OF THEIR ENLISTED MEN"""
1015,S234BE.Qii30,S234BE," ""MOST SOLDIERS USUALLY WORK JUST HARD ENOUGH TO GET BY"""
1016,S234BE.Qii31,S234BE," ""MOST SOLDIERS LOSE RESPECT FOR A MAN WHO IS 'TOO GI'"""
1017,S234BE.Qii32,S234BE," ""MOST SOLDIERS DO NOT GET A KICK OUT OF GIVING A SNAPPY SALUTE"""
1018,S234BE.Qii33,S234BE," ""MOST CIVILIANS APPRECIATE THE JOB THE SOLDIERS HAVE DONE"""
1019,S234BE.Qii34,S234BE," ""I AM MORE RELIGIOUS THAN WHEN I FIRST ENTERED THE ARMY"""
1020,S234BE.Qii35,S234BE," ""MOST MEN WHO WERE UNDER ENEMY FIRE IN THIS WAR DO NOT RESENT THE SOLDIERS WHO DID NOT SEE ACTION"""
1021,S234BE.Qii36,S234BE," ""MY EXPERIENCES IN THE ARMY HAVE MADE ME MORE NERVOUS AND RESTLESS"""
1022,S234BE.Qii37,S234BE," ""THE ARMY HAS GIVEN ME A SQUARE DEAL"""
1023,S234BE.Qii38,S234BE," ""PATRIOTIC FEELING IS THE THING THAT HELPS MOST TO KEEP A SOLDIER IN THE FIGHT WHEN THE GOING GETS TOUGH"""
1024,S234BE.Qii39,S234BE," ""IT IS GOOD TRAINING TO KEEP SOLDIERS IN THE DARK ABOUT THE REASONS FOR ORDERS SO THAT THEY GET USED TO UNQUESTIONING OBEDIENCE"""
1025,S234BE.Qii40,S234BE," ""SOLDIERS HAVE AN EASY TIME GETTING USED TO ARMY LIFE"""
1026,S234BE.Qii41,S234BE," ""I MYSELF HAD AN EASY TIME GETTING USED TO ARMY LIFE"""
1027,S234BE.Qii42,S234BE," ""AFTER A MAN HAS BEEN IN COMBAT A LONG TIME, HE COMES TO THINK MORE ABOUT THE OTHER FELLOWS IN THE OUTFIT AND LESS ABOUT HIS OWN SAFETY"""
1028,S234BE.Qii43,S234BE," ""THE MAIN REASON MOST SOLDIERS OBEY ARMY RULES AND REGULATIONS IS BECAUSE THEY REALLY WANT TO AND NOT BECAUSE THEY HAVE TO"""
1029,S234BE.Qii44,S234BE," ""THE ARMY TRIES ITS BEST TO PRAISE AND AWARD THE SOLDIER WHO DOES AN EXCEPTIONALLY GOOD JOB"""
1030,S234BE.Qii45,S234BE," ""STRICT DISCIPLINE DURING TRAINING DOES NOT MAKE A MAN A BETTER SOLDIER DURING COMBAT"""
1031,S234BE.Qii46,S234BE," ""THE MAIN THING THAT KEEPS A SOLDIER GOING IN COMBAT IS THE FEELING THAT HE CAN'T LET THE OTHER MEN DOWN"""
1032,S234BE.Qii47,S234BE," ""MOST OFFICERS DO NOT KNOW OR HAVE FORGOTTEN HOW IT FEELS TO BE AN ENLISTED MAN"""
1033,S234BE.Qii48,S234BE," ""THE ARMY HAS NOT DONE ITS BEST TO LOOK OUT FOR THE WELFARE OF THE ENLISTED MEN"""
1034,S234BE.Qii49,S234BE," ""MOST ENLISTED MEN DO NOT RESPECT THEIR OFFICERS"""
1035,S234BE.Qii50,S234BE," ""I MYSELF DO NOT RESPECT MY OFFICERS"""
1036,S234BE.Qii51,S234BE," ""THE ARMY ENCOURAGES A SOLDIER TO THINK FOR HIMSELF"""
1037,S234BE.Qii52,S234BE," ""MOST OFFICERS ARE MORE INTERESTED IN DOING A GOOD JOB THAN IN GETTING PROMOTED"""
1038,S234BE.Qii53,S234BE," ""MOST SOLDIERS LOSE RESPECT FOR A MAN WHO IS ALWAYS TRYING TO GOLDBRICK"""
1039,S234BE.Qii54,S234BE," ""THE INFANTRY DID NOT RECEIVE ITS FAIR SHARE OF CREDIT FROM THE PUBLIC"""
1040,S234BE.Qii55,S234BE," ""MOST ENLISTED MEN HAVE A LOT OF RESPECT FOR THE OLD REGULAR ARMY MAN"""
1041,S234BE.Qii56,S234BE," ""THERE IS NO WAY ENLISTED MEN CAN SHOW A GOOD OFFICER HOW MUCH THEY APPRECIATE HIM"""
1042,S234BE.Qii57,S234BE," ""SOLDIERS WHO PILFER (STEAL) SUPPLIES SHOULD NOT BE SEVERELY PUNISHED"""
1043,S234BE.Qii58,S234BE," ""MY EXPERIENCES IN THE ARMY HAVE MADE ME MORE PATIENT, CONSIDERATE AND BETTER ABLE TO WORK WITH OTHER MEN"""
1044,S234BE.Qii59,S234BE," ""STRICT GARRISON DISCIPLINE IS A GOOD THING FOR A MAN WHO HAS JUST COME OUT OF COMBAT"""
1045,S234BE.Qii60,S234BE," ""PROMOTIONS IN THE ARMY ARE NOT TOO SLOW"""
1046,S234BE.Qii61,S234BE," ""MY EXPERIENCES IN THE ARMY HAVE MADE ME MORE SELF- CONFIDENT AND SURE OF MYSELF"""
1047,S234BE.Qii62,S234BE," ""AN OFFICER WILL LOSE THE RESPECT OF HIS MEN IF HE PALS AROUND WITH THEM OFF-DUTY"""
1048,S234BE.Qii63,S234BE," ""IT IS ALL RIGHT FOR A SOLDIER TO GOLDBRICK, IF HE DOESN'T GET CAUGHT"""
1049,S234BE.Qii64,S234BE," ""THE ARMY DOES NOT PLACE TOO MUCH IMPORTANCE UPON MILITARY COURTESY"""
1050,S234BE.Qii65,S234BE," ""MOST ENLISTED MEN IN THE ARMY ARE MORE INTERESTED IN DOING A GOOD JOB THAN IN PROMOTIONS"""
1051,S234BE.Qii66.n,S234BE," ""MOST OFFICERS IN THE ARMY ARE MORE INTERESTED IN DOING A GOOD JOB THAN IN PROMOTIONS"""
1052,S234BE.Qii67,S234BE," ""THE ARMY HAS TRIED ITS BEST TO KEEP ENLISTED MEN INFORMED ABOUT WHAT WAS GOING TO HAPPEN TO THEM"""
1053,S234BE.Qii68,S234BE," ""WHEN A COMBAT SOLDIER IS TRANSFERRED TO A NON-COMBAT OUTFIT, IT DOESN'T MAKE MUCH DIFFERENCE TO HIM WHETHER HE IS ALLOWED TO WEAR THE SHOULDER PATCH OF HIS OLD DIVISION OR NOT"""
1054,S234BE.Qii69,S234BE," ""WHILE THE BATTLE IS GOING ON, IT IS VERY EASY TO TELL HOW WELL A MAN PERFORMS AS A COMBAT SOLDIER"""
1055,S234BE.Qii70,S234BE," ""IT DOESN'T DO MUCH GOOD TO SEE THE CHAPLAIN IF A SOLDIER FEELS HE IS GETTING A RAW DEAL"""
1056,S234BE.Qii71,S234BE," ""MOST SOLDIERS DON'T GIVE A DAMN WHAT THE REST OF THE MEN IN THEIR OUTFIT THINK OF THEM"""
1057,S234BE.Qii72,S234BE," ""WHEN A SOLDIER IS IN COMBAT, THE THREAT OF ARMY PUNISHMENT IS ENOUGH BY ITSELF TO KEEP HIM FIGHTING"""
1058,S234BE.Qii73,S234BE," ""IT'S EASY FOR AN ENLISTED MAN TO TAKE A COMPLAINT TO THE INSPECTOR-GENERAL (AIR INSPECTOR)"""
1059,S234BE.Qii74,S234BE," ""IT IS MORE IMPORTANT FOR AN ENLISTED MAN TO BE ON GOOD TERMS WITH HIS OFFICERS THAN WITH HIS NON-COMS"""
1060,S234BE.Qii75,S234BE," ""MY EXPERIENCES IN THE ARMY HAVE DECREASED MY FAITH IN GOD"""
1061,S234BE.Qii76,S234BE," ""WHEN A REPLACEMENT COMES INTO AN OUTFIT DURING COMBAT, THE VETERANS USUALLY TRY TO HELP HIM OUT ALL THEY CAN"""
1062,S234BE.Qii77,S234BE," ""THERE ARE LOTS OF WAYS ENLISTED MEN CAN GET EVEN WITH OFFICERS WHO DON'T TREAT THEM RIGHT"""
1063,S234BE.Qii78,S234BE," ""MY EXPERIENCES IN THE ARMY HAVE MADE ME MORE BITTER AND CYNICAL"""
1064,S234BE.Qii79,S234BE," ""MOST CIVILIANS THINK THAT IF YOU'RE ONLY A PRIVATE OR PRIVATE FIRST CLASS, IT'S BECAUSE YOU WEREN'T GOOD ENOUGH TO GET A RATING"""
1065,S234BE.Qii80,S234BE," ""MOST SOLDIERS THINK THAT IF YOU'RE ONLY A PRIVATE OR PRIVATE FIRST CLASS, IT'S BECAUSE YOU WEREN'T GOOD ENOUGH TO GET A RATING"""
1066,S234BE.Qii81,S234BE," ""I AM NOT GOING TO MISS THE OLD GANG OF FELLOWS IN MY OUTFIT WHEN I LEAVE THE ARMY"""
1067,S234BE.Qii82,S234BE," ""I GET ANGRY LESS QUICKLY NOW THAN I DID BEFORE I CAME INTO THE ARMY"""
1068,S234BE.Qii83,S234BE," ""MOST OF THE TIME I FELT THAT IT MADE A LOT OF DIFFERENCE WHETHER I DID MY ARMY JOB WELL OR NOT"""
1069,S234BE.Qii84,S234BE," ""MOST SOLDIERS FEEL GUILTY ABOUT SOME OF THE THINGS THEY DID WHILE IN THE ARMY"""
1070,S234BE.Qii85,S234BE," ""WHEN THE ARMY SAYS IT WILL DO SOMETHING THAT THE MEN WANT, MOST OF THE TIME IT ENDS UP BY REALLY DOING IT"""
1071,S234BE.Qii86,S234BE," ""A SOLDIER WHO HAS SEEN A LOT OF THE WAR HAS A RIGHT TO GET SORE WHENEVER HE IS ANNOYED BY A PERSON WHO DIDN'T GO THROUGH WHAT HE DID"""
1072,S234BE.Qii87,S234BE," ""I DO NOT DRINK ANY MORE NOW THAN I DID BEFORE I ENTERED THE ARMY"""
1073,S234BE.Qii88,S234BE," ""IN THE ARMY IT'S BEST TO DO YOUR JOB THE WAY YOU'RE TOLD, EVEN IF YOU KNOW THERE IS A BETTER WAY TO DO IT"""
1074,S234BE.Qiii1,S234BE," IN GENERAL, HOW DO YOU THINK MOST NON-COMS TEND TO LOOK AT THINGS - FROM THE OFFICER'S POINT OF VIEW OR THE ENLISTED MAN'S POINT OF VIEW?"
1075,S234BE.Qiii2,S234BE, WHICH OF THE FOLLOWING KINDS OF OUTFITS WOULD YOU PERSONALLY PREFER TO BE IN?
1076,S234BE.Qiii3,S234BE," IF WHILE THE WAR WAS ON A SISTER OR GIRL FRIEND OF YOUR'S WAS THINKING OF JOINING THE WAC'S, WOULD YOU HAVE ADVISED HER TO JOIN OR NOT TO JOIN?"
1077,S234BE.Qiii4,S234BE," IF A SISTER OR GIRL FRIEND OF YOUR'S WAS A NURSE AND WHILE THE WAR WAS ON WAS THINKING OF JOINING THE ARMY NURSES CORPS, WOULD YOU HAVE ADVISED HER TO JOIN OR NOT TO JOIN?"
1078,S234BE.Qiii5,S234BE, DO YOU APPROVE OR DISAPPROVE OF HAVING THE U.S. GOVERNMENT SPEND MONEY ON TELLING PEOPLE IN OTHER COUNTRIES WHAT THE UNITED STATES IS LIKE?
1079,S234BE.Qiii6,S234BE," AT THE PRESENT TIME, DO YOU THINK MOST OF THE PEOPLE OF ENGLAND HAVE A REASONABLY FULL AND FAIR PICTURE OF THE UNITED STATES?"
1080,S234BE.Qiii7,S234BE," AT THE PRESENT TIME, DO YOU THINK MOST OF THE PEOPLE OF RUSSIA HAVE A REASONABLY FULL AND FAIR PICTURE OF THE UNITED STATES?"
1081,S234BE.Qiii8,S234BE," IF YOU HAVE SERVED OVERSEAS, IN WHAT THEATER OR AREA DID YOU SERVE FOR THE LONGEST PERIOD OF TIME?"
1082,S234BE.Viii9F,S234BE, NEUROPSYCHIATRIC INVENTORY SCORE: E. DERIVED FROM QUESTIONS 9A-9E.
1083,S234BE.Qiiii1,S234BE, HAVE YOU EVER BEEN PUNISHED FOR BREAKING AN ARMY RULE OR REGULATION?
1084,S234BE.Qiiii2,S234BE, HAVE YOU EVER BEEN AWOL?
1085,S234BE.Qiiii3,S234BE, HAVE YOU EVER BEEN BUSTED?
1086,S234BE.Qiiii4,S234BE, HAVE YOU EVER BEEN COURT-MARTIALED?
1087,S234BE.Qiiii5,S234BE, HAVE YOU EVER BEEN CONFINED TO THE GUARDHOUSE?
1088,S234BE.Qiiii6,S234BE," HAVE YOU RECEIVED ANY MILITARY AWARDS, CITATIONS, DECORATIONS, ETC.?"
1089,S234BE.Viiii7,S234BE, CAMP AND FORCE IDENTIFICATION:
1090,S234BE.Viiii8,S234BE, SERIAL NUMBER IDENTIFICATION:  ANP
1091,S127.Q1,S127, WHAT IS YOUR ARMY RANK OR GRADE?
1092,S127.Q2,S127, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
1093,S127.Q3,S127, HOW FAR DID YOU GO IN SCHOOL?
1094,S127.Q4,S127, IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY? E. REGION:
1095,S127.Q5,S127, WHERE WERE YOU LIVING MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY?
1096,S127.Q6.x,S127," ARE YOU SINGLE, MARRIED, DIVORCED OR SEPARATED, OR WIDOWED? F. IF MARRIED:  Q.7. WERE YOU MARRIED BEFORE OR AFTER ENTERING THE ARMY?"
1097,S127.Q8,S127, HOW MANY CHILDREN DO YOU HAVE?
1098,S127.Q9,S127, HOW DID YOU COME INTO THE ARMY?
1099,S127.Q10,S127," HOW LONG HAVE YOU BEEN IN THE ARMY? E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY. "
1100,S127.Q11,S127, HOW LONG HAVE YOU BEEN IN THE CHINA-BURMA-INDIA THEATER?
1101,S127.Q12,S127, HOW LONG HAVE YOU BEEN STATIONED AT THIS PARTICULAR PLACE?
1102,S127.Q13,S127, WHAT BRANCH OF THE ARMY ARE YOU IN NOW?
1103,S127.Q14,S127," DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)?"
1104,S127.Q15,S127," HOW MANY OF THE OFFICERS IN YOUR COMPANY (BATTERY, SQUADRON, TROOP) ARE THE KIND YOU WOULD WANT TO SERVE UNDER IN COMBAT?"
1105,S127.Q16,S127, HOW MANY OF YOUR OFFICERS TAKE A PERSONAL INTEREST IN THEIR MEN?
1106,S127.Q17,S127, HOW DO YOU THINK YOUR COMPANY WOULD SHOW UP UNDER COMBAT CONDITIONS?
1107,S127.Q18,S127," CONSIDERING EVERYTHING, INCLUDING THE DIFFICULTIES, HOW WELL WOULD YOU SAY YOUR OUTFIT IS DOING THE JOB WHICH IT IS SUPPOSED TO DO?"
1108,S127.Q19,S127, DO YOU THINK THE EQUIPMENT OF THE AMERICAN ARMY IS BETTER OR WORSE THAN THE EQUIPMENT OF THE JAPANESE ARMY?
1109,S127.Q20.n,S127, WHAT IS YOUR MAIN ARMY JOB OR DUTY?
1110,S127.Q21.1,S127, ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1111,S127.Q21.2,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1112,S127.Q21.3,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1113,S127.Q21.4,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1114,S127.Q21.5,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1115,S127.Q21.6,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1116,S127.Q21.7,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1117,S127.Q21.8,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1118,S127.Q21.9,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1119,S127.Q21.10,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1120,S127.Q21.11,S127, ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1121,S127.Q21.12,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1122,S127.Q21.13,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1123,S127.Q21.14,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1124,S127.Q21.15,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1125,S127.Q21.16,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1126,S127.Q21.17,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1127,S127.Q21.18,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1128,S127.Q21.19,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1129,S127.Q21.20,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1130,S127.Q21.21,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1131,S127.Q21.22,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1132,S127.Q21.23,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1133,S127.Q21.24,S127,ARE THERE ANY SCHOOL SUBJECTS OR COURSES (WHICH YOU HAVE NOT STUDIED IN THE PAST) THAT WOULD HELP YOU IN YOUR PRESENT ARMY JOB?
1134,S127.Q22,S127," WHAT KIND OF WORK WOULD YOU LIKE TO DO AFTER THE WAR? (IF YOU HAVE NO IDEA, JUST SAY SO.)"
1135,S127.Q23,S127, DO YOU FEEL THAT YOU NEED ANY MORE FORMAL EDUCATION IN ORDER TO DO WHAT YOU WANT TO DO AFTER THE WAR?
1136,S127.Q24.1,S127, WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1137,S127.Q24.2,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1138,S127.Q24.3,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1139,S127.Q24.4,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1140,S127.Q24.5,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1141,S127.Q24.6,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1142,S127.Q24.7,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1143,S127.Q24.8,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1144,S127.Q24.9,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1145,S127.Q24.10,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1146,S127.Q24.11,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1147,S127.Q24.12,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1148,S127.Q24.13,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1149,S127.Q24.14,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1150,S127.Q24.15,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1151,S127.Q24.16,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1152,S127.Q24.17,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1153,S127.Q24.18,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1154,S127.Q24.19,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1155,S127.Q24.20,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1156,S127.Q24.21,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1157,S127.Q24.22,S127,WHAT COURSES OR SCHOOL SUBJECTS WOULD HELP YOU IN THE WORK YOU WANT TO DO AFTER THE WAR?
1158,S127.Q25,S127," IF YOU COULD TAKE THE COURSES OR SCHOOL SUBJECTS YOU LISTED IN QUESTIONS 21 AND 24 ABOVE, WHILE YOU ARE IN THE ARMY, WOULD YOU BE WILLING TO SPEND A PART OF YOUR OFF- DUTY FREE TIME STUDYING THEM?"
1159,S127.Q26,S127," IF YOU WERE GOING TO TAKE SOME COURSES DURING YOUR FREE TIME WHILE YOU ARE IN THE ARMY, WHICH WOULD YOU LIKE BETTER: LESSONS SENT TO YOU BY MAIL; OR CLASSES FOR GROUPS OF MEN HERE AT THIS STATION?"
1160,S127.Q27,S127,"THE ARMY IS PLANNING TO SET UP A C.B.I. BRANCH OF THE ARMED FORCES INSTITUTE TO GIVE LESSONS BY MAIL TO THE MEN IN THIS THEATER. HAVING A BRANCH HERE IN THE THEATER WOULD MEAN THAT THE LESSONS AND INSTRUCTIONS COULD BE SENT TO THE MEN MUCH QUICKER THAN THEY COULD BE SENT FROM THE UNITED STATES. IF THIS C.B.I. BRANCH IS SET UP, DO YOU THINK YOU WOULD BE INTERESTED IN TAKING ANY COURSES OR STUDYING ANY SUBJECTS BY MAIL?"
1161,S127.Q28,S127," IF YOU COULD DO WHAT YOU WANTED, WOULD YOU LIKE TO GO BACK TO SCHOOL OR COLLEGE AFTER THE WAR?"
1162,S127.Q29,S127," REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU WILL ACTUALLY GO BACK TO SCHOOL OR COLLEGE AFTER THE WAR?"
1163,S127.Q30A,S127," ""AFTER THE WAR THE UNITED STATES SHOULD CONTROL AND DOMINATE THE WORLD."""
1164,S127.Q30B,S127," ""AFTER THE WAR THE UNITED STATES SHOULD STAY OUT OF WORLD AFFAIRS AND STICK TO THE PROBLEMS WE HAVE IN OUR OWN COUNTRY."""
1165,S127.Q30C,S127," ""AFTER THE WAR THE NATIONS OF THE WORLD SHOULD SET UP A STRONG INTERNATIONAL ORGANIZATION."""
1166,S127.Q30D,S127," ""AFTER THE WAR THE UNITED STATES SHOULD JOIN A STRONG INTERNATIONAL ORGANIZATION OF NATIONS EVEN IF IT MEANT THAT THIS ORGANIZATION WOULD HAVE SOME CONTROL OVER HOW THE UNITED STATES DEALS WITH OTHER COUNTRIES."""
1167,S127.Q30E,S127," ""AFTER THE WAR THERE SHOULD BE AN INTERNATIONALLY CONTROLLED ARMY TO POLICE THE WORLD."""
1168,S127.Q31,S127, WHICH DO YOU THINK WOULD BE THE BEST WAY FOR THE UNITED STATES TO KEEP OUT OF WAR IN THE FUTURE?
1169,S127.Q32,S127, WHEN THE WAR IS OVER DO YOU THINK THE ARMY SHOULD RELEASE ALL SOLDIERS BACK TO CIVILIAN LIFE AS SOON AS POSSIBLE OR SHOULD IT RELEASE THEM ONLY WHEN THERE ARE JOBS FOR THEM?
1170,S127.V33G,S127, MEN WITH DEPENDENTS:
1171,S127.V33H,S127, MEN WITH LONGEST SERVICE:
1172,S127.V33I,S127, MEN OVERSEAS LONGEST:
1173,S127.V33J,S127, MEN OVER THIRTY:
1174,S127.Q34,S127, DO YOU THINK THERE IS SOME OTHER GROUP OF SOLDIERS BESIDES THOSE LISTED IN QUESTION 33 THAT SHOULD BE LET OUT OF THE ARMY FIRST?
1175,S127.Q35,S127, AFTER THE WAR DO YOU THINK SOLDIERS SHOULD BE GIVEN FIRST CHOICE OF THE JOBS THAT ARE OPEN OR DO YOU THINK EVERYBODY SHOULD HAVE AN EQUAL CHANCE TO GET JOBS?
1176,S127.Q36,S127," AFTER THE WAR, DO YOU THINK THE UNITED STATES COULD HAVE AN ARMY LARGE ENOUGH FOR THE COUNTRY'S NEEDS BY TAKING VOLUNTEERS ONLY?"
1177,S127.Q37,S127," AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF TAKING VOLUNTEERS ONLY?"
1178,S127.Q38,S127, WHICH OF THE FOLLOWING REASONS COMES CLOSEST TO SAYING WHY YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME?
