,CARD,DECK,BALLOT,S159.Q1,S159.Q2,S159.Q3.x,S159.Q5,S159.Q6,S159.Q7,S159.Q8,S159.Q9,S159.Q10,S159.Q11,S159.Q12,S159.Q13,S159.Q14A,S159.Q14B,S159.Q14C,S159.Q15A.1,S159.Q15A.2,S159.Q15A.3,S159.Q15A.4,S159.Q15A.5,S159.Q15A.6,S159.Q15A.7,S159.Q15A.8,S159.V15A1,S159.Q15B,S159.Q15C,S159.Q16,S159.Q17,S159.Q18,S159.Q19,S159.Q20,S159.Q21,S159.Q22,S159.Q23,S159.Q24,S159.Q25A,S159.Q25B,S159.Q25C,S159.Q26,S159.Q27,S159.Q28,S159.Q29A,S159.Q29B,S159.Q30,S159.Q31,S159.Q32,S159.Q33,S159.Q34,S159.Q35,S159.Q36,S159.Q37,S159.Q38,S159.Q39,S159.Q40,S159.Q41,S159.Q42,S159.Q43,S159.Q44,S159.Q45,S159.Q46,S159.Q47,S159.Q48,CARD..1,DECK..1,BALLOT..1,S159.Q49,S159.Q50,S159.Q51,S159.Q52A,S159.Q52B,S159.Q52C,S159.Q52D,S159.Q52E,S159.Q52F,S159.Q53,S159.Q54,S159.Q55,S159.Q56.n,S159.Q57.n,S159.Q57A.n,S159.Q57B.n,S159.V58,S159.V59,S159.V60,S159.V61,S159.V62,S159.V63
955,1.0,159.0,956.0,1.0,1.0,5.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,4.0,9.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,5.0,8.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,159.0,956.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,1.0,8.0,2.0,5.0,98.0
956,1.0,159.0,957.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,4.0,9.0,1.0,1.0,4.0,1.0,2.0,4.0,8.0,7.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,8.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,159.0,957.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,0.0,1.0,8.0,2.0,5.0,98.0
957,1.0,159.0,958.0,2.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,159.0,958.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,3.0,7.0,4.0,4.0,98.0
958,1.0,159.0,959.0,2.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,1.0,5.0,10.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,0.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,8.0,0.0,9.0,0.0
959,1.0,159.0,960.0,1.0,10.0,1.0,1.0,5.0,7.0,6.0,1.0,1.0,5.0,3.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,9.0,1.0,1.0,1.0,3.0,3.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,159.0,960.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,,,,,4.0,4.0,4.0,0.0,9.0,0.0
960,1.0,159.0,961.0,2.0,7.0,1.0,1.0,5.0,7.0,6.0,1.0,1.0,5.0,10.0,2.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,9.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,7.0,8.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,6.0,3.0,2.0,159.0,961.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,5.0,3.0,8.0,2.0,3.0,0.0
961,1.0,159.0,962.0,2.0,4.0,6.0,2.0,6.0,3.0,5.0,2.0,1.0,5.0,10.0,2.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,9.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,159.0,962.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,5.0,2.0,5.0,2.0,4.0,0.0
962,1.0,159.0,963.0,1.0,2.0,1.0,1.0,4.0,7.0,4.0,1.0,1.0,5.0,10.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,4.0,9.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,159.0,963.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,,,,,6.0,3.0,6.0,2.0,1.0,0.0
963,1.0,159.0,964.0,2.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,5.0,10.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,7.0,3.0,2.0,159.0,964.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,,,,,6.0,2.0,6.0,0.0,3.0,0.0
964,1.0,159.0,965.0,2.0,2.0,1.0,1.0,6.0,3.0,5.0,1.0,1.0,5.0,10.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,9.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,11.0,3.0,2.0,159.0,965.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,,,,,0.0,3.0,5.0,7.0,2.0,0.0
965,1.0,159.0,966.0,2.0,2.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,5.0,10.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,7.0,8.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,159.0,966.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,6.0,1.0,8.0,0.0,3.0,0.0
966,1.0,159.0,967.0,2.0,3.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,10.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,3.0,2.0,1.0,4.0,5.0,4.0,2.0,6.0,1.0,2.0,159.0,967.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,6.0,0.0,8.0,0.0,5.0,0.0
967,1.0,159.0,968.0,4.0,5.0,1.0,1.0,4.0,5.0,6.0,2.0,5.0,5.0,10.0,2.0,6.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,9.0,3.0,3.0,7.0,4.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,9.0,10.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,968.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,,,,,6.0,0.0,8.0,0.0,2.0,0.0
968,1.0,159.0,969.0,2.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,10.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,9.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,7.0,4.0,1.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,159.0,969.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,6.0,4.0,3.0,7.0,1.0,0.0
969,1.0,159.0,970.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,8.0,4.0,2.0,159.0,970.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,6.0,4.0,4.0,0.0,5.0,98.0
970,1.0,159.0,971.0,3.0,4.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,6.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,159.0,971.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,6.0,3.0,3.0,2.0,0.0,98.0
971,1.0,159.0,972.0,2.0,7.0,1.0,1.0,6.0,4.0,7.0,1.0,5.0,5.0,12.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,2.0,6.0,3.0,3.0,1.0,2.0,2.0,1.0,6.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,11.0,1.0,2.0,159.0,972.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,2.0,5.0,1.0,0.0,3.0,90.0
972,1.0,159.0,973.0,2.0,7.0,1.0,1.0,5.0,3.0,5.0,1.0,6.0,1.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,7.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,159.0,973.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,,5.0,2.0,8.0,0.0,5.0,30.0
973,1.0,159.0,974.0,8.0,8.0,6.0,2.0,5.0,6.0,8.0,3.0,4.0,5.0,12.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,11.0,3.0,2.0,159.0,974.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,4.0,6.0,1.0,0.0,5.0,90.0
974,1.0,159.0,975.0,1.0,4.0,1.0,1.0,7.0,2.0,8.0,4.0,4.0,1.0,16.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,3.0,6.0,1.0,0.0,3.0,3.0,3.0,2.0,7.0,2.0,5.0,1.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,2.0,159.0,975.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,,,,,4.0,0.0,5.0,0.0,3.0,30.0
975,1.0,159.0,976.0,8.0,0.0,5.0,2.0,4.0,7.0,7.0,1.0,3.0,5.0,1.0,3.0,7.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,9.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,8.0,4.0,2.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,2.0,159.0,976.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,6.0,1.0,8.0,2.0,9.0,90.0
976,1.0,159.0,977.0,5.0,11.0,1.0,1.0,3.0,7.0,8.0,3.0,2.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,5.0,5.0,1.0,1.0,4.0,1.0,3.0,3.0,8.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,159.0,977.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,6.0,2.0,3.0,98.0
977,1.0,159.0,978.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,6.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.0,9.0,2.0,2.0,3.0,2.0,2.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,159.0,978.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,0.0,2.0,2.0,0.0,4.0,98.0
978,1.0,159.0,979.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,2.0,3.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,7.0,9.0,1.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0,7.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,159.0,979.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,6.0,2.0,7.0,5.0,3.0,98.0
979,1.0,159.0,980.0,8.0,9.0,1.0,1.0,5.0,6.0,6.0,1.0,4.0,5.0,1.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,7.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,159.0,980.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,,,,,6.0,5.0,1.0,0.0,5.0,90.0
980,1.0,159.0,981.0,1.0,2.0,1.0,1.0,3.0,7.0,5.0,1.0,3.0,5.0,2.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,9.0,3.0,3.0,7.0,2.0,3.0,1.0,0.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,5.0,1.0,2.0,159.0,981.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,6.0,0.0,8.0,4.0,9.0,98.0
981,1.0,159.0,982.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,8.0,7.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,7.0,2.0,2.0,3.0,3.0,2.0,159.0,982.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,6.0,1.0,4.0,4.0,5.0,98.0
982,1.0,159.0,983.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,9.0,2.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,3.0,5.0,2.0,2.0,159.0,983.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,2.0,3.0,4.0,4.0,90.0
983,1.0,159.0,984.0,1.0,3.0,1.0,1.0,6.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,9.0,3.0,3.0,7.0,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,7.0,1.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,159.0,984.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,3.0,5.0,5.0,0.0,5.0,98.0
984,1.0,159.0,985.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,6.0,5.0,4.0,3.0,11.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,8.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,159.0,985.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,7.0,0.0,4.0,98.0
985,1.0,159.0,986.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0,5.0,12.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,9.0,9.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,7.0,2.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,9.0,2.0,2.0,159.0,986.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,6.0,5.0,1.0,0.0,2.0,90.0
986,1.0,159.0,987.0,4.0,3.0,1.0,1.0,7.0,3.0,5.0,1.0,6.0,5.0,10.0,3.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,2.0,7.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,6.0,5.0,4.0,3.0,3.0,3.0,2.0,8.0,8.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,987.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,3.0,1.0,0.0,5.0,0.0
987,1.0,159.0,988.0,8.0,9.0,6.0,3.0,7.0,7.0,7.0,1.0,5.0,5.0,10.0,3.0,10.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,159.0,988.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,5.0,5.0,0.0,5.0,0.0
988,1.0,159.0,989.0,2.0,3.0,1.0,1.0,6.0,3.0,6.0,2.0,1.0,5.0,10.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,2.0,159.0,989.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,6.0,1.0,3.0,4.0,0.0
989,1.0,159.0,990.0,5.0,11.0,5.0,5.0,4.0,7.0,4.0,1.0,6.0,2.0,1.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,5.0,7.0,1.0,3.0,3.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,2.0,159.0,990.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,,,,,6.0,1.0,8.0,0.0,2.0,90.0
990,1.0,159.0,991.0,1.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,1.0,5.0,13.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,9.0,1.0,1.0,4.0,5.0,4.0,3.0,8.0,7.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,159.0,991.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,3.0,2.0,1.0,4.0,90.0
991,1.0,159.0,992.0,2.0,10.0,5.0,3.0,2.0,7.0,6.0,1.0,1.0,5.0,2.0,4.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,159.0,992.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,6.0,2.0,7.0,1.0,3.0,98.0
992,1.0,159.0,993.0,2.0,0.0,5.0,2.0,0.0,7.0,5.0,1.0,1.0,5.0,12.0,4.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,4.0,1.0,9.0,90.0
