CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48B..1,Q.49.,Q.50.,V.51.,V.52.
1,186,716,4,6,1,4,6,6,1,3,2,2,3,3,1,2,6,1,1,2,1,4,2,2,3,3,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,9,9,2,7,2,4,99,2,3,1,5,353
1,186,717,4,6,2,4,6,6,12,3,2,3,3,1,1,2,6,1,1,1,2,4,2,2,2,3,2,2,3,2,2,2,1,4,1,4,1,1,2,1,1,1,1,1,9,9,2,3,2,4,99,3,3,3,5,174
1,186,718,4,6,2,4,6,7,1,2,1,5,8,2,1,2,2,1,2,4,1,3,1,1,2,3,1,1,3,1,2,2,2,3,1,4,1,1,2,2,2,2,2,1,9,9,2,7,2,4,99,2,3,3,5,422
1,186,719,4,6,2,4,6,6,1,3,2,3,4,3,2,1,1,1,3,4,2,3,3,2,2,1,2,1,3,2,2,2,2,2,1,4,1,2,2,2,1,1,1,1,9,9,3,7,2,4,99,2,4,3,5,423
1,186,720,4,6,1,1,6,6,10,3,2,3,4,1,1,1,6,1,1,4,2,3,2,2,2,1,2,1,2,2,3,3,1,3,1,4,9,1,2,1,3,1,3,1,9,9,7,1,1,2,5,99,3,3,1,13
1,186,721,4,6,2,2,6,6,10,3,1,6,9,2,2,1,2,1,2,2,2,2,2,1,1,3,1,1,2,2,4,4,2,2,1,3,2,2,2,3,3,2,2,1,9,9,7,0,1,4,99,5,3,2,1,99
1,186,722,4,6,2,4,6,6,10,3,1,5,9,2,1,2,2,2,3,2,2,3,2,2,2,3,2,1,3,1,1,4,2,1,1,4,2,1,2,1,3,2,1,1,9,9,7,8,1,4,99,2,3,3,1,17
1,186,723,4,6,2,2,6,6,10,3,2,3,3,1,1,2,6,2,3,3,2,3,2,1,1,1,1,1,2,2,3,3,2,3,1,4,1,2,2,1,2,2,2,1,9,9,7,5,1,1,3,99,4,2,11,51
1,186,724,4,5,2,8,6,6,10,2,2,3,3,2,2,2,9,1,3,1,2,3,1,3,2,3,1,2,3,1,3,4,2,2,2,3,2,1,2,3,3,1,2,1,9,9,7,5,1,4,99,7,3,3,1,79
1,186,725,4,6,1,1,6,6,10,3,2,4,5,2,1,2,2,1,2,4,2,1,1,1,2,1,1,1,3,2,2,4,1,3,1,3,1,1,2,2,3,2,2,1,9,9,7,1,1,2,2,99,3,2,1,43
1,186,726,4,6,2,2,6,6,10,2,2,2,4,1,1,1,2,1,2,2,1,3,1,2,2,3,2,1,2,2,2,4,2,3,1,4,2,1,2,1,3,2,2,1,9,9,7,1,1,4,99,3,3,3,1,34
1,186,727,4,5,1,5,6,7,10,3,2,4,5,2,2,2,2,1,2,3,1,3,1,1,2,3,3,1,3,2,3,4,2,2,2,3,1,1,2,2,3,2,3,1,9,9,7,8,1,3,8,99,2,2,1,85
1,186,728,4,6,1,4,6,7,10,3,2,2,3,1,1,2,2,2,2,2,2,5,2,2,2,3,2,1,2,2,1,2,1,2,1,3,2,1,2,2,2,1,1,1,9,9,7,1,1,3,6,99,3,2,1,12
1,186,729,3,0,0,2,6,0,0,1,1,0,0,4,2,1,1,1,1,2,0,2,1,1,1,1,1,1,0,1,3,0,2,5,1,0,0,1,0,1,0,0,0,1,9,9,7,4,2,5,99,99,6,2,7,28
1,186,730,4,6,3,4,6,4,10,3,2,2,5,2,1,1,2,1,1,4,2,1,1,1,2,0,3,2,2,2,3,3,2,1,2,2,9,1,1,1,4,1,2,1,9,9,7,3,2,3,6,99,3,2,9,62
1,186,731,3,5,2,2,6,4,7,3,1,6,6,1,1,2,2,1,2,3,2,4,2,2,2,3,3,1,3,1,2,2,1,2,2,2,1,1,2,2,3,2,1,1,9,9,9,7,2,4,99,4,3,3,9,6
1,186,732,4,6,1,2,6,4,10,3,1,5,5,1,2,2,1,1,2,2,2,5,2,2,2,3,3,1,2,1,1,4,1,3,4,1,1,1,2,3,3,2,1,1,9,9,1,2,2,4,99,9,6,3,8,50
1,186,733,4,6,2,7,6,5,1,3,2,3,4,2,2,2,1,1,4,4,1,3,1,1,1,3,1,1,0,1,4,4,2,2,1,2,9,2,0,2,3,2,2,1,9,9,3,5,2,2,0,99,3,3,5,456
1,186,734,4,5,1,8,6,6,1,3,1,5,7,1,1,3,8,1,2,3,1,3,1,1,1,2,1,1,3,2,3,2,1,4,1,3,1,1,2,2,3,2,2,1,2,3,3,1,1,2,2,99,3,2,5,264
1,186,735,4,6,2,4,6,6,1,3,2,3,4,2,2,1,6,1,3,4,1,3,2,2,1,2,2,1,3,2,2,2,1,3,1,3,1,1,2,1,2,2,2,1,9,9,3,5,1,2,4,99,4,3,5,424
1,186,736,3,6,3,4,6,7,1,3,2,4,4,2,1,1,4,1,2,4,1,4,2,2,1,3,3,1,3,1,3,2,1,3,1,4,1,1,2,1,3,2,2,1,9,9,3,7,1,4,99,10,3,3,5,202
1,186,737,3,6,2,4,6,6,1,3,1,4,5,2,1,2,6,1,3,4,1,2,1,1,1,1,1,1,3,2,3,2,1,4,1,4,1,1,1,2,3,2,2,1,9,9,3,5,1,4,99,1,4,3,5,127
1,186,738,4,6,3,4,6,6,1,2,1,9,0,2,1,2,2,1,1,4,1,3,1,1,2,3,2,2,1,1,2,2,1,5,1,3,1,2,2,1,3,2,2,1,2,3,3,5,1,4,99,5,2,2,5,25
1,186,739,3,6,3,4,6,5,1,3,2,2,4,2,1,2,1,1,3,2,2,3,3,2,2,1,2,1,2,1,1,4,2,3,3,3,9,1,2,2,3,2,1,1,9,9,3,7,1,4,99,1,2,3,5,362
1,186,740,4,6,2,1,6,5,10,3,2,3,0,1,2,1,1,2,2,2,1,3,1,3,2,1,2,2,3,2,2,3,2,3,1,4,1,1,2,2,2,1,2,1,9,9,7,8,1,4,99,7,3,3,1,10
1,186,741,4,6,2,2,6,5,10,3,2,2,3,2,1,2,2,1,2,4,1,3,3,3,2,3,2,3,3,2,3,3,2,4,3,2,2,1,2,2,5,1,2,1,9,9,7,2,1,4,99,0,3,3,11,26
1,186,742,4,6,2,3,6,5,10,3,2,4,5,2,1,2,4,2,3,2,1,3,1,2,1,1,1,1,3,1,3,4,2,1,1,3,1,1,1,1,3,1,2,1,9,9,7,4,1,4,99,10,3,3,1,75
1,186,743,4,5,1,6,6,5,10,3,1,6,7,1,1,2,9,1,3,4,2,3,1,3,1,3,2,1,2,2,4,1,1,3,3,3,2,1,2,1,3,2,2,1,9,9,8,2,1,2,4,99,2,1,1,74
1,186,744,4,5,2,3,6,5,10,2,2,2,3,2,2,2,6,1,2,4,1,4,1,2,2,3,2,1,1,1,2,3,1,4,2,4,2,1,1,1,3,1,1,1,9,9,8,5,1,4,99,2,6,3,1,38
1,186,745,4,6,2,3,6,5,10,3,1,0,0,0,0,0,0,0,2,3,2,5,2,2,2,3,1,1,3,1,4,2,2,1,1,3,1,2,2,1,3,2,2,1,9,9,8,1,1,4,99,3,5,4,1,30
1,186,746,4,6,1,2,6,6,10,2,2,2,3,1,2,1,6,2,1,4,1,3,3,2,1,3,2,1,3,2,3,2,1,3,1,4,1,1,2,1,2,2,2,1,9,9,8,5,1,4,99,3,4,3,1,18
1,186,747,4,6,1,5,6,6,10,3,1,4,5,2,2,2,2,3,2,3,2,3,1,1,1,3,3,1,3,2,3,3,2,2,1,3,9,1,3,1,3,2,2,1,9,9,8,1,1,3,6,99,3,3,1,47
1,186,748,4,6,2,8,6,6,10,3,1,6,7,1,1,2,2,3,1,4,2,3,1,3,2,3,2,1,3,3,2,3,2,2,1,3,2,2,2,2,3,2,1,1,9,9,8,8,1,4,99,2,3,3,1,144
1,186,749,4,6,0,6,6,0,14,1,0,6,2,1,2,1,1,3,0,2,3,1,2,2,3,1,1,2,2,2,2,4,1,4,2,3,2,2,2,1,2,2,2,1,9,9,8,5,1,4,99,0,4,3,1,27
1,186,750,4,6,2,4,6,6,10,3,2,3,4,2,1,2,2,1,2,3,2,4,2,2,3,3,2,3,3,2,2,2,2,2,1,4,1,1,2,2,2,2,2,1,4,4,8,1,1,4,99,0,4,4,1,9
1,186,751,4,6,2,2,6,6,10,3,1,5,7,1,1,2,2,1,2,2,2,3,1,2,2,2,2,1,2,2,3,3,2,1,2,3,2,3,2,1,2,2,1,1,9,9,8,5,1,4,99,4,3,1,1,166
1,186,752,4,6,2,9,6,6,10,3,1,5,7,2,2,2,2,1,2,4,1,3,1,1,1,3,1,2,3,2,3,3,2,4,1,3,1,1,2,2,2,2,2,1,9,9,8,5,1,3,11,99,3,3,1,167
1,186,753,4,6,2,7,6,6,10,3,1,3,5,1,2,2,6,1,1,2,1,3,1,3,2,3,1,1,3,1,2,2,2,2,1,4,5,1,2,1,2,2,2,1,9,9,8,8,1,4,99,4,6,3,1,169
1,186,754,3,4,1,6,5,6,10,2,1,5,7,2,1,2,1,1,2,2,2,5,1,1,2,3,2,3,1,2,3,4,2,1,4,1,9,1,1,1,5,2,3,2,4,2,99,99,9,9,99,99,9,9,2,187
1,186,755,3,4,1,7,5,6,10,3,2,2,4,1,1,1,9,1,2,3,1,1,1,1,1,1,3,2,3,2,3,4,2,1,1,4,1,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,181
1,186,756,3,4,2,1,5,6,10,2,2,2,3,2,2,1,2,1,2,4,2,3,1,3,2,3,3,1,3,2,3,4,1,3,0,2,9,1,2,2,3,2,0,2,2,1,99,99,9,9,99,99,9,9,2,110
1,186,757,3,4,1,7,5,6,10,3,1,6,9,3,1,1,2,1,2,3,2,2,1,1,1,0,0,1,2,2,3,4,1,0,2,2,9,1,2,2,2,2,3,2,4,1,99,99,9,9,99,99,9,9,2,22
1,186,758,3,4,1,2,5,6,10,3,1,6,8,2,2,1,2,1,2,3,1,1,1,1,1,1,2,1,3,2,3,4,2,3,2,3,1,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,73
1,186,759,3,4,1,1,5,6,10,3,1,10,10,1,1,2,7,3,2,2,1,3,1,1,1,1,1,1,3,2,3,4,1,3,2,4,2,1,2,1,3,2,0,2,2,1,99,99,9,9,99,99,9,9,2,82
1,186,760,3,4,2,2,5,6,10,3,1,10,0,3,1,2,1,1,1,4,1,2,1,1,1,1,1,1,3,2,3,4,2,0,1,4,2,1,2,2,3,1,3,2,2,1,99,99,9,9,99,99,9,9,2,208
1,186,761,3,4,1,7,5,6,10,3,1,4,7,2,1,3,6,1,2,3,1,2,1,1,1,1,1,1,3,2,3,4,2,2,2,3,9,1,2,2,2,2,3,2,1,1,99,99,9,9,99,99,9,9,2,221
1,186,762,3,4,1,1,5,7,10,3,2,4,6,2,1,1,9,1,2,4,2,2,1,1,2,1,1,1,3,2,3,3,1,3,2,2,2,1,2,1,2,2,3,2,3,2,99,99,9,9,99,99,9,9,2,5
1,186,763,3,4,1,4,5,7,10,3,1,6,9,2,1,2,2,2,2,3,2,2,1,1,1,1,3,3,3,2,3,4,1,3,1,3,2,3,2,2,3,1,3,2,1,2,99,99,9,9,99,99,9,9,2,74
1,186,764,3,4,2,5,5,7,10,3,2,4,3,2,1,1,2,1,2,3,2,1,1,1,1,1,3,1,3,2,3,4,2,4,2,3,2,1,2,1,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,105
1,186,765,3,4,1,3,5,7,10,3,1,5,10,2,1,1,2,1,2,4,1,2,1,1,1,1,1,1,3,2,3,4,1,4,1,3,2,1,2,1,2,2,2,2,2,1,99,99,9,9,99,99,9,9,2,106
1,186,766,3,4,1,2,5,7,10,3,1,4,6,1,1,2,2,3,3,2,2,2,1,1,2,3,3,1,3,3,3,4,2,2,2,3,9,1,2,3,3,2,2,2,3,1,99,99,9,9,99,99,9,9,2,115
1,186,767,3,4,2,9,5,7,10,3,2,4,5,1,1,2,2,3,3,2,2,1,1,1,2,0,2,1,2,3,3,4,1,3,1,3,1,1,2,2,2,2,2,2,3,1,99,99,9,9,99,99,9,9,2,27
1,186,768,3,4,2,7,5,7,10,3,2,4,6,1,1,2,2,1,1,4,1,2,1,1,1,2,2,1,3,2,3,4,2,2,1,3,1,1,2,1,2,2,3,2,3,1,99,99,9,9,99,99,9,9,2,71
1,186,769,3,4,1,7,5,7,10,3,2,3,5,1,1,2,3,1,1,4,1,2,1,1,1,1,3,1,3,2,3,3,1,5,1,3,1,3,2,0,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,89
1,186,770,3,4,1,2,5,8,10,2,2,3,5,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,3,3,1,4,1,3,1,3,1,1,2,2,3,1,2,2,2,1,99,99,9,9,99,99,9,9,2,36
1,186,771,3,5,1,3,5,6,10,2,1,5,7,2,0,2,2,1,2,3,2,1,1,1,2,1,2,1,2,1,1,3,1,4,1,3,2,1,2,2,3,2,2,2,3,2,99,99,9,9,99,99,9,9,2,28
1,186,772,3,5,1,7,5,6,10,2,2,3,4,3,1,1,2,2,2,4,1,2,1,1,2,1,3,1,3,1,3,4,1,4,2,2,2,1,2,3,3,2,3,2,1,2,99,99,9,9,99,99,9,9,2,99
1,186,773,3,5,1,7,5,6,10,3,2,4,5,2,2,1,2,1,3,2,3,2,1,1,2,2,2,1,3,2,3,3,1,4,2,3,1,1,2,2,2,2,2,2,3,1,99,99,9,9,99,99,9,9,2,153
1,186,774,3,5,1,5,5,6,10,3,2,4,6,2,2,2,2,1,1,3,1,1,1,1,1,1,1,1,3,2,3,4,1,4,3,3,2,1,2,1,5,2,3,2,2,1,99,99,9,9,99,99,9,9,2,190
1,186,775,3,5,1,1,5,6,10,3,1,6,6,1,2,1,11,1,2,2,1,4,1,1,2,1,2,2,3,3,2,3,2,1,2,3,1,3,2,1,4,1,2,2,2,1,99,99,9,9,99,99,9,9,2,103
1,186,776,3,5,1,1,5,6,10,3,1,5,7,2,1,2,2,1,2,4,2,1,1,1,1,1,1,1,3,2,3,4,1,3,2,3,1,1,2,1,3,2,3,2,1,1,99,99,9,9,99,99,9,9,2,125
1,186,777,3,5,1,3,5,6,10,2,1,5,7,2,1,2,9,1,2,3,1,2,1,1,2,1,2,1,3,2,3,4,2,1,1,4,1,1,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,31
1,186,778,3,5,1,2,5,6,10,3,1,6,6,2,1,2,1,1,1,1,2,3,1,2,2,2,2,1,3,1,1,4,1,5,2,3,1,1,2,2,4,2,2,2,4,1,99,99,9,9,99,99,9,9,2,34
1,186,779,3,5,1,5,5,6,10,3,2,3,5,1,2,2,2,1,2,4,2,2,1,1,2,1,2,1,3,3,3,4,2,2,1,4,1,1,2,2,2,2,3,2,1,1,99,99,9,9,99,99,9,9,2,39
1,186,780,3,5,1,2,5,6,10,3,2,3,5,2,2,2,2,2,2,4,2,2,1,1,1,0,2,1,3,2,3,3,2,3,2,4,1,1,2,2,2,2,2,2,3,1,99,99,9,9,99,99,9,9,2,85
1,186,781,3,5,2,5,5,6,10,3,2,3,5,1,2,1,2,1,2,3,1,2,1,3,2,1,1,3,1,2,2,4,2,2,1,4,1,1,2,2,3,1,3,2,2,2,99,99,9,9,99,99,9,9,2,226
1,186,782,3,5,3,9,5,6,10,3,1,4,5,2,1,2,2,1,2,4,1,1,1,1,2,1,2,1,3,2,3,4,2,4,3,2,2,1,2,2,2,2,3,2,1,2,99,99,9,9,99,99,9,9,2,206
1,186,783,3,5,1,2,5,6,10,2,2,2,3,2,2,2,8,1,3,4,2,4,1,1,2,3,2,1,3,2,3,4,2,3,2,3,2,1,2,1,2,1,2,2,9,9,99,99,9,9,99,99,9,9,2,15
1,186,784,3,5,1,3,5,6,10,2,2,3,4,2,1,1,2,2,2,3,1,1,1,1,2,1,2,1,3,1,3,3,1,4,1,4,1,1,1,2,3,1,3,2,3,1,99,99,9,9,99,99,9,9,2,211
1,186,785,4,5,2,2,5,6,10,2,2,4,5,3,2,1,2,1,1,2,1,3,1,1,1,1,2,3,2,1,3,3,2,3,1,3,2,1,2,2,2,2,2,2,2,2,99,99,9,9,99,99,9,9,11,33
1,186,786,4,5,2,5,5,6,10,3,2,3,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,3,4,1,1,2,3,2,1,2,1,2,1,2,2,2,2,99,99,9,9,99,99,9,9,11,46
1,186,787,4,5,1,4,5,6,10,3,2,2,3,4,2,1,9,1,2,3,2,3,1,1,1,3,1,1,3,3,3,4,2,4,2,3,0,1,2,2,3,2,3,2,4,1,99,99,9,9,99,99,9,9,2,140
1,186,788,4,5,2,4,5,6,10,3,1,6,7,2,2,2,9,1,2,3,1,1,1,1,1,1,1,1,3,2,3,3,2,2,3,3,9,1,2,1,2,2,2,2,2,1,99,99,9,9,99,99,9,9,2,204
1,186,789,3,5,1,2,5,7,10,2,2,4,5,2,2,1,2,1,1,4,2,2,1,1,2,1,2,1,3,3,3,4,2,2,1,3,2,1,1,1,2,2,2,2,2,2,99,99,9,9,99,99,9,9,11,37
1,186,790,3,5,1,6,5,7,10,2,2,3,4,2,2,1,4,3,2,4,2,1,1,1,1,1,1,1,3,2,3,4,1,3,1,3,1,1,2,2,2,1,3,2,2,2,99,99,9,9,99,99,9,9,2,59
1,186,791,3,5,1,7,5,7,10,2,2,4,7,2,2,2,6,3,2,4,1,2,1,1,1,1,1,1,3,1,3,4,1,3,2,3,2,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,160
1,186,792,3,5,1,1,5,7,10,2,2,2,5,1,2,1,9,1,2,4,2,1,1,1,1,1,2,1,3,3,3,4,1,3,3,2,1,1,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,176
1,186,793,3,5,1,3,5,7,10,3,2,3,3,0,2,2,2,2,2,1,2,4,1,3,3,3,2,3,3,2,3,4,1,2,3,2,6,1,2,2,3,0,0,2,4,1,99,99,9,9,99,99,9,9,2,107
1,186,794,3,5,1,5,5,7,10,3,1,10,10,2,1,2,2,2,2,3,2,2,1,1,1,3,2,1,3,2,3,3,1,4,1,3,1,1,2,2,2,1,3,2,4,1,99,99,9,9,99,99,9,9,2,11
1,186,795,3,5,1,4,5,7,10,3,2,3,5,2,2,2,6,1,3,4,2,2,1,1,1,1,1,1,3,3,3,4,1,3,1,3,1,3,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,32
1,186,796,3,5,2,4,5,7,10,2,2,4,5,2,2,2,6,1,1,4,2,1,1,1,2,1,2,1,3,2,3,4,1,2,1,3,1,2,3,2,2,1,3,2,2,1,99,99,9,9,99,99,9,9,2,69
1,186,797,3,5,1,7,5,7,10,3,2,4,7,4,2,2,6,1,2,3,2,1,1,1,1,1,3,0,3,2,3,4,2,2,2,3,2,2,2,2,2,1,3,2,2,1,99,99,9,9,99,99,9,9,2,87
1,186,798,3,5,1,7,5,7,10,2,2,4,5,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,3,3,4,1,4,1,3,9,1,2,1,2,2,3,2,1,1,99,99,9,9,99,99,9,9,2,212
1,186,799,4,5,2,2,5,7,10,3,1,10,10,1,1,2,2,1,2,4,1,3,1,1,1,3,2,1,3,2,1,3,1,2,1,3,2,1,2,1,3,2,3,2,2,6,99,99,9,9,99,99,9,9,11,19
1,186,800,4,5,1,2,5,7,10,3,1,7,9,2,1,2,8,1,1,4,3,3,1,1,1,3,2,2,3,3,0,4,2,2,2,3,7,1,2,1,1,2,3,2,4,1,99,99,9,9,99,99,9,9,2,134
1,186,801,4,5,1,5,5,7,10,2,1,5,4,2,1,2,1,1,2,4,2,2,1,1,1,1,1,1,0,2,3,4,1,4,2,2,2,1,2,2,3,2,3,2,1,1,99,99,9,9,99,99,9,9,2,120
1,186,802,3,5,1,2,5,8,10,3,1,0,0,1,1,2,2,0,3,1,2,4,1,2,2,0,3,3,2,1,4,3,2,3,3,1,9,2,3,3,0,0,3,2,4,2,99,99,9,9,99,99,9,9,2,42
1,186,803,4,6,1,7,5,6,10,3,1,5,6,1,2,1,6,1,2,4,1,2,1,1,1,3,1,1,3,2,3,4,2,2,1,3,5,2,2,1,5,2,2,2,2,1,99,99,9,9,99,99,9,9,2,218
1,186,804,4,6,1,2,5,6,10,2,2,2,3,2,1,2,1,1,3,4,2,2,1,1,1,1,2,1,3,2,3,4,1,4,1,3,1,1,1,1,3,2,2,2,1,1,99,99,9,9,99,99,9,9,2,4
1,186,805,3,4,1,2,5,5,10,2,2,3,4,3,2,1,6,1,2,4,2,2,1,1,1,1,2,1,3,2,3,3,1,2,1,3,1,1,2,2,2,1,3,2,2,1,99,99,9,9,99,99,9,9,2,213
1,186,806,3,5,1,6,5,5,10,3,1,4,6,2,1,2,2,1,2,2,2,4,1,1,1,3,2,1,1,2,3,4,2,1,4,2,9,1,2,2,3,1,3,2,4,2,99,99,9,9,99,99,9,9,2,186
1,186,807,3,5,2,1,5,5,10,2,1,5,5,3,1,1,2,1,2,4,1,1,1,1,1,3,3,1,3,2,3,4,1,2,2,2,9,1,2,1,2,2,2,2,2,2,99,99,9,9,99,99,9,9,11,7
1,186,808,3,5,2,8,5,5,10,3,2,2,3,2,1,1,5,1,1,4,2,2,1,1,1,1,1,1,3,1,3,4,1,5,2,3,2,1,1,1,3,1,3,2,2,1,99,99,9,9,99,99,9,9,2,116
1,186,809,3,5,2,2,5,5,10,2,1,6,9,1,2,2,2,1,2,4,2,3,1,1,3,2,2,1,3,2,3,3,1,4,2,3,9,1,2,1,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,223
1,186,810,4,5,1,1,5,5,10,3,1,5,5,2,2,2,1,3,4,3,2,3,3,3,1,3,1,3,3,3,1,3,1,2,2,3,9,2,2,2,4,1,1,2,4,3,99,99,9,9,99,99,9,9,11,2
1,186,811,4,5,1,2,5,5,10,3,1,5,5,2,1,2,2,2,3,4,1,2,1,1,1,1,2,1,3,2,2,4,2,1,2,3,9,2,3,2,5,1,2,2,1,2,99,99,9,9,99,99,9,9,11,58
1,186,812,4,5,1,2,5,5,10,3,2,3,7,2,1,2,1,3,2,2,1,2,1,1,1,1,1,1,3,1,3,4,2,1,2,2,1,1,2,4,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,13
1,186,813,4,6,1,2,5,5,10,2,1,5,5,2,1,2,2,1,2,4,1,3,1,1,1,1,2,1,3,1,3,4,1,3,2,2,1,1,2,2,5,2,3,2,2,1,99,99,9,9,99,99,9,9,2,215
1,186,814,1,4,2,1,5,5,10,3,2,4,5,2,2,2,2,1,3,4,2,2,1,1,3,1,1,2,3,2,3,4,2,4,2,3,2,1,2,2,3,2,3,2,3,1,99,99,9,9,99,99,9,9,2,20
1,186,815,2,5,2,2,5,6,10,3,2,2,3,1,1,2,2,1,1,4,3,5,2,2,3,0,2,2,3,3,1,1,1,3,1,4,1,2,2,1,2,2,3,2,4,5,99,99,9,9,99,99,9,9,11,6
1,186,816,2,5,1,2,5,6,10,3,1,5,6,1,1,2,6,3,2,4,2,1,1,1,2,2,1,1,3,2,3,4,0,0,1,4,1,1,2,1,1,2,3,2,2,2,99,99,9,9,99,99,9,9,11,20
1,186,817,3,4,2,2,6,5,10,3,1,3,5,1,1,1,6,3,2,4,1,2,1,1,2,3,3,1,3,2,3,4,2,1,1,3,9,3,2,2,3,2,2,2,3,6,99,99,9,9,99,99,9,9,2,67
1,186,818,3,4,2,6,6,5,10,3,1,6,6,1,1,3,1,1,2,4,1,3,1,1,1,1,1,2,3,2,3,4,2,1,1,3,1,1,2,1,3,2,3,2,1,1,99,99,9,9,99,99,9,9,2,193
1,186,819,3,5,1,3,6,5,10,3,1,5,6,1,1,2,7,2,2,4,2,2,1,1,1,3,3,1,3,2,3,4,1,2,4,1,9,3,2,2,5,2,3,2,2,1,99,99,9,9,99,99,9,9,11,57
1,186,820,3,6,1,2,6,4,10,3,1,6,6,2,1,3,2,1,3,4,2,1,1,1,1,3,2,1,3,1,3,4,1,2,1,3,9,1,2,1,3,1,2,2,2,1,99,99,9,9,99,99,9,9,2,49
1,186,821,4,6,1,8,6,4,10,3,2,4,6,2,1,2,2,3,2,4,1,2,1,1,2,1,1,3,1,3,3,4,1,2,2,2,1,2,2,2,3,1,2,2,2,3,99,99,9,9,99,99,9,9,11,30
1,186,822,0,6,1,3,6,6,10,2,2,3,5,2,2,2,2,1,3,2,2,2,1,1,1,1,2,1,3,2,1,4,1,3,2,3,1,1,2,2,3,2,2,2,2,2,99,99,9,9,99,99,9,9,2,52
1,186,823,3,5,2,2,7,5,10,2,2,2,3,2,2,2,1,1,2,4,1,3,1,1,2,3,2,1,3,2,2,2,2,1,1,4,7,1,2,2,5,1,1,2,3,3,99,99,9,9,99,99,9,9,11,60
1,186,824,4,6,2,8,7,5,10,2,2,2,4,2,2,1,4,1,2,3,3,1,1,2,3,3,2,1,3,1,1,2,1,4,1,3,2,1,2,1,2,1,1,2,4,4,99,99,9,9,99,99,9,9,11,5
1,186,825,4,6,2,2,7,5,10,0,2,5,5,2,1,1,2,2,2,4,1,3,1,3,2,1,1,1,3,1,4,4,2,1,2,3,2,1,2,1,3,1,2,2,2,2,99,99,9,9,99,99,9,9,11,23
1,186,826,3,4,1,5,4,6,10,3,1,6,7,1,1,2,2,3,2,0,1,2,1,1,1,1,1,1,3,2,3,4,2,3,2,3,2,1,2,2,2,2,3,2,1,1,99,99,9,9,99,99,9,9,2,46
1,186,827,3,4,1,8,4,7,10,3,2,2,3,1,2,1,4,1,2,4,1,2,1,1,1,1,1,1,3,1,3,4,2,3,2,3,1,1,2,1,2,2,3,2,1,2,99,99,9,9,99,99,9,9,2,147
1,186,828,4,5,1,3,4,6,10,3,1,7,7,2,1,2,6,3,4,2,2,2,1,1,1,3,2,1,3,2,1,4,1,3,1,3,1,1,2,2,3,2,3,2,4,1,99,99,9,9,99,99,9,9,2,162
1,186,829,3,5,1,2,4,6,10,3,2,3,5,2,2,2,2,1,1,4,3,3,1,1,2,1,2,1,3,3,3,3,2,3,2,2,6,3,2,3,3,1,3,2,3,2,99,99,9,9,99,99,9,9,2,18
1,186,830,3,5,1,7,4,6,10,3,2,2,3,2,2,1,2,2,1,3,2,2,1,1,2,3,2,1,2,3,3,3,2,4,3,3,2,2,2,1,2,1,1,2,3,2,99,99,9,9,99,99,9,9,2,189
1,186,831,3,5,2,8,4,7,10,2,2,2,0,1,1,2,4,2,3,4,2,2,1,1,1,3,1,1,3,3,3,4,2,3,1,3,2,2,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,130
1,186,832,3,5,1,7,4,7,10,3,2,2,5,1,1,2,2,2,2,4,2,3,1,1,1,1,1,2,3,2,3,4,2,1,3,2,9,3,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,138
1,186,833,3,5,1,6,4,7,10,3,1,4,5,3,1,2,2,2,1,4,2,2,1,1,1,1,1,1,3,1,3,0,1,3,1,3,2,2,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,139
1,186,834,3,5,1,7,4,7,10,3,2,2,3,2,2,1,2,1,3,4,2,2,1,1,2,1,1,1,3,2,3,4,2,3,3,2,2,1,2,2,1,1,2,2,1,1,99,99,9,9,99,99,9,9,2,155
