CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.24H.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41A.,Q.41B.,Q.42.,Q.44A.,Q.44B.,Q.44C.,Q.44D.,V.45.,V.46.,V.47.,V.48.
1,219,503,3,3,5,1,8,2,1,3,14,2,2,1,2,6,1,1,3,4,5,2,1,2,5,5,3,3,3,1,3,1,3,1,3,5,7,2,3,3,3,4,1,2,2,2,1,1,1,2,1,2,4,3,3,2,4,3,2,1,1,1,3,3,4,14
1,219,504,3,3,7,1,6,2,1,6,15,0,2,4,4,8,4,1,2,2,5,1,1,2,5,5,4,1,1,1,1,1,1,1,1,4,8,5,5,2,5,1,4,2,4,1,1,1,2,2,2,5,1,4,1,3,3,1,1,1,5,3,3,3,5,4
1,219,505,3,2,6,2,8,1,6,3,15,2,3,2,3,6,3,1,3,5,5,1,2,1,5,4,2,1,1,1,2,2,3,1,3,2,7,2,4,5,3,2,2,1,2,1,1,1,2,1,2,2,1,3,3,1,2,3,1,3,3,2,3,3,5,704
1,219,506,3,2,5,3,7,1,6,2,15,1,4,2,2,3,1,1,3,3,5,2,2,1,4,4,3,3,1,3,2,1,2,1,3,5,7,4,4,3,4,2,2,2,5,1,1,1,2,1,1,4,3,2,5,2,2,1,2,1,2,1,3,3,5,714
1,219,507,3,3,5,3,8,2,4,5,13,2,5,1,1,3,2,1,2,3,5,2,1,1,4,4,3,1,1,1,2,1,2,1,2,1,12,2,2,4,4,3,1,2,1,1,2,1,1,1,1,4,3,4,2,1,2,2,2,1,1,1,3,3,2,734
1,219,508,3,2,5,1,8,1,6,5,13,1,1,3,2,4,1,1,2,3,6,1,1,1,5,3,4,3,3,3,3,3,3,3,3,5,14,7,4,3,0,2,3,3,5,1,1,1,2,2,2,5,2,3,3,2,2,2,1,1,2,1,3,3,2,14
1,219,509,3,3,5,3,8,1,6,3,13,1,5,1,3,3,2,2,1,2,4,1,3,2,5,5,4,3,2,1,3,3,3,1,3,5,10,5,5,2,5,3,3,2,2,1,2,1,1,2,2,5,3,2,4,1,2,2,2,2,1,1,3,3,2,704
1,219,510,3,2,6,3,6,2,6,4,13,1,5,4,3,5,2,1,3,3,5,2,1,1,5,4,3,1,1,3,2,1,1,1,1,2,10,2,5,4,3,1,2,2,1,1,1,1,1,1,1,4,1,4,2,2,2,2,1,1,5,3,3,3,2,724
1,219,511,3,3,7,1,7,2,2,4,14,2,3,4,3,4,3,1,1,1,1,1,2,2,4,2,2,2,1,1,1,1,3,1,3,2,10,4,2,2,3,1,1,2,1,1,1,1,2,2,1,4,2,1,3,1,4,3,1,1,5,3,3,3,4,24
1,219,512,3,3,6,3,7,2,4,4,14,2,3,3,1,5,3,1,2,4,4,1,1,1,4,3,2,1,1,1,1,1,2,1,3,2,11,2,3,3,3,4,2,5,4,1,1,2,2,1,1,4,4,3,3,2,2,1,1,3,3,2,3,3,4,614
1,219,513,3,3,6,2,6,2,1,3,14,2,4,1,2,3,2,1,2,4,7,1,1,1,5,4,3,1,1,1,1,1,2,1,2,1,9,1,5,3,3,3,1,2,1,1,1,1,1,2,2,4,3,2,4,1,3,2,2,1,1,1,3,3,4,404
1,219,514,3,3,5,3,8,1,6,3,14,2,6,1,3,4,1,1,3,5,5,2,1,1,5,4,2,1,1,1,1,1,2,1,2,1,9,5,5,4,3,3,1,2,1,1,2,1,1,2,1,5,3,2,4,1,4,2,2,1,1,2,3,3,4,4
1,219,515,3,1,4,1,7,1,6,2,13,1,1,3,4,5,2,1,3,3,4,2,1,2,5,4,4,3,1,1,2,1,1,1,2,5,4,5,3,5,4,3,2,1,1,1,2,1,2,2,1,5,3,2,5,2,2,1,1,1,3,2,3,3,2,4
1,219,516,3,2,4,3,8,2,6,2,13,1,2,3,3,5,2,1,3,3,5,1,1,1,4,2,2,1,1,3,2,1,2,1,2,2,4,4,2,3,3,3,1,2,1,1,2,1,1,1,2,5,3,3,3,4,2,2,2,2,2,1,3,3,2,714
1,219,517,3,2,6,3,5,1,6,2,13,1,4,1,4,6,3,1,3,4,5,2,2,2,4,4,3,3,1,1,3,1,1,1,2,4,8,6,5,4,3,2,4,2,4,1,1,1,2,1,1,5,2,5,5,1,2,2,2,1,1,1,3,3,2,702
1,219,518,3,3,6,1,6,2,6,5,13,1,2,3,3,5,2,1,2,3,5,1,1,1,4,2,2,1,1,1,2,1,2,1,3,1,6,3,2,3,4,3,3,3,3,1,2,1,1,1,2,1,3,3,3,2,2,2,2,1,1,1,3,3,2,2
1,219,519,3,2,6,3,6,1,6,3,14,2,6,1,3,2,0,1,3,3,5,1,2,2,5,4,2,1,1,1,2,1,1,1,3,1,10,1,2,3,3,1,2,2,1,1,2,1,1,2,2,5,3,2,5,1,3,1,2,3,3,2,3,3,4,7
1,219,520,3,2,6,1,7,2,2,3,14,1,1,3,3,4,2,1,2,3,3,1,2,2,4,4,3,1,1,1,1,1,2,2,2,3,7,5,5,2,5,2,2,2,4,1,1,1,2,1,2,5,2,2,1,3,2,1,2,2,2,1,3,3,4,17
1,219,521,3,3,6,1,8,2,1,3,13,1,1,0,2,4,2,1,1,3,4,2,2,2,1,3,4,2,2,2,2,2,2,2,2,5,7,7,6,1,5,3,2,6,5,1,1,1,1,2,2,1,3,3,6,1,3,1,2,1,7,1,3,3,2,7
1,219,522,3,3,6,3,7,1,6,4,13,1,2,2,4,5,1,1,3,4,6,2,1,2,5,5,3,1,1,1,3,1,2,1,2,3,7,5,2,1,5,1,2,2,1,1,1,1,2,2,1,1,1,4,2,4,4,4,2,1,1,2,3,3,2,707
1,219,523,3,2,4,2,6,1,6,2,14,1,3,3,3,4,1,1,3,3,5,2,1,2,4,3,2,1,1,3,3,1,1,1,1,2,6,2,2,1,5,4,2,2,4,1,1,1,1,2,2,5,3,3,3,2,2,1,1,1,3,2,3,3,4,617
1,219,524,3,2,4,1,7,1,6,3,14,1,2,3,4,4,1,1,3,2,2,2,3,1,4,4,2,1,1,1,1,1,2,1,3,3,4,1,4,1,5,3,3,2,1,1,1,1,1,2,2,5,3,4,1,1,3,1,1,1,3,2,3,3,4,27
1,219,525,3,2,5,1,5,2,6,3,15,1,5,3,3,6,1,2,3,4,6,1,1,1,3,2,2,1,1,1,2,1,2,1,2,2,8,4,1,3,3,3,1,1,1,1,2,2,1,2,2,5,3,1,5,2,1,1,2,2,3,1,3,3,5,717
1,219,526,3,2,4,3,6,2,6,3,13,1,2,3,4,5,1,1,3,4,4,2,1,1,4,3,2,1,1,1,2,1,2,1,2,2,5,3,4,2,5,3,2,4,3,1,1,1,2,1,2,4,3,3,3,1,2,2,1,1,3,3,3,3,2,717
1,219,527,3,3,6,1,8,2,6,4,13,1,1,3,3,5,2,1,3,3,4,1,2,1,5,4,3,1,1,1,3,0,3,3,3,5,14,5,2,3,5,3,2,1,2,1,1,2,1,2,2,4,3,4,3,2,2,2,2,2,1,1,3,3,2,17
1,219,528,3,4,7,3,7,2,1,6,13,2,5,1,3,4,1,1,2,3,4,1,1,1,5,4,3,3,1,1,3,1,3,1,3,5,13,1,4,2,4,3,2,1,2,1,2,1,1,2,2,4,3,2,4,1,3,1,2,1,1,2,3,3,2,9
1,219,529,3,2,5,3,8,2,1,3,15,1,5,1,1,3,1,1,3,4,5,2,1,1,5,4,3,1,3,1,2,1,2,1,1,5,11,1,2,3,3,3,2,1,4,1,1,1,2,2,2,5,3,2,5,1,2,1,2,1,1,1,3,3,5,719
1,219,530,3,2,6,3,6,2,6,3,13,1,5,1,1,4,2,2,3,3,4,1,3,1,5,4,3,2,1,1,3,1,2,1,2,2,11,4,5,4,5,3,2,2,1,1,2,2,1,2,2,4,3,5,3,1,3,1,2,2,1,2,3,3,2,719
1,219,531,3,3,6,1,6,2,1,3,6,1,1,3,3,3,1,1,2,3,4,1,1,2,5,4,3,3,1,1,3,2,3,1,2,5,7,1,3,3,4,2,2,2,1,1,2,1,2,1,1,5,2,4,4,2,3,2,1,1,3,1,3,5,8,18
1,219,532,3,2,5,1,8,2,2,3,6,2,1,3,3,5,1,1,3,2,4,1,1,1,5,4,3,1,3,1,1,1,2,1,2,2,7,2,2,3,4,3,2,2,3,1,1,1,2,2,2,5,3,3,4,2,4,2,2,2,6,1,3,5,9,68
1,219,533,3,2,2,2,8,2,6,3,6,2,1,3,4,5,3,1,3,3,7,1,1,1,5,5,4,3,2,1,1,1,3,1,3,2,2,5,3,4,3,3,2,1,1,1,1,1,1,2,2,5,2,3,3,2,4,4,2,1,1,1,3,5,8,710
1,219,534,3,3,3,1,8,1,6,4,6,2,2,3,4,4,1,1,3,3,4,2,2,1,4,2,3,1,1,1,2,1,1,1,1,0,3,3,2,4,3,3,1,1,1,1,1,2,1,1,1,5,3,4,3,1,2,2,1,1,3,2,3,5,8,320
1,219,535,3,3,3,1,8,2,6,4,6,2,2,3,4,5,1,1,2,3,4,2,2,2,4,2,3,3,3,1,1,1,3,1,3,2,3,1,2,3,4,3,2,1,2,1,2,2,2,2,2,5,3,3,3,1,2,1,2,3,3,2,3,5,6,410
1,219,536,3,1,4,1,7,1,6,2,6,1,1,3,4,6,1,1,3,4,6,1,1,1,4,4,2,1,1,1,3,1,2,3,3,2,3,2,2,5,3,3,2,1,1,1,2,2,1,2,2,5,3,1,5,4,2,1,1,1,3,3,3,5,9,80
1,219,537,3,3,3,2,8,2,1,4,6,2,2,3,2,4,2,1,3,3,4,2,2,1,4,3,2,1,1,3,3,1,1,1,2,2,4,3,2,2,3,3,2,1,1,1,2,2,1,2,2,5,3,2,5,1,2,2,1,3,3,1,3,5,8,730
1,219,538,3,2,5,1,8,2,1,5,6,2,1,3,3,4,1,1,2,2,3,1,1,2,5,5,4,3,3,1,3,1,2,1,2,5,5,2,3,4,3,3,1,2,1,1,2,1,2,2,2,4,2,4,3,2,4,2,1,2,3,1,3,5,8,30
1,219,539,3,4,6,1,8,2,6,4,6,0,6,3,3,5,2,1,2,2,4,2,1,1,5,5,3,1,1,1,1,1,3,1,3,2,9,6,4,3,4,3,3,3,3,2,1,2,2,2,2,1,3,4,4,2,2,2,1,3,3,1,3,5,8,10
1,219,540,3,4,6,2,8,2,4,6,6,2,6,3,1,3,1,1,3,2,4,2,2,1,4,4,2,1,1,1,1,1,3,1,1,2,13,2,4,2,3,3,2,2,1,1,2,2,1,1,2,5,3,2,5,3,2,1,2,2,2,2,3,5,8,721
1,219,541,3,4,6,1,8,2,3,5,6,2,2,2,4,4,1,1,2,3,5,1,2,1,2,2,2,1,3,3,1,1,2,1,2,2,10,1,4,3,4,2,2,3,2,1,1,1,2,2,2,1,2,5,4,2,3,2,2,1,2,1,3,5,8,11
1,219,542,3,3,5,2,8,2,1,4,6,2,6,3,3,4,1,1,3,2,3,1,2,1,5,3,3,1,3,1,1,1,3,1,3,5,10,5,3,3,4,3,2,2,1,1,2,1,1,2,2,5,3,2,4,2,2,2,2,1,3,1,3,5,8,31
1,219,543,3,2,2,1,8,2,6,3,6,2,1,3,4,5,2,2,2,3,4,1,1,1,4,4,2,1,1,2,1,1,2,1,2,3,1,4,2,2,4,3,2,1,1,1,2,1,1,1,2,4,3,2,4,1,2,3,2,3,3,2,3,5,8,21
1,219,544,3,4,6,2,8,2,2,4,6,0,5,1,3,4,1,1,3,3,10,2,1,0,4,2,2,1,1,1,1,1,2,1,1,1,9,2,1,2,5,3,1,1,1,1,2,2,1,2,2,4,3,2,4,1,4,3,2,1,1,1,3,5,8,701
1,219,545,3,0,0,0,0,0,0,7,16,2,3,2,3,4,1,1,2,2,3,1,1,1,5,5,4,1,1,3,2,1,2,2,2,5,9,2,5,2,5,3,1,2,1,1,2,2,1,1,2,5,3,1,5,3,2,1,2,3,2,2,3,5,9,306
1,219,546,3,3,5,2,8,1,6,3,16,2,4,3,4,5,3,3,3,3,5,1,2,1,3,3,2,1,1,1,1,1,1,1,2,1,6,2,1,4,3,3,1,1,1,1,2,1,1,2,2,4,2,3,3,3,4,2,2,2,3,2,3,5,9,94
1,219,547,3,4,7,2,8,2,1,4,16,2,2,4,3,8,1,2,3,0,5,1,1,2,4,2,3,1,1,1,2,1,2,1,2,2,7,1,2,3,3,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,5,3,3,5,9,74
1,219,548,3,2,4,3,8,1,6,4,16,2,4,3,4,5,2,1,3,3,4,1,1,1,4,3,3,1,2,1,1,1,1,1,2,5,7,1,2,3,4,3,2,1,2,1,2,2,1,2,2,5,3,3,3,4,1,1,1,1,3,3,3,5,9,4
1,219,549,3,3,6,1,8,2,1,4,17,1,1,3,4,4,1,2,2,3,5,2,2,2,5,4,3,3,3,1,1,1,2,1,3,5,7,1,3,3,4,2,2,1,2,1,2,2,1,2,2,2,2,3,4,2,2,2,1,1,3,2,3,5,9,104
1,219,550,3,1,4,1,8,1,6,2,17,2,4,3,4,5,2,1,3,3,5,2,1,1,4,4,1,1,1,1,1,1,1,1,2,3,5,4,4,2,4,2,2,1,1,2,2,2,1,2,2,2,2,4,4,4,2,2,2,3,3,1,3,5,9,64
1,219,551,3,2,4,1,6,1,6,5,17,2,3,3,3,4,2,1,3,3,4,2,1,2,4,4,3,1,2,1,1,1,3,1,3,2,5,1,3,1,4,3,2,2,2,1,2,1,2,2,2,4,3,3,3,2,2,2,2,2,2,1,3,5,9,54
1,219,552,3,3,5,1,8,2,1,3,16,2,1,3,3,6,2,1,2,3,9,1,1,2,3,3,2,3,1,1,3,1,1,1,3,5,6,2,1,3,3,2,2,1,2,1,2,1,1,2,2,4,3,4,3,3,2,2,1,3,3,2,3,5,9,84
1,219,553,3,3,7,3,8,2,1,3,17,1,4,1,2,3,2,1,3,3,4,2,1,1,4,2,2,1,1,1,1,1,3,1,2,5,10,2,4,3,3,3,1,2,2,1,2,2,2,2,2,5,3,2,4,2,4,4,2,1,1,1,3,3,4,604
1,219,554,3,4,7,1,8,1,6,3,16,2,6,3,3,5,1,1,3,3,4,2,2,2,4,4,3,1,1,1,1,1,2,1,2,2,11,1,2,2,4,2,2,2,1,1,2,1,2,2,2,5,2,2,4,4,2,2,1,3,3,3,3,5,9,404
1,219,555,3,3,6,3,8,1,6,4,16,2,6,1,2,3,1,1,2,3,4,2,1,1,4,2,2,1,1,1,2,1,2,1,2,2,11,2,2,3,4,2,2,2,1,1,2,2,1,1,2,5,2,2,5,2,4,3,2,1,1,1,3,5,9,14
1,219,556,3,2,7,1,7,2,6,2,16,2,4,3,2,5,1,1,2,4,4,1,1,2,4,4,3,3,1,1,1,3,3,3,2,3,9,4,4,2,4,3,2,5,2,1,2,1,2,1,1,5,1,5,2,1,3,3,2,3,2,1,3,5,9,304
1,219,557,3,2,5,1,8,2,6,3,16,2,1,2,4,6,1,1,3,4,7,2,2,1,4,2,2,1,1,1,1,1,2,1,2,2,4,1,2,3,5,3,1,2,1,1,2,2,1,2,2,5,3,3,5,1,2,3,2,3,2,1,3,5,9,34
1,219,558,3,3,4,1,8,1,6,5,17,2,1,3,3,5,3,1,2,2,3,2,2,2,5,4,3,1,1,1,1,1,1,1,3,3,4,3,4,3,5,3,2,3,2,2,1,1,2,1,1,4,3,3,3,1,2,2,2,2,3,1,3,5,9,24
1,219,559,3,2,5,1,6,2,1,3,16,2,5,3,3,5,1,1,2,3,4,1,1,2,5,3,3,1,1,1,1,1,2,1,1,3,8,1,5,4,3,2,2,2,1,1,2,1,1,1,2,4,1,2,4,2,2,2,2,2,6,2,3,5,9,72
1,219,560,3,4,5,1,7,2,3,5,16,2,6,3,2,3,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,2,1,1,3,8,1,2,2,4,2,1,2,3,1,1,1,1,2,2,5,3,3,3,4,2,1,2,1,1,1,3,5,9,102
1,219,561,3,5,4,3,7,1,6,3,17,2,3,3,4,1,2,1,3,6,6,2,1,1,5,5,4,1,1,1,1,1,3,1,3,5,6,5,6,2,1,1,4,2,4,1,1,1,2,1,2,5,1,5,1,1,2,1,2,2,2,2,3,3,4,612
1,219,562,3,4,6,2,8,2,6,4,16,2,3,3,4,8,1,1,3,3,4,1,3,2,5,5,4,3,3,3,3,3,3,3,3,5,7,3,5,2,4,3,2,2,3,1,1,1,1,1,1,4,1,5,2,3,2,1,1,1,6,1,3,5,9,302
1,219,563,3,4,7,1,8,2,6,5,16,2,1,4,4,8,4,1,3,4,6,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,7,1,1,4,5,3,2,1,5,1,1,1,2,1,1,5,1,2,3,1,2,1,1,1,5,3,3,5,9,2
1,219,564,3,3,6,1,8,2,1,3,16,2,1,3,4,7,1,3,2,3,4,2,1,1,3,1,1,1,1,1,1,1,2,1,2,2,5,1,2,2,5,3,2,1,2,1,2,2,1,2,2,4,3,2,6,1,2,1,1,1,3,2,3,5,9,12
1,219,565,3,2,6,3,6,1,6,2,0,0,0,0,0,8,4,0,0,0,0,2,1,2,5,2,3,1,1,1,2,2,2,1,2,5,7,1,2,3,3,3,2,2,2,1,1,1,2,2,1,4,1,3,3,2,2,2,1,1,5,3,3,1,3,626
1,219,566,3,3,5,1,8,3,6,5,16,2,4,3,4,5,2,1,3,3,5,2,1,1,5,3,2,1,1,1,2,1,2,1,2,2,6,2,2,3,3,2,2,1,2,1,2,1,1,2,2,2,1,3,3,2,2,2,1,1,3,2,3,5,9,39
1,219,567,3,3,6,1,8,2,1,4,16,2,6,1,2,8,2,1,3,2,4,2,2,2,5,2,2,1,1,2,1,1,2,2,3,1,11,2,4,2,3,3,2,5,2,1,2,1,2,1,2,4,2,2,4,3,2,3,2,3,2,1,3,5,9,309
1,219,568,3,4,5,1,7,1,6,6,16,2,1,1,1,4,3,2,1,1,1,1,3,1,4,5,3,1,1,1,1,2,2,1,2,3,6,6,5,4,4,3,2,2,3,1,1,1,1,2,2,4,3,3,3,1,3,1,2,1,1,1,3,5,9,59
1,219,569,3,3,5,1,8,2,6,3,16,2,3,2,4,3,1,1,3,1,1,2,1,1,5,3,4,2,2,1,1,1,3,1,2,5,6,1,3,3,4,3,2,2,2,1,1,1,1,2,2,4,3,3,4,2,3,1,2,1,1,1,3,5,9,19
1,219,570,3,2,5,1,7,1,6,3,16,2,1,3,4,6,1,1,3,3,5,1,1,1,3,1,3,1,1,1,1,1,2,1,2,2,5,2,2,4,3,3,1,1,2,1,1,1,2,1,2,3,4,3,3,4,2,3,1,1,4,2,3,5,9,89
1,219,571,3,4,7,3,8,2,2,3,16,2,5,4,4,8,4,1,2,3,5,2,1,1,4,2,2,1,1,1,1,1,2,3,2,2,14,2,2,3,4,3,2,3,2,2,1,1,1,1,1,4,3,2,4,2,2,2,1,1,5,3,3,5,9,9
1,219,572,3,3,5,1,8,1,6,3,16,2,1,3,3,4,1,3,2,3,5,1,1,1,4,1,2,1,1,1,1,1,2,1,3,2,4,1,2,4,4,2,2,2,1,1,2,2,1,2,2,4,2,4,4,2,2,3,1,1,3,2,3,5,9,18
1,219,573,3,4,7,1,5,2,1,6,16,2,1,3,2,3,1,1,3,2,5,1,1,1,2,3,1,1,1,1,1,1,2,1,2,1,6,2,1,2,3,4,1,1,2,1,2,1,2,1,1,4,4,2,4,4,1,2,1,1,3,3,3,5,9,92
1,219,574,3,4,6,1,8,2,2,5,16,2,4,4,2,4,1,1,3,5,9,2,1,2,5,5,3,1,1,1,2,1,2,1,2,5,10,1,3,4,3,3,2,2,5,2,1,1,2,1,1,4,3,3,3,1,4,4,2,3,5,1,3,5,9,22
1,219,575,3,3,6,2,6,2,2,5,16,2,6,3,4,5,2,1,3,3,3,1,1,1,3,2,2,1,1,1,1,2,2,1,2,1,9,1,2,5,3,3,2,1,1,1,2,2,1,1,2,4,3,3,3,3,1,2,1,1,3,3,3,5,9,62
1,219,576,3,3,6,1,8,1,6,4,16,2,6,1,3,4,2,1,2,2,4,1,2,1,5,5,3,1,1,1,1,1,3,3,3,3,9,4,4,2,5,2,2,1,1,1,2,2,1,2,2,4,2,2,5,2,2,3,2,1,1,1,3,5,9,32
1,219,577,3,2,6,1,8,2,6,4,17,2,3,2,3,3,1,1,1,2,5,1,1,1,4,4,2,1,1,1,2,1,2,2,2,2,6,1,2,2,5,2,1,1,1,1,2,2,1,1,1,5,2,2,5,3,1,1,2,1,1,2,3,5,9,40
1,219,578,3,3,5,2,8,1,6,4,16,2,4,3,3,6,1,2,2,3,5,2,1,1,4,3,2,1,1,1,3,1,3,1,1,2,7,2,4,2,4,3,2,2,3,1,1,1,1,2,1,5,3,4,2,3,2,2,1,1,6,3,3,5,9,410
1,219,579,3,4,6,3,8,2,2,6,16,2,3,3,3,3,1,1,3,2,3,1,1,2,5,3,3,1,1,1,3,1,1,1,3,2,10,1,3,2,4,3,2,2,2,1,2,1,2,1,2,4,2,2,5,2,2,3,2,2,3,1,3,5,9,60
1,219,580,3,1,5,3,7,2,6,3,16,2,6,2,3,5,3,1,3,3,4,2,1,1,4,4,2,3,1,1,2,1,3,1,3,2,10,1,4,2,5,3,2,2,3,1,1,1,2,2,2,5,1,3,5,2,3,2,2,1,2,1,3,5,9,90
1,219,581,3,2,7,2,7,3,6,6,16,2,6,4,4,7,2,1,3,3,4,2,1,1,4,2,2,1,2,1,1,1,1,1,1,1,10,2,1,3,3,3,2,3,3,1,1,1,1,2,2,2,2,2,3,2,1,1,1,1,5,3,3,5,9,106
1,219,582,3,4,6,1,8,2,6,6,16,2,1,3,2,3,1,1,3,3,3,2,1,2,5,3,3,1,1,1,1,1,2,1,2,5,14,5,3,4,3,3,2,2,1,1,2,1,1,1,1,5,4,2,4,1,3,2,2,2,3,1,3,5,9,96
1,219,583,3,4,7,1,6,2,1,6,16,2,6,1,1,1,2,1,3,3,4,2,1,1,3,1,2,1,1,1,2,1,3,1,3,2,13,2,2,4,4,3,2,2,2,1,2,2,1,1,2,4,3,3,3,2,2,2,2,1,6,1,3,5,9,16
1,219,584,3,4,5,1,7,2,3,6,16,2,4,3,4,5,1,1,3,3,5,2,1,2,5,5,4,1,2,1,1,1,2,1,2,3,9,5,4,2,5,2,2,2,2,1,1,1,2,2,1,4,3,4,2,1,3,2,2,2,3,2,3,5,9,66
1,219,585,3,2,5,1,8,2,2,3,16,0,4,3,3,4,1,1,3,2,3,2,2,1,4,4,3,1,1,3,3,1,3,3,3,2,8,6,2,2,5,3,2,2,1,1,2,2,1,2,2,5,3,2,2,2,2,3,2,3,3,2,3,5,9,21
1,219,586,3,3,6,1,7,2,1,3,16,2,2,2,2,5,1,1,3,3,9,1,1,1,4,4,3,1,1,1,3,1,3,1,3,5,8,2,2,4,3,3,1,1,1,1,2,2,1,1,2,4,3,2,4,2,4,3,2,2,2,2,3,5,9,71
1,219,587,3,3,6,2,7,1,6,4,16,2,5,2,3,4,2,1,3,4,4,1,1,1,4,2,3,3,1,3,1,1,2,1,3,2,9,2,2,2,4,3,2,3,1,1,1,1,1,2,2,2,2,2,4,2,2,1,1,2,3,2,3,5,9,411
1,219,588,3,2,7,2,4,2,1,4,16,2,5,1,2,4,1,1,2,5,9,1,2,1,5,2,3,3,1,1,1,1,3,1,3,5,10,5,4,0,0,3,2,2,1,1,2,1,2,1,2,5,3,1,5,2,2,2,2,3,6,2,3,5,9,303
1,219,589,3,4,5,1,8,2,4,6,16,1,6,2,2,3,1,1,3,5,5,1,1,2,5,3,4,1,1,1,2,1,2,1,2,5,8,2,3,3,3,1,1,5,2,1,2,1,2,1,1,5,1,2,4,2,2,4,2,1,2,1,3,5,9,93
1,219,590,3,3,5,3,8,2,6,3,16,2,5,1,3,8,3,1,2,4,9,1,1,2,0,5,2,3,1,1,1,1,3,1,3,2,8,5,4,3,3,3,2,2,2,1,2,1,1,2,2,4,3,2,6,2,2,3,2,3,2,2,3,5,9,103
1,219,591,3,2,5,3,6,1,6,3,17,1,5,3,3,5,1,2,2,3,0,1,2,2,5,4,3,3,1,1,3,1,3,1,3,2,8,2,4,2,4,3,2,2,3,1,1,1,2,1,2,4,2,3,3,3,2,2,2,2,6,2,3,3,4,3
1,219,592,3,2,4,1,8,1,6,2,16,2,3,4,4,4,2,1,3,2,3,1,2,2,3,3,3,1,1,1,1,1,2,1,2,2,5,6,3,3,3,2,2,1,2,1,2,1,1,1,2,2,1,3,3,4,3,2,1,2,7,4,3,5,9,63
1,219,593,3,2,7,0,7,1,6,5,17,0,1,4,0,8,4,1,2,3,3,2,1,2,3,1,4,1,1,1,1,3,1,1,1,5,14,7,1,6,3,2,5,5,5,1,1,2,1,1,1,1,3,2,6,2,1,4,1,1,5,3,3,5,9,13
1,219,594,3,1,4,1,8,2,1,3,16,2,1,3,3,4,1,1,2,3,4,1,2,1,3,2,1,1,1,1,2,2,1,2,2,3,5,2,2,4,4,3,1,1,1,1,2,2,1,1,2,5,3,0,5,3,2,2,1,2,6,2,3,5,9,403
1,219,595,3,4,5,1,7,2,1,3,16,2,4,2,3,4,1,2,3,2,4,1,1,1,4,2,2,3,1,1,1,1,2,1,2,2,8,2,6,3,5,3,1,2,1,1,1,1,2,2,2,4,3,4,5,1,2,2,2,1,1,1,3,5,9,33
1,219,596,3,3,5,2,8,2,1,4,17,1,3,3,3,4,1,1,3,2,3,2,1,1,4,3,2,1,1,1,1,1,1,1,2,1,8,2,3,2,3,3,1,1,1,1,2,2,1,2,2,5,3,3,4,1,4,1,1,1,6,2,3,3,4,603
1,219,597,3,3,5,2,8,2,6,3,16,2,5,3,3,5,2,1,2,2,3,1,1,1,3,3,2,1,1,1,1,1,1,1,1,2,7,2,2,4,3,3,2,1,2,1,2,2,1,2,2,5,3,2,5,3,2,2,2,2,6,2,3,5,9,73
1,219,598,3,4,5,3,8,2,1,5,16,2,3,2,3,4,1,1,3,3,7,2,2,1,4,2,2,1,1,1,1,1,3,1,3,3,7,1,2,3,3,2,1,1,2,1,2,1,2,1,2,5,1,2,4,2,2,2,2,1,1,1,3,5,9,23
1,219,599,3,1,4,1,7,1,6,4,17,2,5,3,3,4,1,3,1,2,4,2,1,2,4,2,3,1,1,1,3,1,2,3,3,2,7,2,2,2,3,3,2,2,3,1,1,2,2,2,2,5,3,4,6,4,2,3,3,4,3,2,3,5,9,55
1,219,600,3,4,5,1,8,2,3,5,16,2,1,2,4,4,1,1,3,3,3,2,2,2,5,4,3,3,1,1,1,1,3,1,3,5,8,1,5,4,2,3,2,2,2,2,2,1,1,2,2,5,3,3,5,2,2,1,2,3,6,2,3,5,9,95
1,219,601,3,2,4,1,8,2,6,3,16,2,3,2,3,5,1,1,2,4,4,1,1,2,4,3,3,1,1,3,3,1,1,1,3,2,14,1,6,2,3,3,1,1,4,1,1,1,2,2,2,5,3,4,3,3,2,2,2,3,1,2,3,5,9,305
1,219,602,3,3,4,1,8,2,2,4,16,2,1,3,3,6,1,1,3,5,7,2,1,2,5,5,3,1,3,1,1,1,1,1,2,5,6,5,4,3,5,4,2,2,4,1,1,1,2,1,1,5,1,5,1,2,3,1,2,2,6,1,3,5,9,105
1,219,603,3,3,7,1,8,2,6,4,16,2,6,1,4,5,3,1,2,4,4,1,3,2,1,5,3,3,2,2,1,1,2,2,2,3,9,6,4,3,5,3,2,2,1,2,1,1,2,2,2,5,1,1,1,1,3,4,2,1,1,1,3,5,9,15
