CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.24A.,Q.24B.,Q.25A.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.44C.,Q.45.,Q.47.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.54.,Q.54..1,Q.1A.,Q.1B.,Q.1C.,Q.1D.,Q.1E.,Q.1F.,Q.1G.,Q.1H.,Q.2A.,Q.2B.,Q.2C.,Q.2D.,Q.3..1,Q.4..1,Q.5..1,Q.5..2,Q.6.,Q.7A.,Q.7B.,Q.7C.,Q.7D.,Q.7E.,Q.9.,V.10.,V.12.,V.13.
1,198,1512,2,3,4,4,1,4,10,3,7,41,2,2,3,5,2,3,2,2,1,3,1,4,2,3,2,5,9,2,4,4,7,99,9,9,9,99,9,9,0,0,3,3,9,6,16,16,1,4,1,1,2,2,0,0,1,6,3,2,1,5,1,2,198,1512,2,9,3,1,1,2,1,2,1,1,2,1,1,3,1,2,2,9,2,9,9,9,9,9,9,9,5,54,2
1,198,1513,2,3,3,2,1,4,10,3,7,36,2,3,9,6,1,1,2,2,1,3,2,4,4,1,3,99,0,2,8,4,0,99,9,9,9,99,9,9,0,0,1,4,9,5,8,8,4,3,1,1,2,2,0,0,1,9,1,1,2,3,1,2,198,1513,2,9,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,9,1,9,9,9,9,9,9,9,6,65,2
1,198,1514,2,3,3,4,3,4,3,1,5,38,2,2,5,6,3,1,2,2,1,1,2,2,4,4,2,6,9,3,3,3,7,99,9,9,9,99,9,9,0,0,3,4,9,3,19,20,1,4,1,2,2,2,0,0,1,7,1,3,3,5,1,2,198,1514,2,9,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,9,1,9,9,9,9,9,9,9,5,38,3
1,198,1515,1,3,3,4,3,4,3,1,5,27,2,3,8,3,1,1,2,2,1,2,3,4,1,2,1,5,9,1,3,3,0,99,9,9,9,99,9,9,0,0,1,3,9,3,19,20,1,4,1,2,2,2,0,0,1,7,1,2,1,5,1,2,198,1515,1,1,9,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,9,2,1,2,1,1,1,2,3,54,2
1,198,1516,2,3,3,4,4,4,8,1,5,37,4,2,3,6,4,1,2,2,2,3,2,3,4,4,2,4,9,2,5,3,5,99,9,9,9,99,9,9,0,0,3,3,9,5,6,6,6,4,1,2,2,2,0,0,5,7,1,2,2,4,1,2,198,1516,2,9,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,9,3,9,9,9,9,9,9,9,5,45,2
1,198,1517,1,3,3,4,4,4,3,1,5,28,2,2,6,4,1,3,2,2,1,3,1,4,4,3,4,99,3,2,8,4,2,99,9,9,9,99,9,9,0,0,2,4,9,5,6,6,5,4,1,2,2,2,0,0,1,7,1,2,2,5,1,2,198,1517,1,3,9,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,9,1,3,2,2,3,1,3,6,33,2
1,198,1518,1,3,3,3,3,4,3,1,5,40,2,3,4,4,1,1,2,2,1,3,1,4,4,3,1,2,9,1,2,4,5,99,9,9,9,99,9,9,0,0,3,4,9,3,6,6,3,3,1,1,2,2,0,0,1,7,1,2,1,6,1,2,198,1518,1,1,9,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,9,1,1,2,3,1,1,2,3,54,2
1,198,1519,2,3,3,4,3,4,3,1,5,41,2,3,6,4,1,1,2,2,1,3,1,3,4,3,1,4,9,2,4,2,9,9,3,2,4,6,3,2,0,0,2,3,9,2,6,6,5,4,1,1,2,2,0,1,1,9,1,2,1,12,3,2,198,1519,2,9,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,9,3,9,9,9,9,9,9,9,2,38,3
1,198,1520,2,3,3,3,3,4,3,3,5,34,1,1,4,6,1,1,2,2,1,3,1,3,4,3,1,2,9,1,2,2,9,3,4,1,2,9,2,1,0,0,1,2,1,2,9,9,3,3,1,1,2,2,0,0,1,7,1,2,1,12,1,2,198,1520,2,9,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,9,1,9,9,9,9,9,9,9,2,63,2
1,198,1521,2,3,3,4,3,4,3,1,5,30,1,1,2,4,1,2,2,2,1,3,1,4,3,3,3,99,3,2,4,4,2,99,9,9,9,99,9,9,0,0,1,4,9,6,9,9,3,4,1,1,2,2,0,0,1,5,1,2,2,3,1,2,198,1521,2,9,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,6,34,2
1,198,1522,2,3,3,4,3,4,3,1,5,30,1,1,2,4,1,2,2,2,1,3,1,4,3,3,3,99,3,2,4,4,2,99,9,9,9,99,9,9,0,0,1,4,9,6,9,9,3,4,1,1,2,2,0,0,1,5,1,2,2,3,1,2,198,1522,2,9,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,6,34,2
1,198,1523,1,3,3,6,5,4,3,3,5,47,2,2,9,6,3,1,2,1,1,5,1,2,3,2,4,99,2,2,4,1,9,2,4,2,4,13,1,1,0,0,1,1,1,1,10,10,2,4,2,2,2,2,0,0,1,9,1,2,2,5,1,2,198,1523,1,1,9,1,1,2,2,1,0,2,2,2,2,1,1,1,1,1,9,1,1,3,3,2,1,2,6,33,2
1,198,1524,1,3,3,4,2,4,3,1,5,27,1,1,1,6,1,1,2,2,4,3,1,4,0,4,2,0,9,2,3,1,9,3,4,3,3,10,1,2,0,0,1,3,9,2,10,10,6,4,1,1,2,2,0,0,1,7,1,2,2,11,4,2,198,1524,1,1,9,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,9,1,1,4,1,1,2,2,4,45,2
1,198,1525,1,3,3,4,3,4,3,3,5,28,2,2,1,5,2,1,2,2,2,3,1,3,0,3,1,2,9,1,3,2,9,5,4,1,3,4,1,2,0,0,3,3,9,2,10,10,8,4,1,2,2,2,0,0,1,7,1,2,1,6,1,2,198,1525,1,1,9,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,9,1,1,2,2,1,2,4,2,44,2
1,198,1526,1,3,3,4,3,4,3,1,5,34,1,1,2,4,1,1,5,2,1,2,5,5,4,2,1,2,9,3,2,3,2,99,9,9,9,99,9,9,0,0,1,2,3,3,10,10,3,4,1,1,2,2,0,0,1,6,1,2,1,4,1,2,198,1526,1,1,9,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,9,1,1,3,2,1,1,1,3,44,2
1,198,1527,1,3,3,5,7,4,3,1,5,28,2,3,5,5,4,1,2,2,2,2,1,3,3,2,1,5,9,1,2,1,9,8,4,1,2,10,1,3,0,0,1,1,1,1,10,10,6,5,1,2,3,2,0,0,5,5,1,2,1,6,2,2,198,1527,1,1,9,2,1,1,2,2,1,2,2,2,1,1,2,1,2,3,9,3,2,2,2,1,1,2,1,33,2
1,198,1528,1,3,3,4,3,4,3,3,5,25,2,3,12,6,2,1,2,2,1,1,1,1,4,2,1,5,9,1,2,3,1,99,9,9,9,99,9,9,0,0,2,3,9,3,1,1,5,4,1,1,3,2,0,0,1,7,1,2,1,2,1,2,198,1528,1,1,9,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,9,3,1,3,2,1,2,2,3,38,3
1,198,1529,2,3,3,4,2,4,3,1,5,36,2,2,2,4,2,1,2,2,1,1,1,1,3,2,2,9,9,3,4,2,9,5,3,2,4,1,3,2,0,0,2,2,2,6,1,1,2,4,1,1,3,2,0,0,1,5,1,2,1,5,1,2,198,1529,2,9,1,2,1,2,2,2,1,1,1,3,1,2,1,2,1,9,1,9,9,9,9,9,9,9,4,54,2
1,198,1530,1,3,3,4,4,4,3,3,5,32,2,2,4,6,4,1,5,2,1,3,5,5,4,3,1,4,9,2,4,2,9,6,0,2,4,1,2,2,0,0,2,2,3,2,1,1,4,4,1,1,3,2,0,0,1,5,1,3,1,5,1,2,198,1530,1,1,9,1,1,2,2,2,2,2,2,1,1,2,3,2,2,2,9,2,1,2,1,1,1,3,2,47,3
1,198,1531,1,3,3,3,4,4,3,1,5,25,2,4,4,6,1,1,2,2,2,5,2,4,3,2,1,5,9,1,2,1,9,6,4,1,2,11,1,1,0,0,1,1,1,1,1,1,4,3,1,1,2,2,0,0,1,7,1,1,1,5,1,2,198,1531,1,1,9,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,9,1,1,3,1,1,1,2,1,54,2
1,198,1532,1,3,3,3,3,4,3,4,5,34,1,1,8,6,4,1,2,1,1,5,1,3,4,4,2,5,9,2,4,1,9,3,4,2,4,6,2,2,0,0,1,1,2,1,6,6,3,3,1,1,1,2,0,0,5,3,1,2,2,2,3,2,198,1532,1,1,9,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,9,1,2,1,2,1,2,2,4,40,1
1,198,1533,2,3,3,4,2,4,3,3,5,26,2,4,1,6,1,2,2,2,1,1,1,1,4,2,4,99,3,2,8,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,6,6,2,4,1,1,2,2,0,0,1,7,1,2,2,5,1,2,198,1533,2,9,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,9,2,9,9,9,9,9,9,9,6,45,2
1,198,1534,2,3,3,4,5,4,3,1,5,26,2,3,4,6,2,1,2,2,3,3,1,4,3,4,2,0,9,2,3,2,9,9,4,2,3,6,1,2,0,0,1,2,2,2,19,6,8,2,2,2,2,2,0,0,1,6,1,2,1,1,1,2,198,1534,2,9,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,4,53,2
1,198,1535,1,3,3,4,5,4,3,3,5,38,2,3,4,4,3,1,2,2,2,3,1,2,4,4,2,1,9,2,4,2,9,6,4,2,4,11,3,3,0,0,3,3,9,6,6,6,5,4,1,2,2,2,0,0,1,9,1,2,1,12,2,2,198,1535,1,1,9,2,1,1,2,2,1,2,2,2,1,3,2,2,2,1,9,1,1,3,1,1,1,3,4,53,2
1,198,1536,1,3,3,4,7,4,3,1,5,25,2,2,9,4,1,1,2,2,2,2,1,4,4,3,1,4,9,2,4,2,9,5,4,2,4,6,1,2,0,0,1,2,2,2,6,6,1,4,1,2,2,2,0,0,1,5,1,2,1,12,1,2,198,1536,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,9,3,1,3,1,1,1,2,2,55,2
1,198,1537,2,3,3,3,4,4,3,1,5,44,2,2,7,4,3,1,5,2,1,3,5,5,4,1,1,6,9,2,4,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,6,6,1,3,1,2,2,2,0,0,1,7,1,2,3,11,1,2,198,1537,2,9,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,9,1,9,9,9,9,9,9,9,3,38,3
1,198,1538,1,3,3,4,4,4,3,1,5,32,2,2,2,6,3,1,2,2,3,6,2,3,3,2,1,0,9,1,2,2,9,1,2,3,2,6,3,3,0,0,2,3,9,3,6,6,1,4,1,2,2,2,0,0,1,5,1,2,1,3,1,2,198,1538,1,1,9,0,1,1,1,1,1,1,2,1,1,1,2,2,2,1,9,1,1,3,2,1,1,2,2,55,2
1,198,1539,2,3,3,4,3,4,3,1,5,29,2,3,3,6,4,1,2,2,2,0,1,2,2,2,2,1,9,3,4,2,9,11,4,2,4,6,1,2,0,0,2,2,3,5,19,6,3,2,2,2,2,2,0,0,1,7,1,1,1,9,3,2,198,1539,2,9,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,9,2,9,9,9,9,9,9,9,4,53,2
1,198,1540,2,3,3,4,5,4,3,1,6,25,2,2,3,3,4,1,2,2,2,3,1,3,4,4,1,0,9,1,3,1,9,2,4,1,3,12,1,1,0,0,1,1,1,1,12,12,5,4,1,2,2,2,0,0,1,7,1,2,1,5,1,2,198,1540,2,9,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,64,2
1,198,1541,2,3,3,4,4,3,2,1,6,26,2,2,5,5,1,1,2,1,1,5,1,4,4,4,1,8,9,1,2,1,9,9,4,1,2,11,1,1,0,0,1,1,1,1,11,12,8,1,2,2,2,2,0,0,1,6,1,2,2,5,1,2,198,1541,2,9,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,9,1,9,9,9,9,9,9,9,1,64,2
1,198,1542,1,3,3,4,3,4,3,1,6,26,2,3,4,4,1,1,2,2,1,1,1,2,4,4,1,1,9,2,8,4,3,99,9,9,9,99,9,9,0,0,9,2,4,3,14,14,3,4,1,1,2,2,0,0,1,7,1,2,3,5,1,2,198,1542,1,1,9,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,9,1,1,3,2,1,1,3,3,65,2
1,198,1543,2,3,3,4,3,4,3,3,6,25,2,2,4,4,4,1,3,2,3,6,6,6,4,2,1,2,9,1,2,2,9,5,4,2,3,20,0,3,0,0,2,2,2,3,19,20,1,4,1,2,2,2,0,0,1,7,1,2,2,4,1,2,198,1543,2,9,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,2,54,2
1,198,1544,2,3,3,4,3,4,3,1,6,26,2,2,7,4,4,1,2,2,2,3,1,4,4,3,1,0,9,1,3,2,9,9,4,3,3,20,3,2,0,0,2,3,9,3,19,20,5,4,1,2,2,2,0,0,1,7,1,2,1,3,1,2,198,1544,2,9,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,9,2,9,9,9,9,9,9,9,2,48,3
1,198,1545,1,3,3,3,4,4,3,1,6,27,2,3,2,4,1,1,2,2,1,2,2,4,4,3,2,0,9,1,2,4,2,99,9,9,9,99,9,9,0,0,2,4,9,3,19,20,1,3,1,2,2,2,0,0,1,7,1,2,2,5,1,2,198,1545,1,1,9,2,1,2,2,2,1,2,2,3,1,1,2,1,1,1,9,1,1,3,2,1,1,2,5,37,3
1,198,1546,2,3,3,4,4,4,3,1,6,25,2,4,3,5,2,2,2,2,1,4,1,4,1,1,2,5,9,2,3,4,1,99,9,9,9,99,9,9,0,0,3,4,9,3,19,20,1,4,1,2,2,2,0,0,1,5,1,2,2,7,1,2,198,1546,2,9,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,5,55,2
1,198,1547,1,3,3,3,3,4,3,3,6,30,2,2,1,5,1,1,2,2,1,1,1,1,4,2,2,5,9,2,4,4,2,99,9,9,9,99,9,9,0,0,9,0,0,9,19,20,8,3,1,2,2,2,0,1,1,7,1,1,3,12,1,2,198,1547,1,1,9,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,9,1,1,3,3,1,1,2,5,48,3
1,198,1548,1,3,3,3,3,4,3,3,6,24,1,1,5,4,1,2,2,2,1,3,1,4,2,3,1,2,9,1,2,3,2,99,9,9,9,99,9,9,0,0,3,4,9,3,19,20,3,3,1,1,2,2,0,0,1,7,1,1,2,1,2,2,198,1548,1,2,9,2,1,1,2,2,1,2,2,2,1,2,2,3,2,1,9,3,1,2,2,2,1,2,3,45,2
1,198,1549,1,3,3,4,4,4,8,1,6,28,2,3,5,1,1,1,2,2,1,3,1,4,4,1,1,0,9,2,8,3,5,99,9,9,9,99,9,9,0,0,1,2,2,2,6,6,8,4,1,2,2,2,0,1,5,7,1,2,1,12,4,2,198,1549,1,2,9,0,0,0,0,0,0,0,0,4,4,4,4,4,4,2,9,1,4,4,4,4,4,4,3,45,2
1,198,1550,2,3,3,4,2,4,3,1,6,34,2,2,4,3,1,1,2,2,1,3,1,1,4,1,2,0,9,2,5,4,0,99,9,9,9,99,9,9,0,0,3,4,9,6,6,6,2,4,1,1,2,2,0,0,1,0,1,2,2,12,1,2,198,1550,2,9,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,9,3,9,9,9,9,9,9,9,5,45,2
1,198,1551,2,3,3,4,4,4,3,1,6,27,1,1,2,6,1,2,5,2,1,3,5,5,3,1,4,99,1,2,8,4,1,99,9,9,9,99,9,9,0,0,1,4,9,5,6,6,3,4,1,2,2,2,0,0,1,0,1,2,1,6,1,2,198,1551,2,9,2,2,2,0,2,2,2,1,2,1,1,2,2,1,1,9,1,9,9,9,9,9,9,9,6,30,1
1,198,1552,1,3,3,3,2,4,10,3,6,25,1,1,6,6,4,2,3,2,1,3,6,6,2,3,2,0,9,3,5,3,6,99,9,9,9,99,9,9,0,0,2,2,2,3,7,7,2,3,1,1,2,2,0,0,1,9,1,2,1,12,3,2,198,1552,1,3,9,1,1,1,1,2,1,1,1,3,1,1,1,3,3,2,9,1,1,2,1,1,1,3,5,47,3
1,198,1553,2,3,3,4,5,4,3,1,6,28,2,2,7,5,1,1,2,2,2,3,1,3,4,3,1,5,9,3,3,2,9,5,4,3,0,9,1,2,0,0,1,3,9,2,9,9,1,4,1,2,2,2,0,0,1,7,1,1,2,5,1,2,198,1553,2,9,1,2,1,1,2,2,1,1,2,1,1,1,3,1,1,9,2,9,9,9,9,9,9,9,2,63,2
1,198,1554,1,3,3,3,3,4,8,3,6,23,2,2,3,6,1,1,3,2,2,4,6,6,1,4,2,1,9,1,3,2,9,5,3,1,3,9,2,2,0,0,2,3,9,2,9,9,8,3,1,1,2,2,0,0,1,7,1,2,2,12,1,2,198,1554,1,1,9,2,1,1,2,2,1,2,2,3,1,1,1,1,1,2,9,1,1,3,2,1,1,2,4,37,3
1,198,1555,1,3,3,4,3,4,3,3,6,26,2,2,7,5,4,1,2,2,3,6,1,3,2,4,1,2,9,2,4,2,9,3,1,2,4,9,0,4,0,0,1,2,2,1,9,9,2,4,1,1,2,2,0,0,1,7,1,2,1,12,3,2,198,1555,1,1,9,2,1,1,2,2,1,2,2,2,1,2,1,1,2,3,9,3,1,1,1,1,1,4,2,48,3
1,198,1556,1,3,3,4,4,4,3,1,6,29,2,3,2,6,1,1,6,2,2,2,4,4,3,2,2,6,9,1,2,2,9,9,4,1,2,9,2,3,0,0,2,3,9,3,9,9,4,4,1,1,2,2,0,0,2,7,1,1,3,3,1,2,198,1556,1,3,9,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,9,1,1,3,1,1,1,2,4,65,2
1,198,1557,1,3,3,4,3,4,3,3,6,26,2,2,5,5,1,1,2,2,1,2,3,4,4,2,1,5,9,1,2,3,2,99,9,9,9,99,9,9,0,0,3,4,9,3,10,10,3,4,1,1,3,2,0,0,1,7,1,1,2,3,2,2,198,1557,1,1,9,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,9,1,1,3,3,1,1,2,3,38,3
1,198,1558,1,3,3,4,3,4,3,1,6,29,2,2,2,5,4,1,2,2,2,1,2,2,4,2,2,1,9,2,3,2,9,8,2,2,3,10,3,2,0,0,3,2,2,2,10,10,3,4,1,1,2,2,0,0,1,9,1,2,2,12,1,2,198,1558,1,1,9,2,1,1,1,2,1,1,1,1,1,1,3,2,1,3,9,1,1,3,1,1,1,1,4,45,2
1,198,1559,1,3,3,4,3,4,3,1,6,27,2,2,3,5,1,1,2,2,1,1,1,1,4,2,1,5,9,2,3,2,9,8,2,2,3,1,3,2,0,0,2,3,9,3,17,1,1,2,2,2,3,2,0,0,1,5,1,2,2,2,1,2,198,1559,1,1,9,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,9,1,1,3,1,1,2,4,2,47,3
1,198,1560,2,3,3,4,2,4,3,1,6,36,2,2,2,4,1,1,2,2,1,1,1,1,0,2,2,1,9,2,4,4,3,99,9,9,9,99,9,9,0,0,3,2,4,1,6,6,2,4,1,2,2,2,0,0,5,7,1,2,2,10,1,2,198,1560,2,9,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,9,3,9,9,9,9,9,9,9,5,45,2
1,198,1561,2,3,3,4,2,4,3,1,6,36,2,2,7,6,3,1,5,2,1,3,5,5,4,1,1,2,9,2,3,4,2,99,9,9,9,99,9,9,0,0,3,3,9,3,16,6,8,2,2,2,2,2,0,0,1,5,1,2,3,5,1,2,198,1561,2,9,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,9,1,9,9,9,9,9,9,9,3,55,2
1,198,1562,2,3,3,3,4,4,10,1,7,51,2,2,8,4,3,1,5,2,1,1,1,1,3,4,2,0,9,1,4,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,16,12,8,3,2,2,2,2,0,0,1,7,1,2,2,12,1,2,198,1562,2,9,1,2,2,1,1,2,2,2,2,3,1,3,3,2,3,9,2,9,9,9,9,9,9,9,5,65,2
1,198,1563,2,3,3,4,3,4,3,1,7,25,2,2,3,5,1,1,3,2,1,2,6,6,4,2,1,0,9,1,2,4,1,99,9,9,9,99,9,9,0,0,2,2,2,3,12,12,1,4,1,2,2,2,0,0,1,7,1,2,1,5,1,2,198,1563,2,9,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,9,1,9,9,9,9,9,9,9,3,64,2
1,198,1564,2,3,3,4,3,4,3,1,7,29,2,2,2,6,1,1,2,2,2,1,1,1,3,2,2,3,0,1,3,4,2,99,9,9,9,99,9,9,0,0,2,4,9,3,14,14,1,4,1,2,2,2,0,0,1,7,1,1,2,5,1,2,198,1564,2,9,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,9,2,9,9,9,9,9,9,9,5,65,2
1,198,1565,1,3,3,4,4,4,3,2,7,27,2,2,8,4,4,1,2,2,3,6,3,3,2,2,2,1,9,2,3,2,9,9,4,2,3,20,3,3,0,0,2,2,2,1,19,20,1,4,1,2,0,2,0,0,1,9,1,2,2,5,3,2,198,1565,1,1,9,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,9,1,1,2,3,1,1,1,4,36,3
1,198,1566,1,3,3,3,3,4,3,1,7,28,1,1,5,4,4,3,2,2,3,2,1,3,4,2,3,99,1,2,8,3,1,99,9,9,9,99,9,9,0,0,1,3,9,5,19,20,3,3,1,1,2,2,0,0,1,7,1,1,2,1,1,2,198,1566,1,3,9,1,1,2,2,2,2,2,2,3,1,3,3,1,1,1,9,3,1,3,1,1,1,2,6,37,3
1,198,1567,1,3,3,3,3,4,3,1,7,28,1,1,5,4,4,3,2,2,3,2,1,3,4,2,3,99,1,2,8,3,1,99,9,9,9,99,9,9,0,0,1,3,9,5,19,20,3,3,1,1,2,2,0,0,1,7,1,1,2,1,1,2,198,1567,1,3,9,1,1,2,2,2,2,2,2,3,1,3,3,1,1,1,9,3,1,3,1,1,1,2,6,37,3
1,198,1568,1,3,3,4,4,4,3,1,7,34,2,3,3,4,1,1,2,2,2,2,1,3,2,4,1,0,9,2,3,2,9,3,4,2,3,20,2,3,0,0,2,3,9,6,19,20,6,4,1,1,2,2,0,0,1,7,1,2,1,7,3,2,198,1568,1,1,9,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,9,1,1,3,1,1,1,2,2,53,2
1,198,1569,1,3,3,3,4,4,3,1,7,29,2,2,3,5,3,2,5,2,1,3,1,5,4,3,1,0,9,1,2,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,19,20,8,3,1,2,2,2,0,0,1,7,1,2,1,4,1,2,198,1569,1,2,9,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,9,1,1,2,1,1,2,3,3,44,2
1,198,1570,1,3,3,4,3,4,3,1,7,37,2,2,7,6,1,1,2,2,1,1,1,2,4,4,1,5,9,2,4,2,9,8,4,2,4,20,2,2,0,0,2,3,9,2,19,20,2,4,1,2,2,2,0,0,1,7,1,2,2,1,1,2,198,1570,1,1,9,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,9,3,1,2,2,1,1,3,2,37,3
1,198,1571,1,3,3,4,3,4,3,3,7,28,2,3,3,6,1,1,2,2,1,2,1,4,3,2,3,99,1,2,4,4,2,99,9,9,9,99,9,9,0,0,2,4,9,3,19,20,1,4,1,2,2,2,0,0,1,7,1,2,3,5,1,2,198,1571,1,1,9,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,9,1,1,3,3,1,1,3,6,53,2
1,198,1572,2,3,3,3,3,4,3,3,7,32,1,1,5,6,1,1,2,2,2,3,1,3,4,4,1,0,9,1,2,2,9,8,2,3,3,20,3,2,0,0,1,2,2,1,6,6,5,3,1,1,2,2,0,0,1,1,1,2,1,12,4,2,198,1572,2,9,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,9,2,9,9,9,9,9,9,9,2,44,2
1,198,1573,2,3,3,3,2,4,8,1,7,27,1,1,6,6,2,3,3,2,1,3,0,6,4,1,2,0,9,2,3,2,9,8,2,2,3,7,2,2,0,0,3,3,9,3,7,7,2,3,1,1,2,2,0,0,1,7,1,2,2,12,2,2,198,1573,2,9,1,2,1,0,0,2,2,1,2,2,1,3,3,2,1,9,1,9,9,9,9,9,9,9,4,47,3
1,198,1574,1,3,3,3,2,4,8,1,7,27,2,2,9,6,1,1,3,2,1,3,6,5,4,3,3,99,1,2,3,3,0,99,9,9,9,99,9,9,0,0,1,2,2,2,7,7,8,3,1,1,2,2,0,0,1,0,1,2,2,12,1,2,198,1574,1,1,9,1,1,1,2,2,2,2,2,2,1,2,3,2,1,1,9,1,1,3,2,1,1,3,6,36,3
1,198,1575,1,3,3,3,2,4,10,1,7,23,2,3,9,4,3,3,0,2,1,3,1,4,4,3,1,0,9,2,4,4,0,99,9,9,9,99,9,9,0,0,3,3,9,3,7,7,8,3,1,2,2,2,0,0,1,7,1,1,1,5,3,2,198,1575,1,3,9,2,1,1,2,2,1,1,2,1,1,3,1,1,2,1,9,1,1,3,1,1,1,3,3,48,3
1,198,1576,1,3,3,3,2,3,10,1,7,27,2,3,5,6,2,2,3,2,1,3,6,6,3,3,3,99,4,2,4,4,6,99,9,9,9,99,9,9,0,0,2,4,9,6,7,7,2,3,1,1,2,2,0,0,1,9,1,2,1,11,1,2,198,1576,1,2,9,2,1,1,2,2,2,1,2,2,3,2,1,2,1,2,9,1,1,4,4,1,1,3,6,47,3
1,198,1577,1,3,3,3,2,4,11,1,7,25,1,1,6,6,3,1,3,2,1,3,6,6,4,3,1,2,9,2,4,4,2,99,9,9,9,99,9,9,0,0,1,3,9,3,7,7,2,3,1,2,2,2,0,0,1,9,1,2,1,12,1,2,198,1577,1,1,9,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,9,1,1,3,2,2,1,2,3,37,3
1,198,1578,2,3,3,1,3,4,8,1,7,27,3,3,2,6,2,1,2,2,1,2,1,3,4,2,1,4,9,2,4,4,5,99,9,9,9,99,9,9,0,0,1,4,9,3,8,8,3,1,1,1,2,2,0,0,1,7,1,1,3,11,3,2,198,1578,2,9,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,3,34,2
1,198,1579,2,3,3,1,3,4,8,2,7,26,2,2,4,6,1,1,3,2,1,3,5,4,3,3,2,5,9,2,3,4,2,99,9,9,9,99,9,9,0,0,2,4,9,2,8,8,3,1,1,1,2,2,0,0,1,7,1,1,2,12,1,2,198,1579,2,9,1,2,2,1,1,2,2,2,2,1,1,2,3,1,1,9,3,9,9,9,9,9,9,9,5,37,3
1,198,1580,1,3,3,2,2,3,10,3,7,28,1,1,12,6,1,1,3,2,1,4,1,1,3,2,1,1,9,1,3,4,0,99,9,9,9,99,9,9,0,0,1,2,4,6,8,8,2,1,1,2,3,2,0,0,1,5,1,2,2,12,3,2,198,1580,1,1,9,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,9,1,1,3,2,1,1,1,3,47,3
