CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39J.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45.,Q.46.,Q.46A.,Q.46B.,Q.46C.,Q.46D.,Q.46E.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,CARD..1,DECK..1,BALLOT..1,V.50.,V.51.,V.52.,V.53.
1,47,424,2,1,1,2,0,0,3,2,2,2,1,2,3,2,2,5,2,1,2,2,1,2,3,3,2,5,2,3,1,1,2,3,2,1,2,2,2,2,2,1,2,4,3,2,2,2,1,1,3,3,2,98,98,1,2,3,1,3,1,1,1,3,1,2,1,2,47,424,7,5,9,3274
1,47,425,1,1,2,2,3,3,3,2,2,2,1,3,4,2,2,5,2,1,2,2,3,3,0,0,2,5,2,1,1,1,1,1,1,1,2,2,2,2,2,1,4,1,3,2,3,1,1,1,3,3,2,98,98,1,2,3,3,3,3,1,1,3,3,2,1,2,47,425,4,8,9,3255
1,47,426,1,1,2,2,11,11,2,5,2,2,3,2,3,2,2,5,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,1,1,1,2,2,1,2,1,1,4,2,3,1,2,1,1,1,3,1,2,98,98,1,2,3,1,3,1,1,1,1,1,2,1,2,47,426,8,7,9,3125
1,47,427,1,1,2,2,4,4,3,3,2,1,2,2,1,1,2,6,3,2,3,2,4,2,3,4,3,7,3,3,1,1,1,1,1,1,2,1,2,2,5,3,4,2,3,1,1,1,1,2,1,3,2,98,98,1,2,3,1,3,1,1,1,1,1,1,1,2,47,427,8,0,9,3325
1,47,428,5,1,3,2,2,3,2,5,2,3,1,3,1,1,2,6,3,3,3,2,4,2,2,3,2,5,2,2,1,2,1,1,1,1,3,3,3,4,2,1,2,4,3,1,1,2,1,2,2,1,2,98,98,1,2,3,3,3,3,1,1,1,1,2,2,2,47,428,6,4,9,3222
1,47,429,2,1,2,2,11,11,3,5,2,3,1,3,2,4,5,3,3,3,3,2,5,2,3,4,2,5,2,2,1,4,1,1,4,1,2,2,2,0,1,1,0,4,3,1,4,3,1,3,3,3,2,98,98,1,2,3,1,3,1,1,1,1,1,4,1,2,47,429,8,8,9,3127
1,47,430,2,1,2,2,1,1,5,4,2,1,1,1,3,2,4,5,1,1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,2,3,2,5,1,3,5,5,3,1,4,2,1,2,2,1,2,98,98,2,2,3,1,3,1,1,1,1,1,1,1,2,47,430,8,6,9,3400
1,47,431,2,1,2,2,4,5,4,1,2,4,1,2,3,3,1,5,2,1,3,2,1,2,0,4,2,2,3,3,1,1,1,1,1,1,4,3,4,2,5,3,0,3,3,3,2,2,2,3,3,1,2,98,98,2,3,1,3,1,3,1,1,1,2,1,1,2,47,431,3,4,9,3202
1,47,432,3,1,2,2,2,4,3,5,2,2,1,3,1,1,2,6,3,3,3,2,4,2,3,4,2,6,3,3,1,1,1,1,1,1,3,3,2,6,1,2,2,5,3,1,2,1,1,1,3,3,2,98,98,1,1,3,1,3,1,2,1,1,2,1,1,2,47,432,6,7,9,3061
1,47,433,2,1,0,2,2,3,4,2,2,2,1,2,1,2,1,3,2,3,2,2,1,2,3,4,3,6,3,2,1,1,3,2,2,3,2,1,1,6,2,1,5,5,3,2,3,3,2,1,3,3,2,98,98,1,1,3,1,3,1,1,1,1,1,2,1,2,47,433,8,0,9,3304
1,47,434,1,1,1,2,1,7,4,4,2,2,1,2,3,1,5,5,2,1,2,2,4,1,1,1,2,4,2,2,1,1,1,1,1,1,2,2,2,2,5,2,4,2,3,2,5,5,1,1,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,2,1,2,47,434,8,6,9,3021
1,47,435,1,1,1,2,1,1,2,2,4,2,1,2,1,1,3,6,3,2,1,2,1,1,1,2,2,3,2,1,1,4,1,1,1,1,4,4,4,5,1,1,4,1,3,3,4,4,3,1,2,3,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,435,8,4,9,3403
1,47,436,2,1,3,2,0,0,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,4,2,4,2,1,1,1,1,1,1,4,2,1,2,6,1,2,2,4,3,3,0,0,0,1,1,1,1,5,3,1,2,2,2,2,2,2,2,2,2,3,1,2,47,436,0,6,9,3318
1,47,437,2,1,2,2,4,6,4,3,1,2,1,3,3,1,1,6,2,2,3,2,1,2,3,4,2,6,3,3,1,1,1,1,1,1,2,2,2,9,5,1,4,2,3,1,1,1,1,1,1,1,2,98,98,2,1,3,1,3,1,1,1,1,3,1,1,2,47,437,7,8,9,3354
1,47,438,1,1,1,2,4,5,4,4,2,2,2,3,1,0,1,6,2,1,1,1,1,1,1,2,2,4,3,2,1,4,4,2,1,4,3,3,3,2,5,1,0,0,3,1,1,1,1,1,1,3,2,98,98,2,1,3,3,3,3,1,1,1,1,1,1,2,47,438,6,6,9,3105
1,47,439,1,1,1,2,2,9,2,5,2,2,2,3,1,1,2,5,2,2,3,2,1,3,2,3,2,2,2,3,1,2,1,1,2,2,4,3,3,4,5,1,4,2,3,3,2,2,1,1,3,1,2,98,98,2,1,1,1,2,3,2,1,3,3,2,1,2,47,439,2,9,9,3426
1,47,440,2,1,2,2,2,3,4,3,1,1,1,2,3,1,2,6,2,1,2,2,1,0,2,2,2,6,2,2,2,3,4,2,3,2,3,3,2,3,4,1,2,4,3,1,2,4,1,1,1,1,2,98,98,2,1,3,1,3,3,1,1,1,2,2,1,2,47,440,6,9,9,3268
1,47,441,1,1,2,2,1,2,4,4,2,2,1,2,2,1,1,6,2,1,3,2,3,2,3,3,2,3,2,2,1,1,1,1,1,1,1,2,2,8,5,1,2,4,3,1,2,5,1,3,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,0,2,47,441,8,3,9,3344
1,47,442,2,2,2,2,1,1,2,1,2,1,1,3,3,1,1,5,2,1,3,2,1,1,3,8,2,1,1,1,1,4,4,1,1,4,2,2,1,3,3,1,4,2,3,2,4,4,1,3,1,3,2,98,98,2,1,3,2,3,2,1,1,1,1,2,1,2,47,442,6,5,9,3424
1,47,443,1,1,1,2,1,1,2,2,2,3,1,2,3,1,2,6,2,1,2,2,1,3,3,3,2,6,3,2,1,2,4,1,4,1,2,1,3,4,3,1,4,2,3,2,2,2,1,3,3,1,2,98,98,2,1,3,1,3,2,1,1,3,1,1,1,2,47,443,6,6,9,3094
1,47,444,3,1,1,2,1,11,2,2,1,2,1,3,3,1,1,1,3,2,3,2,4,2,3,3,2,3,3,3,3,1,1,2,4,3,4,3,2,6,3,1,2,4,3,2,1,3,1,1,1,3,2,98,98,2,1,3,1,3,1,1,1,3,1,1,1,2,47,444,7,4,9,3049
1,47,445,6,1,2,2,1,0,4,1,5,1,1,1,2,2,1,3,2,2,3,2,4,2,3,4,2,3,1,1,1,1,1,1,1,1,3,2,5,2,1,3,4,4,3,1,3,3,1,3,1,2,2,98,98,2,1,3,1,3,1,1,1,2,1,2,1,2,47,445,7,5,9,3387
1,47,446,2,1,1,1,1,4,4,5,2,2,3,2,2,1,1,5,3,1,3,2,1,2,1,2,2,2,3,2,1,1,1,2,3,1,3,2,3,2,5,1,4,3,3,2,3,2,1,3,2,1,2,98,98,1,2,3,1,3,1,3,1,1,1,2,1,2,47,446,7,4,9,3181
1,47,447,2,1,1,1,2,2,3,4,2,3,5,3,2,2,2,5,3,2,2,2,4,2,3,3,2,2,3,3,1,1,1,1,1,1,4,4,3,2,5,1,4,2,3,2,1,1,2,2,2,1,2,98,98,2,2,3,1,3,1,2,1,2,1,2,1,2,47,447,6,6,9,3411
1,47,448,2,1,1,1,3,5,2,2,5,1,1,2,3,1,1,5,2,1,3,2,1,1,1,2,2,2,3,2,1,3,1,1,2,1,3,1,3,2,4,1,2,4,3,2,2,2,1,1,3,1,2,98,98,2,1,3,3,3,2,1,3,3,1,1,1,2,47,448,4,5,9,3016
1,47,449,2,1,2,1,1,1,2,2,2,3,1,2,2,1,2,5,2,1,2,2,1,2,3,2,2,3,2,2,2,2,1,1,1,2,3,3,1,2,3,1,4,0,3,1,3,3,1,1,1,1,2,98,98,2,2,3,1,3,1,1,1,1,1,3,1,2,47,449,8,5,9,3187
1,47,450,2,1,2,1,1,1,4,2,5,2,1,0,3,2,5,5,2,1,2,2,2,3,3,5,3,3,2,2,1,1,1,2,1,0,2,2,4,6,1,4,4,2,3,1,4,4,2,3,3,3,2,98,98,1,3,3,1,3,1,1,1,0,1,1,1,2,47,450,7,99,9,3066
1,47,451,2,1,0,1,2,0,4,3,2,1,2,2,2,1,1,5,2,1,2,2,3,2,2,4,2,3,3,3,2,2,2,2,1,1,2,2,2,2,5,1,2,4,3,1,1,2,3,1,3,2,2,98,98,1,1,3,1,1,1,1,1,3,1,2,1,2,47,451,6,9,9,3310
1,47,452,2,1,1,1,0,0,3,3,2,2,1,1,3,2,1,5,1,1,2,2,1,1,1,2,2,3,3,2,1,3,4,3,3,4,3,3,3,5,5,1,2,4,3,2,1,2,1,3,3,1,2,98,98,1,1,3,3,3,3,1,1,1,1,1,1,2,47,452,6,9,9,3198
1,47,453,2,1,1,1,1,1,4,2,2,3,2,2,1,1,2,5,2,1,2,2,2,1,1,2,2,3,2,2,2,4,1,1,2,1,1,2,2,2,5,1,2,4,3,2,1,2,1,1,3,3,2,98,98,2,1,3,3,3,3,1,1,3,1,1,1,2,47,453,5,7,9,3097
1,47,454,2,1,1,1,1,2,4,4,1,5,1,1,3,1,1,5,2,1,2,2,1,1,1,2,2,3,3,3,1,4,3,3,1,3,3,2,2,2,3,1,4,3,3,2,2,2,1,3,3,3,2,98,98,2,1,3,3,3,3,3,1,1,1,1,1,2,47,454,5,6,9,3384
1,47,455,2,1,2,1,2,1,6,3,2,1,1,2,3,2,1,5,2,1,3,2,1,2,3,0,2,4,1,1,1,1,1,1,1,1,2,2,1,1,5,1,2,4,3,1,2,2,1,2,3,1,2,98,98,2,4,3,1,3,1,1,3,1,1,2,1,2,47,455,7,1,9,3030
1,47,456,2,1,1,1,3,10,2,3,2,2,1,2,2,1,2,5,2,2,2,2,1,2,3,2,2,4,2,3,2,1,1,1,1,1,2,2,1,2,3,1,4,1,3,1,3,3,2,3,1,1,2,98,98,1,1,1,1,2,1,1,1,3,1,2,1,2,47,456,5,7,9,3052
1,47,457,2,1,2,1,4,4,2,3,2,3,1,2,2,2,3,5,2,3,2,2,1,3,1,8,2,4,3,2,3,4,2,2,4,2,2,2,3,5,5,2,2,5,3,1,2,3,2,3,3,3,2,98,98,1,1,3,2,2,2,1,1,3,1,1,1,2,47,457,4,6,9,3249
1,47,458,3,1,1,1,4,4,2,3,5,3,1,1,2,1,2,5,2,1,1,2,1,1,1,2,2,2,2,2,1,4,4,1,1,3,1,1,2,3,4,1,4,1,3,1,2,2,1,1,2,3,2,98,98,1,1,3,1,3,3,1,1,2,2,1,1,2,47,458,5,7,9,3209
1,47,459,3,1,1,1,1,3,5,5,2,2,1,2,3,1,2,5,2,3,2,2,2,3,3,3,1,4,2,1,3,3,1,2,1,4,5,5,5,2,5,1,2,3,3,2,2,4,5,1,3,1,1,3,1,1,1,3,1,3,1,1,2,1,1,3,1,2,47,459,7,7,9,3007
1,47,460,3,1,2,1,2,4,2,2,2,3,1,2,1,1,2,5,2,2,2,2,3,2,2,3,2,4,2,2,2,1,1,1,1,1,4,4,3,3,2,1,3,4,3,3,3,4,1,2,2,2,2,98,98,2,1,3,1,3,1,3,1,3,1,3,1,2,47,460,6,3,9,3254
1,47,461,4,1,1,1,1,1,4,0,2,2,1,1,3,1,6,5,1,1,2,1,2,1,2,2,2,3,2,3,4,2,3,2,1,3,4,3,4,4,4,1,2,3,3,2,2,2,1,1,1,3,2,98,98,1,1,3,0,3,0,3,1,3,1,1,2,2,47,461,6,7,9,3264
1,47,462,2,2,2,1,1,3,4,3,2,3,1,1,3,2,1,6,2,1,1,1,2,1,1,2,2,1,3,2,2,4,3,3,4,4,2,3,3,2,3,1,4,2,3,2,1,2,1,1,3,1,2,98,98,2,1,3,1,3,1,1,1,1,1,2,2,2,47,462,8,7,9,3440
1,47,463,2,1,1,1,2,3,4,4,2,1,1,2,3,1,2,6,2,1,2,1,1,1,3,3,2,3,3,2,1,1,1,1,1,1,2,2,2,2,2,1,2,4,3,1,2,1,1,2,1,1,2,98,98,2,2,1,1,3,3,1,1,3,1,2,1,2,47,463,5,4,9,3239
1,47,464,2,1,2,1,1,1,4,4,2,4,3,2,2,1,5,6,2,3,2,2,2,2,3,4,3,3,2,2,1,1,1,1,2,4,1,2,2,6,1,2,5,5,3,2,3,2,1,3,3,3,2,98,98,1,3,2,1,2,1,1,1,2,1,3,1,2,47,464,5,7,9,3123
1,47,465,2,1,1,1,4,6,2,5,2,2,1,2,2,2,3,6,2,1,2,2,3,1,1,2,2,3,3,3,1,3,4,2,1,1,2,2,2,2,3,1,4,2,3,2,1,2,1,2,3,1,2,98,98,1,2,3,1,3,1,1,1,1,1,2,1,2,47,465,8,8,9,3293
1,47,466,2,1,1,1,3,3,2,3,2,2,2,2,2,3,2,6,2,2,2,1,3,1,1,1,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,2,1,2,1,1,1,1,2,98,98,2,1,1,3,1,3,3,3,3,3,1,1,2,47,466,0,3,9,3261
1,47,467,2,1,2,1,2,1,8,2,2,2,4,3,4,1,3,6,3,2,3,2,4,3,3,3,2,4,2,1,4,4,4,1,4,1,2,2,2,2,5,3,4,2,3,2,4,4,1,3,3,3,2,98,98,1,2,3,3,3,1,1,1,3,1,3,1,2,47,467,6,3,9,3352
1,47,468,2,1,1,1,2,4,4,3,1,1,1,2,2,1,2,6,1,1,2,2,2,3,3,3,2,5,3,2,1,1,3,1,3,2,3,2,2,4,4,1,2,4,3,1,1,2,1,1,3,1,2,98,98,2,1,3,1,3,2,1,1,2,1,2,1,2,47,468,6,7,9,3337
1,47,469,2,1,1,1,1,2,4,3,1,2,2,2,3,2,2,6,2,1,2,2,3,2,3,3,2,5,2,2,2,3,1,1,2,2,3,2,1,2,5,1,4,2,3,2,2,2,1,1,3,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,469,8,6,9,3266
1,47,470,3,1,1,1,0,0,3,4,2,2,1,2,2,1,4,6,3,2,3,2,1,1,1,1,2,3,3,3,1,1,1,2,1,1,3,0,2,2,5,1,2,3,3,1,2,3,1,2,2,1,2,98,98,1,1,1,1,3,3,3,3,3,1,2,1,2,47,470,3,2,9,3062
1,47,471,2,2,2,1,1,3,3,3,2,2,2,2,2,1,2,7,2,1,2,1,2,1,2,1,2,3,2,3,1,1,1,1,1,1,3,3,2,3,5,1,4,3,3,2,2,2,1,2,3,1,2,98,98,2,1,3,1,3,3,1,1,1,1,3,1,2,47,471,7,5,9,3410
1,47,472,4,2,1,1,11,11,2,3,2,3,1,2,3,4,1,7,2,1,2,1,2,1,2,2,2,2,3,3,1,3,2,1,1,1,2,2,1,9,5,1,2,3,1,1,2,3,5,3,3,3,1,3,5,2,1,3,3,3,3,3,3,3,1,2,1,2,47,472,3,8,9,3419
1,47,473,6,2,1,1,1,1,7,3,2,4,1,2,3,2,1,7,2,1,2,2,1,3,2,2,2,2,2,1,3,4,4,3,3,4,2,2,2,8,4,2,5,5,1,1,1,3,1,1,1,3,2,98,98,2,1,3,1,3,3,2,1,3,1,2,1,2,47,473,5,6,9,3397
1,47,474,2,2,2,1,11,11,5,2,1,1,1,1,3,2,1,1,1,1,2,1,2,1,3,2,2,1,2,2,4,4,4,4,4,4,2,0,3,6,1,4,4,1,1,1,1,1,2,3,0,0,3,98,98,2,1,0,0,0,0,0,0,0,0,0,0,2,47,474,9,99,9,3133
1,47,475,3,1,2,1,0,0,3,1,1,1,4,1,3,3,1,1,1,1,1,2,2,1,1,1,2,3,1,1,3,4,4,4,4,4,1,1,1,6,1,1,3,4,1,1,1,1,1,1,1,1,2,98,98,1,1,1,1,1,1,1,1,1,1,1,1,2,47,475,6,9,9,3231
1,47,476,6,1,1,3,2,3,2,5,2,2,1,2,3,2,2,5,1,1,1,2,1,2,1,1,3,8,2,3,2,4,3,4,2,2,2,1,2,3,5,1,3,1,1,1,1,3,1,1,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,1,2,2,47,476,8,10,9,3048
1,47,477,3,1,2,5,2,3,2,3,2,2,1,2,1,3,2,5,3,2,3,2,2,2,3,4,2,8,2,1,1,3,3,4,3,3,2,2,2,3,5,1,2,1,1,1,1,1,1,3,1,1,2,98,98,1,1,1,3,1,3,3,2,3,2,1,1,2,47,477,0,7,9,3238
1,47,478,1,2,1,1,1,1,2,2,1,1,1,2,3,1,1,5,2,1,2,2,3,1,1,1,2,1,2,2,1,3,1,1,1,1,1,1,1,3,3,1,3,4,1,1,4,4,1,2,1,1,2,98,98,2,1,1,3,1,3,1,1,1,1,1,1,2,47,478,7,6,9,3407
1,47,479,1,1,1,1,11,11,2,2,2,1,1,2,3,1,1,5,2,1,1,2,1,3,2,2,2,1,2,3,1,3,3,3,1,3,5,1,1,3,1,1,4,2,1,2,1,1,1,3,2,3,2,98,98,2,1,3,3,3,3,1,1,1,1,2,1,2,47,479,6,8,9,3412
1,47,480,1,1,1,1,0,0,2,1,1,1,2,1,2,2,2,3,3,2,2,2,1,1,2,2,1,2,3,3,4,2,4,0,4,4,2,2,2,1,1,4,4,1,1,1,2,1,1,3,3,3,2,98,98,2,2,3,1,3,1,1,1,0,1,2,1,2,47,480,8,99,9,3096
1,47,481,1,1,2,1,1,1,2,2,3,3,1,2,2,1,3,5,2,2,2,2,5,2,3,2,2,2,2,1,1,2,2,1,1,2,2,2,2,6,1,1,0,4,1,2,1,2,1,3,1,3,2,98,98,2,3,3,1,3,1,1,1,1,1,1,1,2,47,481,8,6,9,3093
1,47,482,1,0,1,1,3,5,3,1,1,2,3,3,1,1,2,7,2,1,1,2,4,2,1,10,2,2,3,3,1,4,1,1,1,1,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,2,98,98,3,1,1,3,1,3,3,3,1,1,1,1,2,47,482,2,9,9,3031
1,47,483,1,1,1,1,3,3,4,4,1,2,1,1,3,2,2,6,2,1,1,2,1,1,2,10,2,2,3,3,1,3,4,1,3,4,3,3,3,5,4,1,4,2,1,1,2,2,2,1,3,1,2,98,98,1,1,3,1,3,1,1,1,2,1,1,1,2,47,483,7,8,9,3046
1,47,484,2,1,2,1,1,1,2,5,2,1,1,2,3,2,1,4,1,1,1,2,2,1,3,3,2,3,2,2,1,3,3,3,3,3,1,1,2,6,4,1,4,1,1,1,1,1,1,1,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,484,8,10,9,3148
1,47,485,4,1,2,1,4,6,3,2,2,3,1,2,3,1,2,4,2,1,2,2,4,1,1,1,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,1,4,2,1,1,1,2,1,1,1,1,2,98,98,2,1,3,1,3,1,3,1,1,3,2,1,2,47,485,6,9,9,3232
1,47,486,5,1,1,1,2,1,3,4,1,2,1,1,3,2,1,4,2,2,2,2,1,1,3,3,2,3,2,1,2,1,1,2,4,3,2,2,3,6,1,1,4,1,1,3,2,3,1,1,3,3,2,98,98,1,2,3,3,3,3,1,1,3,3,1,1,2,47,486,4,7,9,3330
1,47,487,2,1,1,1,2,1,4,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,3,2,2,2,5,1,1,1,4,1,2,2,2,1,1,3,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,2,2,47,487,8,8,9,3243
1,47,488,5,1,2,1,2,2,3,1,1,1,1,1,3,2,1,2,1,1,2,2,5,2,1,1,2,3,2,1,4,3,3,4,2,4,2,1,2,1,1,1,5,5,1,1,3,3,1,3,3,3,2,98,98,2,1,3,1,3,1,2,1,1,1,1,1,2,47,488,7,9,9,3171
1,47,489,2,1,2,1,2,2,3,1,2,2,1,2,3,3,2,3,2,1,2,2,2,2,3,3,2,3,3,2,1,2,3,2,3,4,1,2,2,6,1,1,5,5,1,1,2,2,1,1,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,489,8,10,9,3216
1,47,490,2,1,2,1,1,11,4,1,1,2,1,1,3,1,2,3,2,1,2,2,2,2,2,3,3,3,2,1,4,1,1,1,1,4,2,2,2,5,1,1,4,2,1,1,3,4,1,1,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,490,8,7,9,3104
1,47,491,2,1,2,1,1,1,3,2,1,2,1,3,3,1,1,4,2,1,3,2,2,2,3,4,3,2,3,3,1,1,1,2,2,1,2,2,2,3,1,1,4,2,1,2,2,3,1,3,3,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,491,8,6,9,3107
1,47,492,2,1,1,1,1,1,3,2,3,1,5,1,2,2,1,4,1,1,2,1,4,2,3,2,2,3,1,1,1,4,4,4,4,4,2,2,2,5,0,1,5,5,1,1,4,3,1,3,3,3,2,98,98,1,2,3,1,3,1,1,1,1,1,1,1,2,47,492,8,6,9,3298
1,47,493,2,1,2,1,6,4,4,4,2,1,1,1,3,1,3,4,1,1,1,1,1,2,1,2,2,3,3,2,1,2,4,2,1,2,3,3,3,6,4,1,3,1,1,2,1,3,1,1,3,3,2,98,98,2,4,3,1,3,1,1,1,1,1,2,0,2,47,493,8,9,9,3078
1,47,494,2,1,1,1,2,1,4,2,2,2,1,2,3,1,2,1,2,1,2,2,3,3,3,2,2,2,3,2,4,3,3,3,2,3,3,2,2,2,5,1,4,2,1,1,1,2,1,3,1,3,2,98,98,2,1,3,3,3,3,1,1,3,1,2,1,2,47,494,5,7,9,3156
1,47,495,2,2,2,1,1,3,4,5,2,1,1,2,2,3,2,4,2,3,2,2,2,3,1,4,2,2,1,2,2,4,1,1,2,4,2,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,2,98,98,2,1,1,3,1,3,3,2,2,1,1,2,2,47,495,1,10,9,3188
1,47,496,1,1,1,0,4,7,3,5,2,5,2,3,1,1,2,5,3,2,3,2,4,3,3,10,3,5,2,2,1,4,1,1,1,4,3,2,2,2,3,1,2,1,1,1,1,1,1,1,3,3,2,98,98,1,2,1,3,1,3,3,3,3,3,3,1,2,47,496,0,10,9,3058
1,47,497,2,1,2,0,1,1,2,5,5,3,1,2,3,3,2,5,2,1,2,2,3,2,3,7,3,7,2,2,2,3,1,1,1,2,1,1,1,3,3,3,5,4,1,5,2,2,1,1,1,1,2,98,98,2,1,3,2,3,2,1,1,1,1,1,1,2,47,497,6,7,9,3092
1,47,498,2,1,1,1,11,11,3,2,1,2,1,2,2,1,1,4,2,3,1,1,5,3,1,2,3,7,3,3,1,4,4,4,1,4,4,4,2,2,5,1,5,5,1,1,5,5,1,3,3,3,2,98,98,1,1,2,2,2,3,3,1,3,2,2,1,2,47,498,1,9,9,3050
1,47,499,2,1,2,1,1,1,6,3,2,4,1,2,2,1,2,6,2,3,1,2,3,2,3,3,2,7,2,3,1,3,1,1,1,4,2,2,2,4,1,1,1,3,1,1,1,1,1,1,3,1,2,98,98,2,1,3,1,3,1,3,1,1,1,1,1,2,47,499,7,9,9,3289
1,47,500,1,1,1,3,4,6,3,1,1,1,1,2,3,2,1,4,2,1,2,2,1,1,3,3,2,7,2,2,3,2,3,3,3,4,1,1,1,5,5,1,4,1,1,1,1,3,1,1,3,1,2,98,98,1,2,3,2,3,3,3,1,3,1,1,1,2,47,500,4,8,9,3333
1,47,501,4,1,2,1,1,2,5,5,2,2,1,2,3,1,5,4,2,1,2,2,3,2,3,2,2,8,1,1,3,3,3,3,2,1,2,3,1,2,5,1,1,4,1,1,1,2,1,1,1,3,2,98,98,98,1,3,1,3,1,1,1,3,1,2,1,2,47,501,7,10,9,3011
1,47,502,3,1,1,4,1,1,3,2,1,1,1,1,3,2,1,4,1,3,2,2,2,2,3,4,3,8,1,1,1,1,1,1,1,1,2,2,1,6,1,1,4,2,1,1,2,2,1,1,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,502,8,9,9,3236
1,47,503,2,1,1,1,2,3,3,1,1,2,3,3,2,1,1,5,2,2,3,1,2,2,1,4,2,6,3,2,1,1,1,3,1,2,2,3,3,9,3,2,2,3,1,1,1,4,1,1,3,1,1,3,4,2,1,3,1,3,1,1,1,1,1,1,2,2,47,503,8,6,9,3163
1,47,504,2,1,2,1,2,3,6,4,2,4,3,3,2,4,1,7,3,2,3,1,5,2,3,10,2,6,3,2,1,2,1,1,1,1,2,2,3,2,5,1,4,3,1,3,2,0,1,3,2,3,2,98,98,2,2,3,2,3,3,1,1,1,2,2,1,2,47,504,5,6,9,3321
1,47,505,2,1,2,1,11,0,4,3,3,2,1,2,4,2,2,4,3,1,2,2,1,2,3,6,2,6,3,3,1,3,3,3,1,3,3,3,3,6,1,1,5,5,1,1,1,1,1,1,3,3,2,98,98,1,1,3,1,3,1,1,1,1,1,2,1,2,47,505,8,8,9,3134
1,47,506,2,1,1,1,1,2,4,5,1,2,1,2,3,2,1,4,2,1,2,2,1,2,3,4,2,6,2,2,2,3,1,1,1,1,2,1,1,6,5,1,4,1,1,1,1,2,1,1,3,3,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,506,8,7,9,3076
1,47,507,3,1,1,1,4,7,3,5,2,1,3,1,1,1,1,6,1,1,1,2,1,1,1,8,2,6,2,3,3,2,3,3,3,4,2,2,2,3,5,1,2,3,1,1,1,2,1,1,3,3,2,98,98,2,1,3,1,3,3,3,1,1,3,1,1,2,47,507,5,8,9,3263
1,47,508,1,1,1,1,1,1,3,1,1,1,1,1,3,2,1,6,1,1,1,2,1,2,3,2,3,6,3,3,1,1,1,1,1,1,2,2,2,7,1,1,4,0,1,2,3,1,1,1,1,1,2,98,98,2,1,0,0,0,0,0,0,0,0,0,0,2,47,508,9,9,9,3169
1,47,509,1,1,1,3,11,11,2,3,2,1,1,1,3,2,1,5,1,1,2,2,1,1,1,2,2,6,2,2,1,3,5,1,2,2,2,2,5,8,5,1,5,5,1,1,1,1,1,1,3,3,2,98,98,1,1,1,3,1,3,3,1,3,3,1,1,2,47,509,1,10,9,3427
1,47,510,1,1,2,1,2,2,4,5,1,2,1,1,3,2,2,6,2,1,2,2,1,2,3,3,3,2,3,3,2,3,1,1,2,3,2,2,2,4,1,1,1,4,1,1,1,2,1,1,3,1,2,98,98,1,1,3,2,3,2,1,1,1,1,1,1,2,47,510,6,10,9,3157
1,47,511,1,1,1,1,3,3,4,3,2,2,1,2,3,2,3,5,2,1,2,2,1,2,1,2,2,2,2,1,1,1,4,1,1,1,3,2,1,3,4,1,4,2,1,1,1,3,1,1,3,3,2,98,98,2,1,3,1,3,3,1,1,2,1,1,1,2,47,511,6,8,9,3408
1,47,512,1,1,1,1,2,4,4,5,1,1,1,2,2,1,3,5,2,1,1,1,2,1,1,3,2,2,2,3,2,3,4,4,2,4,3,3,3,3,4,1,3,2,1,1,2,1,1,3,3,1,2,98,98,2,1,3,1,3,1,1,1,1,1,2,1,2,47,512,8,7,9,3377
