CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.66..1,V.67.,V.68.,V.69.,CARD..2,DECK..2,BALLOT..2,FORM..2,FORM..3,V.71.,V.72.,V.73.
1,100,471,2,4,4,9,11,3,75,1,3,7,3,7,3,1,1,1,1,1,2,4,3,3,2,1,0,2,2,3,3,1,3,2,2,1,3,4,4,4,2,1,1,3,3,3,2,2,1,2,2,1,1,2,2,1,2,1,1,2,3,3,3,4,3,3,2,1,2,100,471,2,3,3,3,3,3,2,5,4,4,4,4,4,4,4,4,4,4,1,1,3,1,1,3,1,1,2,2,5,5,1,4,4,1,9,4,2,2,1,1,2,2,1,3,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,15,1,14,0,10,3,100,471,2,0,0,14,14
1,100,472,2,5,4,8,10,3,70,1,2,7,1,2,1,2,2,1,2,3,3,3,1,1,2,1,2,1,2,4,9,2,2,1,2,3,1,2,2,2,3,2,3,2,3,2,2,1,1,1,3,1,1,3,3,3,1,2,1,1,2,1,2,3,3,2,2,2,2,100,472,2,3,3,3,3,2,2,1,2,2,2,2,2,4,2,4,4,4,1,1,1,1,1,3,1,3,1,1,2,2,2,5,4,1,9,4,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,13,1,8,0,5,3,100,472,2,1,5,9,72
1,100,473,2,4,4,3,11,3,50,1,1,7,3,7,1,2,2,1,2,1,3,6,3,1,2,1,8,1,3,4,7,3,3,2,2,4,4,4,4,4,1,3,4,3,3,2,2,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,2,2,2,2,2,2,2,100,473,2,0,0,0,0,1,2,3,1,0,2,0,0,0,1,0,0,0,2,2,2,1,3,4,2,2,5,1,3,5,1,4,4,1,9,4,2,2,1,0,0,0,0,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,8,2,4,9,3,3,100,473,2,3,10,4,36
1,100,474,2,4,4,8,9,3,65,1,2,7,0,0,1,2,2,1,2,3,2,3,3,1,2,2,8,3,2,2,4,2,2,1,1,3,2,4,4,3,2,1,4,3,3,2,4,1,1,3,3,1,1,3,3,2,3,1,2,2,2,2,3,2,2,2,2,1,2,100,474,2,1,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,1,3,1,2,5,3,3,5,2,5,2,2,5,4,1,9,4,2,2,2,1,3,2,2,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,2,8,9,5,3,100,474,2,2,10,21,19
1,100,475,2,6,4,4,11,1,40,1,3,7,3,1,1,2,2,2,1,1,2,3,1,1,2,2,0,2,2,3,3,1,2,2,2,3,1,3,4,3,2,3,4,3,3,2,2,1,1,1,1,1,1,3,3,3,1,2,3,1,2,2,3,3,1,2,1,1,2,100,475,2,3,3,3,1,2,2,5,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,1,2,2,2,2,5,4,1,9,4,2,1,1,2,1,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,9,1,9,1,5,3,100,475,2,1,1,8,9
1,100,476,2,5,4,7,11,3,300,1,3,7,0,0,4,3,3,4,4,2,1,4,3,1,1,1,8,0,2,4,5,2,3,2,1,2,2,2,2,2,2,3,4,3,3,3,4,1,1,2,1,1,1,1,3,2,2,1,1,1,2,3,3,3,3,3,2,2,2,100,476,2,3,3,3,3,2,3,3,1,4,4,4,2,4,4,4,4,2,1,2,1,2,1,4,3,1,2,2,5,5,1,2,4,1,9,4,2,3,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,13,1,9,0,8,3,100,476,2,0,2,16,16
1,100,477,2,5,4,9,10,2,20,1,1,7,0,0,1,2,2,1,1,2,1,1,1,1,2,0,1,1,2,4,5,2,2,1,1,3,2,4,2,2,2,3,1,3,3,1,4,1,1,2,0,1,1,1,3,2,3,1,1,1,2,2,2,2,3,1,2,2,2,100,477,2,3,2,2,2,2,2,1,1,1,3,2,3,4,4,4,4,4,1,2,1,2,1,4,1,1,2,1,2,1,5,2,4,1,9,4,2,1,2,2,1,2,1,3,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,9,1,8,0,5,3,100,477,2,1,3,2,9
1,100,478,2,4,4,11,12,3,35,1,3,7,3,4,2,2,2,2,3,2,1,2,3,3,1,1,8,0,0,1,3,2,3,2,2,3,2,3,2,4,1,1,1,3,3,2,2,1,1,1,2,1,1,1,3,0,2,1,1,2,1,2,3,2,2,2,0,2,2,100,478,2,2,3,2,2,1,2,1,2,2,4,4,4,4,4,4,4,4,1,2,1,1,2,3,2,1,4,1,4,3,1,4,4,1,9,4,2,2,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,7,2,6,1,4,3,100,478,2,3,2,18,20
1,100,479,2,3,4,2,8,3,14,1,3,1,3,1,1,1,2,2,3,1,1,4,3,2,2,1,8,1,3,2,2,1,1,2,2,5,4,2,1,1,3,2,4,2,2,1,4,1,1,1,3,1,1,2,3,1,2,1,1,1,3,3,3,3,3,2,2,2,2,100,479,2,2,1,2,2,2,1,5,2,3,4,4,4,4,4,4,4,4,2,2,1,2,1,2,2,2,5,1,5,5,2,2,5,1,9,4,2,1,2,2,1,3,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,9,1,15,1,9,3,100,479,2,0,1,21,42
1,100,480,2,3,4,3,12,3,70,1,3,2,1,1,4,2,2,2,2,2,2,6,3,2,2,2,8,2,3,2,3,2,3,2,1,3,3,2,4,4,2,1,1,3,2,2,2,1,1,2,2,1,1,3,3,1,1,1,1,1,1,3,2,3,2,2,2,2,2,100,480,2,3,3,2,2,2,3,2,1,1,2,2,3,4,2,4,4,2,1,1,1,2,1,4,1,1,2,1,4,5,2,3,5,1,9,4,2,2,1,1,2,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,10,1,7,0,5,3,100,480,2,2,6,23,43
1,100,481,2,3,4,9,10,3,135,1,3,2,2,7,2,2,2,3,3,2,2,3,3,1,2,2,8,1,2,4,5,2,3,2,2,5,2,4,4,4,2,3,2,3,3,3,2,1,1,2,2,1,1,1,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,100,481,2,2,3,3,2,3,2,1,2,1,2,4,2,2,1,4,2,2,1,1,3,1,2,4,2,2,5,2,5,5,1,3,5,1,9,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,12,1,5,0,3,3,100,481,2,3,7,28,48
1,100,482,2,3,4,1,6,3,60,2,3,7,2,1,1,2,1,1,2,3,2,4,2,1,2,1,8,1,2,2,3,1,2,1,1,3,4,4,4,4,3,1,1,3,3,2,2,1,1,3,2,1,1,3,3,3,2,1,3,1,3,2,3,2,3,3,2,2,2,100,482,2,0,0,0,2,2,2,1,2,2,4,4,4,4,4,4,4,4,1,1,3,2,1,3,1,1,3,1,2,1,3,3,5,1,9,4,2,2,1,1,3,2,2,1,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,10,2,11,9,7,3,100,482,2,1,2,20,35
1,100,483,2,3,4,10,9,2,90,1,1,7,1,2,1,3,1,1,2,2,3,5,3,2,2,1,8,2,2,1,4,3,2,1,1,1,3,2,1,2,4,2,0,3,3,2,2,1,1,2,1,1,1,3,3,2,2,3,1,1,2,1,3,3,2,2,2,1,2,100,483,2,2,3,2,3,2,2,0,2,3,4,4,3,4,2,4,4,3,1,1,3,1,2,3,3,3,5,1,5,2,1,5,5,1,9,4,2,3,1,2,2,2,1,2,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,11,1,6,0,5,3,100,483,2,2,2,10,22
1,100,484,2,3,4,3,5,3,25,1,2,7,0,0,2,2,1,3,3,1,1,4,3,2,1,1,1,2,2,4,3,2,2,2,2,5,4,2,3,4,2,1,2,3,3,1,1,1,1,3,2,1,1,2,3,2,2,2,2,3,2,3,2,2,3,2,2,2,2,100,484,2,3,3,3,2,1,2,2,1,1,2,2,2,4,3,4,4,2,1,1,1,1,2,4,1,2,4,2,2,3,2,4,5,1,9,4,2,2,1,1,2,3,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,11,2,9,1,6,3,100,484,2,1,5,9,56
1,100,485,2,4,4,3,8,3,90,1,3,7,0,0,0,2,3,2,0,3,2,4,1,1,2,1,8,1,2,1,5,2,2,1,2,4,4,3,3,3,2,1,4,3,3,3,4,1,1,1,1,1,1,3,3,3,2,1,1,1,2,2,1,2,2,2,2,2,2,100,485,2,2,3,3,3,1,1,2,2,3,4,4,1,4,2,4,4,4,1,1,1,2,1,3,1,1,5,3,5,5,3,5,5,1,9,4,2,1,1,1,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,12,1,6,1,3,3,100,485,2,3,2,20,4
1,100,486,2,4,4,9,8,3,999,3,3,3,1,3,4,3,2,1,1,3,2,6,1,1,2,1,0,1,2,2,11,2,3,2,0,2,1,1,2,2,3,1,4,2,2,2,0,1,1,1,1,1,1,0,0,1,3,5,1,1,2,2,3,3,3,2,2,2,2,100,486,2,0,0,0,2,2,2,1,2,2,2,0,0,4,4,4,4,4,2,2,3,2,3,2,3,1,1,1,2,1,0,2,5,1,9,4,2,2,1,2,1,0,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,2,8,9,7,3,100,486,2,0,10,11,6
1,100,487,2,5,4,10,5,3,73,1,3,7,0,0,1,2,2,1,2,1,2,4,3,1,1,1,2,1,2,1,3,2,2,2,2,3,2,0,0,0,4,2,1,3,3,3,4,1,1,1,1,1,1,2,0,0,2,5,1,1,1,1,2,3,3,2,2,2,2,100,487,2,2,3,2,2,2,2,1,2,2,2,4,4,4,2,2,2,4,2,2,1,1,1,3,1,1,3,1,2,1,1,4,5,1,9,4,2,1,1,2,0,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,10,1,7,0,4,3,100,487,2,2,6,11,26
1,100,488,2,5,4,8,7,3,999,1,2,1,3,7,1,3,2,2,2,1,2,4,2,3,2,1,8,2,2,2,3,1,2,2,2,4,2,3,2,4,3,1,2,3,3,2,4,1,1,2,2,1,1,2,3,3,2,5,1,1,1,3,2,2,1,2,2,2,2,100,488,2,2,2,2,2,3,2,1,1,3,4,3,4,4,2,4,4,3,1,1,1,1,1,4,2,1,1,2,5,2,1,4,5,1,9,4,2,3,2,1,3,1,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,4,10,1,6,0,3,3,100,488,2,3,2,11,44
1,100,489,2,5,4,0,6,3,0,0,0,0,0,0,1,2,1,0,3,1,0,6,0,0,0,0,0,0,0,0,4,2,2,1,1,0,4,4,3,3,2,1,2,3,3,1,4,1,1,1,1,1,1,3,3,3,1,1,1,1,1,2,2,3,3,2,2,2,2,100,489,2,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,3,1,1,1,1,5,5,1,1,5,1,9,4,2,0,1,0,0,3,0,0,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,7,1,8,3,5,3,100,489,2,1,10,29,92
1,100,490,2,4,4,9,0,3,55,1,3,7,0,0,1,2,2,2,3,2,2,2,1,1,2,2,8,1,3,4,8,3,2,2,2,3,3,2,2,4,4,3,4,3,3,2,4,1,1,1,1,1,1,3,3,1,2,5,1,1,1,2,2,1,1,3,2,2,2,100,490,2,2,2,3,2,2,2,2,1,4,1,2,4,4,2,4,4,4,1,1,1,1,1,4,2,2,3,1,5,3,1,4,5,1,9,4,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,11,1,4,0,2,3,100,490,2,3,4,11,12
1,100,491,2,6,4,9,5,3,50,1,2,7,0,7,1,3,1,2,3,2,2,3,2,1,2,1,8,0,2,2,8,2,3,2,2,3,3,0,4,4,2,3,4,3,2,2,2,1,1,3,3,1,1,2,3,1,1,1,1,1,2,2,1,2,3,2,2,2,2,100,491,2,3,3,3,2,3,2,1,1,2,2,3,2,4,4,3,4,2,1,2,1,2,1,4,2,3,5,5,5,5,1,5,5,1,9,4,2,1,1,2,2,1,3,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,4,13,1,5,0,4,3,100,491,2,2,4,10,16
1,100,492,2,4,4,9,5,3,60,1,2,7,0,0,1,2,2,1,3,1,3,4,0,0,2,1,8,2,2,1,3,2,2,1,1,3,2,4,5,3,4,3,2,3,2,2,4,1,1,1,1,1,1,2,3,2,1,1,1,1,2,3,3,2,3,3,0,2,2,100,492,2,2,1,1,1,2,2,0,2,2,3,1,3,3,4,4,2,1,1,1,1,1,1,3,0,1,2,1,1,1,2,2,5,1,9,4,2,1,1,1,3,2,1,1,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,5,2,10,3,7,3,100,492,2,1,6,10,54
1,100,493,2,6,4,9,5,3,30,1,3,7,1,1,2,2,2,2,2,1,3,2,2,2,2,1,8,2,3,4,3,2,2,2,1,3,2,2,1,2,4,3,1,3,2,2,4,1,1,3,3,3,1,1,3,3,1,1,2,3,2,2,1,3,3,3,2,2,2,100,493,2,3,0,3,3,3,3,3,2,4,2,1,4,4,2,4,4,2,1,1,1,1,1,3,1,1,5,5,5,2,1,2,5,1,9,4,2,1,1,2,0,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,13,2,8,9,5,3,100,493,2,1,5,16,21
1,100,494,2,4,4,9,6,3,120,1,2,7,0,0,3,3,2,1,1,2,2,1,3,2,2,1,8,1,2,4,4,2,3,2,2,1,2,2,1,1,2,1,1,3,3,2,4,1,1,2,3,1,1,1,3,2,2,1,2,1,1,3,1,3,2,2,1,2,2,100,494,2,2,1,2,1,2,3,1,1,1,1,4,1,4,2,4,4,2,2,2,3,1,1,4,2,1,1,3,4,1,1,4,5,1,9,4,2,2,1,2,3,2,3,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,5,2,4,3,100,494,2,3,5,23,33
1,100,495,2,3,4,9,6,3,75,1,3,2,2,7,4,2,1,1,4,2,4,2,3,3,2,2,8,2,1,4,3,2,3,2,2,4,2,4,4,4,3,3,4,3,3,3,2,1,1,3,3,1,1,1,3,0,2,1,0,0,2,1,3,3,3,3,2,2,2,100,495,2,3,3,3,3,3,2,5,2,2,4,4,3,4,2,4,4,4,2,1,1,2,1,3,2,1,1,1,3,5,1,4,6,1,9,4,2,1,2,1,3,2,2,2,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,15,1,8,0,6,3,100,495,2,1,3,28,49
1,100,496,2,3,4,10,8,3,0,1,3,7,3,1,3,3,2,2,2,1,0,6,2,1,2,2,8,0,3,0,6,3,0,2,0,0,3,4,4,4,1,1,1,3,3,3,2,1,1,2,3,0,1,2,3,2,2,2,2,1,2,1,2,3,3,3,2,2,2,100,496,2,2,2,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,2,2,1,2,2,3,2,2,5,3,5,5,5,2,6,1,9,4,2,2,1,1,0,0,1,0,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,13,2,5,0,5,3,100,496,2,1,2,20,19
1,100,497,2,5,4,0,10,2,70,1,4,1,2,1,4,3,1,1,1,1,2,2,1,1,2,1,8,1,0,4,5,3,3,2,1,3,4,4,5,4,1,3,0,3,3,3,4,1,1,2,2,1,1,0,0,0,3,5,1,1,1,1,1,1,1,2,1,2,2,100,497,2,1,3,3,2,3,1,1,2,4,4,4,1,4,1,4,4,4,2,1,3,2,1,5,1,1,1,1,1,1,1,2,6,1,9,4,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,10,1,0,1,0,3,100,497,2,5,2,29,61
1,100,498,2,3,4,9,4,4,999,1,3,7,0,0,4,2,2,2,2,2,2,6,1,2,2,2,0,2,2,4,3,2,3,2,2,3,4,3,4,4,1,1,1,2,3,3,2,1,1,2,3,1,3,3,3,2,1,2,1,1,2,2,2,3,2,3,2,2,2,100,498,2,2,2,1,2,1,3,3,2,3,3,2,2,3,3,3,3,3,2,2,3,2,3,3,2,3,3,1,3,3,1,2,4,1,8,3,2,2,1,2,1,2,2,4,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,7,1,7,2,5,3,100,498,2,1,4,18,44
1,100,499,2,3,4,9,5,3,50,1,2,7,1,0,4,1,2,2,1,1,3,2,3,2,2,1,0,0,1,2,3,2,1,1,2,3,2,2,2,2,4,2,4,2,2,2,2,1,1,3,1,1,1,3,3,1,1,1,1,1,2,2,2,4,3,2,2,2,2,100,499,2,2,3,2,2,2,3,1,2,4,4,4,2,4,4,4,4,4,1,2,1,1,1,3,1,1,1,1,3,3,1,4,4,1,8,4,2,2,2,2,3,2,2,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,1,12,0,7,3,100,499,2,0,1,10,26
1,100,500,2,3,4,9,11,3,49,1,3,7,3,2,2,3,1,2,2,2,2,4,3,1,2,1,8,1,3,4,11,2,3,2,2,3,3,2,2,2,4,1,3,3,3,2,4,1,1,3,2,1,1,1,3,3,1,1,2,1,2,3,1,1,2,2,2,2,2,100,500,2,2,1,2,3,1,2,3,1,2,2,4,2,4,2,4,2,2,2,2,3,1,1,3,2,1,2,1,2,1,3,5,4,1,8,4,2,2,1,2,3,2,3,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,4,8,1,5,2,4,3,100,500,2,3,6,15,24
1,100,501,2,5,4,9,9,3,60,1,3,1,1,1,2,2,1,1,1,2,3,4,2,1,1,0,8,2,2,1,11,3,3,2,2,3,2,4,4,5,3,3,3,3,3,2,2,1,1,3,3,3,1,3,3,3,2,1,3,1,1,2,1,3,2,3,2,1,2,100,501,2,2,0,0,0,0,2,2,1,4,1,4,1,4,1,4,4,4,1,1,3,1,1,4,2,1,3,2,4,4,1,4,4,1,8,4,2,1,1,1,1,3,1,2,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,10,2,4,9,3,3,100,501,2,3,3,21,6
1,100,502,2,4,4,10,6,3,34,1,3,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,0,2,3,4,8,2,2,1,1,1,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,2,2,1,2,2,2,100,502,2,1,3,2,2,2,2,2,1,2,1,3,2,4,1,4,4,4,1,1,1,2,1,4,1,1,1,2,3,1,2,2,4,1,8,4,2,1,2,2,1,3,3,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,6,1,3,3,100,502,2,3,4,20,54
1,100,503,2,4,4,9,7,3,75,1,2,1,3,7,1,3,2,2,2,1,2,3,1,1,2,1,8,1,2,4,3,1,2,2,1,2,2,2,2,2,3,3,4,3,2,1,4,1,1,3,3,1,1,3,3,3,2,5,3,1,2,2,2,3,3,2,2,1,2,100,503,2,3,3,3,1,2,2,1,3,2,4,3,4,4,3,4,4,2,1,1,1,2,1,4,1,3,5,2,5,2,5,5,4,1,8,4,2,2,2,0,3,3,2,3,1,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,11,1,9,1,6,3,100,503,2,0,2,11,47
1,100,504,2,5,4,9,10,2,90,1,1,2,3,2,2,2,2,2,2,2,1,1,1,3,1,1,4,2,2,1,8,3,2,1,2,2,2,2,4,2,3,1,4,3,2,3,2,1,1,3,1,1,1,1,3,3,3,1,2,1,1,2,1,1,1,3,2,1,2,100,504,2,2,2,2,2,1,2,1,2,1,2,1,2,3,3,4,4,0,1,1,1,1,1,4,1,3,2,1,3,1,5,4,4,1,8,4,2,2,2,1,1,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,9,1,3,1,1,3,100,504,2,4,10,3,37
1,100,505,2,4,4,9,6,3,30,1,1,2,1,2,1,3,2,1,4,2,2,3,2,3,1,2,8,1,3,1,5,3,3,2,0,3,2,2,3,3,2,3,2,2,3,2,4,1,1,2,0,1,1,2,3,3,3,1,2,1,2,2,1,2,2,2,2,2,2,100,505,2,2,3,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,3,1,1,4,2,2,4,3,3,3,1,4,4,1,8,4,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,1,3,0,3,3,100,505,2,3,9,5,20
1,100,506,2,5,4,9,11,3,61,1,3,1,3,1,2,2,2,2,3,1,2,2,2,3,2,1,2,2,2,2,6,2,2,1,2,3,4,4,4,3,4,1,4,3,2,2,2,1,1,3,3,1,1,1,3,3,2,1,1,3,2,1,1,1,3,2,2,2,2,100,506,2,3,1,3,1,2,1,1,3,2,4,4,3,4,4,4,2,2,1,1,1,2,1,3,2,1,1,1,2,1,5,5,4,1,8,4,2,1,1,1,1,1,3,1,3,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,10,1,6,2,3,3,100,506,2,3,3,1,28
1,100,507,2,3,4,9,6,3,130,1,4,1,3,1,3,1,2,2,1,1,3,4,3,1,2,1,8,1,3,4,9,2,2,2,1,4,2,3,3,4,1,1,3,3,3,3,3,1,1,1,1,1,1,1,3,3,1,2,3,1,2,3,2,2,2,2,2,2,2,100,507,2,2,2,2,1,2,2,1,1,2,4,3,2,4,3,4,4,4,2,2,1,1,1,3,1,1,2,2,2,1,2,2,4,1,8,4,2,1,1,2,3,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,8,1,9,1,5,3,100,507,2,2,2,29,53
1,100,508,2,4,4,9,6,3,0,1,4,6,3,6,2,2,2,1,2,1,2,2,1,2,2,1,8,2,2,2,5,2,2,6,0,2,4,3,2,2,3,1,3,0,3,2,4,1,1,1,1,1,1,3,3,1,1,2,1,1,2,2,2,3,3,3,2,2,2,100,508,2,3,3,3,2,2,2,1,2,2,3,4,2,4,4,4,4,4,2,2,3,2,1,2,1,1,2,2,3,5,3,2,4,1,8,4,2,1,1,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,13,1,9,0,6,3,100,508,2,0,2,29,94
1,100,509,2,5,4,9,5,3,54,1,3,1,3,7,2,2,2,1,2,1,0,3,3,3,2,2,8,2,2,4,3,0,2,2,2,6,2,3,3,4,2,1,4,3,3,2,4,1,1,2,2,1,1,2,0,2,2,2,1,1,1,2,1,3,2,2,2,2,2,100,509,2,3,2,2,2,1,2,1,4,1,2,3,2,3,4,4,4,4,2,2,3,1,1,3,2,2,2,2,1,5,2,2,4,1,8,4,2,2,1,1,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,2,5,1,3,3,100,509,2,3,3,11,30
1,100,510,2,4,4,4,7,3,80,1,3,1,2,7,1,2,2,1,2,1,2,1,2,1,1,1,8,1,2,2,3,1,2,2,2,5,2,2,2,2,4,3,1,3,3,2,4,1,1,1,1,1,1,2,3,2,2,1,3,1,2,3,3,3,3,1,1,2,2,100,510,2,3,3,2,1,2,2,3,1,2,4,4,2,4,4,4,4,4,1,1,1,1,1,3,1,1,5,1,2,1,1,1,4,1,8,4,2,1,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,7,1,12,1,8,3,100,510,2,0,2,22,26
1,100,511,2,5,4,4,3,3,60,1,3,7,0,0,1,3,1,1,2,1,3,6,1,1,2,2,8,1,3,4,6,3,2,1,1,3,1,2,2,4,4,1,4,3,3,1,4,1,1,2,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,3,2,2,2,100,511,2,3,3,2,3,1,2,1,1,2,1,1,1,2,3,4,4,2,1,2,1,1,1,4,1,1,2,1,1,1,1,1,4,1,8,4,2,1,2,1,1,1,2,3,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,12,1,2,1,1,3,100,511,2,4,6,11,5
1,100,512,2,3,4,3,7,3,94,1,3,1,3,7,1,3,1,1,2,1,3,1,2,1,2,1,8,1,2,1,6,3,2,2,1,3,4,4,4,4,3,3,4,3,3,1,2,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,2,1,3,2,0,2,2,100,512,2,2,2,2,1,2,3,1,1,1,1,2,4,4,1,4,0,2,1,2,1,2,2,4,1,1,2,1,2,1,3,1,4,1,8,4,2,1,2,1,1,3,3,4,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,2,4,1,3,3,100,512,2,3,10,20,10
1,100,513,2,3,4,6,6,3,35,1,3,1,2,7,1,2,2,2,2,3,3,4,3,1,2,2,8,3,2,1,4,3,3,2,2,3,4,4,4,3,3,1,4,3,2,3,2,1,1,2,3,1,1,3,3,1,1,5,1,1,2,2,1,3,2,2,2,2,2,100,513,2,3,1,3,3,2,2,3,2,2,3,4,4,4,3,4,4,4,2,2,3,1,1,4,1,1,3,1,5,4,1,4,4,1,8,4,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,11,1,5,1,4,3,100,513,2,2,2,6,65
1,100,514,2,4,4,3,7,3,75,1,2,7,0,0,1,3,2,1,3,3,4,4,3,3,2,2,8,2,2,3,5,2,3,2,2,0,2,4,0,3,2,1,4,3,3,3,4,1,1,2,1,3,1,3,3,2,2,5,1,1,2,2,2,3,2,3,2,2,2,100,514,2,3,3,3,1,2,2,1,4,4,1,2,4,4,3,4,4,4,2,1,3,1,1,4,2,1,3,1,4,3,1,5,4,1,8,4,2,1,1,2,3,1,1,1,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,12,1,6,1,5,3,100,514,2,1,2,11,67
