CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.36C.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36I.,Q.36J.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.,V.63.
1,101,273,3,2,6,1,2,9,4,10,4,10,2,1,3,1,1,3,2,2,2,2,3,3,1,8,0,0,2,3,2,2,2,1,3,2,5,2,1,2,1,4,4,4,1,1,4,1,4,4,1,1,2,4,4,4,4,4,4,4,1,4,1,2,3,3,1,1,3,2,101,273,3,1,1,1,1,1,3,1,1,1,4,3,3,5,2,4,4,4,4,4,2,4,4,4,1,1,1,5,5,1,4,1,3,1,1,1,3,2,2,0,0,97,0,0,2,4,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,3,4,4,3,1,3
1,101,274,3,1,5,3,2,8,4,2,4,9,2,1,3,1,3,4,1,1,1,2,3,1,1,8,1,1,2,2,2,1,1,1,3,2,2,1,2,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,3,1,1,1,2,101,274,3,1,1,1,1,1,0,1,0,1,1,1,1,1,3,0,4,4,4,0,3,4,4,4,1,1,1,1,1,1,4,1,2,1,1,1,3,2,2,5,85,9,1,0,1,0,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,5,4,1
1,101,275,3,2,5,3,2,2,3,23,4,4,2,1,3,1,0,0,1,1,0,2,3,1,2,2,2,2,4,3,1,1,1,2,2,1,1,2,2,1,2,4,1,4,3,4,4,1,4,1,4,4,1,2,1,1,4,1,4,4,4,4,1,3,3,3,1,1,1,2,101,275,3,1,1,1,2,1,3,1,1,1,2,1,1,2,1,2,4,4,3,4,2,4,4,4,1,1,2,1,1,1,4,1,2,1,2,1,2,1,2,5,20,70,5,0,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,3,0,1,1
1,101,276,3,1,1,1,3,12,2,4,4,4,2,2,3,1,1,3,2,2,1,2,3,1,1,8,1,3,4,2,1,2,1,1,3,2,2,1,2,2,1,4,4,1,1,1,1,1,4,4,1,1,1,1,1,4,4,4,1,4,4,4,3,2,3,3,1,1,3,2,101,276,3,3,1,1,1,1,3,1,1,2,1,1,1,2,4,2,4,4,4,4,4,4,4,4,1,2,1,5,2,5,4,1,3,1,2,1,1,1,2,10,70,10,5,5,2,3,3,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,5,3,3,0,2,2
1,101,277,3,3,5,1,2,9,4,4,4,9,2,1,3,1,3,4,1,2,1,2,3,1,1,0,0,0,2,2,1,2,1,1,2,2,3,2,2,2,2,4,4,4,4,4,4,1,4,4,1,4,2,4,4,4,4,4,4,4,4,4,3,4,3,3,1,1,3,2,101,277,3,2,1,1,1,1,2,1,1,0,1,3,1,1,3,3,4,4,4,4,3,4,4,4,1,1,1,5,1,5,2,1,2,1,2,1,1,2,2,0,0,0,0,0,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,6,3,0,3,3
1,101,278,3,2,2,1,2,9,4,20,4,4,2,1,3,1,1,3,1,1,1,2,3,1,1,8,1,2,2,3,1,2,2,1,4,1,1,1,2,2,2,4,1,1,1,4,4,1,4,1,1,1,4,4,4,4,4,4,4,4,4,3,1,2,3,3,1,1,1,2,101,278,3,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,4,3,4,4,4,4,4,4,1,3,1,5,5,5,3,1,2,1,2,1,1,1,2,5,25,50,15,5,2,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,3,4,4,3
1,101,279,3,2,5,1,3,6,3,0,4,0,2,1,3,0,2,4,2,2,1,2,1,1,2,8,2,2,2,3,2,2,2,0,3,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,3,1,1,1,2,101,279,3,1,1,1,1,1,1,1,1,0,2,1,1,2,2,4,4,4,4,4,4,4,4,4,1,0,1,0,0,0,0,1,0,1,2,0,1,0,0,2,10,75,3,10,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,6,6,3,4,5,2
1,101,280,3,1,5,3,2,7,1,19,4,3,2,1,3,2,3,4,2,2,1,2,2,1,1,8,2,3,1,3,2,1,2,1,0,0,0,2,2,2,2,4,1,4,2,4,4,3,4,4,4,4,2,2,4,4,4,2,4,2,4,2,3,4,3,3,1,1,1,2,101,280,3,3,1,1,2,1,3,1,1,1,1,1,1,5,1,2,3,4,2,4,4,4,4,4,1,1,1,3,2,1,3,2,2,2,2,1,1,2,1,1,5,90,3,1,2,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,3,1,1
1,101,281,3,1,5,2,2,7,2,26,4,2,2,1,3,2,2,3,1,1,1,2,3,1,2,8,1,3,3,3,1,1,2,2,1,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,1,1,3,2,1,1,1,2,101,281,3,1,1,1,2,1,2,2,1,2,1,2,2,5,4,4,4,4,4,4,4,4,4,4,3,5,1,5,5,5,2,1,2,1,2,1,2,2,2,5,10,80,5,0,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,2,4,3,4,1
1,101,282,3,2,5,1,2,2,3,27,4,0,2,1,3,1,1,3,2,2,2,0,2,1,1,9,1,2,2,3,2,2,1,0,0,2,0,2,2,2,2,4,1,1,2,1,4,2,1,1,1,1,1,3,1,1,1,3,1,4,1,3,1,1,3,3,1,1,1,2,101,282,3,1,1,1,2,1,3,1,3,1,1,2,2,2,2,2,4,4,4,4,3,4,4,4,1,5,1,2,3,1,2,1,3,1,2,1,1,0,0,5,30,50,10,5,1,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,3,4,1
1,101,283,3,2,6,1,2,9,4,2,4,4,2,2,3,2,1,3,1,1,1,1,3,1,4,8,0,0,0,1,2,1,2,1,6,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,3,1,1,1,2,101,283,3,1,1,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,2,1,3,1,2,1,1,0,0,2,0,10,2,86,2,0,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,3,4,3,4,3
1,101,284,3,2,4,3,2,8,3,999,4,3,2,1,3,1,1,3,2,1,1,3,2,1,2,8,1,2,4,3,2,2,2,1,0,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,3,1,1,1,2,101,284,3,1,1,1,2,1,3,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,3,2,3,1,2,1,3,2,2,10,10,60,10,10,1,4,1,4,2,2,2,2,2,2,2,2,1,2,2,2,1,0,2,1,4,5,5,1
1,101,285,3,2,4,2,2,8,3,21,4,3,2,1,3,2,1,3,1,1,1,2,3,0,3,9,1,1,2,8,2,2,2,2,4,2,3,1,1,1,1,4,4,4,4,4,2,4,4,4,4,4,1,2,4,4,4,4,4,1,2,4,3,1,3,2,1,1,1,2,101,285,3,1,1,1,2,1,1,1,1,1,4,1,1,1,3,2,4,4,3,4,3,4,4,4,1,5,1,3,2,1,3,2,2,2,1,1,1,2,2,2,50,48,0,0,1,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,5,3,3,1
1,101,286,3,2,5,2,2,6,3,21,4,4,2,1,0,2,2,4,2,1,1,2,2,1,3,8,1,2,2,10,1,2,1,1,2,2,3,2,2,3,3,2,1,4,2,1,4,4,1,4,4,1,2,3,4,2,4,2,3,1,3,1,2,2,3,2,1,1,1,2,101,286,3,1,1,1,2,1,3,1,1,2,1,3,3,1,1,1,4,4,4,4,4,4,4,2,3,1,1,4,2,3,2,2,2,2,2,1,1,2,2,0,5,95,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,4,3,5,1
1,101,287,3,2,6,3,2,9,4,5,4,11,2,1,2,1,3,3,1,1,1,2,2,3,1,8,2,3,2,3,2,1,1,1,0,2,3,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,4,3,1,3,2,1,1,3,2,101,287,3,3,1,1,1,1,3,2,1,1,2,1,1,1,3,4,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,1,3,1,3,1,1,2,2,5,15,75,5,0,2,1,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,3,2,1,3
1,101,288,3,2,5,1,2,8,3,8,4,4,2,2,2,2,3,3,2,2,1,1,2,1,1,8,3,1,1,3,2,2,2,2,1,3,3,2,2,2,2,4,4,4,3,4,4,1,1,1,1,1,1,2,1,1,4,4,1,1,1,2,2,1,1,2,1,1,1,2,101,288,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,1,1,4,4,4,4,4,3,3,1,4,5,1,2,2,3,1,3,2,1,1,1,0,0,90,5,5,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,4,3,2,2
1,101,289,3,1,5,2,2,9,4,20,4,10,2,1,2,1,0,0,1,1,1,2,3,1,2,0,0,0,2,2,1,1,1,2,4,2,3,2,2,2,2,1,4,1,1,1,1,1,4,1,1,1,1,0,1,1,1,1,1,1,1,4,3,3,3,3,1,1,1,2,101,289,3,3,1,1,1,1,1,1,1,1,1,3,1,3,4,4,4,4,4,4,4,4,4,4,1,5,1,5,1,5,3,1,2,1,2,1,1,1,2,10,83,5,2,0,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,3,3,4,4,3
1,101,290,3,2,1,1,2,12,3,27,4,9,2,2,2,2,2,3,1,1,1,1,1,3,1,8,1,1,2,3,1,2,2,2,2,2,3,2,2,2,2,1,4,4,2,4,4,1,4,1,4,1,2,3,4,1,1,1,1,4,4,1,1,1,3,2,3,1,1,2,101,290,3,1,1,1,2,1,2,1,1,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,1,1,1,5,4,5,3,1,3,1,3,1,1,2,2,5,10,85,0,0,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,4,5,2
1,101,291,3,2,3,3,2,12,3,2,4,9,2,2,2,2,3,3,1,1,1,3,4,1,1,8,1,2,3,2,1,2,1,1,0,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,3,3,1,1,3,2,101,291,3,1,3,1,1,1,3,1,3,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,1,5,1,0,1,3,2,1,2,1,2,1,2,1,2,0,30,50,0,20,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,4,0,1,3
1,101,292,3,1,5,3,2,7,1,18,4,9,2,1,2,1,0,0,1,2,0,2,3,1,1,2,1,2,2,8,1,1,2,2,1,1,0,0,0,0,0,2,4,4,3,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,1,1,3,3,1,1,3,2,101,292,3,3,1,1,2,1,3,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,5,5,3,3,2,2,2,2,2,1,2,1,2,2,8,80,5,5,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,5,3,3,4,3,1
1,101,293,3,1,5,2,2,9,4,20,4,1,2,2,2,2,1,3,1,1,1,2,3,1,1,1,0,0,2,2,1,1,1,1,3,1,1,2,1,1,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,3,1,1,1,2,101,293,3,1,1,1,1,1,2,1,1,1,4,1,1,1,4,4,4,4,4,4,3,4,4,4,1,3,2,1,3,1,2,1,1,1,1,1,1,1,2,20,65,15,0,0,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,3,3,5,3,3
1,101,294,3,2,5,3,2,2,3,26,4,0,2,1,2,3,1,2,3,1,1,2,2,1,2,9,1,2,4,8,3,2,1,1,2,2,5,3,2,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,1,1,1,2,101,294,3,1,1,1,1,1,2,1,1,3,1,1,1,1,4,2,0,2,3,4,4,4,4,4,1,1,2,3,1,1,2,2,2,2,1,3,3,1,2,0,0,97,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,5,4,2
1,101,295,3,1,5,3,2,9,4,5,4,4,2,1,2,2,1,3,1,2,1,2,3,1,2,8,0,0,2,2,2,2,2,2,3,1,0,1,2,1,1,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,4,2,4,3,3,1,1,1,2,101,295,3,1,1,1,1,1,0,1,1,1,1,2,1,1,2,4,4,4,4,4,4,4,4,4,1,1,1,5,5,3,2,1,3,1,2,1,1,2,2,5,25,50,5,15,2,1,3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,1,6,2,5,3,3,3
1,101,296,3,1,5,3,3,7,2,26,4,4,2,2,2,2,2,3,2,1,1,2,3,1,3,8,2,2,4,8,2,1,2,2,5,1,2,1,2,1,1,4,1,1,2,4,2,2,4,2,4,4,2,2,1,4,2,2,2,2,4,4,1,2,3,3,1,1,3,2,101,296,3,1,1,1,1,1,3,1,1,2,1,2,1,2,2,2,4,4,4,4,2,4,4,4,3,1,1,5,3,1,2,2,2,2,2,1,2,1,2,0,21,3,1,75,2,1,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,4,5,3,4,5,2,2
1,101,297,3,2,3,3,2,9,4,999,4,4,2,1,2,2,1,3,1,2,1,2,2,1,1,8,0,0,2,3,1,1,2,2,0,2,3,1,1,1,1,4,1,4,2,2,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,2,3,3,3,1,1,1,2,101,297,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,1,5,1,1,1,1,4,1,3,1,2,1,1,0,2,10,25,50,5,10,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,2,4,3,4,3
1,101,298,3,2,5,1,3,3,3,4,4,4,2,2,2,2,3,4,3,2,1,1,3,2,1,8,1,3,2,2,2,2,1,0,0,0,0,1,0,1,1,4,4,4,1,4,4,4,1,4,4,4,4,4,1,1,4,4,4,4,1,4,1,3,3,3,1,1,1,2,101,298,3,1,1,1,0,1,0,1,1,1,1,1,1,3,4,3,4,4,4,4,4,4,4,4,1,5,1,5,1,5,4,1,2,0,0,1,1,2,1,1,40,59,0,0,1,1,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,1,5,3,3,5,4,2
1,101,299,3,3,5,1,2,9,4,7,4,0,2,1,2,2,3,3,1,1,1,2,3,3,1,9,2,2,2,2,2,1,1,0,6,2,5,2,1,1,2,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1,1,0,2,101,299,3,0,0,1,0,1,0,1,1,1,1,1,1,3,4,3,4,4,4,4,4,4,4,4,3,5,1,5,5,1,2,2,3,1,3,2,2,1,0,99,0,0,0,0,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,5,2,1,3
1,101,300,3,3,5,2,2,10,3,12,4,9,2,1,2,1,1,4,2,1,1,3,3,1,2,8,2,2,2,3,2,2,1,2,6,1,1,2,2,2,2,4,1,4,1,4,4,4,4,4,4,4,0,0,4,0,4,4,1,4,4,3,1,4,3,2,1,1,1,2,101,300,3,3,1,1,2,1,0,1,1,1,1,1,1,1,2,4,4,4,2,4,2,4,4,2,1,1,1,1,1,5,2,1,3,1,2,1,1,1,2,10,50,20,10,10,2,1,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,0,2,1
1,101,301,3,2,5,1,3,11,3,20,4,13,2,2,2,3,3,0,3,1,1,3,2,1,1,8,2,2,4,3,1,3,2,2,4,2,3,1,2,1,1,4,4,4,2,4,1,1,4,4,4,1,2,3,4,4,4,4,4,4,4,3,1,1,3,3,1,1,3,2,101,301,3,3,1,1,1,1,1,2,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4,4,3,5,1,5,5,2,3,2,4,2,3,2,1,1,0,0,0,90,5,5,2,1,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,6,6,3,4,3,2
1,101,302,3,1,2,3,3,11,2,26,4,0,2,1,2,2,1,3,3,1,1,2,3,1,1,8,1,2,2,2,1,2,2,1,3,1,1,2,2,2,2,4,1,4,2,4,4,4,4,1,1,4,4,0,0,0,0,0,0,0,0,3,1,2,3,3,1,1,1,2,101,302,3,1,1,1,2,1,2,1,1,1,2,2,2,1,4,2,4,1,3,4,4,3,4,4,1,1,1,3,2,1,2,1,2,1,2,1,1,2,2,55,25,10,5,5,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,2,4,3,1,2
1,101,303,3,1,5,2,2,7,1,22,4,7,2,2,2,2,3,0,1,1,1,2,3,3,1,8,1,2,2,8,1,1,1,1,0,2,0,2,0,0,0,2,2,4,2,4,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,4,2,3,3,2,1,1,1,2,101,303,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,4,4,2,4,3,4,4,4,3,3,1,2,5,1,2,1,3,1,2,1,3,2,2,10,10,50,10,20,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,3,3,4,1,1
1,101,304,3,1,5,3,1,1,5,5,5,9,2,1,1,3,1,3,1,1,1,1,3,1,1,8,0,0,2,2,1,1,1,0,3,2,3,1,2,1,2,4,4,4,1,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,1,1,3,3,1,1,1,2,101,304,3,1,1,1,1,1,1,1,1,1,4,3,1,5,4,4,4,4,4,4,4,4,4,4,1,5,5,5,1,5,4,2,3,1,1,1,2,2,2,40,20,40,0,0,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,0,6,6,5,3,1,3
1,101,305,3,1,4,2,2,9,4,5,5,5,2,1,1,3,1,3,2,1,1,1,1,1,1,0,0,0,2,2,1,3,2,2,0,1,3,2,2,2,1,1,1,1,1,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,1,1,1,1,3,1,1,1,2,101,305,3,1,1,1,1,1,1,2,1,1,2,1,1,1,0,3,3,0,0,0,0,0,0,0,1,5,5,0,4,1,1,1,3,1,2,1,1,1,1,0,5,80,10,5,1,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,4,3,1,3
1,101,306,3,1,2,2,2,9,4,14,5,5,2,1,1,3,1,3,1,2,1,2,2,1,1,8,1,2,2,9,2,2,1,1,1,1,1,2,1,2,2,4,1,1,2,4,1,1,4,4,4,4,1,4,4,4,4,4,4,4,4,3,1,1,3,2,1,1,3,2,101,306,3,1,3,1,1,1,3,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,10,50,10,10,20,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,3,5,1,3
1,101,307,3,1,2,1,2,9,4,4,14,14,2,1,1,1,1,4,1,2,1,2,3,1,1,8,1,3,2,2,1,2,1,2,2,1,1,2,2,0,2,4,1,4,1,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,1,4,1,1,2,2,3,1,3,2,101,307,3,1,1,1,3,1,3,1,1,1,4,1,1,1,4,2,3,4,4,4,2,4,4,4,1,2,1,1,5,1,4,1,2,1,2,1,1,2,2,5,60,30,5,0,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,6,3,5,4,2,3
1,101,308,3,1,4,1,2,2,4,19,5,5,2,1,3,1,1,3,2,1,1,2,3,1,1,0,0,1,2,1,2,2,2,2,4,2,3,1,2,1,2,4,4,4,1,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,1,1,0,2,101,308,3,1,1,1,1,1,1,2,1,1,1,3,1,1,4,2,4,4,4,4,4,4,4,4,1,5,5,5,1,2,3,1,2,1,2,1,1,1,2,60,20,10,5,5,2,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3
1,101,309,3,1,2,3,2,9,4,13,14,0,2,1,3,0,1,3,2,2,1,2,1,0,1,8,0,3,2,2,1,2,1,0,0,0,0,0,0,1,0,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,1,0,0,0,2,1,2,3,3,1,1,1,2,101,309,3,0,1,1,1,1,0,1,1,1,4,1,1,3,4,2,4,4,4,4,4,4,4,4,1,1,1,0,4,1,4,2,3,1,2,2,1,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,4,5,5,3
1,101,310,3,1,5,3,2,9,4,4,5,5,2,1,2,1,1,3,1,1,1,2,1,1,1,0,0,0,2,2,1,2,2,2,0,3,3,2,2,1,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,1,1,3,2,101,310,3,1,1,1,1,1,0,2,1,1,1,1,1,1,3,4,4,4,4,4,3,4,4,4,3,1,1,3,3,5,3,1,2,1,1,1,1,1,2,0,60,30,1,9,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,5,3,4,3,4,3
1,101,311,3,1,4,3,2,9,4,5,5,5,2,1,2,1,1,2,2,2,1,1,3,1,2,8,1,0,3,3,2,1,1,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,3,3,3,1,2,2,101,311,3,3,1,1,1,1,3,2,1,1,4,2,2,5,4,4,4,4,4,4,4,4,4,4,1,4,5,5,5,5,4,2,1,1,1,2,2,1,1,0,5,93,2,0,1,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,6,6,5,2,4,3
