CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33A.,Q.34.,Q.35A.,Q.36.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.46A.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51A.,Q.52A.,Q.53.,Q.54.,V.58.,V.59.
1,174,573,1,10,2,2,23,5,3,3,3,3,3,5,5,4,3,3,1,1,1,4,3,4,5,4,4,1,2,4,1,2,1,1,2,2,1,2,1,1,2,3,3,2,3,1,5,4,2,1,3,3,3,1,3,4,5,3
1,174,574,1,6,1,6,63,1,3,2,1,2,3,3,5,1,1,3,1,1,1,4,3,3,4,4,2,2,2,3,2,1,3,3,6,2,1,1,4,1,3,3,4,3,2,4,4,4,2,1,1,1,1,1,3,2,5,19
1,174,575,1,8,1,5,56,3,3,2,1,1,2,3,5,2,3,1,1,2,3,4,3,3,3,3,3,1,2,5,2,0,1,3,5,2,1,2,1,1,3,3,4,1,0,4,5,3,1,1,1,2,1,2,0,2,5,25
1,174,576,1,7,3,7,71,2,3,2,4,2,2,3,5,1,3,4,1,1,1,4,3,3,4,3,3,3,1,4,2,2,3,3,6,5,2,5,4,2,2,3,4,2,2,1,5,1,3,1,1,1,2,3,3,2,5,35
1,174,577,1,10,4,0,0,4,3,2,3,2,4,5,5,3,1,1,3,1,1,4,3,4,3,3,4,1,2,1,2,1,2,3,6,4,1,2,4,1,3,3,1,1,2,4,3,2,2,1,2,1,1,0,3,2,2,17
1,174,578,1,9,4,2,22,5,3,3,1,2,2,5,5,3,3,1,2,1,1,4,3,4,4,4,3,2,1,1,1,2,3,3,6,3,1,4,4,1,2,3,6,2,2,4,5,2,1,1,3,1,2,1,3,4,2,20
1,174,579,1,9,5,9,93,5,3,3,3,3,4,5,0,4,3,2,1,1,1,4,4,4,3,4,4,1,2,6,2,1,3,3,6,5,2,2,4,1,1,3,2,1,3,3,2,4,3,3,2,1,2,1,3,4,2,7
1,174,580,1,6,6,5,59,3,3,2,4,2,2,4,3,3,1,4,2,2,2,4,4,2,2,3,4,1,2,1,2,2,3,3,6,2,2,1,4,1,2,3,5,1,1,2,3,2,2,1,1,1,2,1,3,1,2,48
1,174,581,2,11,1,2,21,5,3,3,3,2,2,4,5,4,4,2,3,3,3,4,4,4,5,4,4,3,1,5,2,1,2,2,6,2,1,4,4,4,4,3,6,3,3,1,5,1,1,1,0,0,3,1,3,2,2,73
1,174,582,1,0,1,7,74,0,3,3,3,3,4,5,5,4,4,2,1,1,1,4,4,4,5,4,4,1,1,4,2,1,0,3,6,4,1,2,4,1,4,3,4,1,2,1,5,3,2,1,1,1,1,1,3,4,2,91
1,174,583,1,0,2,5,59,1,4,3,3,3,4,5,5,4,4,2,1,1,1,4,4,4,4,4,4,1,1,4,2,1,0,3,6,4,1,2,4,1,4,3,3,3,2,1,5,3,1,1,1,1,1,1,3,4,2,4
1,174,584,1,8,6,2,21,4,3,3,3,1,2,2,2,3,1,3,2,1,1,5,1,4,3,3,3,1,1,3,2,2,1,2,6,2,1,2,4,1,2,3,4,1,2,3,2,4,1,1,3,2,3,0,1,2,2,23
1,174,585,1,10,5,1,16,4,3,3,3,2,2,5,3,4,4,1,2,1,1,5,1,4,3,4,4,1,1,1,1,2,1,2,6,3,1,2,1,2,3,3,1,2,2,1,4,0,1,1,4,1,3,1,3,2,2,87
1,174,586,2,9,3,5,56,1,4,3,3,2,2,5,1,3,4,2,1,2,2,5,3,5,5,1,1,1,1,1,2,1,3,3,4,2,2,1,4,2,2,2,2,1,1,1,3,1,1,1,1,1,3,1,1,3,2,57
1,174,587,2,9,5,2,21,5,3,3,3,2,3,3,4,3,1,2,2,3,0,5,3,4,1,4,4,2,2,4,1,2,1,2,6,3,2,5,4,1,2,3,1,2,2,1,1,3,2,1,3,2,3,1,3,2,2,33
1,174,588,3,11,5,2,23,5,4,3,3,2,2,3,3,3,2,3,1,0,0,5,3,5,5,2,4,3,3,5,1,2,3,3,0,0,2,0,4,4,4,4,4,3,2,1,5,0,1,1,1,1,3,1,0,2,2,5
1,174,589,1,0,1,7,74,1,3,3,3,3,4,5,5,4,5,2,1,1,1,5,3,4,3,3,3,1,1,1,2,2,3,2,6,4,1,5,4,1,3,3,6,3,4,1,4,4,1,1,1,1,1,1,3,4,2,46
1,174,590,2,7,5,5,53,4,3,3,3,3,3,3,4,3,2,1,1,2,1,5,4,4,1,4,4,1,1,6,2,1,3,3,6,3,2,4,4,1,2,3,1,3,1,1,5,4,1,1,2,1,3,1,3,4,2,32
1,174,591,5,9,5,3,34,5,3,2,2,2,3,3,3,1,3,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,0,6,1,2,0,4,0,1,4,2,3,2,3,5,4,1,1,1,1,1,1,2,2,2,65
1,174,592,5,10,7,2,21,5,3,2,4,2,3,3,3,2,3,1,2,1,1,1,1,2,5,2,2,1,1,1,2,2,3,3,6,1,1,1,4,2,2,3,1,2,2,3,4,3,1,1,1,1,1,1,3,2,2,6
1,174,593,0,0,3,0,0,0,0,0,2,3,4,5,5,2,4,3,1,3,3,1,1,1,4,3,3,1,1,3,2,1,1,1,3,2,1,3,4,1,3,3,2,1,2,1,5,3,2,1,2,1,0,3,3,2,2,72
1,174,594,3,11,4,5,53,1,3,2,2,2,2,3,2,1,3,3,1,1,1,2,1,2,5,2,2,2,0,4,2,2,3,1,5,2,1,2,1,2,2,3,4,2,2,3,2,3,2,1,2,2,2,1,3,2,2,31
1,174,595,2,11,1,2,21,5,3,2,2,3,2,3,2,2,3,2,1,1,1,2,1,3,5,4,5,2,2,1,2,2,3,3,6,2,1,1,1,1,2,4,4,1,3,3,4,4,2,1,1,1,3,1,3,2,2,45
1,174,596,3,9,2,2,21,5,3,2,1,2,2,2,2,2,1,1,1,3,1,2,1,3,5,4,3,2,1,1,2,2,1,2,6,1,1,1,4,3,1,3,4,1,1,4,2,4,2,1,1,1,1,1,3,2,2,89
1,174,597,4,10,4,2,22,4,3,1,2,1,2,2,2,2,3,3,2,2,2,2,1,2,5,3,3,2,2,3,2,2,1,3,1,2,2,2,4,1,4,4,4,3,2,1,5,3,1,1,1,1,2,1,2,2,2,94
1,174,598,5,9,5,2,21,5,3,2,2,2,3,2,2,1,3,3,1,1,1,2,1,2,1,1,2,1,1,1,2,2,3,3,6,1,2,0,4,0,0,0,6,2,1,1,5,1,1,1,1,1,1,1,2,2,2,14
1,174,599,4,10,4,2,21,5,4,3,2,3,3,4,4,2,4,1,1,2,2,2,1,3,1,1,3,1,1,1,2,2,3,3,6,1,2,1,4,1,3,4,6,4,1,2,4,3,3,1,1,1,2,1,2,1,2,22
1,174,600,2,11,4,2,21,5,3,1,1,1,2,1,3,4,3,3,1,3,3,2,1,2,1,1,2,1,1,1,2,2,3,3,6,1,1,1,1,0,3,3,5,1,1,1,5,2,2,1,1,1,1,1,3,1,2,55
1,174,601,3,10,6,2,22,4,3,2,3,1,3,2,2,2,3,3,2,1,1,2,2,3,5,3,2,2,2,4,1,2,0,3,1,5,2,0,4,4,4,0,3,2,1,2,4,2,1,1,2,0,1,3,2,2,2,30
1,174,602,2,11,1,2,22,4,3,2,1,2,2,2,2,1,3,3,1,1,1,2,2,3,2,3,2,1,1,4,2,2,2,3,4,2,2,1,4,1,2,2,2,2,2,3,1,3,2,1,1,2,1,1,2,2,2,44
1,174,603,1,10,3,7,72,4,3,1,1,2,2,2,1,2,3,1,1,3,3,2,2,3,2,4,3,1,1,3,2,2,3,3,1,1,1,2,4,1,3,3,5,2,1,2,5,0,2,2,1,1,2,1,3,2,2,52
1,174,604,2,5,4,6,63,1,2,2,4,2,2,3,3,2,3,3,1,2,1,2,2,2,5,3,3,1,1,5,2,2,3,3,3,2,1,1,4,2,2,3,3,3,3,2,1,2,1,1,2,1,1,1,2,3,2,24
1,174,605,3,9,5,2,21,5,3,2,2,3,2,3,3,2,3,3,1,2,2,2,2,2,5,2,1,1,1,1,2,2,3,3,6,3,1,1,4,4,3,3,4,3,2,1,4,3,2,1,4,1,2,1,3,2,2,29
1,174,606,4,10,3,2,22,3,3,3,2,3,4,3,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,2,2,0,4,4,4,4,1,3,2,3,5,4,1,2,2,2,2,0,3,2,2,34
1,174,607,3,10,4,2,22,4,2,2,3,2,4,3,3,3,3,2,1,1,1,2,2,2,4,2,2,2,2,1,2,1,3,3,6,2,1,1,4,1,2,3,6,2,2,1,5,3,1,1,1,1,1,1,2,2,2,40
1,174,608,2,0,4,5,51,3,3,3,4,2,2,4,3,5,4,4,2,3,3,2,2,2,5,2,2,1,1,1,2,2,1,1,0,1,2,5,4,1,2,3,3,2,1,3,5,1,1,1,2,1,1,1,3,4,2,42
1,174,609,2,10,5,2,21,5,3,2,4,2,4,3,3,5,3,1,1,1,1,2,2,4,2,2,3,1,1,3,0,2,1,3,5,2,2,5,1,4,4,3,4,2,4,2,5,4,1,1,2,2,1,1,3,2,2,50
1,174,610,2,9,2,7,74,4,3,3,2,2,3,3,3,2,3,3,2,1,1,2,2,3,5,2,2,1,1,1,0,1,3,3,3,2,1,2,4,2,2,0,1,3,1,2,4,3,1,2,2,2,2,3,0,3,2,74
1,174,611,1,10,5,2,21,5,2,2,2,2,2,3,3,1,3,4,1,1,1,2,2,2,4,3,2,1,1,3,1,2,2,2,0,2,1,2,4,1,2,3,4,2,1,3,1,4,1,1,1,1,1,1,3,2,2,76
1,174,612,2,9,1,0,0,1,3,2,2,2,2,3,3,2,3,3,2,1,1,2,2,4,4,3,3,1,1,1,2,2,3,1,3,2,2,2,4,1,1,2,4,2,1,2,5,2,2,1,1,1,1,1,3,4,2,12
1,174,613,2,0,5,2,22,3,2,2,2,2,2,3,3,2,3,2,1,2,1,2,2,3,5,3,3,2,1,1,2,2,3,3,6,2,1,2,4,1,1,3,1,2,1,2,4,0,3,1,1,1,1,3,2,2,2,21
1,174,614,1,6,1,5,51,1,3,2,2,3,4,4,5,3,3,1,2,3,3,2,2,2,5,5,5,3,2,1,2,2,3,3,3,3,1,2,4,1,3,3,1,1,2,1,5,0,1,1,1,1,3,1,3,2,2,47
1,174,615,2,10,1,5,58,4,3,2,2,3,4,3,5,1,1,2,1,1,1,2,2,3,4,2,3,2,2,1,1,1,3,3,5,1,1,1,4,4,1,3,4,2,1,3,1,3,1,1,1,1,1,1,3,2,2,68
1,174,616,2,10,3,2,21,5,3,3,2,2,2,3,2,4,3,2,2,3,3,2,3,4,4,3,3,2,1,4,2,2,3,3,2,2,2,5,4,1,1,4,3,1,2,2,4,4,1,1,0,2,1,1,3,2,2,37
1,174,617,2,11,3,7,74,1,2,3,3,3,2,3,2,4,3,2,2,3,3,4,2,4,4,4,4,1,1,4,0,2,3,3,6,4,2,5,4,3,3,3,1,3,3,3,5,4,1,1,2,2,3,1,2,3,1,35
1,174,618,1,10,3,5,58,5,1,2,1,1,2,1,1,2,2,1,3,1,1,4,2,1,5,2,3,1,1,5,2,2,2,2,6,5,2,5,4,2,1,4,4,1,2,4,5,2,1,1,1,1,2,1,2,1,1,65
1,174,619,2,9,3,9,92,3,2,2,3,2,3,5,4,4,3,2,3,1,1,4,2,3,4,3,3,2,2,4,2,2,1,2,6,2,2,2,4,4,2,3,3,4,4,2,5,4,1,1,3,2,3,1,3,1,1,84
1,174,620,2,6,5,9,93,4,3,2,3,2,3,4,4,3,2,2,3,1,1,4,2,3,4,3,4,2,2,4,2,2,2,2,1,2,1,2,4,4,3,3,4,2,2,2,1,2,1,1,1,1,1,3,3,2,1,42
1,174,621,5,11,5,9,93,5,5,3,3,3,1,5,3,4,1,3,2,2,1,4,2,4,3,4,4,2,2,6,1,2,2,2,6,4,2,4,4,1,2,3,6,3,4,4,5,4,1,1,1,1,3,1,1,2,1,86
1,174,622,3,9,7,5,53,4,3,3,3,3,2,5,3,4,1,2,1,2,3,4,2,4,3,4,4,1,3,3,2,2,1,3,6,5,2,1,4,2,4,4,4,1,3,4,2,2,1,1,4,1,3,1,3,2,1,63
1,174,623,4,5,6,7,74,4,3,2,4,2,2,5,3,4,1,2,1,3,1,4,2,4,4,3,3,1,1,3,1,1,2,3,6,3,2,3,4,3,3,3,1,2,2,4,5,4,1,2,3,2,3,1,3,3,1,64
1,174,624,1,9,1,7,74,1,3,2,2,2,2,3,3,5,3,4,1,1,1,4,2,4,1,5,5,2,2,1,2,2,3,1,6,1,0,1,4,4,4,4,2,2,1,1,5,1,2,1,1,1,1,1,2,2,1,25
1,174,625,2,9,2,7,72,2,3,3,3,3,2,5,5,4,5,1,1,3,3,4,2,3,5,2,4,2,1,1,2,2,3,3,6,1,2,1,1,1,3,3,6,2,4,1,5,1,1,1,1,1,3,3,3,3,1,89
1,174,626,2,9,1,7,74,1,3,3,4,3,2,5,5,4,1,1,1,1,1,4,2,4,1,3,1,1,1,2,0,1,3,2,4,2,1,3,4,1,3,3,3,1,1,1,5,3,1,1,1,1,3,1,3,2,1,91
1,174,627,1,6,5,7,74,1,3,3,3,3,4,5,5,4,2,1,1,1,1,4,2,4,2,4,4,2,1,3,2,1,3,2,2,1,2,1,4,3,1,3,6,1,4,4,2,1,2,2,1,1,1,1,3,2,1,59
1,174,628,2,9,6,7,74,3,2,3,3,2,2,4,5,4,3,1,1,1,1,4,2,4,4,3,4,2,1,4,2,2,3,3,2,2,2,5,4,1,2,3,3,2,2,4,5,4,1,1,2,1,3,1,3,2,1,19
1,174,629,1,6,5,7,74,5,3,2,2,2,2,5,5,4,3,3,4,2,1,4,2,4,3,4,4,2,1,3,2,2,1,2,1,3,1,2,4,1,1,3,6,1,3,4,1,2,1,1,4,2,3,1,2,4,1,20
1,174,630,1,11,1,7,74,5,3,1,3,2,2,2,2,2,4,3,2,1,1,4,3,3,4,4,3,2,1,4,2,1,1,2,5,3,1,2,4,4,4,2,6,4,1,2,5,1,1,1,1,1,1,3,2,1,1,92
1,174,631,1,5,2,7,74,1,2,2,3,2,2,3,2,3,2,3,2,1,1,4,3,2,5,4,3,1,1,6,2,0,3,3,6,1,1,1,4,1,2,3,3,3,2,4,4,1,1,1,3,1,2,1,3,2,1,2
1,174,632,1,8,4,3,34,5,4,3,3,3,4,2,2,4,4,4,2,1,1,4,3,4,3,4,4,1,3,3,2,1,2,3,5,5,2,5,4,3,3,3,3,2,2,1,1,3,3,1,2,1,0,0,0,0,1,49
1,174,633,1,7,6,2,22,4,3,2,3,1,2,4,2,4,3,4,2,1,1,4,3,3,4,3,4,2,2,4,1,2,0,3,2,2,1,1,4,4,4,4,4,0,2,2,4,0,1,1,2,1,0,1,2,1,1,62
1,174,634,2,10,4,9,93,4,3,3,3,2,3,4,2,3,1,3,1,2,1,4,3,4,2,4,4,1,1,5,1,2,1,2,6,1,1,1,4,1,2,2,3,2,2,3,2,4,1,1,3,1,2,1,3,2,1,26
1,174,635,1,10,2,7,72,1,5,3,4,3,4,5,0,4,5,3,1,1,2,4,3,4,4,0,3,1,1,3,2,2,3,3,5,3,1,2,3,3,3,3,3,3,1,1,2,2,1,2,1,2,2,3,3,3,1,6
1,174,636,1,10,6,5,59,3,1,2,3,3,3,3,4,4,4,3,1,1,3,4,3,3,1,4,3,1,1,1,2,2,3,3,3,4,2,5,4,4,4,4,3,1,3,4,4,4,3,1,1,1,1,3,2,1,1,18
1,174,637,1,6,3,7,74,4,3,3,3,2,4,5,4,4,1,2,2,1,0,4,3,4,4,4,3,1,2,4,0,0,2,2,6,5,2,5,4,1,2,3,3,2,2,3,5,2,1,1,1,1,2,1,0,3,1,97
1,174,638,3,7,2,7,74,1,3,2,2,2,2,3,4,4,1,2,1,1,1,4,3,3,5,4,4,3,1,4,2,1,3,3,6,2,1,2,4,4,3,3,6,1,3,1,4,3,1,1,4,3,3,1,3,4,1,74
1,174,639,1,9,3,7,74,3,3,3,3,3,2,4,4,4,3,3,4,1,1,4,3,4,4,4,4,2,2,4,2,1,1,1,6,5,2,5,4,0,3,3,6,2,2,1,4,4,1,2,2,2,3,1,3,4,1,72
1,174,640,2,7,6,7,74,4,3,3,4,3,3,5,4,4,3,2,2,2,3,4,3,4,2,3,4,2,2,4,1,1,2,2,6,4,1,3,4,4,3,3,6,1,2,1,4,2,1,1,2,2,3,1,3,4,1,10
1,174,641,1,7,1,7,72,5,2,3,4,3,2,5,4,5,4,2,1,3,3,4,3,1,5,4,4,1,1,4,2,2,1,2,3,4,2,2,4,3,2,3,4,3,4,4,5,4,1,2,2,1,3,2,3,2,1,13
1,174,642,3,9,5,7,74,5,3,3,4,3,3,5,4,4,3,2,2,2,3,4,3,4,2,3,4,2,2,4,1,1,2,2,6,2,1,1,4,4,3,3,6,1,2,1,4,2,1,1,2,2,3,1,3,4,1,15
1,174,643,2,10,5,7,74,5,3,2,0,2,2,4,4,3,3,3,2,1,1,4,3,4,5,3,3,2,2,4,2,1,1,3,6,5,1,2,1,4,2,3,6,1,3,3,5,3,2,1,1,1,3,1,2,2,1,17
1,174,644,2,10,7,7,74,5,3,2,4,2,2,4,4,5,3,1,1,1,1,4,3,4,2,5,3,1,1,4,2,2,2,2,6,2,2,2,4,2,3,3,2,1,2,1,4,1,1,1,1,1,1,1,3,4,1,27
1,174,645,1,8,7,7,74,5,3,3,3,2,2,3,3,3,3,1,2,1,1,4,3,2,4,3,3,1,1,3,2,2,0,2,6,5,2,5,1,4,3,3,3,2,2,3,1,3,1,1,2,2,2,1,3,3,1,82
1,174,646,1,5,2,7,74,1,3,3,3,2,4,3,3,3,5,2,2,3,3,4,3,3,5,4,3,1,2,4,2,2,2,2,1,3,2,1,4,1,3,2,3,2,2,2,5,3,1,1,4,1,3,1,3,2,1,98
1,174,647,2,10,1,7,74,5,3,3,3,3,3,5,3,4,3,3,3,1,2,4,3,4,4,4,4,2,1,4,2,1,2,2,6,4,1,3,4,1,2,3,4,1,2,4,1,4,1,3,1,1,2,1,3,2,1,48
1,174,648,2,9,2,7,74,5,3,3,2,1,2,4,3,5,3,4,1,1,1,4,3,3,2,3,3,3,2,5,2,2,3,3,6,5,1,4,4,4,4,2,4,1,2,1,2,1,1,1,3,1,1,1,0,1,1,54
1,174,649,1,7,2,7,74,4,3,3,3,2,3,3,3,4,3,1,2,1,1,4,3,4,5,4,4,2,2,4,2,2,3,3,1,4,1,3,4,3,2,3,3,2,4,1,4,4,3,2,4,2,3,3,3,4,1,11
1,174,650,2,0,3,0,0,1,3,2,3,2,4,1,5,3,5,2,1,0,1,4,3,3,4,4,3,1,1,4,0,0,1,3,6,3,2,5,4,0,3,3,1,1,1,4,1,0,1,1,4,1,2,1,1,2,1,85
1,174,651,1,6,4,7,72,3,2,3,3,2,4,5,5,3,3,1,1,1,1,4,3,2,4,3,3,1,1,4,1,1,3,2,6,3,1,3,4,1,3,3,3,0,2,2,5,3,1,1,1,1,1,1,3,1,1,88
1,174,652,1,9,3,5,53,4,2,3,3,3,1,4,5,4,3,3,1,1,1,4,3,4,3,3,3,1,1,3,2,2,3,2,1,3,1,1,4,1,2,3,2,1,3,2,4,3,2,1,2,1,1,1,1,2,1,96
1,174,653,3,5,6,9,93,5,3,3,3,3,4,4,5,4,1,2,2,3,3,4,3,4,3,4,4,2,2,4,2,1,0,3,3,4,2,4,4,3,3,3,3,1,2,1,5,4,1,1,3,2,3,1,0,2,1,47
1,174,654,2,8,2,2,23,5,3,1,3,2,2,5,5,4,4,2,2,1,1,4,3,5,5,3,5,2,1,2,2,0,2,2,5,4,1,2,4,1,2,3,3,2,2,3,5,0,3,2,2,3,3,1,2,4,1,76
1,174,655,2,9,1,7,74,1,2,2,2,3,2,3,5,3,4,3,2,1,2,4,3,4,5,3,3,1,1,1,2,2,3,3,5,2,2,0,4,2,2,3,4,3,2,4,5,1,2,2,1,2,1,3,2,1,1,3
1,174,656,1,10,5,7,74,4,3,3,3,2,2,5,5,4,3,2,1,1,2,4,3,3,1,3,3,1,1,3,2,2,3,2,6,5,2,5,4,4,4,4,6,1,3,1,5,4,1,1,2,1,1,1,1,1,1,7
1,174,657,1,6,1,7,74,3,3,3,4,2,3,5,5,4,3,3,1,1,1,4,3,3,2,2,5,1,1,5,1,2,1,3,1,2,1,2,1,2,3,3,3,4,2,4,4,2,1,1,2,1,3,1,3,2,1,8
1,174,658,0,0,0,0,0,0,0,0,4,3,4,5,4,4,0,4,2,3,3,3,1,0,3,0,3,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,4,0,2,0,0,0,0,0,0,0,4,19
1,174,659,1,10,3,7,74,0,2,3,2,2,2,2,2,5,3,3,1,1,1,3,2,3,5,2,3,2,2,3,2,2,3,1,6,0,2,1,4,1,4,4,2,3,1,2,5,0,1,1,1,3,2,3,3,2,4,33
1,174,660,2,10,3,2,22,4,3,3,4,2,3,3,3,2,3,3,1,1,1,3,2,3,5,3,3,1,1,3,2,2,3,3,1,2,1,3,4,4,4,3,4,2,2,1,4,3,2,2,1,2,1,1,3,3,4,32
1,174,661,2,7,6,7,74,5,2,3,2,3,4,3,5,3,3,2,2,1,1,3,2,2,5,3,3,1,3,1,2,1,3,3,6,2,2,5,4,4,3,3,2,3,2,3,5,4,2,2,3,2,2,3,3,3,4,94
1,174,662,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,0,0,2,2,3,3,3,5,3,2,2,2,0,1,1,2,2,3,3,2,3,1,3,3,0,6,2,2,2,1,0,2,2,2,2,2,2,2,2,4,4
1,174,663,2,6,5,5,59,3,3,2,4,2,2,3,3,5,2,3,2,1,1,3,3,3,5,5,3,3,2,4,2,2,2,3,6,1,1,2,4,1,2,2,6,3,1,2,1,1,1,1,2,2,2,3,3,2,4,26
1,174,664,2,5,3,0,0,2,2,3,2,2,3,3,5,2,3,3,1,1,1,3,3,2,4,3,2,1,1,4,2,2,2,3,1,2,2,5,4,2,2,3,1,3,2,1,2,4,1,1,1,1,2,1,3,4,4,46
1,174,665,3,10,1,2,22,2,2,3,1,1,2,2,3,2,3,4,1,3,3,0,2,2,2,1,2,1,1,1,2,2,2,2,6,2,1,2,4,1,1,3,0,0,0,0,0,2,1,2,2,1,2,1,1,1,4,36
1,174,666,1,4,3,5,56,1,2,3,4,2,2,3,3,5,2,4,2,3,3,0,3,2,3,4,4,1,1,4,2,2,3,2,6,2,2,0,0,0,2,3,6,3,2,3,4,3,2,1,2,1,3,1,0,4,4,73
1,174,667,3,10,5,5,58,2,3,2,4,2,2,3,3,5,4,4,1,0,0,0,4,1,5,5,5,3,1,1,2,0,3,0,2,5,2,5,4,1,3,3,1,2,2,1,5,4,2,1,2,1,2,3,3,2,4,16
1,174,668,2,10,5,2,21,5,3,3,3,2,4,3,2,4,3,2,1,1,1,4,1,3,1,2,4,2,1,1,1,2,3,2,6,3,1,2,4,1,2,3,2,3,2,1,2,3,1,1,1,1,2,1,2,2,4,81
1,174,669,3,11,4,2,21,5,3,1,1,1,2,2,2,2,2,3,1,1,1,4,1,0,0,0,0,0,0,3,1,2,2,2,6,2,0,5,4,1,1,4,2,1,2,1,5,4,1,1,1,2,2,3,3,2,4,92
1,174,670,1,0,4,3,31,5,3,2,2,2,2,4,4,4,3,2,1,3,3,4,1,4,4,3,4,1,1,4,0,2,3,3,6,3,2,2,4,1,3,3,2,3,2,1,1,4,1,1,2,1,2,1,3,2,4,35
1,174,671,1,6,6,2,23,4,4,2,1,1,2,3,3,4,1,1,1,0,0,4,1,5,3,4,4,1,1,4,1,1,1,2,1,3,1,1,4,1,1,4,2,3,1,2,1,3,1,1,1,1,2,1,2,2,4,2
1,174,672,2,9,3,2,21,5,3,3,4,2,3,2,3,4,3,1,2,3,3,4,1,4,5,3,4,1,1,4,2,0,3,3,6,3,1,2,4,0,0,3,3,2,2,3,5,3,2,2,0,4,3,1,3,2,4,75
1,174,673,2,11,4,3,33,5,3,3,3,3,4,3,3,2,3,2,1,1,1,4,2,3,4,3,3,2,2,1,2,2,1,3,6,2,2,4,4,3,2,3,6,2,2,1,5,3,2,1,1,1,1,1,3,3,4,13
1,174,674,4,11,3,2,21,5,3,2,3,2,1,5,3,3,3,2,2,1,3,4,2,2,4,1,3,2,1,3,2,2,2,1,6,3,2,1,4,2,3,3,6,3,2,4,4,3,1,1,3,3,3,1,3,3,4,58
1,174,675,2,10,2,7,74,4,3,1,1,2,3,3,3,2,3,3,1,2,2,4,2,4,5,2,4,2,2,4,2,2,3,3,1,2,1,2,4,2,2,3,2,2,2,2,4,4,2,1,2,2,2,3,2,2,4,93
1,174,676,1,11,7,6,63,4,2,3,4,2,2,3,4,3,3,2,1,1,1,4,3,4,5,3,3,1,1,1,1,2,1,1,6,2,2,2,4,1,3,3,4,2,2,3,5,3,1,1,1,1,3,1,3,4,4,62
1,174,677,2,9,0,5,54,1,3,1,2,3,3,3,4,1,3,2,1,0,0,4,3,1,1,3,4,2,1,6,1,1,3,3,6,2,2,0,4,1,2,3,2,2,2,4,5,2,1,2,2,1,3,1,3,3,4,70
1,174,678,1,8,0,5,59,4,3,3,2,3,4,4,4,1,5,2,1,3,3,4,3,4,4,4,3,1,1,4,2,1,3,2,6,1,1,4,1,3,3,3,2,1,2,1,5,1,1,1,1,1,3,1,3,4,4,79
1,174,679,1,4,5,1,16,4,2,2,4,1,1,4,4,2,1,2,1,3,1,4,3,1,3,3,4,1,1,5,2,2,1,3,6,1,2,1,4,1,3,3,3,1,1,4,5,4,1,1,1,1,1,1,1,2,4,96
1,174,680,1,8,1,2,21,5,3,3,2,2,4,4,4,5,1,4,1,1,1,4,3,3,4,4,3,1,1,4,2,2,1,2,1,4,2,4,4,1,3,3,2,2,2,1,4,4,1,1,2,4,3,1,3,2,4,99
1,174,681,1,6,6,3,34,5,3,2,3,2,3,3,3,3,3,2,2,1,1,4,3,3,4,4,3,2,2,4,2,1,2,2,6,2,2,2,4,1,3,3,2,2,2,1,4,3,1,1,1,1,2,3,3,2,4,82
1,174,682,2,9,4,6,62,4,3,3,4,2,3,3,3,5,3,2,2,3,3,4,3,4,4,4,4,3,2,4,2,1,3,2,6,3,2,5,4,1,3,3,4,2,2,4,4,3,2,1,3,3,3,1,3,4,4,87
1,174,683,1,6,5,2,23,5,3,3,4,2,4,5,5,4,3,1,2,0,0,4,3,4,4,4,3,2,2,6,0,1,0,0,0,4,1,2,1,1,2,3,4,1,2,1,5,3,2,1,2,4,2,1,2,3,4,14
1,174,684,1,8,1,7,74,3,2,2,2,3,2,5,5,5,2,3,1,2,3,4,3,1,1,2,3,1,1,3,2,2,3,3,6,2,1,1,4,4,3,3,3,2,2,1,4,4,1,1,1,1,0,1,1,2,4,43
1,174,685,1,3,2,2,21,3,4,3,4,3,4,5,5,5,1,2,4,0,0,4,3,1,3,4,4,3,3,6,0,1,1,1,6,4,2,0,4,1,4,3,2,1,1,4,5,0,3,3,4,1,0,0,0,0,4,66
1,174,686,3,0,5,2,22,5,3,2,3,1,2,3,3,3,2,2,2,1,1,5,1,2,4,4,4,1,1,1,2,2,2,1,6,2,2,5,4,1,3,3,1,4,1,1,5,4,1,1,1,1,0,1,2,2,4,31
1,174,687,4,9,6,2,21,5,3,2,2,1,2,3,2,4,2,1,1,1,1,5,2,3,2,3,3,1,1,6,1,2,3,3,6,2,2,3,4,4,4,3,3,2,2,1,5,3,1,1,2,2,3,1,3,2,4,55
