CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16A.,Q.16B.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A....DID,Q.21B....DID,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,CARD..1,DECK..1,BALLOT..1,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,Q.105.,Q.106.,Q.106A.,Q.106B.,Q.106C.,Q.106D.,Q.106E.,Q.106F.,Q.106G.,Q.107.,Q.108.,Q.109.,Q.110.,Q.111.,Q.112.,Q.113.,Q.114.,N.116.,N.117.,N.118.
1,177,599,2,4,8,2,5,4,4,1,3,1,5,4,1,1,3,4,0,3,1,5,6,3,1,2,2,3,5,1,1,1,5,1,4,5,5,1,4,2,2,1,1,1,4,5,4,4,1,6,4,4,1,1,1,2,1,1,1,1,2,1,2,3,2,1,3,2,177,599,1,1,1,2,2,2,2,3,1,1,2,4,1,1,3,3,1,2,1,2,12,5,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,4,2,2,3,3,3,3,3,3,3,3,2,4,3,2,3,3,1,2,33,690,0
1,177,600,1,4,8,1,2,3,4,1,11,5,7,1,2,1,5,4,3,3,2,3,5,1,1,2,2,3,5,2,1,1,8,1,4,2,2,1,1,3,1,5,1,4,5,5,3,4,1,7,4,4,2,1,3,5,2,2,1,1,4,5,3,3,1,3,2,2,177,600,3,1,1,3,4,4,3,3,2,3,2,4,11,4,1,1,1,3,1,2,7,1,2,3,2,2,3,3,2,3,2,2,3,2,2,5,2,2,1,1,1,2,3,3,2,3,2,3,2,3,2,2,3,3,3,4,1,3,43,667,0
1,177,601,1,4,8,2,5,5,4,1,4,9,8,8,7,4,7,6,8,2,2,2,2,1,1,1,1,2,5,1,1,1,5,4,1,4,5,2,4,1,1,5,1,1,2,2,4,4,4,6,1,4,1,2,4,3,2,2,2,3,2,2,2,2,2,1,5,2,177,601,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,3,4,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,5,1,2,2,3,2,3,3,2,3,3,2,2,4,3,2,1,2,1,2,28,443,0
1,177,602,1,4,8,2,3,4,4,1,4,7,7,1,1,4,6,5,6,3,2,1,1,1,1,2,1,2,3,2,1,1,8,4,4,4,5,1,1,1,2,5,1,5,3,3,2,4,1,5,4,4,1,1,4,5,4,2,1,3,3,2,2,3,2,3,3,2,177,602,3,7,2,5,4,5,4,3,2,1,4,4,4,1,3,1,1,3,1,1,2,5,3,3,3,2,3,3,2,3,2,1,2,2,2,1,2,2,1,1,2,1,3,3,2,2,1,3,1,2,1,3,3,1,1,1,1,1,56,903,0
1,177,603,3,4,9,2,4,4,4,1,11,4,8,5,3,1,5,4,1,2,1,5,1,1,1,2,2,3,5,2,2,1,5,1,2,3,3,1,4,1,2,2,1,5,2,1,2,2,1,6,4,4,1,1,4,2,2,1,1,3,2,0,2,1,2,5,5,2,177,603,2,11,1,2,2,2,2,3,1,1,1,3,5,2,2,3,2,2,3,3,7,5,2,3,3,2,2,2,2,3,3,2,2,2,2,5,2,2,2,2,2,1,3,3,2,3,2,2,3,2,2,3,3,1,3,4,1,3,32,662,0
1,177,604,3,4,5,2,4,5,4,1,4,10,7,2,1,4,7,6,8,3,1,5,1,1,1,1,1,2,5,2,1,1,5,4,1,4,5,2,2,1,2,1,2,2,5,1,1,4,1,8,4,4,1,1,3,3,3,1,1,2,2,2,2,1,2,2,0,2,177,604,3,11,1,4,4,4,3,4,2,5,2,6,2,1,4,3,1,1,4,1,12,5,3,3,3,3,1,4,3,3,2,3,1,3,2,5,2,2,1,1,2,2,3,3,3,3,4,3,3,2,2,2,3,2,3,3,2,2,45,914,0
1,177,605,3,4,5,1,4,5,4,1,5,6,8,8,7,1,8,6,7,3,2,2,1,1,1,2,1,2,1,2,1,1,8,2,2,3,2,1,2,1,3,2,2,4,5,1,2,3,1,6,4,4,4,2,1,2,2,2,1,3,2,3,2,2,1,3,5,2,177,605,1,1,2,3,3,3,3,3,1,1,2,3,4,2,3,2,1,2,3,1,11,5,1,2,2,3,1,2,2,2,2,3,2,2,2,1,2,2,5,1,2,2,3,3,3,3,2,2,2,3,2,3,2,1,3,3,2,2,27,806,0
1,177,606,3,4,5,2,3,5,4,1,7,10,8,2,3,4,6,5,8,2,2,1,4,1,1,1,1,2,3,2,1,1,8,1,3,2,3,5,1,1,2,4,2,5,5,1,2,2,1,6,4,4,1,1,1,3,1,2,1,2,1,2,2,3,2,2,5,2,177,606,4,4,1,3,2,4,3,3,2,1,2,1,9,2,2,0,2,2,2,3,4,2,1,3,3,3,3,3,3,3,3,2,1,2,2,2,0,2,4,0,1,2,2,2,3,3,2,3,3,2,1,2,3,3,3,3,4,1,36,424,0
1,177,607,1,4,5,1,6,4,4,1,11,4,7,2,4,3,6,5,7,4,1,5,2,1,1,1,1,1,3,1,1,1,1,1,5,1,2,1,2,1,2,2,2,1,2,1,3,1,1,6,4,4,1,3,4,2,1,2,1,1,2,2,1,2,2,2,2,2,177,607,2,3,1,2,3,2,3,2,1,1,1,5,5,2,2,2,2,2,3,3,1,2,2,1,2,2,1,3,2,2,2,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,43,623,0
1,177,608,1,4,5,1,5,5,4,1,6,7,8,1,1,3,6,5,8,3,2,2,3,1,1,2,2,2,5,2,1,1,5,1,1,1,4,1,1,1,3,3,3,3,3,5,1,2,1,8,4,4,3,4,4,3,3,1,1,1,4,2,3,3,1,1,5,2,177,608,3,2,3,4,4,5,2,4,1,2,4,3,12,3,1,1,1,2,1,1,9,5,3,3,3,3,3,4,3,3,1,1,2,3,3,5,2,2,1,6,2,1,3,3,3,3,3,3,3,3,2,4,3,1,3,4,2,1,28,475,0
1,177,609,1,4,5,2,3,4,4,1,3,2,5,1,4,4,6,5,8,1,2,1,1,1,2,1,1,2,3,1,1,1,1,1,4,5,5,3,2,3,3,5,5,5,5,1,4,2,1,6,4,4,3,1,3,1,2,1,2,2,4,5,2,3,1,4,5,2,177,609,3,1,1,4,4,4,4,3,2,5,2,4,7,1,5,1,1,3,4,4,1,5,2,3,2,1,3,2,1,3,2,1,2,1,1,1,2,2,1,1,2,1,2,3,3,3,3,3,1,3,2,4,3,1,1,4,2,1,45,923,0
1,177,610,1,4,5,2,3,5,4,1,4,6,7,3,1,3,6,5,6,3,1,5,1,1,1,2,2,2,5,2,1,2,12,4,4,4,3,2,1,1,2,5,2,5,5,1,1,4,4,6,4,4,2,3,1,2,2,2,1,2,4,2,2,3,1,3,5,2,177,610,2,11,2,3,3,3,1,3,1,1,2,4,8,4,5,1,1,1,4,2,5,2,3,3,3,3,2,3,2,3,3,2,2,2,2,5,2,2,1,1,2,1,3,3,2,2,2,3,2,2,3,3,3,1,3,4,2,1,33,743,0
1,177,611,1,4,5,2,4,4,4,1,3,7,5,8,7,4,8,6,7,3,2,1,2,1,1,1,2,2,5,2,1,1,7,1,3,3,3,3,2,1,4,2,2,5,0,1,3,3,1,4,4,4,4,1,3,2,3,1,1,3,3,3,3,2,2,2,1,2,177,611,3,2,1,4,4,3,3,3,2,1,2,4,3,1,2,1,1,2,2,1,2,1,2,2,2,2,2,3,1,3,2,2,2,3,1,6,2,1,1,1,2,2,4,1,1,4,4,4,4,4,2,3,3,2,2,3,2,2,54,631,0
1,177,612,1,4,5,2,3,4,4,1,5,4,7,1,3,2,5,4,0,5,2,1,2,1,1,2,2,3,0,1,1,1,12,1,4,5,5,1,1,1,1,4,2,0,2,1,4,2,1,12,4,4,3,3,1,1,4,2,1,3,4,1,2,1,1,3,6,2,177,612,3,2,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,3,1,1,2,5,1,3,1,1,1,1,1,3,1,1,1,1,1,5,2,2,1,1,1,1,2,3,3,3,2,3,3,1,3,3,3,3,3,3,1,3,22,777,0
1,177,613,1,4,5,2,3,5,4,1,4,6,7,2,4,4,6,5,7,2,1,2,4,1,1,2,1,2,3,3,1,1,5,1,4,1,5,2,1,1,1,4,3,4,3,1,1,2,1,6,4,4,1,3,2,3,1,3,1,3,4,1,3,3,2,2,5,2,177,613,4,7,2,4,4,5,4,1,2,1,2,4,7,3,1,1,2,3,1,1,1,4,3,3,3,2,3,3,1,3,2,1,1,2,1,5,2,2,1,1,2,2,2,1,2,3,3,2,3,1,2,1,3,1,2,3,1,2,45,878,0
1,177,614,1,4,5,2,4,4,4,1,4,5,7,4,2,1,6,5,6,3,2,1,4,1,1,2,1,2,3,2,1,1,5,1,4,1,4,2,4,1,2,3,5,5,5,1,3,4,1,4,4,4,2,3,4,3,2,2,2,3,3,1,2,2,2,2,3,2,177,614,4,5,2,4,4,4,4,2,2,2,5,4,12,1,1,1,2,2,2,3,7,5,2,2,3,3,3,2,2,3,3,0,3,3,4,5,2,2,1,1,2,2,3,2,3,2,3,3,3,2,2,4,3,1,2,3,3,1,56,834,0
1,177,615,1,4,5,2,3,4,4,1,3,7,7,3,1,4,6,5,6,3,1,5,1,1,1,2,2,1,5,1,1,1,5,1,2,5,4,1,2,1,3,2,2,2,3,1,4,4,1,1,4,4,2,1,3,3,2,1,3,2,2,5,2,2,2,3,5,2,177,615,4,3,1,2,2,2,3,3,2,1,2,5,11,4,3,2,1,2,3,3,11,5,2,2,2,2,2,3,3,3,2,2,2,2,1,5,2,2,1,2,1,2,2,1,2,3,2,2,2,2,3,3,3,1,3,3,2,2,43,666,0
1,177,616,1,4,5,2,3,5,4,2,4,11,6,2,1,1,7,6,11,3,1,5,6,1,1,2,2,2,5,2,1,1,5,1,3,2,5,4,2,1,1,3,2,2,5,1,4,2,1,6,4,4,5,5,4,2,2,2,1,3,2,2,2,2,2,3,5,2,177,616,2,10,1,3,3,3,2,4,1,1,1,2,9,2,1,1,1,2,1,2,1,5,1,3,2,1,2,2,2,3,1,1,3,2,2,1,1,2,2,3,2,2,1,4,1,2,1,1,1,4,2,3,2,2,3,3,2,3,21,412,0
1,177,617,1,4,5,2,4,4,4,1,5,6,5,1,5,4,6,5,8,2,1,5,3,1,1,2,2,3,5,1,1,1,8,1,3,3,2,1,1,1,2,5,2,5,5,1,2,2,1,1,4,4,2,1,3,3,3,1,1,2,4,5,2,1,1,2,5,2,177,617,3,3,1,2,2,2,3,4,1,1,1,3,5,3,2,1,3,3,2,1,2,1,1,3,1,2,2,1,1,3,2,2,2,2,1,5,2,2,2,1,1,1,3,2,3,1,3,3,1,2,3,3,3,3,3,1,1,3,44,822,0
1,177,618,1,4,5,2,3,4,4,1,5,3,6,3,1,4,5,4,7,2,2,3,2,1,1,2,2,2,5,1,1,1,5,1,4,3,4,3,2,1,2,3,2,2,3,1,2,2,1,4,4,4,2,3,4,3,2,2,1,1,2,2,2,3,2,3,5,2,177,618,4,7,2,2,2,2,3,3,1,1,1,3,7,3,2,2,1,2,1,4,12,2,2,3,3,3,3,3,2,3,2,3,2,2,2,2,2,2,1,1,2,1,3,2,2,3,2,3,3,3,3,3,3,1,2,3,2,2,36,437,0
1,177,619,1,4,5,2,3,4,4,1,3,3,5,2,4,1,4,8,1,3,2,2,5,2,1,2,2,3,5,3,2,2,12,4,5,3,3,4,1,1,3,5,2,4,5,5,1,2,1,1,4,4,3,2,2,2,2,2,1,2,2,3,2,2,2,3,4,2,177,619,3,1,1,4,2,2,2,4,1,1,1,3,4,1,5,2,1,3,1,1,11,1,3,3,3,3,3,4,3,3,1,2,3,2,1,5,2,2,1,1,2,2,1,4,1,4,4,4,4,4,2,2,3,3,2,3,1,2,32,651,0
1,177,620,1,4,5,2,3,5,4,1,3,11,6,3,1,3,6,5,9,4,2,2,1,1,1,1,1,1,3,2,1,1,1,1,5,5,3,3,1,4,2,4,5,5,5,5,3,2,1,12,4,4,2,3,1,5,4,2,1,4,5,5,2,2,1,3,5,2,177,620,1,12,1,5,4,1,1,3,4,3,4,4,1,2,4,1,3,1,4,3,1,5,3,3,3,2,3,3,1,3,3,2,3,1,1,5,2,2,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,1,2,4,2,1,36,439,0
1,177,621,1,4,5,2,3,4,4,1,5,5,6,1,3,4,6,5,8,3,1,5,1,1,1,2,1,1,3,1,1,2,12,1,1,5,2,4,1,1,2,5,5,5,5,5,4,2,1,8,4,4,1,1,4,2,1,1,1,2,5,1,1,1,2,2,1,2,177,621,3,1,1,2,4,2,2,2,1,1,2,3,7,2,3,2,1,2,2,2,12,5,1,3,3,1,1,3,2,3,3,1,1,3,2,5,1,2,1,1,2,2,2,1,2,3,3,3,2,2,2,2,3,3,2,4,2,2,45,862,0
1,177,622,1,4,6,1,4,4,4,1,3,8,7,2,1,4,6,5,7,4,1,5,1,1,1,2,2,2,5,2,1,1,5,1,4,5,5,3,1,1,1,3,2,2,2,1,4,3,1,7,4,1,2,1,4,3,3,2,1,3,3,3,2,2,2,2,2,2,177,622,3,12,2,2,3,3,3,3,2,1,2,4,12,1,2,2,2,3,2,2,0,5,3,3,3,3,3,4,2,2,2,3,1,2,1,5,2,2,1,1,2,1,3,1,2,3,3,3,2,2,2,3,3,2,3,4,2,2,56,816,0
1,177,623,1,4,6,1,3,5,4,1,5,7,8,2,1,4,6,5,10,3,2,1,2,1,1,2,2,2,5,2,1,1,7,1,2,3,3,2,1,1,2,5,2,2,1,1,2,2,1,4,4,4,2,1,1,1,1,1,1,1,2,1,1,1,3,1,5,2,177,623,2,2,1,2,2,2,2,3,1,1,1,2,5,1,3,2,2,1,4,4,2,1,3,3,3,2,3,3,3,3,2,2,3,3,1,5,2,2,1,1,2,1,3,3,3,3,3,3,3,1,2,2,3,1,2,3,2,1,27,929,0
1,177,624,1,4,6,2,3,4,4,1,11,0,0,5,0,7,2,2,0,5,3,0,0,0,0,0,2,3,5,1,2,2,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,1,4,0,0,3,0,0,0,0,2,3,3,1,2,2,177,624,4,1,1,0,0,0,2,4,6,1,1,3,12,2,6,4,2,2,2,3,12,1,2,3,3,2,3,3,3,3,0,0,0,5,4,1,2,2,5,1,2,1,2,1,2,3,2,3,3,2,3,3,3,1,2,3,2,2,33,721,0
1,177,625,2,4,7,1,5,6,4,2,5,11,7,8,7,3,9,6,6,3,1,5,6,1,1,2,2,2,5,1,1,1,5,1,2,4,3,1,4,1,4,5,2,5,5,1,4,4,1,8,4,4,2,1,4,3,2,0,0,4,3,1,3,3,2,2,5,2,177,625,3,1,1,4,2,4,5,4,2,4,3,3,12,3,3,2,2,2,3,2,1,6,3,3,3,3,3,3,3,3,2,3,1,3,1,6,2,3,1,1,3,2,3,3,3,3,3,3,3,3,3,4,3,1,2,2,1,2,22,585,0
1,177,626,3,4,7,1,4,5,4,1,4,7,6,8,7,1,8,6,7,2,1,5,2,1,1,2,1,2,5,1,1,1,5,1,2,2,3,2,2,1,2,4,2,2,4,2,2,2,1,4,4,4,1,1,3,2,2,1,1,3,2,3,2,2,2,3,5,2,177,626,2,1,1,2,2,2,2,3,2,2,2,4,4,2,2,2,1,2,1,2,11,2,2,3,3,2,2,1,2,3,3,2,2,2,2,6,2,2,1,2,2,2,2,2,3,3,3,3,3,2,2,3,3,1,3,4,1,1,32,663,0
1,177,627,1,4,7,1,3,5,4,1,3,6,7,6,1,4,6,5,5,3,2,1,2,1,1,1,1,3,4,0,1,1,5,1,4,1,4,2,2,1,2,5,2,5,3,1,2,2,1,1,4,4,2,3,4,2,1,1,1,1,4,2,2,3,4,2,5,2,177,627,3,3,1,4,2,4,3,2,2,1,2,4,3,1,1,1,1,2,1,2,2,5,3,3,3,3,3,3,2,3,3,1,2,3,1,5,2,2,1,1,2,2,3,2,1,3,1,3,3,3,2,4,3,1,3,3,2,1,44,769,0
1,177,628,1,4,7,1,3,5,4,1,11,8,6,6,2,3,6,6,3,3,1,5,1,1,1,2,2,2,5,1,1,1,5,3,2,5,3,2,2,1,2,3,2,1,1,2,4,2,1,6,4,4,1,1,3,3,2,1,1,2,4,2,2,2,1,2,1,2,177,628,2,3,1,1,2,2,1,4,1,1,2,2,5,4,2,4,1,2,3,3,5,1,2,2,3,2,1,2,3,2,3,2,1,2,3,1,2,2,6,1,2,1,3,1,3,3,3,2,3,1,3,4,3,1,3,4,2,1,21,467,0
1,177,629,1,4,7,2,3,4,4,1,3,7,4,2,1,3,6,8,6,3,1,2,2,1,1,2,2,1,5,2,1,1,8,1,2,3,2,1,3,1,2,5,2,5,3,1,3,2,1,6,4,4,2,4,4,4,3,1,1,2,2,3,1,1,2,2,5,2,177,629,2,5,1,2,2,1,2,3,1,1,2,3,8,4,2,1,1,1,4,4,1,5,3,3,3,3,2,3,2,3,2,3,2,2,2,5,2,2,1,1,2,2,2,2,3,3,3,3,3,2,3,3,3,1,3,4,2,2,55,794,0
1,177,630,1,4,7,2,3,5,4,2,4,9,7,2,1,4,7,6,7,2,1,5,1,1,1,1,1,2,5,2,1,1,5,1,2,1,5,2,2,1,1,2,2,2,2,1,3,2,1,7,4,4,4,3,1,1,1,1,1,1,1,3,1,2,1,2,1,2,177,630,3,3,2,2,4,4,2,2,1,1,2,3,4,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,6,1,1,1,1,1,1,4,4,4,4,1,4,4,4,3,2,2,1,3,4,1,2,45,860,0
1,177,631,1,4,7,2,3,4,4,1,4,5,5,1,1,3,6,5,8,3,2,2,3,1,1,2,2,2,1,1,1,1,5,4,5,4,2,1,2,1,2,5,3,5,5,1,3,1,1,6,4,4,4,3,1,3,2,0,2,3,2,2,3,2,4,2,2,2,177,631,2,12,4,3,5,4,0,4,1,3,3,3,2,4,3,3,2,2,2,1,2,1,2,3,2,2,2,3,1,3,2,2,2,2,1,1,2,2,1,1,3,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,3,27,938,0
1,177,632,1,4,7,2,3,4,4,1,1,6,7,2,1,3,6,5,7,2,2,2,1,1,1,1,2,2,5,1,2,1,5,1,3,1,4,1,1,3,2,4,4,4,2,1,2,2,4,7,4,4,2,1,1,4,3,2,2,3,4,2,2,2,1,3,3,2,177,632,3,4,2,2,2,2,2,3,2,2,2,4,9,1,1,1,1,2,2,2,2,1,3,3,3,2,2,3,2,3,2,2,2,3,2,1,2,2,2,1,1,2,4,1,4,4,4,4,1,1,2,2,2,1,2,3,2,3,55,789,0
1,177,633,1,4,7,2,5,4,4,1,4,6,5,1,0,4,6,5,4,3,2,1,1,1,1,2,2,1,5,3,1,1,5,1,3,1,4,2,2,1,2,2,2,2,2,1,1,1,4,12,4,4,2,5,1,2,2,2,2,3,1,3,3,2,3,2,5,2,177,633,3,1,2,3,3,3,2,2,2,2,2,4,2,1,1,1,3,3,1,1,1,1,1,3,2,2,3,3,2,3,2,1,2,2,3,5,1,1,3,2,1,2,1,2,3,3,1,3,1,1,3,4,1,3,3,4,2,4,55,468,0
1,177,634,1,4,7,2,3,4,4,1,4,7,7,3,6,6,1,5,6,3,2,2,4,1,1,1,1,2,3,3,1,1,5,1,4,3,3,1,3,3,2,2,3,5,5,1,1,2,1,7,4,4,2,3,1,3,3,2,1,4,4,1,3,3,1,3,1,2,177,634,3,11,2,4,5,1,5,1,1,3,4,3,4,4,1,1,1,3,1,1,4,4,1,1,1,2,4,4,1,1,1,1,1,1,1,4,1,2,1,3,2,1,1,1,1,3,1,1,3,1,2,4,3,1,3,4,1,4,54,619,0
1,177,635,1,4,7,2,3,5,4,1,4,8,7,3,1,4,6,5,10,1,2,2,4,1,1,2,1,2,5,3,1,1,5,1,4,1,5,2,1,3,1,4,4,4,4,1,1,2,1,4,4,1,3,3,2,4,3,1,2,4,4,1,3,3,1,2,1,2,177,635,3,1,3,4,4,5,4,1,4,3,4,4,4,1,1,1,1,3,1,1,1,2,2,3,3,2,2,2,2,3,2,2,1,1,1,5,2,2,2,1,1,3,2,1,2,1,2,1,2,1,3,4,3,1,3,4,1,2,43,675,0
1,177,636,1,4,7,2,4,5,4,2,4,11,8,8,7,1,7,6,7,2,1,5,6,3,1,1,1,2,5,2,1,1,5,1,2,1,5,2,1,1,1,4,5,5,5,1,2,2,1,3,4,4,2,3,4,4,3,2,1,3,4,1,2,3,2,3,1,2,177,636,3,4,2,4,3,4,3,2,2,2,2,4,11,1,1,2,1,3,1,1,11,5,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,3,1,3,3,2,1,3,4,2,2,33,774,0
1,177,637,1,4,7,2,4,5,4,1,3,10,7,8,7,1,8,6,8,2,2,1,4,1,1,2,2,2,5,1,1,1,7,1,2,2,4,2,1,1,2,2,3,4,4,1,2,2,1,8,4,4,2,3,1,3,3,2,1,3,4,2,3,3,1,3,1,2,177,637,2,11,2,4,4,4,2,4,2,1,2,4,9,1,1,2,1,2,1,1,3,5,3,3,3,3,3,4,3,3,2,2,2,2,2,5,2,2,1,1,2,1,2,3,3,2,2,3,3,2,1,2,3,1,2,3,2,1,43,650,0
1,177,638,3,4,8,1,3,4,4,1,2,9,5,3,1,4,6,5,7,3,1,2,1,1,1,2,2,1,5,2,1,2,12,4,4,1,3,2,1,3,3,5,5,4,5,1,2,4,4,12,4,4,4,3,4,5,4,2,1,4,2,1,3,3,2,3,5,2,177,638,3,4,1,1,2,1,2,4,1,1,1,3,4,1,4,3,3,1,3,3,3,5,3,3,3,3,3,4,3,3,2,2,2,3,2,5,2,2,1,1,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,3,2,1,36,481,0
1,177,639,1,4,8,2,3,5,4,1,2,7,4,3,1,3,6,5,7,3,1,5,1,1,1,2,1,2,5,2,1,1,5,1,2,1,2,2,2,1,2,3,2,4,5,1,2,2,1,6,4,4,2,2,2,2,2,1,1,2,5,4,2,2,2,3,3,2,177,639,4,10,2,4,3,2,2,3,2,1,2,3,10,2,2,1,1,2,3,1,1,1,1,2,2,3,1,1,3,2,2,3,2,2,2,1,1,1,5,1,2,2,2,3,2,2,1,3,1,2,2,4,3,1,1,3,1,2,33,737,0
1,177,640,1,4,8,2,4,5,4,1,2,8,8,8,3,4,7,6,6,3,2,2,2,1,1,1,2,2,5,2,1,1,5,4,3,3,5,2,2,1,2,5,3,2,3,1,1,4,1,6,4,4,2,3,1,3,1,1,1,2,3,2,2,3,2,3,5,2,177,640,4,1,2,4,2,3,3,3,1,1,2,3,11,3,2,3,1,2,2,3,2,5,2,3,3,3,3,4,3,3,1,3,3,2,2,6,2,2,1,1,2,2,3,2,3,3,3,2,2,3,2,3,3,1,3,4,2,1,33,764,0
1,177,641,1,4,8,2,3,5,4,1,2,8,5,2,4,4,6,5,4,2,1,5,5,1,1,1,2,1,5,1,1,2,12,1,4,5,5,2,1,1,2,1,2,4,4,1,1,2,1,8,4,4,3,3,1,3,2,2,1,2,4,3,2,3,1,3,1,2,177,641,3,12,1,1,4,4,3,2,1,2,4,4,9,1,1,1,1,1,1,1,3,5,2,3,2,3,2,2,1,0,1,3,2,2,1,1,2,2,1,1,1,2,3,3,2,3,3,3,3,3,3,3,4,1,3,3,2,1,36,408,0
1,177,642,1,4,8,2,3,5,4,1,3,7,8,2,1,4,7,6,8,3,2,2,3,1,1,1,1,2,5,3,1,1,9,4,3,2,5,2,1,1,2,5,5,5,5,1,2,4,1,8,4,4,4,1,4,5,4,2,2,4,3,4,2,2,2,3,5,2,177,642,3,3,2,4,5,4,4,4,4,1,4,4,4,1,1,1,3,1,3,1,11,5,2,3,3,2,1,3,2,2,2,2,1,3,2,3,2,2,6,3,2,2,3,2,3,3,1,3,1,1,0,4,3,1,3,4,2,1,27,846,0
1,177,643,1,4,8,2,3,5,4,1,3,7,7,4,2,4,6,5,8,2,2,2,2,1,1,2,1,2,3,3,1,1,1,1,2,1,2,4,1,4,3,4,4,4,5,5,1,2,1,6,4,4,4,3,1,3,2,3,1,3,5,3,3,3,1,2,5,2,177,643,2,6,3,4,4,5,4,4,2,1,4,4,9,2,5,1,2,2,1,1,10,1,3,3,3,3,2,4,2,3,2,3,2,2,1,5,2,2,1,5,1,3,3,2,3,3,3,2,3,3,3,4,3,4,3,4,2,2,56,877,0
1,177,644,1,4,8,2,5,5,4,1,5,7,6,8,7,1,7,6,6,3,2,3,4,1,1,1,1,2,2,3,1,1,5,1,1,3,1,3,1,1,1,4,3,5,4,5,1,2,1,6,4,4,2,1,2,3,3,2,2,2,4,2,2,2,2,3,1,2,177,644,3,1,2,4,3,4,3,2,4,1,3,4,6,2,1,2,1,3,1,2,10,2,2,2,3,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,3,3,3,1,3,1,1,2,2,4,2,3,3,1,3,32,423,0
1,177,645,3,4,5,1,4,5,4,1,5,11,6,1,2,1,7,6,7,3,1,5,1,1,1,1,1,2,5,1,1,1,5,1,1,5,1,1,2,1,2,1,1,1,1,1,4,2,1,4,4,4,2,1,4,1,2,2,1,2,2,1,1,1,1,2,5,2,177,645,4,11,1,1,2,2,1,3,1,1,1,2,10,2,3,1,1,1,3,3,12,2,2,3,3,3,3,3,2,3,3,2,2,3,2,5,2,2,1,1,2,1,3,3,3,3,3,3,4,1,2,2,3,1,2,2,1,1,22,550,0
1,177,646,1,4,5,1,3,4,4,1,4,11,7,3,3,3,6,5,6,3,1,5,1,1,1,2,2,2,5,1,2,2,12,1,1,1,1,1,3,1,3,1,1,1,3,1,1,2,1,6,4,4,2,1,3,1,1,1,1,1,1,5,1,1,4,2,5,2,177,646,1,11,1,1,1,1,1,4,1,1,1,4,8,4,2,1,2,2,4,4,11,5,1,3,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,3,2,3,3,3,3,1,3,4,2,2,21,420,0
1,177,647,1,4,5,2,4,5,4,1,5,7,8,8,7,1,7,6,8,2,2,2,1,1,1,2,1,1,1,2,1,2,12,4,1,3,5,1,4,3,2,5,1,2,5,1,2,4,4,12,4,4,2,1,4,1,2,2,1,1,2,5,2,1,2,3,1,2,177,647,3,12,2,1,2,1,3,2,1,1,1,5,12,1,2,1,1,3,1,2,5,1,2,3,2,3,3,3,1,3,2,3,3,3,1,5,2,2,1,1,2,2,2,1,4,2,2,2,4,1,2,3,4,1,3,3,1,2,27,895,0
