CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.
1,101,228,2,2,5,1,4,6,3,200,2,2,2,1,3,3,1,3,1,2,1,2,2,1,2,8,2,1,4,5,2,3,2,2,2,1,1,2,2,2,3,2,1,1,3,4,1,4,4,4,4,4,1,2,4,2,2,2,4,3,5,4,3,3,3,3,1,1,2,101,228,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,2,4,4,4,2,4,4,4,4,4,3,5,1,2,2,1,3,1,2,1,2,1,1,1,2,0,0,90,5,5,1,3,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,3
1,101,229,2,1,5,3,4,5,3,200,5,3,2,3,3,3,1,4,2,1,1,3,4,3,3,8,3,2,4,4,2,2,2,1,3,3,2,2,2,2,2,1,2,2,2,1,4,4,1,4,4,4,4,4,4,4,1,4,1,4,5,2,1,4,3,3,3,1,2,101,229,2,1,1,1,1,3,3,3,2,3,1,2,1,1,2,2,2,4,4,2,4,2,4,4,4,3,2,2,2,4,5,3,3,3,2,3,1,3,1,1,0,25,75,0,0,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,4,3,1
1,101,230,2,2,4,2,3,11,3,60,4,2,1,1,1,3,3,3,3,2,2,2,2,3,3,4,3,2,2,3,3,3,2,2,2,2,2,4,3,4,4,2,3,2,4,2,1,3,1,2,1,2,3,2,2,3,3,2,3,1,2,3,1,1,3,3,1,1,2,101,230,2,3,1,1,1,2,3,3,2,3,2,1,3,2,1,2,2,4,4,2,4,3,4,4,4,1,5,1,5,1,5,2,2,3,2,3,2,1,1,2,0,10,80,5,5,2,1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,4,3,4
1,101,231,2,2,3,2,3,10,3,60,4,4,1,2,1,2,3,4,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,4,1,3,3,2,1,1,2,101,231,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,4,4,4,4,3,4,4,4,4,1,1,1,1,1,3,2,1,1,1,1,1,1,2,5,90,5,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,3,4,3,1
1,101,232,2,3,5,1,3,4,4,60,4,4,1,2,1,2,3,4,1,1,1,2,3,1,2,0,1,2,2,2,2,1,1,2,2,1,0,1,2,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,1,1,4,3,2,3,2,1,1,2,101,232,2,1,1,1,1,1,1,1,1,3,1,1,3,3,1,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,1,2,1,2,2,1,0,2,5,95,0,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4
1,101,233,2,1,3,2,4,8,3,80,4,9,1,2,1,2,2,3,1,1,3,2,3,1,3,2,2,3,2,2,1,2,2,0,0,2,2,1,2,1,1,4,1,4,3,3,4,2,4,4,4,4,2,2,4,4,4,4,2,1,1,4,1,4,3,3,1,1,2,101,233,2,3,3,1,1,2,3,1,1,1,2,2,3,3,0,2,2,4,4,4,4,4,4,4,4,1,1,1,1,2,1,3,1,2,2,2,2,3,1,2,50,40,10,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,4,3,1
1,101,234,2,2,3,2,3,11,3,50,4,10,1,1,1,2,2,3,2,2,2,2,2,1,2,8,1,2,2,2,2,1,2,2,3,2,3,1,2,1,1,4,1,4,2,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,5,4,1,2,3,3,1,1,2,101,234,2,2,2,1,1,3,3,3,2,1,2,1,3,1,3,2,2,4,4,4,4,4,4,4,4,1,2,1,3,3,1,3,1,2,1,2,2,1,2,2,75,0,25,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,3,4,3,3
1,101,235,2,2,4,1,4,8,3,80,4,4,1,2,1,2,3,1,1,1,1,1,2,1,3,8,2,2,2,2,2,3,2,2,0,2,2,2,3,2,1,4,2,1,3,1,1,2,2,1,1,4,2,3,2,4,4,4,3,3,2,4,3,3,3,3,1,1,2,101,235,2,2,2,0,1,2,2,3,2,1,2,0,2,1,2,1,1,1,1,4,4,1,4,4,4,4,1,1,1,1,1,3,1,1,1,1,2,0,1,0,0,20,25,5,50,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,2,3,4
1,101,236,2,2,4,1,4,3,4,30,4,4,1,2,1,1,1,3,2,1,3,2,3,1,2,2,1,3,2,2,1,2,3,2,2,2,2,1,2,1,1,1,1,1,3,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,4,3,4,3,3,1,1,2,101,236,2,2,2,1,1,2,2,1,1,1,2,1,3,1,3,4,2,2,4,4,4,4,4,4,4,3,5,1,5,1,5,4,2,3,2,3,2,1,1,0,5,5,20,25,45,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,3,5,5,4,3,3
1,101,237,2,2,3,1,3,4,4,51,4,9,1,2,1,1,1,3,1,2,2,2,2,1,2,4,2,1,2,3,2,1,2,2,2,3,4,1,2,1,3,1,1,1,2,1,2,1,4,4,1,1,2,1,2,2,2,1,2,2,3,2,1,1,3,3,1,1,2,101,237,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,4,2,4,4,4,4,3,3,2,1,4,2,1,3,2,3,1,3,2,1,2,2,0,0,0,0,0,5,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0
1,101,238,2,2,4,2,4,7,3,70,4,3,1,1,1,1,1,2,2,1,1,1,3,1,2,2,1,2,2,8,3,2,2,2,1,2,2,2,2,2,2,4,4,1,2,4,4,1,1,1,1,1,1,1,1,1,4,4,1,4,5,4,1,4,1,2,1,1,2,101,238,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,4,1,4,4,2,1,2,2,5,5,5,3,1,1,1,1,1,1,2,2,0,1,50,10,39,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,6,6,4,3,4
1,101,239,2,2,5,1,4,11,3,51,4,4,1,3,1,2,2,3,1,1,1,2,2,3,2,4,1,2,2,3,2,1,2,2,1,2,2,1,2,1,1,3,3,4,4,4,4,3,1,4,3,2,2,1,2,1,3,4,3,4,1,2,1,1,3,3,1,1,2,101,239,2,1,1,1,1,2,2,3,1,1,1,2,3,1,2,2,1,4,4,4,4,4,4,4,4,3,5,1,4,4,2,0,1,2,1,2,3,1,1,2,2,8,85,5,0,1,1,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,6,6,4,5,4
1,101,240,2,3,5,1,3,5,4,15,4,9,1,3,1,3,1,3,1,1,2,2,1,1,1,9,2,1,4,3,1,2,2,1,3,1,1,2,2,2,3,4,4,4,1,1,4,4,1,1,1,4,4,4,1,4,4,4,1,4,1,2,3,2,3,3,1,1,2,101,240,2,3,3,1,1,2,2,1,2,2,1,2,3,1,3,2,3,4,4,3,4,2,4,4,3,1,5,5,5,5,1,4,1,3,1,3,1,1,2,2,0,10,90,0,0,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,4,3,1
1,101,241,2,2,5,1,3,6,2,0,4,0,1,2,1,1,3,4,1,1,1,2,2,1,2,8,1,3,4,3,1,1,2,1,3,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,1,2,1,1,3,3,1,2,101,241,2,1,1,1,1,3,3,3,1,4,1,1,1,1,1,2,2,4,4,2,4,4,4,4,4,1,1,1,2,3,1,3,1,3,1,2,1,1,1,2,5,20,65,0,10,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,4,3,3
1,101,242,2,2,3,1,4,7,3,50,4,4,1,2,1,2,3,2,2,1,1,2,3,2,3,0,1,1,4,2,2,1,2,2,0,1,1,1,1,1,1,4,2,4,3,4,3,4,4,4,4,4,4,2,1,2,4,1,2,1,1,4,1,1,3,3,1,1,2,101,242,2,2,2,1,1,2,2,1,1,1,2,2,3,1,1,2,4,4,4,4,4,4,4,4,4,1,0,0,1,1,1,1,1,1,1,1,2,1,0,2,1,2,78,10,9,1,1,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,4,3,4,3,0,0
1,101,243,2,2,3,1,3,4,4,30,4,4,1,2,1,1,1,3,1,1,1,2,2,2,1,8,1,2,4,3,1,1,2,2,6,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,3,3,1,1,2,101,243,2,1,0,1,1,2,2,3,4,1,1,2,1,1,2,2,2,4,4,2,4,2,4,4,4,1,1,1,1,2,1,4,2,1,2,1,1,1,1,2,2,10,88,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,4,5,4
1,101,244,2,2,5,2,4,8,3,12,4,9,1,3,1,1,1,3,2,1,1,2,1,3,1,4,1,2,4,3,2,2,2,2,3,1,1,1,2,1,1,2,1,2,3,4,4,4,1,1,1,1,4,2,1,2,1,4,3,4,5,4,1,3,3,2,1,1,2,101,244,2,1,3,1,1,2,3,3,2,1,1,1,3,1,1,4,1,4,4,1,4,3,4,4,1,1,3,1,5,3,3,2,2,2,2,3,2,1,1,2,30,35,35,0,0,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,3,4,3,4
1,101,245,2,2,3,1,4,9,3,60,4,8,1,2,1,1,1,2,2,1,2,2,2,3,3,8,1,2,4,3,2,2,3,1,3,1,1,2,2,2,2,1,1,4,2,4,4,4,4,4,4,1,2,4,1,1,4,4,2,1,1,3,3,3,3,3,2,1,2,101,245,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,4,4,4,4,2,4,4,4,4,1,1,5,1,4,1,3,1,3,1,3,2,1,1,2,0,0,97,0,0,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,3
1,101,246,2,1,3,1,4,8,3,70,4,9,1,1,1,3,1,3,2,1,2,2,2,3,3,1,2,2,4,2,3,3,2,2,3,2,2,2,3,1,2,1,2,2,2,3,2,1,1,1,3,2,2,3,3,3,1,2,3,3,3,1,1,1,3,3,1,2,2,101,246,2,2,1,1,1,2,2,1,1,2,2,3,3,3,1,1,1,2,2,1,3,2,4,4,4,3,1,1,3,1,1,2,1,3,2,3,2,2,1,1,15,20,50,10,5,2,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,4,2,2,4,3,1
1,101,247,2,2,5,1,4,8,3,37,4,9,1,3,1,1,1,3,2,1,1,3,2,1,2,8,2,2,4,3,1,2,3,2,3,1,1,1,2,1,2,1,1,1,2,4,4,4,1,1,1,1,2,2,4,4,1,1,3,1,5,2,1,2,3,3,1,1,2,101,247,2,3,3,1,1,3,3,3,1,3,1,0,1,1,3,1,2,2,3,2,4,4,4,4,4,1,1,1,3,3,5,2,1,3,1,3,2,1,1,2,30,40,30,0,0,1,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,3,4,3,2
1,101,248,2,2,0,1,4,4,3,16,4,9,1,2,1,1,0,0,0,1,1,2,3,3,2,2,2,2,1,3,2,1,2,2,1,1,1,2,2,2,2,4,4,1,1,1,4,1,1,4,4,4,1,1,1,1,4,4,1,4,5,3,1,3,3,3,1,1,2,101,248,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,3,3,3,2,3,3,2,3,2,1,2,2,1,2,1,3,1,2,2,1,1,2,5,60,35,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,2,4,1,4
1,101,249,2,2,3,1,4,11,3,37,4,9,1,2,1,1,3,4,2,1,2,2,2,2,3,1,2,3,1,2,2,2,2,2,3,1,1,2,2,1,1,1,1,1,2,4,4,4,1,1,1,1,1,2,2,2,2,1,3,2,1,4,1,2,2,2,1,2,2,101,249,2,3,3,1,1,2,1,1,1,3,1,1,3,1,3,1,2,2,4,2,4,2,4,4,4,1,1,1,3,2,1,2,1,3,1,2,2,1,1,2,25,20,55,0,0,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,4,3,3,4,3,1
1,101,250,2,2,3,2,4,2,4,70,4,9,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,3,2,2,2,2,3,1,1,1,2,1,1,2,2,4,2,4,4,1,4,2,2,4,4,2,4,1,2,4,2,1,1,2,1,4,2,2,1,1,2,101,250,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,3,3,4,4,1,3,2,1,1,2,1,3,2,2,2,2,1,1,0,2,0,20,65,10,5,2,4,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0
1,101,251,2,1,5,3,4,6,2,27,4,5,0,1,3,1,1,3,1,1,1,2,3,1,2,8,1,2,1,1,2,1,2,1,6,2,2,1,2,1,1,2,1,4,2,3,4,2,4,2,1,4,1,3,1,2,2,2,2,2,5,4,2,1,3,3,2,1,2,101,251,2,1,1,1,1,2,2,3,2,1,1,3,3,1,1,2,2,4,3,4,4,2,4,4,4,3,5,1,1,5,1,3,1,3,1,2,1,3,2,1,25,40,25,5,5,1,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,6,4,3,4
1,101,252,2,2,3,1,3,5,4,14,4,2,1,3,3,1,1,1,3,1,2,3,2,2,1,8,2,2,2,7,3,3,2,2,3,2,2,2,2,2,1,4,1,1,3,3,1,2,4,4,1,2,3,3,2,1,4,2,2,2,1,3,3,1,2,2,1,1,2,101,252,2,2,3,1,1,3,1,1,3,1,3,1,1,1,3,1,1,2,3,2,3,3,3,3,2,1,2,1,2,5,2,2,2,2,2,2,2,2,1,1,1,15,73,5,6,3,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0
1,101,253,2,2,5,1,4,9,3,70,4,11,1,3,3,2,2,3,1,2,1,2,3,1,3,1,2,2,2,3,1,1,2,1,5,1,1,2,2,2,2,4,1,1,2,3,2,1,2,2,3,1,2,1,1,2,2,2,2,1,3,3,2,2,3,3,1,1,2,101,253,2,2,2,1,1,2,3,1,1,1,1,2,1,1,2,4,4,4,4,2,4,2,4,4,4,1,1,1,1,5,1,3,1,2,1,2,2,1,1,2,0,0,75,99,25,2,1,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,3,3,2,4,3,3
1,101,254,2,3,5,1,2,7,4,4,4,9,1,2,3,1,1,3,1,1,1,2,3,1,3,8,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,2,2,1,1,2,101,254,2,3,3,1,1,2,3,3,4,1,1,1,2,1,1,4,3,4,4,4,4,4,4,4,4,1,1,5,5,3,1,2,1,2,1,2,2,1,1,1,20,60,20,0,0,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,1,1
1,101,255,2,3,5,2,3,8,3,50,4,10,1,3,3,1,1,3,1,1,1,2,2,1,1,8,1,2,2,0,1,2,2,2,3,1,1,1,2,1,1,4,4,4,1,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,5,4,1,2,0,0,1,1,2,101,255,2,3,3,1,1,3,3,3,2,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4,4,1,5,0,5,1,1,4,1,2,1,2,1,1,1,0,0,90,0,10,0,1,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,6,6,4,3,5
1,101,256,2,3,5,2,2,7,4,9,4,9,1,2,3,1,1,3,1,1,1,2,3,1,3,8,3,3,2,1,1,2,2,2,0,1,1,2,2,2,2,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,5,4,2,2,2,2,1,1,2,101,256,2,3,3,1,1,2,3,3,1,1,1,1,1,1,4,2,4,4,4,4,4,4,3,4,4,4,2,1,5,1,2,3,1,2,1,3,3,3,1,2,50,30,10,5,5,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,6,3,0,4
1,101,257,2,1,3,1,4,6,2,50,4,2,1,2,3,1,2,3,1,1,1,2,3,1,1,2,2,2,2,3,1,1,2,2,4,2,2,2,2,1,1,4,3,4,1,1,4,2,4,1,1,1,1,1,1,1,4,1,1,4,5,4,1,2,3,3,1,1,2,101,257,2,1,1,1,1,2,2,1,1,3,1,1,3,2,3,1,1,2,2,2,4,4,4,4,4,1,1,1,5,2,1,2,1,1,1,1,2,1,1,2,0,0,95,3,2,1,1,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,4,5,5,4,1,4
1,101,258,2,2,3,4,4,7,3,68,4,5,1,3,3,2,2,3,2,2,1,2,2,1,3,8,2,2,2,3,1,2,2,2,3,2,2,2,2,2,1,1,4,4,2,4,4,4,4,4,4,4,1,2,1,4,1,4,2,4,5,3,2,3,3,3,3,1,2,101,258,2,3,3,1,1,3,3,3,1,3,2,1,3,1,2,2,2,4,4,3,4,4,4,4,4,1,2,1,5,1,2,4,1,4,1,3,2,3,1,1,0,0,95,3,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3
1,101,259,2,3,5,1,3,4,4,40,4,10,1,2,3,2,1,1,2,1,1,2,2,2,3,8,1,2,2,2,2,1,2,2,3,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,3,3,1,3,3,1,1,2,101,259,2,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,2,4,4,4,4,2,4,4,4,3,1,1,1,3,1,4,2,2,1,1,2,2,1,2,0,10,70,10,10,1,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,5,0,0,1
1,101,260,2,2,4,1,2,7,4,10,4,4,1,2,3,1,3,2,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,1,4,1,4,2,2,1,1,2,101,260,2,3,3,1,1,2,3,3,1,1,1,1,2,1,0,3,3,4,4,3,4,4,4,4,2,4,5,1,5,1,1,2,1,3,1,3,1,1,1,2,3,10,80,2,5,1,1,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,3,3,4,3,1
1,101,261,2,3,5,1,2,7,4,5,4,9,1,2,3,1,3,4,2,1,1,3,4,1,3,8,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,4,1,4,1,4,4,1,2,2,1,1,1,2,4,1,4,4,1,4,5,2,1,4,3,3,1,1,2,101,261,2,3,3,1,1,3,3,3,2,3,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,1,1,1,2,2,5,3,1,2,1,2,2,1,1,2,5,5,80,5,5,1,3,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,6,6,4,3,4
1,101,262,2,3,5,2,3,4,4,35,4,2,1,3,3,1,1,3,2,1,2,2,3,3,3,8,2,2,2,3,1,2,2,2,5,2,1,1,2,1,2,4,4,4,4,1,1,4,4,2,4,1,4,1,4,1,1,4,2,2,2,4,3,3,3,3,1,1,2,101,262,2,1,1,1,1,3,3,3,0,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,1,5,1,5,5,1,2,1,3,1,2,2,1,2,2,10,0,80,10,0,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,5,4,5,2
1,101,263,2,2,5,1,4,7,3,60,4,9,1,1,3,2,1,2,2,2,1,2,2,1,2,8,2,2,4,3,2,2,2,2,4,1,1,1,2,1,1,4,2,2,2,3,2,1,1,2,4,1,3,1,1,1,3,2,2,2,1,2,3,3,2,3,1,1,2,101,263,2,1,3,1,1,2,3,3,2,1,2,2,1,1,1,2,2,4,4,2,4,2,4,4,4,1,2,1,5,3,1,2,2,2,2,2,2,2,1,2,10,40,35,15,0,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,2,4,3,4
1,101,264,2,3,5,1,4,4,4,50,4,2,1,1,3,2,3,3,2,0,1,2,2,3,2,8,1,2,4,3,2,2,2,2,5,2,0,2,1,2,2,0,1,1,2,3,1,0,1,2,1,2,1,2,2,1,4,4,4,4,5,2,3,3,3,3,0,1,2,101,264,2,0,0,1,1,2,2,0,0,2,2,1,1,2,2,1,1,4,4,1,4,2,4,4,4,1,2,2,3,4,5,2,1,2,1,2,3,1,1,2,0,5,90,5,0,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,6,1,4,3,1
1,101,265,2,2,3,1,3,4,4,23,4,10,1,3,3,2,1,2,3,1,2,1,2,3,2,1,3,1,4,5,3,2,2,2,2,2,3,2,3,2,2,4,1,4,3,4,4,4,4,1,4,4,1,2,4,4,4,1,2,3,2,2,3,1,2,2,2,1,2,101,265,2,3,3,1,1,2,3,3,2,2,2,1,3,3,2,1,1,2,2,1,3,2,2,2,2,3,2,2,2,3,1,4,3,3,2,3,1,1,1,2,0,0,0,0,0,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,2,1
1,101,266,2,2,5,1,4,8,3,75,4,2,1,3,3,1,1,1,1,2,1,1,1,3,3,1,1,2,4,3,2,3,1,1,3,2,3,2,2,2,2,4,3,1,2,4,3,1,1,2,2,1,2,2,1,2,4,2,2,1,1,2,1,1,3,3,3,1,2,101,266,2,2,2,1,1,2,2,3,2,3,2,2,1,1,2,1,1,2,4,1,4,4,4,4,4,1,1,1,5,3,2,2,1,2,1,2,2,2,1,2,0,10,65,20,5,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,6,2,4,3,3
1,101,267,2,2,2,1,4,8,3,56,4,11,1,2,3,1,3,2,2,2,2,3,3,2,2,8,2,3,4,3,1,2,2,2,3,2,3,1,2,1,1,4,4,4,2,4,4,2,4,4,2,4,2,1,4,4,4,4,3,2,3,4,3,1,3,3,1,1,2,101,267,2,3,3,1,1,1,3,3,2,1,1,2,3,1,1,2,1,3,4,3,4,3,4,4,4,1,2,1,5,3,2,4,1,3,1,3,3,1,1,2,5,25,60,5,5,1,2,3,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,3,4,3,4
1,101,268,2,2,6,2,4,5,2,55,4,5,1,1,3,1,3,3,2,2,1,2,3,1,3,8,2,1,4,3,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,2,1,1,2,101,268,2,2,3,1,1,2,3,3,2,1,2,2,1,1,4,1,1,4,4,4,4,1,4,4,4,1,3,1,4,4,1,1,2,3,2,3,2,2,1,2,0,1,89,5,5,1,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,3,1,3,4,3,4
1,101,269,2,2,3,1,4,1,2,40,4,4,1,1,3,2,1,2,1,1,1,2,1,1,1,2,1,1,4,3,1,1,3,2,3,1,1,1,1,1,1,4,2,4,1,4,3,1,4,4,4,4,3,1,4,4,4,4,2,4,3,2,1,1,3,3,3,1,2,101,269,2,1,1,1,1,2,2,1,2,1,2,2,3,3,3,4,2,4,4,2,4,4,4,4,4,3,5,1,4,4,1,2,1,2,1,1,2,1,2,2,15,29,55,0,1,1,3,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,6,3,4,3,4
1,101,270,2,3,5,1,3,4,4,51,4,9,1,3,3,3,1,1,2,1,1,2,2,1,3,4,1,2,4,3,2,1,4,2,6,1,1,2,1,2,2,1,3,1,3,4,1,4,2,1,4,4,2,1,4,1,3,1,3,1,1,1,2,1,3,3,1,1,2,101,270,2,3,3,1,1,2,3,3,1,1,2,2,3,3,2,4,4,4,4,4,4,3,4,4,4,1,1,1,5,3,5,2,1,2,1,2,1,2,1,2,0,10,85,5,0,1,1,4,3,2,2,1,2,2,2,2,2,2,2,1,2,2,4,2,2,4,2,4
1,101,271,2,2,3,1,4,10,3,80,4,9,1,2,3,1,1,2,2,1,2,2,2,2,1,8,2,2,1,2,2,1,3,2,3,2,2,1,2,1,2,1,4,1,2,1,4,1,1,1,2,2,4,4,1,1,1,1,4,2,2,2,3,4,3,2,1,1,2,101,271,2,1,2,1,1,3,3,3,1,2,1,1,1,0,1,2,3,4,3,4,4,4,4,4,4,1,2,2,4,4,1,2,1,2,1,2,1,1,1,1,1,5,70,20,4,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,2,4,0,4
1,101,272,2,2,2,1,3,4,4,45,4,2,1,2,3,2,1,1,3,1,2,2,2,2,1,4,2,2,1,0,2,2,2,2,2,2,2,1,2,1,1,4,4,4,2,4,1,2,3,4,2,4,2,3,4,4,4,4,3,2,3,2,1,1,3,3,1,1,2,101,272,2,1,1,1,1,3,1,1,1,2,3,2,3,3,1,1,1,1,1,1,3,2,3,3,2,1,1,1,2,1,1,4,1,3,1,3,2,1,1,1,5,5,10,35,45,1,2,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,6,2,4,3,4
1,101,273,2,2,4,1,4,3,4,50,4,12,1,1,3,1,1,1,2,2,2,3,3,2,3,2,1,2,1,3,2,2,2,2,5,1,1,2,2,1,2,4,2,1,3,2,1,2,1,4,2,3,2,2,1,1,1,2,3,1,1,4,3,4,3,2,3,1,2,101,273,2,3,1,1,1,2,2,3,2,4,3,2,0,0,1,2,1,1,4,2,4,2,4,4,4,1,3,1,2,3,5,2,2,3,2,2,2,2,2,2,0,0,90,10,0,1,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,3,5,2,1,4,3
