CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.23D.,Q.23E.,Q.23F.,Q.23G.,Q.23H.,Q.23I.,Q.23J.,Q.23K.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.27D.,Q.27E.,Q.27F.,Q.27G.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.45..1,Q.45..2,CARD..1,DECK..1,BALLOT..1,FORM..1,X.,X..1,X..2,X..3,X..4,X..5,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.0.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,V.65.,V.66.,V.67.,V.68.,V.69.
1,205,388,4,4,38,3,11,99,2,6,7,1,3,2,2,3,4,2,1,3,3,3,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,3,4,4,1,1,3,2,3,2,2,1,4,4,1,4,1,4,4,4,12,8,3,1,1,1,1,2,2,205,388,4,1,2,2,2,2,2,9,8,3,2,2,3,2,2,2,3,3,3,4,4,0,2,1,3,2,4,1,2,2,2,305
1,205,389,4,4,40,3,11,99,2,0,5,1,4,2,3,3,5,2,3,2,3,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,0,2,3,3,1,1,1,3,3,3,2,2,1,1,1,1,3,3,1,4,2,9,3,1,1,2,2,2,2,205,389,4,2,2,2,2,2,1,5,4,2,1,1,3,2,3,3,2,2,2,3,2,0,1,2,2,2,1,3,2,2,4,129
1,205,390,4,4,37,3,1,1,2,6,1,2,3,3,1,5,3,1,3,2,2,3,1,3,0,0,0,0,4,0,0,0,0,0,0,1,2,1,2,3,2,2,1,1,4,3,3,3,5,1,2,4,1,3,3,5,4,5,20,7,3,1,1,2,2,2,2,205,390,4,1,2,2,2,2,2,13,1,4,2,2,3,2,3,2,3,1,2,4,4,0,1,3,2,2,2,3,2,2,7,302
1,205,391,4,3,46,0,2,2,2,6,5,1,2,2,2,2,0,2,1,3,2,2,2,1,1,1,2,1,2,3,3,3,3,3,1,0,3,1,3,3,3,2,3,3,3,3,4,2,3,2,3,4,2,3,2,3,5,5,9,7,1,1,1,1,2,2,2,205,391,4,2,2,2,2,2,2,3,4,3,2,2,2,2,3,2,5,1,3,2,2,0,1,2,2,3,3,2,2,2,1,132
1,205,392,4,2,66,1,3,3,2,1,12,2,4,1,1,1,2,2,1,3,2,3,1,2,2,1,1,2,1,3,3,1,1,1,1,1,2,2,2,3,2,3,1,3,3,3,4,3,5,2,2,2,1,2,0,0,6,3,13,6,3,2,3,1,2,2,2,205,392,4,1,2,2,2,2,2,11,13,2,1,1,1,1,3,2,2,3,3,2,2,0,2,1,2,3,3,1,2,2,6,548
1,205,393,4,2,37,1,2,3,2,1,4,2,2,2,2,3,3,3,1,3,4,4,2,3,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,3,2,3,1,3,1,4,4,3,3,1,1,3,1,3,0,3,7,3,14,7,3,1,3,2,2,2,2,205,393,4,2,2,1,2,2,2,11,13,4,2,2,3,2,3,0,3,2,3,4,2,0,1,1,3,3,2,2,2,2,1,120
1,205,394,4,1,25,1,1,1,1,6,5,1,4,2,2,3,4,2,1,3,3,3,1,1,3,1,1,2,1,2,3,1,3,1,1,1,2,2,2,2,2,3,1,1,1,2,3,3,5,2,2,5,3,5,0,0,5,2,16,8,2,1,3,1,2,2,2,205,394,4,2,2,2,2,2,2,3,0,1,1,3,3,2,3,2,1,1,1,4,3,0,2,2,2,5,1,3,2,2,4,334
1,205,395,4,1,26,1,1,1,1,6,5,1,4,2,3,2,4,2,3,2,3,4,1,2,0,0,0,0,4,0,0,0,0,0,0,1,2,2,3,4,4,2,1,1,4,2,3,3,3,3,1,2,2,0,2,2,5,2,14,8,4,1,2,2,2,2,2,205,395,4,2,2,2,2,2,1,0,6,0,0,0,0,0,0,2,2,1,2,2,2,0,1,2,2,2,3,3,2,2,4,333
1,205,396,4,2,26,1,1,2,3,1,5,1,4,1,2,2,3,2,3,3,3,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,3,3,2,3,2,3,3,2,1,2,4,1,1,4,3,4,1,4,4,3,19,6,3,2,1,1,1,1,2,205,396,4,1,2,2,2,2,2,9,4,2,1,2,2,2,3,2,4,2,2,3,1,0,2,2,2,3,1,3,2,2,4,718
1,205,397,4,2,23,1,2,2,1,6,2,2,2,1,3,4,5,3,1,3,4,6,2,2,3,1,1,2,1,2,3,1,2,1,1,1,2,1,2,3,3,3,2,3,3,3,3,4,4,3,2,2,1,2,2,4,6,2,7,9,3,1,3,1,1,2,2,205,397,4,1,2,2,2,2,2,14,4,2,1,1,3,2,3,3,2,3,4,3,3,0,1,3,2,3,2,2,2,2,1,107
1,205,398,4,4,34,1,2,3,1,6,11,2,2,3,1,5,1,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,1,1,2,3,4,3,4,1,2,2,1,2,3,5,4,5,22,5,3,2,1,2,2,1,2,205,398,4,2,2,2,2,2,2,1,9,3,2,2,3,2,3,2,3,2,1,3,2,0,2,2,2,4,1,1,2,2,7,428
1,205,399,4,3,30,1,1,1,1,6,7,4,2,2,1,3,4,2,2,3,2,3,2,2,3,1,1,2,1,2,3,1,1,1,1,1,2,1,2,3,3,2,1,3,2,3,3,2,2,1,4,3,3,2,3,3,5,2,25,7,2,1,1,1,2,2,2,205,399,4,2,2,2,2,2,2,7,4,2,3,3,3,3,3,2,2,4,2,4,3,0,2,2,3,1,3,3,2,2,5,333
1,205,400,4,3,34,1,2,2,1,6,4,1,4,1,3,3,3,1,3,2,2,3,1,1,0,0,0,0,4,0,0,0,0,0,0,1,3,2,4,2,4,4,4,4,4,2,1,2,2,1,3,2,1,1,3,5,4,2,14,6,3,1,3,2,1,2,2,205,400,4,2,2,2,2,2,2,3,4,4,2,2,3,3,3,1,2,1,2,2,4,0,2,2,3,1,3,2,2,2,1,115
1,205,401,4,3,27,1,1,1,1,6,1,2,4,1,3,4,4,1,1,3,2,2,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,2,0,2,2,2,1,1,2,3,4,2,3,1,4,5,1,1,2,3,2,2,15,9,4,1,1,2,2,2,2,205,401,4,2,2,2,2,2,1,10,13,1,3,1,3,1,3,1,3,1,2,4,3,0,2,1,3,1,1,3,2,2,7,154
1,205,402,4,4,35,1,1,1,1,6,7,1,2,3,1,2,4,1,1,3,2,4,1,3,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,1,3,1,3,2,4,1,1,4,2,3,3,4,7,2,22,9,2,1,1,1,1,2,2,205,402,4,2,2,2,2,2,2,9,4,3,2,2,3,2,2,3,2,2,2,4,3,0,2,2,3,2,3,3,2,2,5,320
1,205,403,4,4,43,1,2,2,2,6,16,1,4,2,1,4,4,1,1,3,0,3,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,2,2,1,2,4,1,3,1,5,6,3,10,8,1,1,3,1,1,2,2,205,403,4,2,2,2,2,2,2,3,4,3,3,3,3,2,3,1,1,1,1,2,4,0,1,2,2,2,2,2,2,2,1,100
1,205,404,4,4,54,1,2,2,1,6,2,1,4,1,1,4,4,1,1,3,4,4,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,3,2,3,1,3,3,2,3,3,2,1,2,2,2,1,2,3,5,3,32,7,3,1,1,1,1,1,2,205,404,4,1,2,2,2,2,2,2,10,2,1,2,3,2,1,2,5,3,4,3,0,0,1,1,2,2,3,2,2,2,1,129
1,205,405,4,3,38,1,1,1,1,0,11,2,4,3,1,3,6,3,1,3,2,2,1,3,3,1,1,3,1,2,2,1,1,1,1,1,2,2,3,4,4,2,4,4,4,2,1,3,0,1,4,4,2,4,3,2,3,4,19,0,3,1,3,1,2,2,2,205,405,4,2,2,2,2,2,2,0,0,4,2,2,3,2,2,2,4,2,3,5,4,0,2,2,3,4,3,3,2,2,0,309
1,205,406,4,4,38,1,2,2,1,6,4,1,4,2,2,2,4,2,1,2,3,4,1,1,2,1,1,2,1,2,0,1,2,1,1,1,2,1,2,3,3,3,1,3,3,2,3,3,4,2,1,3,1,3,2,3,5,4,20,7,1,1,1,2,1,1,2,205,406,4,1,2,2,2,2,2,3,4,3,1,1,3,1,3,1,2,2,2,1,1,0,1,2,2,2,2,2,2,2,1,125
1,205,407,4,4,54,1,2,2,2,2,2,1,4,1,4,1,4,1,1,3,3,4,1,1,0,0,0,0,4,0,0,0,0,0,0,3,3,0,2,3,4,3,1,3,2,1,1,4,4,2,1,1,1,1,1,2,6,2,9,8,3,2,2,2,1,2,2,205,407,4,1,2,2,2,2,2,2,0,1,1,1,1,1,3,2,1,1,1,2,1,0,1,3,3,2,1,2,2,2,1,134
1,205,408,4,4,35,3,11,99,1,6,7,1,4,2,2,4,6,3,1,2,4,5,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,4,1,4,3,4,3,2,4,2,4,4,2,4,3,4,7,2,18,7,1,1,1,1,1,2,2,205,408,4,1,2,2,2,2,2,7,13,3,1,2,3,2,2,2,1,1,1,4,3,0,2,1,3,4,1,1,2,2,4,517
1,205,409,4,4,35,3,11,99,1,6,7,1,4,2,3,3,5,2,1,3,3,4,1,2,2,1,1,2,1,2,1,1,2,3,1,1,2,2,2,3,3,3,1,3,3,3,3,2,2,2,2,2,1,2,0,3,7,2,19,8,3,1,1,1,1,2,2,205,409,4,1,2,2,2,2,2,9,13,2,1,1,2,3,3,2,2,2,2,4,3,0,2,2,2,3,2,3,2,2,1,728
1,205,410,4,4,26,3,1,1,1,6,11,4,2,3,3,3,4,2,1,3,3,5,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,4,4,4,4,4,4,4,2,4,0,3,1,4,4,2,3,3,4,8,2,19,8,3,2,3,2,2,2,2,205,410,4,1,2,2,2,2,2,9,4,3,3,2,3,2,2,2,4,3,4,4,3,0,2,1,3,2,4,3,2,2,0,329
1,205,411,4,4,30,3,1,1,1,6,7,1,3,1,2,3,4,2,1,2,3,5,2,3,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,2,3,3,3,3,3,2,1,2,1,4,8,2,21,8,3,1,2,1,1,2,2,205,411,4,2,2,1,2,2,2,9,1,3,2,2,2,2,2,3,2,3,2,4,3,0,2,3,2,3,3,3,2,2,5,325
1,205,412,4,4,30,3,11,99,1,6,7,1,3,1,3,3,4,1,3,3,3,4,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,3,2,3,2,3,2,3,3,1,3,2,3,8,2,6,8,3,1,1,1,1,2,2,205,412,4,1,2,2,2,2,2,13,4,2,1,1,2,1,2,2,2,2,2,4,3,0,2,1,3,2,2,3,2,2,5,713
1,205,413,4,4,34,2,2,2,1,6,16,4,2,3,1,2,4,1,2,3,6,10,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,3,4,2,1,2,1,2,2,2,8,2,11,8,1,1,1,1,1,2,2,205,413,4,2,2,1,2,2,2,14,13,4,2,2,2,2,3,3,1,1,2,5,1,0,1,2,2,3,2,2,2,2,1,113
1,205,414,4,3,25,3,11,99,1,6,16,2,3,1,2,3,4,1,2,2,2,4,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,3,2,3,1,3,3,3,3,2,2,2,3,3,2,3,3,4,6,1,15,7,3,1,1,1,1,2,2,205,414,4,2,2,2,2,2,2,14,9,2,3,3,2,1,2,2,2,2,3,4,3,0,1,1,3,2,3,3,2,2,1,504
1,205,415,4,3,24,2,1,1,2,1,1,1,2,1,1,4,6,1,1,2,10,10,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,3,4,1,3,1,1,1,3,1,2,2,1,1,5,2,19,9,1,1,1,1,1,2,2,205,415,4,1,2,2,2,2,2,4,1,1,2,2,3,1,2,1,4,3,1,5,4,0,2,1,3,2,4,3,2,2,7,304
1,205,416,4,4,25,3,1,1,2,1,5,1,4,2,3,3,0,2,1,3,3,5,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,2,4,3,2,2,1,2,3,2,1,4,5,2,13,8,3,1,1,1,2,1,2,205,416,4,2,2,2,2,2,2,3,13,2,1,3,3,2,3,2,5,3,4,5,3,0,1,2,3,2,2,3,2,2,4,304
1,205,417,4,3,26,3,11,99,2,1,11,2,4,2,2,3,6,2,1,3,4,0,2,1,1,1,1,1,2,2,0,1,2,1,0,1,2,2,3,3,2,3,1,1,3,2,3,2,3,2,3,2,1,1,3,2,4,2,20,8,3,1,1,2,2,2,2,205,417,4,1,2,2,2,2,2,2,0,2,1,3,3,3,3,1,2,4,2,2,3,0,1,4,3,4,1,3,2,2,0,724
1,205,418,4,3,26,3,1,1,2,1,12,2,2,3,3,4,4,1,1,3,3,2,1,3,0,1,1,0,1,0,0,0,0,1,1,3,2,2,2,3,3,3,2,3,3,2,3,2,3,2,2,2,2,3,0,1,3,2,3,9,2,1,1,2,2,2,2,205,418,4,1,2,2,2,2,2,11,4,2,1,1,1,3,3,1,2,1,2,2,2,0,1,1,3,4,3,3,2,2,6,106
1,205,419,4,3,26,3,11,99,2,1,11,3,3,1,1,3,0,0,1,2,0,0,2,2,0,1,0,3,4,0,0,0,0,0,0,2,3,1,3,2,2,2,1,1,1,3,0,0,0,0,0,0,1,1,3,3,3,2,20,7,3,3,4,2,2,2,2,205,419,4,2,2,2,2,2,1,2,13,2,2,2,3,2,4,2,5,1,4,5,2,0,2,2,2,2,3,3,2,2,0,726
1,205,420,4,3,26,0,0,0,2,0,11,0,0,0,3,4,6,0,1,3,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,7,0,0,3,2,2,2,2,205,420,4,2,2,2,2,2,1,0,0,0,1,2,3,2,0,0,0,1,0,0,0,0,3,0,2,4,1,3,2,2,0,725
1,205,421,4,4,27,3,11,99,2,1,7,2,2,2,2,2,3,2,1,3,2,2,1,2,0,0,0,0,4,0,0,0,0,0,0,3,2,1,1,3,2,3,1,1,1,3,3,2,4,2,3,3,2,3,2,4,5,2,19,7,3,1,1,1,1,2,2,205,421,4,2,2,2,2,2,2,9,13,2,2,2,3,2,3,2,2,2,2,2,2,0,2,4,3,5,2,1,2,2,2,326
1,205,422,4,4,28,3,11,99,2,2,7,1,3,2,2,3,4,2,1,3,2,3,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,4,2,2,2,1,2,3,5,5,2,15,8,3,1,2,1,1,2,2,205,422,4,1,2,2,2,2,2,10,4,1,1,1,3,1,2,2,3,1,1,2,2,0,2,3,3,3,2,3,2,2,5,720
1,205,423,4,3,30,3,11,99,2,1,7,2,3,2,2,2,3,2,1,2,2,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,3,2,3,3,3,3,1,1,1,1,1,2,5,2,4,6,3,1,1,1,1,1,2,205,423,4,1,2,2,2,2,2,9,0,2,1,1,2,2,2,2,2,1,2,2,1,0,1,2,3,2,1,1,2,2,4,507
1,205,424,4,3,30,2,1,1,2,1,5,1,3,2,1,3,4,2,1,2,2,4,1,2,0,1,1,0,1,0,0,1,0,0,1,1,2,2,3,3,2,2,1,1,1,2,3,3,4,1,2,2,1,2,3,4,5,2,23,6,3,1,1,1,2,2,2,205,424,4,1,2,2,2,2,2,5,0,2,3,2,3,2,3,3,2,4,2,4,4,0,1,1,2,2,2,3,2,2,4,123
1,205,425,4,3,31,3,11,99,2,2,3,1,4,2,1,2,4,2,1,2,4,5,2,2,1,1,1,2,1,3,2,1,2,1,1,3,2,1,2,3,4,3,1,3,3,3,3,3,3,1,2,1,1,1,3,4,5,2,23,6,3,1,2,1,1,2,2,205,425,4,1,2,2,2,2,2,9,13,3,1,2,3,0,2,3,3,2,1,4,3,0,2,2,3,2,2,1,2,2,3,508
1,205,426,4,3,31,3,2,2,2,6,16,2,2,3,1,3,4,2,3,2,3,3,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,2,3,3,4,1,2,2,1,2,3,4,5,2,18,7,3,2,3,1,1,2,2,205,426,4,2,2,2,2,2,2,14,9,3,2,2,3,2,3,2,2,1,2,2,3,0,1,1,3,5,2,2,2,2,1,108
1,205,427,4,3,31,3,11,99,2,6,7,1,3,2,2,3,0,2,1,2,3,4,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,3,2,3,1,3,3,2,3,2,3,1,2,2,2,2,3,4,5,2,25,0,3,1,1,1,1,1,2,205,427,4,2,2,2,2,2,2,7,4,2,2,2,3,2,2,2,3,2,3,4,4,0,2,1,3,2,3,3,2,2,5,715
1,205,428,4,3,32,2,1,1,2,6,1,1,3,2,2,2,5,1,1,2,2,2,1,2,1,1,1,3,3,3,1,1,1,1,1,1,2,2,2,3,1,4,1,1,4,2,3,2,4,1,3,2,1,3,3,4,5,2,21,7,3,1,2,1,2,2,2,205,428,4,1,2,2,2,2,2,1,4,3,2,3,3,2,2,2,2,2,1,5,4,0,1,1,3,2,2,3,2,2,7,188
1,205,429,4,3,32,3,1,1,2,6,3,1,4,2,3,1,4,1,1,3,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,3,3,2,3,2,1,1,1,1,1,5,3,2,9,7,1,1,1,2,2,1,2,205,429,4,2,2,2,2,2,2,3,4,1,1,1,3,1,1,1,1,1,1,1,1,0,1,2,1,3,1,3,2,2,3,110
1,205,430,4,3,32,3,11,99,2,6,14,2,2,1,2,3,4,2,3,2,3,3,1,2,2,1,1,2,1,3,1,1,2,1,1,1,1,2,2,4,4,3,1,3,3,3,3,3,1,1,2,2,1,2,2,4,5,2,2,8,1,1,2,1,2,2,2,205,430,4,2,2,2,2,2,2,0,12,1,1,2,3,2,3,1,2,2,1,3,2,0,2,3,3,2,2,1,2,2,5,515
1,205,431,4,4,33,3,1,1,2,6,5,1,4,1,2,3,6,2,3,2,3,3,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,4,2,3,1,1,3,2,3,2,4,2,1,2,1,2,2,3,5,2,14,9,3,1,1,1,1,2,2,205,431,4,2,2,2,2,2,2,5,0,2,3,2,2,2,3,1,1,1,2,2,2,0,3,1,2,5,2,3,2,2,4,327
1,205,432,4,3,25,3,1,1,1,6,5,1,4,2,3,3,0,2,1,3,3,0,2,2,2,1,1,2,1,2,2,1,1,1,1,1,3,2,3,4,2,2,1,1,4,2,3,2,2,2,4,2,1,2,2,4,4,2,15,8,3,1,4,2,2,2,2,205,432,4,2,2,2,2,2,1,10,7,2,3,2,1,2,3,1,3,4,2,4,2,0,1,4,4,5,5,3,2,2,4,332
1,205,433,4,3,27,2,10,99,1,6,7,2,2,2,3,3,5,2,1,2,2,4,1,1,3,1,1,3,1,3,1,1,3,1,1,3,2,1,2,3,3,3,1,3,3,3,3,2,3,2,2,2,1,1,1,4,5,2,21,6,3,1,1,2,1,2,2,205,433,4,1,2,2,2,2,2,7,13,2,1,1,3,3,3,2,3,2,2,2,2,0,2,2,3,2,2,1,2,2,4,135
1,205,434,4,3,28,3,11,99,1,6,14,2,4,2,1,3,0,3,3,2,3,0,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,3,3,3,1,1,2,3,3,2,2,2,4,2,2,2,3,2,5,2,2,9,2,1,0,1,2,1,2,205,434,4,1,2,2,2,2,2,11,4,2,1,3,3,2,2,2,5,3,3,4,3,0,1,2,3,3,2,1,2,2,5,505
1,205,435,4,3,29,2,1,1,1,6,7,2,3,2,2,3,0,2,1,2,3,3,2,1,2,1,1,2,1,2,2,1,1,1,1,1,3,2,2,3,3,3,1,3,3,3,3,3,3,1,1,2,1,1,2,3,5,2,19,7,3,1,3,1,1,2,2,205,435,4,2,2,2,1,2,2,1,6,2,1,2,3,2,3,1,3,1,1,2,3,0,2,4,3,3,2,1,2,2,4,109
1,205,436,4,3,29,3,1,1,1,6,12,2,2,2,3,4,6,2,1,3,5,6,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,4,3,3,2,1,1,3,4,5,2,21,7,3,1,1,1,1,1,2,205,436,4,1,2,2,2,2,2,4,9,1,2,2,3,2,2,2,4,2,2,4,4,0,1,1,3,3,1,1,2,2,3,523
1,205,437,4,3,29,2,11,99,1,0,2,2,2,2,2,4,6,2,2,3,4,4,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,2,3,1,1,2,3,3,2,2,1,2,2,1,2,2,1,5,2,20,7,3,1,1,1,2,2,2,205,437,4,1,2,2,2,2,2,6,13,3,1,2,3,2,2,2,3,1,1,3,4,0,2,2,3,2,2,1,2,2,2,583
1,205,438,4,3,29,2,1,1,1,6,3,1,4,1,3,4,4,2,1,3,3,4,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,3,3,1,1,3,2,3,2,4,3,2,1,1,1,1,3,3,2,23,7,3,1,1,2,2,2,2,205,438,4,2,2,2,2,2,1,3,5,1,1,1,0,1,0,1,1,1,1,1,1,0,1,2,3,2,1,3,2,2,3,125
1,205,439,4,4,27,3,11,99,1,6,11,2,4,1,3,4,6,2,1,3,3,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,4,1,1,3,3,3,3,3,2,4,2,2,1,3,4,5,2,20,7,3,1,1,1,2,2,2,205,439,4,1,2,2,2,2,2,4,10,2,1,1,3,1,4,1,4,3,4,5,4,0,2,1,3,3,2,3,2,2,0,728
1,205,440,4,4,29,3,11,99,1,6,5,2,4,2,3,3,4,2,1,2,3,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3,0,2,2,2,2,1,1,3,3,4,2,3,2,2,1,1,1,0,3,5,2,3,8,3,2,3,2,2,2,2,205,440,4,2,2,2,2,2,1,5,13,2,1,3,0,1,3,1,2,4,1,0,0,0,1,4,4,3,2,3,2,2,4,716
1,205,441,4,4,26,3,11,99,1,6,11,1,4,2,3,3,4,2,1,1,2,3,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,3,3,3,1,1,1,1,3,2,2,2,2,1,1,1,3,3,5,2,20,7,3,1,1,1,2,2,2,205,441,4,2,2,2,2,2,2,8,13,3,3,3,3,1,3,1,2,1,1,2,1,0,2,3,2,3,1,3,2,2,0,715
1,205,442,4,3,30,2,2,2,1,6,7,1,0,2,1,4,4,2,1,2,2,3,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,2,3,1,1,2,3,3,2,4,2,2,2,1,2,3,1,5,2,18,7,1,1,3,1,1,2,2,205,442,4,1,2,2,2,2,2,7,4,2,1,2,3,2,3,3,1,1,2,3,2,0,2,2,2,3,1,1,2,2,4,120
1,205,443,4,3,30,3,1,1,1,6,7,2,4,1,3,4,0,1,1,3,5,7,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,3,2,3,1,1,3,2,3,4,3,2,1,2,1,1,1,2,5,2,18,8,3,1,1,2,1,1,2,205,443,4,2,2,2,2,2,2,9,4,1,1,3,3,2,3,1,2,1,2,2,2,0,2,2,2,2,1,1,2,2,4,106
1,205,444,4,3,31,3,2,2,1,6,12,1,4,2,3,1,4,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,2,3,1,4,4,3,3,2,2,2,3,2,1,2,1,2,5,2,8,9,3,1,1,1,2,2,2,205,444,4,2,2,2,2,2,2,11,4,2,3,3,3,3,3,2,2,1,2,2,2,0,1,2,2,2,1,1,2,2,6,547
1,205,445,4,3,31,3,1,1,1,6,1,1,4,1,3,3,5,2,1,3,3,4,1,1,3,1,1,2,1,2,2,2,1,1,1,1,2,1,2,3,3,3,1,3,3,2,3,2,3,2,1,2,1,1,3,3,5,2,21,7,3,1,1,2,1,2,2,205,445,4,2,2,2,2,2,2,1,4,2,1,1,3,1,3,1,1,1,2,2,2,0,1,2,3,1,2,3,2,2,7,130
1,205,446,4,3,32,3,1,1,1,6,7,1,4,1,2,4,5,2,1,3,10,10,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,2,2,3,3,3,1,3,2,2,3,2,4,2,4,2,1,1,1,1,4,2,12,9,3,1,3,1,1,2,2,205,446,4,1,2,2,2,2,2,7,12,1,1,1,3,2,3,2,1,1,1,1,2,0,1,2,2,1,1,1,2,2,4,102
1,205,447,4,3,32,2,2,2,1,6,7,1,4,2,2,4,6,2,1,2,4,5,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,3,1,1,2,2,1,2,1,5,2,20,9,1,1,1,1,1,1,2,205,447,4,1,2,2,2,2,2,3,12,2,2,2,3,2,3,2,3,2,3,3,2,0,1,1,3,2,2,3,2,2,5,105
1,205,448,4,3,32,3,1,1,1,6,3,1,3,1,3,2,4,2,1,2,2,3,1,2,1,1,1,2,1,3,1,1,1,1,1,1,2,2,2,3,2,3,1,3,3,2,3,2,4,3,3,2,1,1,3,4,4,2,23,8,2,1,1,2,2,1,2,205,448,4,2,2,2,2,2,2,3,13,1,1,1,2,1,3,2,1,1,1,2,2,0,2,1,2,2,1,3,2,2,3,112
1,205,449,4,3,32,2,2,2,1,6,12,2,3,2,1,4,4,2,1,3,4,4,1,2,2,1,1,2,1,2,2,1,2,1,1,3,3,2,2,2,3,2,1,1,2,2,3,3,3,1,2,3,3,2,3,4,4,2,24,8,3,1,3,1,2,2,2,205,449,4,2,2,2,2,2,2,11,4,1,3,3,2,3,2,2,2,2,1,4,2,0,2,1,3,2,2,3,2,2,6,110
1,205,450,4,3,32,3,11,99,1,0,5,2,4,2,3,4,5,2,1,2,3,3,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,4,4,2,2,3,4,4,4,1,2,3,1,2,4,2,0,2,4,3,2,7,8,3,2,1,2,2,2,2,205,450,4,2,2,2,2,2,1,11,0,2,0,0,0,2,3,2,1,3,2,3,2,0,2,2,3,5,4,3,2,2,4,500
1,205,451,4,3,34,3,11,99,1,6,3,2,2,2,1,3,0,0,3,3,0,0,2,0,1,1,1,3,1,0,3,3,1,1,0,3,2,0,2,3,1,2,1,1,4,3,3,2,2,1,4,1,1,1,3,1,4,2,22,0,4,1,1,2,2,2,2,205,451,4,1,2,2,2,2,2,3,5,2,3,3,3,3,1,1,3,3,1,4,4,0,2,2,3,2,5,1,2,2,3,505
1,205,452,4,3,34,2,2,2,1,6,7,1,3,2,2,3,5,2,1,3,5,5,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,3,3,2,3,1,1,2,2,3,2,2,2,4,1,2,2,1,1,5,2,20,8,1,1,3,1,2,2,2,205,452,4,2,2,2,2,2,2,7,13,2,3,3,3,2,3,2,2,1,1,4,2,0,3,4,3,3,1,3,2,2,5,112
