CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8A.,Q.8B.,Q.9.,Q.10.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.18A.,Q.18A..1,Q.18A..2,Q.18A..3,Q.18A..4,Q.18A..5,Q.18A..6,Q.18A..7,Q.18A..8,Q.18A..9,Q.18A..10,Q.18A..11,Q.18A..12,Q.18B.,Q.19.,Q.20.,Q.20..1,Q.20..2,Q.20..3,Q.20..4,Q.20..5,Q.20..6,Q.20..7,Q.20..8,Q.20..9,Q.20..10,Q.20..11,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,CARD..1,DECK..1,BALLOT..1,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,V.44A.,Q.45.,Q.46.,Q.47.,Q.48A.,V.50.,V.51.,V.52.,V.53.
1,106,692,4,2,1,1,5,3,3,2,3,1,5,4,1,5,10,1,4,2,4,1,5,2,2,2,2,2,2,1,1,2,2,2,2,8,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,3,3,2,2,2,2,2,1,3,2,3,5,1,3,2,2,106,692,4,1,2,3,10,7,10,70,4,3,1,3,1,1,2,11,2
1,106,693,4,1,1,1,1,3,3,2,3,4,5,4,1,5,10,1,1,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,1,2,2,3,1,1,1,4,3,3,5,1,3,1,2,106,693,4,1,2,1,20,2,10,20,2,1,1,1,1,4,2,11,5
1,106,694,4,1,1,1,2,3,3,2,4,4,5,4,1,5,10,1,4,3,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,2,1,1,2,2,2,3,3,3,5,2,2,1,2,106,694,4,3,3,2,30,3,10,30,3,1,1,1,1,1,3,11,2
1,106,695,4,1,1,1,5,3,3,2,4,6,5,4,1,5,10,1,4,3,6,4,2,1,2,2,2,2,2,2,2,2,2,2,2,8,0,3,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,2,2,4,2,1,2,3,3,3,5,2,2,2,2,106,695,4,1,1,1,20,1,10,10,1,1,1,1,2,3,3,11,5
1,106,696,4,2,1,1,1,3,3,2,4,4,1,4,5,1,10,1,0,3,6,6,2,2,2,2,2,2,2,2,2,1,2,2,2,3,8,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,4,5,2,1,1,1,1,3,2,2,2,1,1,3,2,2,106,696,4,1,2,1,10,3,20,30,3,2,1,1,1,3,2,11,2
1,106,697,4,2,1,1,1,3,3,2,4,5,5,4,5,1,10,1,0,3,10,5,3,2,2,2,2,2,2,1,2,1,2,2,2,8,1,3,2,2,1,2,2,2,2,2,1,2,2,2,3,3,4,1,3,4,2,2,2,3,3,3,3,3,1,3,2,2,106,697,4,1,3,3,30,3,10,30,3,1,1,1,2,2,2,11,5
1,106,698,4,2,1,1,2,3,3,2,4,4,5,4,1,5,10,1,3,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,4,3,2,2,2,4,3,2,5,2,2,2,2,106,698,4,2,2,3,20,2,10,20,2,1,2,2,1,4,3,11,5
1,106,699,4,2,1,1,5,3,3,2,4,6,5,4,4,2,10,1,4,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,3,2,3,3,2,3,3,3,3,2,2,4,2,106,699,4,3,3,2,30,3,10,30,3,1,1,1,1,1,4,11,5
1,106,700,4,2,1,1,1,3,3,2,4,1,5,4,1,5,10,1,4,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,4,4,2,3,2,3,2,2,5,2,2,1,2,106,700,4,3,2,1,20,9,10,90,9,1,1,1,2,1,4,11,2
1,106,701,4,2,1,1,2,3,3,2,4,3,5,4,1,5,10,1,3,3,10,2,3,2,2,2,2,2,2,2,1,1,2,2,2,8,0,2,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,2,1,3,3,2,3,3,3,5,2,2,4,2,106,701,4,3,3,2,30,2,10,20,2,1,2,2,1,1,4,11,2
1,106,702,4,2,1,1,2,3,3,2,4,5,5,4,1,5,10,1,3,3,10,2,3,2,2,2,2,2,2,1,2,1,2,2,2,4,9,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,4,5,3,4,2,1,1,2,2,1,2,5,1,3,2,2,106,702,4,1,1,1,10,3,10,30,3,1,2,1,1,4,2,11,2
1,106,703,4,2,1,1,2,3,3,2,4,6,5,4,1,5,10,1,4,3,10,2,3,2,2,2,2,2,2,2,2,1,2,2,2,7,3,3,2,2,2,1,2,2,2,2,2,1,2,2,3,2,4,4,3,2,3,2,2,2,3,3,3,5,2,2,2,2,106,703,4,2,2,3,90,4,10,40,4,1,1,1,2,2,3,11,5
1,106,704,4,2,1,1,2,3,3,2,4,6,5,4,4,1,10,1,4,3,10,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,3,3,2,3,2,3,4,1,3,2,2,106,704,4,2,3,2,30,7,10,70,7,1,1,1,1,1,4,11,2
1,106,705,4,2,1,1,5,3,3,2,6,6,5,6,1,5,4,3,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,3,2,4,4,4,3,2,3,3,3,5,2,2,9,2,106,705,4,9,9,9,90,6,10,60,6,1,1,1,1,2,5,12,6
1,106,706,4,2,1,1,5,3,3,2,6,4,4,6,1,5,4,3,3,5,12,0,0,2,2,2,2,2,2,1,2,1,2,2,2,8,8,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,4,5,3,2,4,2,2,1,3,2,2,5,1,3,9,2,106,706,4,9,9,9,90,8,10,80,8,1,3,2,1,2,2,12,2
1,106,707,4,2,1,1,5,3,3,2,3,1,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,3,3,3,5,2,2,2,2,106,707,4,3,3,1,30,5,10,50,5,1,1,3,1,1,3,11,5
1,106,708,4,2,1,1,2,3,3,2,3,6,5,5,1,5,10,1,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,2,3,4,4,2,2,3,3,3,5,2,2,3,2,106,708,4,3,3,3,30,2,10,20,2,1,1,2,1,3,5,11,5
1,106,709,4,1,1,1,1,3,3,2,3,5,3,5,5,1,10,1,4,3,7,4,2,2,2,2,2,2,2,2,2,1,2,2,2,8,8,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,5,3,4,2,3,3,2,3,3,3,3,2,2,4,2,106,709,4,3,3,2,30,9,10,90,9,1,1,2,1,1,4,11,2
1,106,710,4,2,1,1,5,3,3,2,3,4,5,5,4,1,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,1,1,3,3,2,3,3,3,4,2,2,2,2,106,710,4,2,3,3,30,7,10,70,7,1,1,1,1,2,4,11,2
1,106,711,4,2,1,1,5,3,3,2,3,6,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,1,1,3,3,2,3,3,3,5,2,2,1,2,106,711,4,2,3,3,20,3,10,30,3,1,1,1,1,1,4,11,2
1,106,712,4,2,1,1,5,3,3,2,3,4,3,5,1,5,10,1,3,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,4,1,2,1,1,2,2,2,3,3,2,5,1,2,2,2,106,712,4,3,2,3,20,6,10,60,6,1,1,3,1,1,3,11,2
1,106,713,4,1,1,1,2,3,3,2,3,6,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,5,2,2,1,1,1,3,3,2,3,5,1,3,2,2,106,713,4,2,2,1,20,2,10,20,2,1,1,1,2,1,2,11,5
1,106,714,4,2,1,1,5,3,3,2,3,5,5,5,1,5,10,1,4,5,12,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,3,5,1,4,4,2,2,3,2,4,4,5,1,3,2,2,106,714,4,2,1,1,10,3,10,30,3,1,1,2,2,3,2,11,5
1,106,715,4,2,1,1,2,3,3,2,3,6,1,5,1,5,10,1,3,1,10,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,3,4,1,2,1,1,1,1,2,3,1,1,5,1,1,2,2,106,715,4,2,1,1,20,2,20,50,2,3,2,4,1,1,2,11,5
1,106,716,4,2,1,1,1,3,3,2,11,4,5,7,5,4,10,3,1,4,1,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,1,3,3,4,3,2,3,3,1,4,2,2,9,2,106,716,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,11,1
1,106,717,4,2,1,1,1,3,3,2,9,6,5,7,1,5,10,3,2,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,7,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,2,2,3,3,3,5,2,2,3,2,106,717,4,3,2,3,30,4,20,70,4,1,1,3,1,1,3,11,1
1,106,718,4,2,1,1,5,3,3,2,4,1,5,6,5,1,4,3,4,5,12,0,0,2,2,2,2,2,2,2,2,2,1,2,2,8,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,4,2,2,2,3,3,3,2,1,3,9,2,106,718,4,9,9,9,90,4,10,40,4,1,2,3,2,2,2,12,6
1,106,719,4,2,1,1,5,3,3,2,4,6,3,6,1,5,2,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,3,4,2,1,1,2,2,3,3,2,3,5,1,3,9,2,106,719,4,9,9,9,90,9,10,90,9,1,1,4,1,1,2,12,2
1,106,720,4,2,1,1,5,3,3,2,5,3,5,6,1,5,10,1,4,3,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,2,1,3,2,2,3,3,3,5,2,2,2,2,106,720,4,2,2,1,20,3,10,30,3,1,1,3,1,1,3,11,5
1,106,721,4,2,1,1,5,3,3,2,7,6,5,6,1,5,10,1,3,3,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,3,3,2,2,3,3,3,2,5,1,2,2,2,106,721,4,3,2,1,20,2,10,20,2,1,1,1,1,4,3,11,5
1,106,722,4,2,1,1,1,3,3,2,11,4,5,6,4,1,10,3,2,3,11,6,5,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,1,3,3,4,4,2,3,3,3,3,2,2,4,2,106,722,4,3,3,2,30,6,10,60,6,1,1,1,1,1,5,11,4
1,106,723,4,1,1,1,5,3,3,2,10,6,5,6,5,1,10,1,1,4,8,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,3,3,2,4,4,2,3,3,3,3,2,2,4,2,106,723,4,3,3,2,30,9,10,90,9,1,1,1,1,1,5,12,1
1,106,724,4,2,1,1,1,3,3,2,9,6,3,6,5,1,10,3,1,3,8,5,3,2,2,2,2,2,2,2,2,1,2,2,2,7,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,724,4,9,9,9,91,2,11,20,0,4,3,4,1,3,5,11,4
1,106,725,4,2,1,1,5,3,3,2,9,6,5,6,4,2,10,1,1,3,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,4,3,1,2,2,2,1,2,2,2,1,2,2,2,2,5,3,4,4,1,3,3,1,1,2,3,2,3,1,1,2,2,2,106,725,4,2,3,1,20,4,10,40,4,1,1,1,1,1,3,11,5
1,106,726,4,2,1,1,2,3,3,2,8,5,2,6,4,2,10,2,1,5,12,0,0,2,2,2,2,2,2,2,2,2,1,2,2,8,8,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,2,2,2,3,3,3,3,2,3,9,2,106,726,4,9,9,9,90,3,10,30,3,1,1,3,1,1,2,11,3
1,106,727,4,2,1,1,1,3,3,2,9,3,5,6,1,5,10,1,4,3,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,4,1,2,1,1,2,2,2,3,3,2,5,1,2,2,2,106,727,4,2,2,3,20,4,10,40,4,1,1,2,2,2,3,11,2
1,106,728,4,2,1,1,5,3,3,2,9,5,1,6,1,5,10,3,1,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,2,4,3,3,4,2,4,4,2,0,0,0,0,0,0,9,2,106,728,4,9,9,9,30,7,20,80,8,2,2,2,1,2,5,11,2
1,106,729,4,2,1,1,2,3,3,2,4,6,5,6,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,1,1,4,2,2,3,3,3,5,2,2,2,2,106,729,4,2,3,2,30,2,10,20,2,1,1,1,1,2,5,11,5
1,106,730,4,2,1,1,1,3,3,2,5,6,5,6,5,1,4,3,4,3,11,2,2,2,2,2,2,2,2,2,1,1,2,2,2,8,8,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,2,2,4,2,1,2,3,2,3,2,1,2,9,2,106,730,4,9,9,9,90,5,10,50,5,1,1,4,2,4,3,12,6
1,106,731,4,2,1,1,1,3,3,2,5,6,5,6,1,5,10,3,4,3,10,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,4,1,4,3,3,4,2,3,3,3,5,2,2,9,2,106,731,4,9,9,9,90,4,10,40,4,1,2,4,2,1,4,11,4
1,106,732,4,2,1,1,5,3,3,2,4,4,5,5,1,5,4,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,1,1,3,2,2,3,3,2,5,1,2,9,2,106,732,4,9,9,9,90,3,20,51,2,4,3,3,1,1,3,12,7
1,106,733,4,2,1,1,5,3,3,2,4,6,5,5,1,5,4,3,3,7,12,0,0,2,2,2,2,2,2,1,1,2,2,2,2,8,9,1,2,2,2,2,2,1,2,2,2,2,2,2,5,3,4,1,2,1,1,1,1,2,3,1,1,5,1,1,9,2,106,733,4,9,9,9,90,9,10,90,0,4,3,4,1,0,1,12,2
1,106,734,4,2,1,1,1,3,3,2,4,5,5,5,1,5,10,1,4,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,8,0,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,2,2,1,1,2,1,3,3,3,5,1,3,2,2,106,734,4,2,3,1,20,2,10,20,2,1,2,2,1,2,2,11,2
1,106,735,4,2,1,1,5,3,3,2,4,6,5,5,1,5,10,1,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,6,8,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,2,2,4,3,2,3,3,3,3,5,2,1,2,2,106,735,4,2,2,3,20,4,10,40,4,1,1,1,1,1,2,11,5
1,106,736,4,2,1,1,5,3,3,2,4,1,5,5,1,5,10,1,4,1,10,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,2,1,3,2,1,1,4,4,2,3,3,3,5,2,2,4,2,106,736,4,3,3,2,30,3,10,30,3,1,1,1,1,1,5,11,2
1,106,737,4,2,1,1,1,3,3,2,4,6,1,5,1,5,10,1,4,1,10,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,0,3,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,1,2,1,1,3,3,2,3,3,3,5,2,2,4,2,106,737,4,3,3,2,30,4,20,50,4,1,3,2,1,4,4,11,2
1,106,738,4,2,1,1,2,3,3,2,4,4,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,5,2,1,1,3,3,2,3,3,3,5,2,2,4,2,106,738,4,3,3,2,30,8,10,80,8,1,2,4,1,1,4,11,5
1,106,739,4,2,1,1,2,3,3,2,4,5,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,4,2,1,1,4,4,2,3,3,3,5,2,2,4,2,106,739,4,3,3,2,30,9,10,90,9,1,1,1,1,1,5,11,2
1,106,740,4,2,1,1,2,3,3,2,4,3,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,5,2,1,1,4,4,2,3,3,3,5,2,2,4,2,106,740,4,3,3,2,30,9,10,90,9,1,1,1,1,1,5,11,5
1,106,741,4,2,1,1,5,3,3,2,4,4,5,5,1,5,4,3,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,8,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,3,2,2,2,4,3,3,3,3,5,2,2,9,2,106,741,4,9,9,9,90,2,10,20,2,1,1,1,1,1,4,12,6
1,106,742,4,2,1,1,5,3,3,2,4,1,5,5,1,5,10,1,4,5,12,0,0,2,2,2,2,2,2,1,1,2,2,2,2,4,0,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,1,1,1,1,2,4,1,1,5,1,3,1,2,106,742,4,1,1,1,10,5,10,50,5,1,1,4,2,2,2,11,2
1,106,743,4,2,1,1,5,3,3,2,5,4,5,5,1,5,4,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,1,1,2,2,2,3,3,3,5,2,2,9,2,106,743,4,9,9,9,90,1,10,10,1,1,1,4,1,1,3,12,7
1,106,744,4,2,1,1,5,3,3,2,5,5,5,5,5,1,4,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,4,2,1,1,4,4,2,3,3,3,3,2,2,9,2,106,744,4,9,9,9,90,8,10,80,8,1,1,4,1,1,5,12,6
1,106,745,4,2,1,1,2,3,3,2,5,1,5,5,1,5,10,1,3,5,12,0,0,2,2,1,2,2,2,2,2,2,2,2,2,8,9,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,3,3,2,2,1,1,1,2,3,2,1,5,1,3,2,2,106,745,4,2,1,1,10,4,10,40,0,4,3,4,1,2,2,12,1
1,106,746,4,2,1,1,5,3,3,2,5,5,5,5,1,5,10,1,4,3,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,1,2,2,2,2,3,3,3,5,1,1,1,2,106,746,4,2,3,3,10,3,10,30,3,1,1,1,1,1,2,11,2
1,106,747,4,2,1,1,5,3,3,2,5,4,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,1,2,1,1,3,2,2,3,3,3,5,1,2,2,2,106,747,4,2,2,3,30,2,10,20,2,1,1,2,1,1,3,11,5
1,106,748,4,2,1,1,5,3,3,2,5,6,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,1,1,3,3,2,3,3,3,5,2,2,4,2,106,748,4,3,3,2,30,3,10,30,0,4,2,4,1,1,4,11,2
1,106,749,4,2,1,1,5,3,3,2,5,4,5,5,1,5,4,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,1,1,4,4,3,3,3,3,5,2,2,9,2,106,749,4,9,9,9,90,8,10,80,8,1,2,4,1,2,5,12,6
1,106,750,4,2,1,1,5,3,3,2,5,1,5,5,5,1,4,3,4,2,4,0,5,2,1,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,4,3,1,2,4,4,2,3,3,3,3,2,2,9,2,106,750,4,9,9,9,90,8,10,80,8,1,1,1,1,1,5,12,6
1,106,751,4,2,1,1,2,3,3,2,5,6,5,5,1,5,10,1,3,3,6,2,3,2,2,1,2,2,2,1,2,2,2,2,2,8,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,4,1,1,2,2,1,1,1,3,1,1,5,1,3,1,2,106,751,4,1,1,3,10,1,10,10,1,1,1,4,2,3,2,11,5
1,106,752,4,2,1,1,4,3,2,1,6,4,5,5,5,1,10,9,3,3,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,4,2,1,2,3,1,3,2,1,1,2,2,106,752,4,2,2,1,20,9,10,90,9,1,1,3,1,3,2,12,1
1,106,753,4,2,1,1,2,3,3,2,6,6,5,5,1,5,10,1,4,5,12,0,0,2,2,2,2,2,2,2,1,1,2,2,2,4,8,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,0,2,3,3,2,3,3,3,5,2,2,4,2,106,753,4,3,3,2,30,4,10,40,7,3,1,3,2,2,4,11,5
1,106,754,4,2,1,1,5,3,3,2,6,4,4,5,5,1,4,3,3,5,12,0,0,2,2,2,2,2,2,1,1,2,2,2,2,4,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,4,1,2,1,1,1,1,1,3,2,2,2,1,3,9,2,106,754,4,9,9,9,90,8,10,80,8,1,3,2,1,2,2,12,2
1,106,755,4,2,1,1,2,3,3,2,6,6,3,5,4,1,10,1,4,3,5,7,2,1,2,2,2,2,2,2,2,2,2,2,2,8,0,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,2,2,4,1,1,2,2,1,2,1,1,3,2,2,106,755,4,1,1,1,10,9,10,90,9,1,1,3,1,3,2,11,5
1,106,756,4,2,1,1,2,3,3,2,6,6,5,5,1,5,10,1,1,1,2,6,3,2,2,2,2,2,2,2,1,1,2,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,1,3,3,2,3,3,3,5,2,2,2,2,106,756,4,1,2,1,10,9,10,90,9,1,1,1,1,3,4,11,2
1,106,757,4,1,1,1,5,3,3,2,7,6,5,5,4,2,10,1,4,3,5,5,2,2,2,2,2,2,1,2,2,2,2,2,2,8,9,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,4,4,1,4,4,1,1,1,3,1,3,1,1,1,1,2,106,757,4,1,3,3,10,4,10,40,4,1,1,1,1,1,1,11,2
1,106,758,4,2,1,1,5,3,3,2,2,4,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,4,1,2,1,1,2,0,2,3,3,3,5,0,0,2,2,106,758,4,2,3,3,90,3,10,30,3,1,1,4,1,1,4,11,5
1,106,759,4,2,1,1,5,3,3,2,2,6,1,5,5,1,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,4,5,2,2,2,1,1,3,2,2,2,1,1,3,2,2,106,759,4,1,2,3,20,4,20,40,4,2,2,3,2,3,2,11,2
1,106,760,4,2,1,1,1,3,3,2,2,6,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,4,1,2,1,1,2,2,1,3,2,4,5,1,2,2,2,106,760,4,1,1,1,10,3,10,30,3,1,2,2,1,2,3,11,2
1,106,761,4,2,2,1,2,3,3,2,5,5,5,4,4,1,10,1,3,3,5,6,3,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,1,4,4,2,2,2,3,2,2,4,0,3,2,2,106,761,4,9,2,3,20,6,10,60,6,1,2,2,2,2,2,11,5
1,106,762,4,2,2,1,2,3,3,2,5,4,3,4,1,5,10,1,4,3,10,3,3,2,2,2,2,2,2,2,1,1,2,2,2,8,8,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,5,2,1,1,2,2,3,3,3,2,5,1,3,2,2,106,762,4,2,2,1,10,5,10,50,5,1,2,3,1,1,2,11,2
1,106,763,4,2,2,1,2,3,3,2,5,2,1,4,1,5,10,1,4,3,5,5,3,2,2,2,2,2,2,2,2,1,2,2,2,9,8,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,3,3,2,3,3,3,5,2,2,4,2,106,763,4,3,3,2,30,2,10,20,2,1,1,1,1,1,4,11,5
1,106,764,4,2,2,1,1,3,3,2,6,3,5,4,5,1,10,1,4,2,0,2,4,1,2,2,2,2,2,2,2,2,2,2,2,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,5,2,3,1,2,2,3,1,1,1,3,4,1,1,1,1,1,2,106,764,4,1,1,1,10,3,10,30,3,1,1,1,1,3,2,11,5
1,106,765,4,2,2,1,5,3,3,2,7,5,2,4,5,1,10,1,0,3,5,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,5,3,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,3,1,4,3,2,2,2,3,2,2,3,0,3,2,2,106,765,4,2,1,1,10,2,10,20,2,1,1,1,2,2,2,11,5
1,106,766,4,2,2,1,3,3,3,2,7,6,5,4,1,5,10,2,4,3,10,1,3,2,2,2,2,2,2,2,2,2,1,2,2,4,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,4,3,4,4,2,3,3,3,5,2,2,4,2,106,766,4,3,3,2,30,9,10,90,9,1,1,1,1,2,5,11,3
1,106,767,4,2,2,1,2,3,3,2,3,6,5,3,1,5,10,1,3,3,6,3,3,2,2,2,2,2,2,2,2,2,1,2,2,9,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,1,2,2,3,3,2,5,1,1,2,2,106,767,4,2,3,1,20,3,10,30,0,4,1,3,2,2,2,11,5
