CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35I.,Q.35J.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.64.,V.66.,V.67.,V.68.
1,100,370,6,3,4,9,6,4,4,1,3,5,1,2,3,2,1,1,2,2,2,4,3,2,1,2,8,2,2,2,3,2,2,2,2,2,3,4,4,4,2,1,1,3,3,3,1,1,1,1,1,1,1,2,3,1,1,5,2,2,2,1,3,2,2,1,1,1,2,100,370,6,3,3,2,1,3,3,2,2,2,2,2,2,4,2,4,4,1,2,2,1,2,1,3,1,2,1,1,3,2,1,2,5,2,7,2,2,1,2,2,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,4,2,6
1,100,371,6,2,4,10,1,3,2,1,3,4,1,4,1,2,2,1,1,3,3,3,1,1,2,2,8,1,1,4,3,2,3,1,1,0,2,1,1,3,2,3,3,2,2,3,2,1,1,3,3,1,1,1,1,1,1,5,1,1,2,1,3,2,3,3,2,1,2,100,371,6,0,0,1,0,2,3,1,4,2,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,3,1,2,5,1,4,3,1,8,4,2,1,1,1,3,2,1,0,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,3,7
1,100,372,6,2,4,3,1,3,4,3,4,1,2,3,2,3,1,2,2,2,3,1,1,1,2,1,9,2,2,4,3,2,2,1,1,0,4,4,4,4,4,3,3,3,3,1,2,1,1,3,3,1,1,1,3,1,1,5,3,1,2,3,1,2,3,2,2,1,2,100,372,6,2,3,2,1,1,3,4,2,3,4,4,3,4,4,4,4,4,2,2,1,1,1,3,1,2,1,1,1,1,1,3,3,1,9,4,2,1,1,1,3,0,1,4,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,7,25
1,100,373,6,2,4,9,10,2,3,1,3,4,3,3,2,2,2,1,2,3,2,1,1,1,2,2,9,2,3,2,3,2,3,2,2,1,3,3,2,4,2,3,4,1,2,5,1,1,1,3,0,1,3,2,3,1,1,5,1,1,2,2,2,2,3,3,2,1,2,100,373,6,2,3,2,3,2,2,1,3,3,3,3,3,4,4,4,4,4,2,2,1,1,1,3,1,3,1,1,1,1,1,3,3,1,9,4,2,1,1,1,3,1,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,96
1,100,374,6,2,4,10,2,2,4,1,3,4,3,3,2,2,2,1,2,2,4,3,1,1,2,2,8,1,3,4,3,2,2,2,2,3,3,4,4,4,4,1,1,3,3,3,1,1,1,2,1,2,1,1,0,2,1,2,1,1,2,2,2,2,3,2,2,1,2,100,374,6,1,3,2,1,2,2,2,1,1,3,2,3,4,4,4,4,4,2,2,1,1,1,3,2,1,2,1,1,1,1,4,3,1,9,4,2,1,1,1,3,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,5,6,13
1,100,375,6,2,4,11,1,4,4,3,3,1,3,3,4,1,2,3,1,2,3,1,1,1,2,2,8,1,3,2,6,1,2,2,1,1,3,3,3,3,3,1,1,3,3,3,1,1,1,2,1,1,2,1,3,0,1,1,3,3,2,2,2,2,3,1,1,1,2,100,375,6,3,3,3,3,1,2,1,3,4,4,3,3,4,4,4,4,4,2,2,3,1,2,3,3,2,2,1,5,5,2,4,1,1,11,3,2,2,2,1,3,2,1,1,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,5,7,44
1,100,376,6,2,4,9,1,3,3,1,3,5,1,3,4,3,1,2,3,1,2,6,1,1,2,2,8,2,3,4,3,2,3,2,1,3,2,2,2,3,4,1,1,3,3,3,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,3,3,2,1,2,100,376,6,2,3,3,3,2,2,2,1,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,0,0,2,1,3,3,1,5,4,1,9,4,2,1,2,2,3,2,3,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,5,2,19
1,100,377,6,6,4,9,1,2,5,1,3,4,3,4,1,2,2,1,2,2,2,4,2,2,2,1,8,3,2,4,3,2,2,2,1,1,2,2,2,2,4,1,3,3,3,3,1,1,1,3,3,1,1,2,3,1,1,1,1,1,2,2,2,2,3,3,3,1,2,100,377,6,3,2,3,1,1,2,1,1,2,3,2,1,4,4,4,4,2,2,2,3,1,1,3,1,2,1,1,2,3,1,1,3,1,9,4,2,1,2,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,5,2,65
1,100,378,6,2,4,8,2,3,3,1,3,4,1,4,1,3,2,1,1,3,2,1,1,1,2,2,8,1,2,1,3,1,2,1,1,3,2,2,2,3,4,1,3,3,2,1,1,1,1,3,3,1,1,2,2,1,1,5,1,1,2,2,1,3,3,3,2,1,2,100,378,6,3,3,3,3,2,1,1,4,4,4,4,3,4,4,4,4,2,2,2,1,2,1,1,1,1,1,2,3,5,1,4,3,1,9,4,2,1,1,1,3,1,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,5,59
1,100,379,6,4,4,9,1,3,5,3,3,2,3,2,2,2,2,2,3,1,2,4,1,1,2,2,9,2,3,2,3,2,2,2,2,3,2,3,3,3,3,2,3,3,2,2,1,1,1,3,3,1,1,1,0,1,1,5,3,3,2,2,1,3,3,3,2,1,2,100,379,6,2,3,3,1,1,1,1,2,2,4,4,2,4,4,4,4,4,2,2,1,1,2,2,1,2,1,2,4,2,1,4,4,1,9,4,2,1,2,1,3,2,2,4,3,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,5,7,32
1,100,380,6,2,4,1,4,4,4,1,3,5,1,2,4,2,1,1,2,3,2,1,1,1,2,2,8,2,0,4,3,2,2,2,1,2,3,4,4,4,3,1,2,3,3,3,1,1,1,2,2,1,1,1,2,1,1,5,2,2,2,2,1,3,3,2,2,1,2,100,380,6,1,2,2,2,2,2,1,2,1,2,2,4,4,4,4,4,4,2,2,1,1,3,3,1,3,3,2,2,2,2,4,3,1,10,3,2,1,1,1,3,2,2,4,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,5,1,69
1,100,381,6,2,4,9,2,1,4,1,3,5,3,3,4,2,1,1,4,2,2,4,1,1,2,1,8,3,3,4,9,2,2,2,2,2,3,3,1,1,2,1,4,3,3,2,1,1,1,3,3,3,1,2,3,1,3,1,3,3,2,2,1,3,3,3,2,1,2,100,381,6,2,1,2,2,2,1,2,3,1,4,1,2,4,4,4,4,4,2,2,3,1,1,2,3,3,5,1,5,2,1,3,4,1,5,4,2,2,1,1,3,2,2,4,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,4,5,2,50
1,100,382,6,2,4,8,5,4,3,1,4,5,3,3,4,2,2,2,2,3,3,6,1,1,2,2,8,2,3,1,3,2,3,6,0,3,4,4,4,4,4,1,4,3,3,5,1,1,1,1,3,1,1,1,3,1,1,5,1,1,2,2,1,3,3,3,2,2,2,100,382,6,2,2,3,1,3,2,3,2,0,1,2,2,4,2,4,4,2,0,2,1,1,1,3,3,3,5,1,1,2,1,2,2,1,8,3,2,1,2,1,3,2,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,1,36
1,100,383,6,1,4,8,6,4,4,1,2,2,3,2,2,3,1,1,1,3,2,2,1,1,0,0,0,1,2,4,3,3,3,1,1,0,2,4,4,3,2,3,4,2,2,5,3,0,0,0,0,0,0,0,0,0,1,5,1,1,2,2,1,3,3,2,2,1,2,100,383,6,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,3,1,1,1,5,2,5,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,4,65
1,100,384,6,1,5,10,6,4,3,1,3,5,1,3,1,2,1,1,1,2,3,3,1,1,2,2,0,1,2,2,3,2,1,1,1,2,2,2,2,2,4,3,4,2,3,2,3,1,1,1,1,1,1,1,1,1,1,5,3,1,2,1,2,3,3,2,2,1,2,100,384,6,2,2,2,2,1,3,3,2,4,4,2,2,2,4,4,2,4,2,2,1,1,1,2,1,3,3,3,3,5,2,3,3,1,3,2,2,1,1,1,3,2,2,4,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,5,0,2
1,100,385,6,2,4,9,6,4,4,1,3,2,2,2,3,3,1,1,2,1,2,3,1,1,2,2,8,2,3,3,11,2,3,1,1,0,3,4,4,5,2,3,2,3,2,0,1,1,3,3,3,1,1,2,3,1,1,5,3,1,2,1,2,3,3,3,2,1,2,100,385,6,3,3,3,2,1,2,3,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,3,1,1,2,2,5,1,5,5,3,1,3,2,2,1,1,2,3,2,1,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,5,4,59
1,100,386,6,2,4,4,11,3,5,3,3,1,1,2,2,2,1,1,1,2,3,1,1,1,2,2,8,3,1,2,3,2,3,1,1,3,4,5,5,5,3,3,4,2,2,4,1,0,0,0,0,0,0,0,0,1,2,5,3,3,2,0,2,3,3,2,2,1,2,100,386,6,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,4,3,2,1,1,5,1,1,2,3,1,6,4,2,2,2,1,3,2,1,2,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,5,7,18
1,100,387,6,4,4,13,2,3,3,1,3,2,1,2,4,3,2,1,1,3,4,2,1,1,2,2,9,2,2,4,5,3,2,1,1,3,1,2,3,3,1,1,4,3,2,2,4,1,1,0,0,1,1,2,0,1,1,5,1,1,1,2,2,3,3,1,1,1,2,100,387,6,1,2,1,1,1,2,5,1,1,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,2,1,5,0,1,4,3,1,9,4,2,1,1,2,3,2,1,2,0,0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,5,4,21
1,100,388,6,2,4,9,1,3,4,1,3,4,3,2,2,1,1,2,2,1,2,3,2,1,2,2,8,3,3,2,3,2,2,2,2,3,4,2,1,4,3,3,2,3,3,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,2,1,2,100,388,6,3,3,3,2,3,2,3,2,2,4,4,3,4,3,4,4,2,2,2,1,1,1,3,3,1,2,2,3,2,1,3,3,1,6,4,2,1,2,1,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,5,6,61
1,100,389,6,2,4,9,5,4,7,1,3,2,1,2,2,2,2,1,2,3,3,1,2,1,2,1,8,3,2,2,6,2,2,1,1,3,2,1,1,4,4,2,3,3,2,3,1,1,1,3,3,1,3,1,3,1,1,1,1,1,1,2,2,3,3,3,2,1,2,100,389,6,3,2,3,3,3,2,1,3,4,4,4,4,4,4,4,4,3,2,2,1,1,1,3,1,1,1,2,1,1,2,5,3,1,3,2,2,1,2,1,3,2,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,5,6,73
1,100,390,6,2,4,11,10,1,3,1,3,5,3,3,4,2,1,1,2,2,2,3,1,1,2,1,8,3,2,1,6,2,2,2,2,3,3,3,2,4,3,1,4,3,3,2,1,1,1,1,1,1,1,2,3,1,0,1,1,1,1,2,2,3,3,2,3,1,2,100,390,6,3,3,3,2,1,3,1,2,3,4,4,3,4,4,4,4,4,2,2,1,1,1,3,3,3,2,1,2,4,1,2,2,1,8,4,2,1,1,2,3,2,1,4,4,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,5,2,12
1,100,391,6,2,4,1,4,4,3,1,3,5,2,2,2,3,1,1,2,2,2,6,1,1,2,2,8,2,3,2,3,3,2,1,1,0,3,4,4,4,2,3,1,3,2,0,1,1,1,1,0,1,1,1,0,1,1,5,3,1,1,2,2,3,3,2,2,1,2,100,391,6,2,3,2,1,1,3,2,2,1,2,2,3,4,1,4,4,4,2,2,1,1,1,3,1,0,1,1,1,1,0,5,2,1,5,4,1,1,1,1,2,3,1,0,3,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,5,2,16
1,100,392,6,2,4,4,8,4,4,1,0,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,8,2,1,2,3,2,3,1,1,1,4,4,4,4,4,1,1,2,2,1,3,1,0,0,0,0,0,1,0,1,1,5,3,2,1,1,3,3,3,2,2,1,2,100,392,6,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,2,2,1,2,1,3,2,1,1,1,1,2,1,2,3,1,4,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,4,22
1,100,393,6,0,0,0,1,3,3,1,3,5,2,2,1,3,3,3,2,1,3,1,1,1,2,1,8,2,3,4,2,3,3,2,2,1,4,4,4,5,3,1,1,2,3,3,1,2,1,1,1,1,1,3,0,1,1,5,3,1,1,1,3,3,3,2,1,2,2,100,393,6,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,2,2,1,2,2,3,1,1,2,1,1,1,1,4,3,4,7,4,1,1,1,2,2,1,1,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,66
1,100,394,6,2,4,3,2,2,3,1,3,4,3,2,1,2,1,2,2,3,2,1,1,3,2,2,9,1,2,2,9,1,2,1,1,3,3,4,4,4,3,3,2,2,2,3,1,1,1,3,3,0,0,2,3,1,1,5,1,1,2,1,1,4,3,3,2,1,2,100,394,6,3,2,3,2,3,3,4,2,4,4,4,2,4,4,4,4,2,2,2,0,2,2,2,1,3,1,1,1,1,1,3,3,1,8,4,2,1,1,2,2,2,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,5,3,90
1,100,395,6,4,4,4,9,3,5,3,3,2,1,2,2,1,1,1,1,2,3,6,1,1,2,2,9,2,3,2,3,2,2,1,1,3,2,3,2,4,4,2,2,3,2,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,2,1,1,4,3,3,2,1,2,100,395,6,3,2,3,3,3,2,1,3,2,4,2,4,4,4,4,4,4,2,2,3,2,1,1,1,0,5,1,5,1,1,2,3,1,6,4,2,1,1,1,3,2,1,0,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,5,7,34
1,100,396,6,2,4,10,2,3,0,1,3,3,3,0,2,3,1,2,2,3,1,6,0,0,2,1,8,1,0,1,3,1,0,1,2,0,2,2,0,4,4,3,4,0,0,5,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,1,1,1,3,1,1,2,100,396,6,2,1,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,0,3,3,5,5,5,5,1,3,1,1,9,4,2,1,0,0,3,0,0,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,7,78
1,100,397,6,2,4,3,9,2,4,1,3,2,2,2,3,3,1,1,4,1,2,2,1,1,2,2,8,2,3,4,6,3,3,1,1,6,3,4,4,4,3,1,1,3,1,0,1,1,2,0,0,0,0,0,0,0,1,5,3,1,1,1,1,1,1,2,2,1,2,100,397,6,2,3,1,1,3,2,3,1,1,1,1,1,2,3,4,4,4,2,2,2,1,1,4,1,1,1,1,1,1,1,4,2,1,8,4,2,0,1,0,3,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,4,29
1,100,398,6,2,4,1,10,2,4,1,3,5,1,5,2,2,1,1,2,2,3,2,1,1,2,1,8,1,3,2,3,1,2,2,2,3,3,3,2,2,4,3,4,3,1,1,1,1,1,3,3,1,1,1,3,1,1,5,1,1,0,0,0,0,0,0,0,0,2,100,398,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,1,1,1,2,5,5,2,1,4,4,2,1,0,1,3,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,0,3
1,100,399,6,5,4,6,10,1,3,1,3,5,1,3,1,3,1,1,2,1,3,3,1,1,2,1,8,0,1,4,3,3,3,2,2,3,2,3,3,3,1,1,1,3,3,3,1,3,1,1,3,1,1,2,2,1,1,5,1,1,1,2,1,2,1,2,2,1,2,100,399,6,3,2,2,1,2,3,2,1,1,2,1,2,4,2,4,4,1,2,2,1,2,2,3,1,1,4,1,5,5,1,2,4,1,4,4,2,1,1,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,1,9
1,100,400,6,2,4,3,2,4,5,1,3,4,3,2,4,2,1,2,2,1,3,1,2,1,2,2,8,3,3,1,3,2,2,2,2,4,4,3,4,5,3,3,4,3,3,2,1,1,1,1,1,1,1,0,0,1,1,1,2,1,1,2,1,2,1,2,2,1,2,100,400,6,2,3,2,2,1,2,3,2,2,3,3,2,4,3,4,4,2,2,2,1,2,1,3,1,1,5,1,5,5,5,4,3,1,9,4,2,1,0,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,6,70
1,100,401,6,2,4,9,7,4,1,1,3,5,3,4,2,3,2,1,2,1,3,6,2,1,2,2,8,1,3,1,3,3,3,1,1,2,3,3,3,3,2,1,1,3,2,4,1,1,1,1,1,1,1,1,2,1,1,5,3,3,1,2,1,2,1,1,1,1,2,100,401,6,1,1,1,1,2,3,2,1,2,1,3,1,4,1,4,4,2,0,2,3,1,1,2,1,1,3,3,3,3,1,3,4,2,4,2,2,1,1,2,2,2,2,3,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,22
1,100,402,6,2,4,8,7,4,3,1,3,5,1,3,1,2,2,1,2,2,2,1,1,1,2,2,8,2,3,1,7,3,3,1,1,6,3,1,1,2,3,3,4,3,3,1,1,0,0,0,0,0,0,0,0,1,1,5,3,1,1,1,2,2,1,2,2,1,2,100,402,6,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,3,4,3,3,1,2,5,4,1,5,4,1,2,2,2,1,1,1,3,3,3,3,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,96
1,100,403,6,2,4,9,1,3,3,1,3,4,1,3,3,3,2,2,3,1,4,1,1,2,2,2,8,2,2,2,3,3,3,1,1,4,3,4,4,3,3,3,4,3,3,2,1,1,1,3,3,1,1,2,3,1,1,1,3,1,1,2,1,1,1,3,2,1,2,100,403,6,3,3,2,2,2,3,2,2,1,2,2,2,0,2,4,2,1,0,2,1,1,1,4,3,3,1,1,5,1,1,4,2,1,9,4,2,1,2,2,3,2,1,0,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,5,25
1,100,404,6,2,4,10,2,3,4,1,3,5,3,4,1,2,2,1,2,2,3,1,1,1,2,1,8,1,3,4,3,3,3,2,2,6,2,2,1,3,4,1,1,3,3,2,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,3,1,3,2,1,2,100,404,6,2,3,1,1,2,2,3,2,3,4,4,4,4,2,4,4,4,2,2,1,2,1,1,1,0,1,1,1,2,1,2,3,1,7,4,2,1,2,2,3,2,1,0,4,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,60
1,100,405,6,2,4,9,1,4,5,3,3,2,1,1,4,3,1,1,2,2,3,1,1,1,2,1,8,1,3,1,6,3,2,1,1,2,3,4,2,2,2,1,1,3,3,3,4,1,1,1,1,1,1,1,1,1,1,5,3,3,1,1,1,3,1,2,2,1,2,100,405,6,1,2,1,2,1,3,2,1,4,2,3,4,4,1,4,4,2,2,2,1,1,3,3,1,1,1,1,2,1,1,4,3,1,5,3,2,2,1,1,3,2,1,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,1,7,21
1,100,406,6,1,4,7,2,2,3,1,3,4,3,2,1,2,2,2,2,1,3,4,1,2,2,1,8,3,3,4,10,3,2,2,2,3,3,4,2,5,2,1,1,3,3,3,1,1,1,1,0,0,1,2,2,1,1,5,1,1,1,1,1,2,2,3,2,1,2,100,406,6,3,1,3,2,2,3,2,2,2,3,4,3,4,2,4,4,4,2,2,1,1,1,3,1,0,1,2,5,5,0,5,4,1,9,4,2,1,1,1,3,0,1,0,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,1,5,42
1,100,407,6,2,4,9,1,2,4,0,3,1,2,2,2,3,3,2,3,1,3,2,1,1,2,2,9,1,3,1,3,2,3,1,1,2,2,5,4,5,4,1,2,2,2,4,1,3,0,0,0,0,0,0,0,0,2,5,3,3,1,1,1,2,2,1,1,1,2,100,407,6,2,1,1,1,1,3,2,4,4,2,2,4,4,4,2,4,4,2,2,1,1,2,4,1,2,5,1,5,5,1,4,2,1,9,4,2,2,2,1,3,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,7,37
1,100,408,6,2,4,9,1,3,3,1,3,5,3,4,3,2,2,1,2,1,2,6,2,1,2,2,8,2,2,1,4,3,3,2,1,3,4,3,3,4,1,3,1,3,3,3,1,1,1,1,1,1,2,1,3,1,1,5,2,1,1,1,1,2,2,2,2,1,2,100,408,6,1,2,2,3,1,3,2,1,1,2,2,2,3,2,4,4,2,2,2,3,2,1,3,2,3,2,2,3,3,5,4,3,1,9,4,2,2,1,2,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,1,1,79
1,100,409,6,2,4,3,4,4,4,1,3,5,3,3,4,2,2,2,2,3,3,1,1,1,2,2,8,3,2,1,3,3,3,1,1,3,3,3,3,2,2,3,3,3,3,2,3,1,1,3,3,1,1,2,3,1,2,1,3,3,1,1,1,2,2,2,2,1,2,100,409,6,1,2,2,3,2,3,2,1,1,2,2,1,3,1,4,4,1,2,2,2,1,1,3,1,2,1,1,2,3,1,3,2,1,5,3,2,2,1,2,3,3,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,1,2,57
1,100,410,6,2,4,9,9,2,1,1,3,5,3,4,2,2,2,1,2,2,2,6,2,1,2,2,8,1,2,1,4,3,2,1,1,3,3,3,3,3,2,1,4,3,3,3,1,1,1,1,1,1,1,1,0,1,1,5,3,3,1,1,1,2,2,2,3,1,2,100,410,6,1,1,1,1,1,3,2,2,2,2,2,2,2,4,2,4,2,2,2,1,1,1,1,1,1,3,1,5,3,5,2,3,1,9,4,2,1,1,2,1,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,27
1,100,411,6,5,4,10,10,1,4,1,3,2,1,2,1,1,1,1,1,0,3,1,1,1,2,2,0,1,0,4,3,1,1,1,1,3,0,4,4,4,1,3,4,3,3,1,1,1,1,1,1,1,1,2,1,1,1,5,0,3,1,1,1,2,2,3,2,1,2,100,411,6,1,3,1,1,3,2,3,1,1,1,1,1,1,1,4,4,4,2,2,1,1,0,5,1,0,4,1,5,2,1,3,3,1,9,4,2,1,1,2,3,0,1,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,4,79
1,100,412,6,2,4,9,2,2,3,1,3,2,0,2,4,3,2,2,0,1,2,3,2,0,2,2,8,2,2,1,9,3,3,1,1,1,4,4,4,4,2,3,4,3,2,3,3,1,1,3,3,1,1,1,3,1,1,5,3,1,1,1,1,1,2,2,2,2,2,100,412,6,2,0,2,1,2,2,3,1,4,4,4,4,4,4,4,4,4,2,2,1,2,3,3,3,3,1,2,5,3,1,2,2,1,8,4,2,1,1,1,3,3,2,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,4,12
1,100,413,6,2,4,8,1,3,5,1,3,5,2,3,1,3,2,1,1,2,2,2,1,1,2,2,3,3,2,4,6,3,2,2,1,3,3,3,4,4,3,3,3,3,3,3,1,1,1,2,2,1,1,2,0,0,1,2,1,1,1,1,1,1,2,2,2,1,2,100,413,6,1,3,1,2,3,2,2,2,2,1,1,4,4,4,4,4,2,2,2,1,1,1,3,2,3,1,2,5,1,1,4,3,1,10,4,2,1,2,1,3,2,2,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,23
1,100,414,6,2,4,6,2,3,4,1,3,5,3,5,1,2,2,1,1,2,3,1,1,1,2,2,8,2,2,4,3,2,3,1,1,1,2,2,2,3,3,1,4,3,2,2,1,1,1,2,2,1,1,2,3,1,1,1,3,1,1,1,3,2,1,3,2,1,2,100,414,6,2,1,1,2,1,3,1,2,2,3,2,2,4,2,4,4,2,2,2,1,1,1,4,1,3,3,2,5,1,1,4,3,1,9,4,2,1,0,0,3,2,1,4,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,69
1,100,415,6,2,4,10,3,1,4,1,4,4,3,2,4,3,1,1,3,1,3,2,1,1,2,2,0,3,1,2,3,2,3,1,2,3,4,4,4,4,4,3,4,3,3,3,1,1,1,3,3,1,1,2,3,1,1,5,1,1,1,2,1,3,1,3,2,1,2,100,415,6,3,3,1,3,3,3,1,2,4,4,4,4,4,3,4,4,4,2,2,1,1,1,5,3,3,1,1,5,5,1,5,3,1,5,4,2,3,1,1,1,1,1,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,5,56
1,100,416,6,2,4,11,1,3,4,1,3,4,3,4,2,3,2,2,3,0,2,3,2,2,2,2,9,2,2,2,2,2,2,2,1,0,2,1,1,4,2,1,1,2,2,5,1,1,1,1,3,1,1,1,3,1,1,5,1,1,1,2,1,3,1,2,2,1,2,100,416,6,1,3,1,2,2,2,3,2,3,3,2,0,0,2,4,4,4,2,2,1,1,1,3,1,3,1,1,1,2,1,3,3,1,10,4,2,1,1,1,3,2,1,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,38
1,100,417,6,2,4,11,1,4,5,1,3,4,3,4,2,2,1,2,1,1,3,4,1,1,2,1,8,3,2,2,3,1,2,2,1,3,3,3,2,4,3,3,3,3,3,3,4,1,1,2,3,1,1,1,0,1,1,1,1,1,2,1,1,3,1,3,2,1,2,100,417,6,2,0,2,2,1,2,1,3,4,0,2,3,4,3,4,4,2,2,2,1,1,1,2,2,1,1,1,2,5,1,4,2,1,8,3,2,1,1,1,3,2,1,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,2,6,33
