CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.16A.,Q.16B.,Q.16C.,Q.16D.,Q.16E.,Q.16F.,Q.16G.,Q.16H.,Q.17A.,Q.17B.,Q.18.,Q.19.,Q.20A.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.30F.,Q.30G.,Q.30H.,Q.30I.,Q.30J.,Q.30K.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.32.,Q.33A.,Q.33B.,Q.34.,Q.35A.,Q.35B.,Q.36.,Q.37.,Q.38.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,Q.65A.,Q.65B.,Q.66A.,Q.66B.,Q.67A.,Q.67B.,Q.68.,Q.69A.,Q.69B.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.
1,211,257,2,1,3,3,30,4,4,28,2,3,3,13,4,1,1,6,3,2,3,2,3,2,1,1,1,1,1,4,4,4,2,4,3,2,1,3,2,2,3,1,1,2,0,2,1,1,2,1,1,4,3,2,3,1,1,3,2,3,2,2,2,2,5,1,2,2,211,257,2,2,4,3,2,5,2,2,2,94,3,1,4,1,1,1,3,4,2,4,2,2,2,3,2,1,1,1,3,2,3,1,1,1,1,1,2,4,2,4,1,1,2,3,2,3,1,1,3,2,3,5,4,12,2,8,20
1,211,258,2,1,5,3,32,4,4,8,2,2,2,21,4,1,1,6,3,1,3,2,1,1,3,2,2,3,3,4,4,4,2,4,1,3,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,2,3,3,3,1,3,3,3,2,3,2,2,3,3,1,2,2,211,258,2,3,4,0,3,2,2,3,3,43,3,2,3,2,1,1,3,5,1,5,1,1,1,3,1,2,2,4,3,5,0,3,1,2,1,1,3,3,1,3,3,0,3,0,3,3,2,0,3,5,3,0,0,4,2,1,207
1,211,259,2,4,3,4,34,2,4,30,2,3,3,16,5,1,1,6,3,3,4,2,1,1,2,2,2,3,3,4,4,4,1,4,3,3,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,2,3,3,3,1,2,3,4,3,3,2,2,3,2,1,2,2,211,259,2,3,4,5,3,2,3,2,3,77,3,1,5,1,1,2,3,5,2,5,2,1,3,3,2,1,2,4,3,1,4,1,5,1,1,2,3,5,2,5,2,1,3,3,2,1,2,0,3,1,5,4,4,8,2,10,108
1,211,260,2,4,4,5,32,2,3,32,2,11,99,3,6,1,1,6,3,2,3,1,2,1,2,2,1,3,2,4,4,4,2,3,3,4,1,3,2,1,3,1,1,2,1,3,2,1,2,1,1,2,4,4,3,1,1,3,1,2,3,2,2,3,2,3,2,2,211,260,2,3,4,4,1,5,3,5,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,2,5,2,1,1,3,5,1,5,1,1,1,3,1,1,1,2,2,4,5,0,0,7,2,2,35
1,211,261,2,0,5,1,33,4,3,22,2,11,99,12,6,1,2,6,5,1,2,1,1,1,2,2,2,0,3,4,4,4,1,4,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,2,3,2,2,2,4,0,2,2,211,261,2,3,4,3,3,5,2,0,2,53,1,1,5,1,1,2,2,5,3,5,3,3,1,3,1,1,3,3,3,1,4,1,5,1,1,2,3,5,0,0,0,0,0,0,2,1,1,1,3,1,5,3,3,3,2,3,131
1,211,262,2,2,3,4,40,2,4,35,2,1,1,14,6,1,1,6,2,3,3,3,3,3,1,2,2,3,3,4,4,4,1,3,3,2,1,3,1,3,3,1,1,1,1,3,1,1,3,3,1,2,2,4,2,1,1,3,3,2,2,2,3,2,2,1,2,2,211,262,2,3,4,1,2,2,2,2,2,80,1,1,3,1,2,1,3,4,2,3,2,2,2,3,2,2,2,4,3,2,2,1,3,1,2,1,3,3,2,3,2,1,2,3,2,3,2,0,2,2,3,7,7,13,1,2,1
1,211,263,2,2,3,2,46,4,4,28,2,1,1,3,6,1,1,6,2,1,3,1,1,1,2,2,2,3,3,4,4,4,2,4,1,3,1,3,2,2,1,1,1,2,1,3,2,1,2,1,1,0,0,0,0,1,1,3,3,2,2,2,3,1,1,2,1,2,211,263,2,3,3,4,2,2,2,1,4,82,1,3,3,3,3,1,3,3,2,3,1,2,1,3,3,1,2,4,2,3,3,2,5,2,2,1,2,3,1,3,1,1,1,3,1,1,1,3,1,4,5,0,0,4,2,2,167
1,211,264,2,3,2,4,35,4,4,30,2,1,1,3,6,1,1,6,2,2,3,2,3,2,2,2,1,3,1,4,4,4,2,3,2,3,1,3,2,2,1,1,1,2,1,1,2,1,1,2,2,2,4,2,4,2,1,3,3,2,3,2,4,3,1,1,1,2,211,264,2,3,4,5,2,2,3,2,3,70,1,1,4,1,2,2,2,4,1,5,1,2,1,3,2,2,2,3,2,5,3,3,5,2,2,1,2,4,2,4,1,1,1,3,3,3,1,1,2,5,3,3,0,10,2,2,117
1,211,265,2,1,2,1,32,4,4,24,2,2,2,3,6,1,2,6,3,1,3,1,2,2,2,2,2,1,1,4,4,4,1,4,2,2,1,3,1,2,0,0,0,3,0,0,0,0,0,0,0,3,2,3,2,1,1,2,4,3,4,2,3,3,1,1,1,2,211,265,2,2,2,4,3,2,3,2,3,71,2,1,5,1,1,1,3,5,2,5,3,2,3,2,2,2,1,2,3,1,4,1,5,1,1,2,3,5,2,5,3,2,3,1,2,3,1,1,3,1,5,3,3,6,2,5,53
1,211,266,2,2,2,2,30,4,4,16,2,1,1,3,6,1,1,6,4,3,3,1,3,3,2,2,1,3,3,4,4,4,3,4,1,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,2,3,2,2,2,2,2,2,1,1,2,211,266,2,3,4,5,0,2,0,0,0,50,3,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,11,2,5,73
1,211,267,2,1,2,4,32,2,4,11,2,11,99,21,6,2,1,0,3,0,3,2,1,1,2,2,2,0,0,0,0,0,1,4,3,4,1,2,2,2,1,1,1,1,1,0,0,1,1,1,1,4,4,4,4,4,4,4,1,3,2,2,0,0,2,2,3,2,211,267,2,3,4,0,0,3,2,3,2,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,6,70
1,211,268,2,3,5,1,41,4,4,30,2,11,99,16,6,1,2,6,4,2,2,2,1,1,2,2,2,3,2,4,4,4,1,1,3,2,1,3,2,2,0,0,0,3,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,3,4,2,3,3,5,3,5,2,211,268,2,3,5,1,2,2,3,2,3,69,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,2,2,4,3,5,3,3,4,3,2,3,2,4,2,4,3,2,3,2,3,2,3,2,3,5,4,7,7,5,1,1,263
1,211,269,2,2,3,4,37,4,4,10,2,11,99,3,6,1,2,6,3,1,4,3,1,2,2,2,1,3,3,4,4,4,1,4,3,3,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,2,2,3,3,2,2,3,2,1,2,2,211,269,2,3,5,0,3,2,3,2,3,47,3,1,5,1,2,1,2,4,3,5,2,2,2,3,2,2,1,1,3,1,3,1,5,1,1,1,3,5,3,5,2,2,2,2,2,1,1,1,3,1,5,7,7,9,1,2,448
1,211,270,2,3,2,4,30,4,4,15,2,1,1,2,6,1,1,6,3,1,2,2,2,2,2,2,2,3,1,4,4,4,1,2,1,2,1,3,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,4,2,1,1,3,3,4,3,2,4,3,1,1,1,2,211,270,2,3,3,5,2,2,3,2,3,49,1,1,4,1,2,1,1,5,3,5,1,1,1,3,2,2,2,4,1,3,3,1,5,1,1,1,2,3,3,4,2,2,2,3,2,1,1,1,2,2,3,4,6,6,2,2,84
1,211,271,2,2,2,4,26,2,4,18,2,3,3,2,6,1,1,0,3,3,3,1,1,1,3,3,2,3,3,4,4,4,1,4,3,4,1,3,2,3,2,1,1,2,1,2,1,1,2,2,2,2,3,3,3,3,3,2,4,3,3,2,4,4,4,2,2,2,211,271,2,2,1,5,1,3,4,3,3,59,1,2,5,2,1,2,1,5,1,5,1,1,1,3,2,2,2,4,2,4,4,1,3,2,1,1,1,5,1,3,1,1,1,3,2,2,2,0,2,3,5,7,7,4,1,2,9
1,211,272,2,2,4,2,38,4,4,15,3,1,1,11,4,1,2,1,3,1,4,2,1,2,2,2,1,3,3,4,4,4,1,4,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,3,4,4,3,3,2,3,1,1,1,2,211,272,2,2,4,4,3,2,4,1,4,79,1,3,5,3,3,3,3,5,1,5,3,3,3,1,3,3,2,4,3,5,4,3,3,3,3,3,3,5,1,5,3,3,3,1,3,2,2,0,3,5,3,0,0,8,2,6,213
1,211,273,2,4,3,3,39,4,4,24,3,11,99,2,4,2,1,6,2,3,2,3,3,2,2,2,1,3,3,4,4,4,2,4,4,4,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,4,4,4,4,4,4,4,3,2,2,3,2,3,2,1,2,2,211,273,2,2,4,0,2,2,3,2,3,62,1,1,4,1,1,1,3,4,3,4,2,1,2,3,2,1,2,4,3,2,2,1,4,1,2,1,2,4,2,4,2,2,2,3,2,1,2,0,3,2,4,6,5,11,2,5,83
1,211,274,2,1,4,5,30,4,4,4,3,1,1,14,4,1,1,6,3,2,1,1,3,1,3,2,2,3,1,4,4,4,1,2,2,2,1,3,2,1,2,1,1,2,1,2,2,1,2,2,1,2,3,3,3,1,3,3,3,4,3,3,2,3,2,1,2,2,211,274,2,3,5,0,3,2,3,2,4,38,1,1,3,1,2,2,2,5,2,5,3,1,2,3,2,1,1,1,3,2,4,1,5,1,1,1,2,5,2,4,1,1,1,2,2,1,2,0,0,5,5,7,7,5,1,6,116
1,211,275,2,3,4,1,28,4,4,9,3,11,99,15,4,1,2,6,3,1,2,2,2,3,1,2,2,3,0,4,4,4,2,4,2,4,3,3,1,1,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,3,3,3,3,2,2,3,2,3,1,1,4,2,211,275,2,0,3,3,2,3,3,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,2,3,128
1,211,276,2,1,2,0,30,4,4,12,3,1,1,16,4,1,1,6,4,1,3,2,1,2,2,2,2,3,3,4,4,4,1,4,3,3,1,3,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,3,3,3,4,4,3,2,3,1,1,1,2,211,276,2,2,5,1,3,1,3,1,3,41,3,1,5,1,1,2,2,4,2,4,2,1,3,2,2,1,2,4,2,1,4,1,5,1,1,1,2,4,2,4,2,1,2,3,2,1,1,1,3,1,5,4,5,6,2,1,188
1,211,277,2,4,5,3,99,1,3,15,3,11,99,13,5,1,1,6,2,2,4,3,2,2,2,1,1,3,3,4,4,4,1,3,4,3,3,3,1,1,3,1,1,0,1,0,1,1,3,1,1,2,3,2,3,1,1,3,2,2,2,3,2,1,1,3,1,2,211,277,2,2,3,1,1,2,4,1,4,94,3,1,5,1,2,2,2,3,2,3,3,3,2,3,2,2,2,4,3,1,4,1,5,1,2,3,2,3,2,3,2,3,2,3,2,2,2,0,3,2,3,4,5,12,2,4,48
1,211,278,2,4,3,3,36,4,4,21,3,11,99,2,5,1,2,6,1,1,3,3,3,3,2,2,1,3,3,4,4,4,1,4,3,3,1,3,1,1,1,1,1,2,1,2,2,1,2,1,1,2,4,4,4,1,1,2,3,3,4,3,3,3,1,1,2,2,211,278,2,2,2,4,3,2,3,1,3,58,1,1,4,1,1,1,2,5,3,5,2,1,3,3,2,1,2,4,3,2,4,2,4,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,2,4,5,5,11,2,5,45
1,211,279,2,2,2,4,21,4,3,7,3,11,99,3,6,1,2,1,3,1,1,2,2,1,3,2,2,3,3,4,4,4,1,3,1,3,1,3,2,2,2,1,1,2,1,2,1,1,1,1,1,2,3,3,3,1,3,3,3,3,3,3,2,3,1,1,1,2,211,279,2,3,5,1,3,2,3,2,3,40,3,1,5,1,1,1,2,4,3,5,2,2,2,3,2,2,2,4,3,2,3,3,3,2,2,2,3,4,2,3,3,3,3,3,2,2,1,1,3,2,4,7,7,4,1,5,185
1,211,280,2,1,2,4,24,4,3,6,3,11,99,11,6,1,2,1,3,1,1,1,1,1,3,3,3,3,3,4,4,4,1,1,1,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,1,3,4,1,3,2,2,2,211,280,2,3,3,0,3,3,4,3,3,50,3,1,4,1,2,1,1,4,3,4,2,2,1,2,2,2,2,4,3,2,2,3,4,2,2,3,1,4,2,4,2,2,1,2,3,2,2,0,3,5,3,5,1,0,2,7,48
1,211,281,2,2,2,3,31,1,4,8,3,11,99,24,6,1,1,6,3,2,3,3,1,1,2,2,1,3,3,4,4,4,2,4,3,3,1,3,2,1,2,1,1,2,1,3,2,1,2,1,1,2,3,3,3,1,1,3,3,3,4,3,1,3,2,1,2,2,211,281,2,1,5,0,3,2,3,2,3,38,1,1,4,3,1,3,3,5,2,4,3,2,3,3,2,1,2,4,3,2,3,1,5,1,1,3,3,4,2,4,3,2,1,3,2,2,1,1,2,5,2,2,3,8,2,3,52
1,211,282,2,2,4,4,30,4,4,5,3,11,99,3,6,1,2,6,3,1,2,3,3,2,1,2,1,3,3,4,4,4,1,4,3,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,3,4,3,3,1,3,2,1,1,2,211,282,2,1,1,5,2,2,3,1,4,32,1,1,5,1,1,1,3,5,2,5,2,1,3,3,2,1,3,4,2,2,3,1,4,1,1,1,3,5,2,5,1,1,3,3,2,1,1,1,3,2,3,4,3,10,2,5,55
1,211,283,2,1,2,0,56,1,2,6,2,1,1,21,4,1,1,6,3,1,3,3,1,1,1,2,2,3,3,4,4,4,2,3,1,2,3,3,2,2,1,1,1,2,1,1,2,1,1,1,1,4,4,2,4,1,1,2,3,2,2,3,3,3,1,1,1,2,211,283,2,0,4,0,2,2,3,2,3,61,1,1,5,1,1,3,3,5,1,5,2,1,2,2,2,1,1,1,2,2,3,1,4,1,2,2,3,4,1,5,3,3,3,2,2,1,1,1,2,2,3,5,3,7,2,1,149
1,211,284,2,2,3,4,26,4,4,12,2,1,1,13,4,1,1,6,2,2,3,2,3,2,1,2,2,3,0,4,4,4,2,4,3,4,1,3,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,3,3,4,3,1,3,2,1,1,2,211,284,2,2,2,4,4,2,3,1,4,43,3,1,5,1,1,2,3,5,1,5,2,3,1,3,2,1,2,4,2,2,4,1,5,1,1,1,1,5,2,5,2,2,2,3,2,1,2,0,2,2,4,4,5,10,2,4,28
1,211,285,2,1,2,1,39,2,2,24,1,2,3,21,4,0,1,0,4,0,5,0,0,0,2,0,2,0,3,0,4,4,1,1,1,1,1,3,2,1,0,1,1,0,0,1,0,1,0,1,0,1,4,2,4,1,1,2,2,3,4,1,4,0,2,3,1,2,211,285,2,2,4,1,1,0,3,2,2,80,3,1,0,1,1,1,2,4,2,3,2,2,3,2,2,1,0,1,3,2,3,1,4,2,1,1,2,4,2,4,2,2,2,2,2,2,1,1,2,1,4,4,4,2,2,1,180
1,211,286,2,4,3,5,40,1,2,34,1,3,7,11,4,1,2,6,4,2,3,2,3,2,2,2,2,1,2,4,4,4,2,3,1,2,1,3,2,2,2,1,1,1,1,1,2,3,3,1,1,2,3,2,3,1,3,3,3,3,2,1,2,3,1,2,2,2,211,286,2,3,4,1,3,2,3,2,4,81,2,2,4,0,1,1,3,5,1,5,1,1,1,3,3,3,2,1,2,2,3,2,4,2,2,1,3,4,0,0,0,0,0,0,1,2,1,2,2,5,4,0,0,9,2,8,28
1,211,287,2,2,3,4,30,4,2,12,1,3,4,14,4,1,2,1,4,2,3,1,1,2,3,3,2,3,3,4,4,4,4,2,1,1,3,2,2,3,1,1,1,2,1,1,1,1,1,1,1,4,4,4,4,1,1,4,3,2,2,1,2,1,2,2,1,2,211,287,2,3,5,1,4,5,4,5,4,75,2,1,3,2,2,1,2,3,1,5,1,2,1,3,2,2,1,1,1,5,3,1,3,2,3,1,2,3,2,3,1,2,1,3,1,2,2,0,1,4,3,2,1,4,2,5,181
1,211,288,2,1,1,3,21,4,2,10,1,4,5,21,4,1,1,6,4,2,2,2,2,2,2,2,1,3,3,4,4,4,2,2,1,3,1,3,1,0,3,1,1,3,1,0,1,2,0,1,1,2,3,3,4,1,1,1,3,3,4,1,3,2,2,3,2,2,211,288,2,3,4,3,4,5,3,5,3,50,1,1,5,1,2,1,2,3,1,3,3,2,1,3,3,2,3,2,2,5,3,3,3,2,1,1,1,4,2,5,1,2,1,3,3,2,3,2,2,5,5,2,0,8,2,1,224
1,211,289,2,1,3,4,22,4,2,9,1,1,2,21,4,1,2,1,5,3,5,0,0,0,0,0,0,3,2,4,4,4,4,1,1,3,2,1,1,3,1,1,1,3,1,3,2,1,2,1,1,2,3,3,3,1,3,1,3,3,2,1,1,1,1,1,1,2,211,289,2,3,4,5,1,2,3,2,3,51,1,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,4,3,1,4,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,1,5,6,6,2,2,1,245
1,211,290,2,1,2,2,32,2,2,22,1,2,3,21,4,1,1,0,4,1,4,2,2,1,2,3,3,3,1,4,4,4,2,3,1,2,3,3,2,1,0,0,0,0,0,0,0,0,3,3,0,4,4,4,2,3,1,3,2,3,1,1,1,2,1,1,1,2,211,290,2,2,2,1,1,2,2,2,2,63,3,1,2,1,2,1,3,2,1,4,1,0,1,3,2,1,2,1,3,5,3,1,4,1,1,1,2,4,3,4,1,1,1,3,3,1,3,3,3,2,4,3,3,5,2,3,103
1,211,291,2,4,2,3,31,4,3,12,1,7,11,1,4,1,1,0,4,2,2,1,2,2,3,3,2,3,3,4,0,0,1,2,1,2,1,2,2,2,1,1,1,0,1,1,0,1,0,1,1,2,1,3,4,3,4,3,2,3,2,1,3,3,2,1,1,2,211,291,2,3,4,5,1,2,3,2,3,77,3,1,4,1,2,2,3,5,3,5,3,3,3,2,1,1,3,4,3,5,2,1,4,1,1,1,3,5,3,5,3,3,3,2,3,3,2,0,3,5,3,7,7,4,1,2,291
1,211,292,2,4,2,4,32,2,3,15,1,4,7,1,4,1,1,6,3,1,3,2,2,2,2,2,2,3,3,4,4,4,1,4,1,1,1,3,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,3,1,1,1,3,2,2,1,4,3,3,2,2,2,211,292,2,0,4,4,2,3,3,3,3,84,2,1,3,1,2,1,3,3,2,3,1,2,1,3,2,2,2,4,1,4,4,1,5,1,1,1,2,3,1,5,2,2,1,3,2,1,2,0,2,3,4,3,4,7,2,2,316
1,211,293,2,4,3,5,24,4,3,11,1,5,9,1,4,1,1,6,3,1,3,1,1,1,2,1,1,1,0,4,0,4,3,2,1,1,1,3,2,1,2,1,1,2,1,2,1,1,1,1,2,2,3,2,3,1,3,3,2,3,3,1,2,3,1,1,2,2,211,293,2,3,5,5,1,2,3,2,3,75,2,3,1,1,2,1,3,3,3,3,3,2,1,3,3,3,2,4,1,5,2,3,0,2,2,1,2,3,2,3,3,3,1,3,2,2,2,0,1,5,3,2,1,6,2,5,81
1,211,294,2,3,3,4,50,4,4,25,1,1,1,21,4,1,1,6,3,2,3,2,3,2,2,3,2,3,3,4,4,4,3,3,1,3,1,3,2,3,1,1,1,2,2,2,1,2,1,1,2,4,4,4,4,4,4,4,0,1,3,1,1,4,2,2,2,2,211,294,2,3,5,6,0,5,2,5,1,78,1,2,5,2,1,1,2,3,1,5,1,1,1,3,1,1,2,4,2,5,3,3,3,2,1,1,2,3,1,5,1,1,3,3,2,1,2,0,2,5,2,7,7,8,1,4,111
1,211,295,2,4,3,4,32,4,4,26,1,2,3,21,4,1,2,1,3,1,2,1,2,2,3,3,2,3,1,4,4,4,1,4,1,2,1,3,1,2,2,1,1,1,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,3,1,2,4,2,1,1,2,211,295,2,3,4,3,2,2,3,1,4,84,1,2,5,2,1,1,2,5,1,5,1,1,1,3,1,1,2,4,1,3,4,1,5,2,1,1,2,5,1,5,1,1,1,3,1,3,2,0,2,3,5,0,1,3,2,7,91
1,211,296,2,1,4,4,39,4,4,21,1,2,2,21,4,1,1,6,3,1,2,1,2,1,2,2,1,1,3,4,4,4,2,4,1,2,1,3,2,2,1,1,1,2,1,2,2,1,2,1,1,3,2,4,4,3,3,2,2,3,4,1,3,3,2,2,2,2,211,296,2,3,5,1,3,5,0,2,0,68,3,3,0,3,0,3,2,4,2,4,3,1,3,3,3,0,2,4,3,5,0,1,4,3,0,3,2,0,2,4,3,0,3,0,3,0,2,0,3,5,6,0,1,5,2,4,13
1,211,297,2,2,2,3,29,4,4,13,1,3,3,3,4,1,1,0,5,3,3,1,3,3,1,2,2,3,3,4,0,0,3,2,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1,1,2,1,3,2,1,4,1,2,3,5,2,211,297,2,3,5,2,4,5,2,2,2,70,3,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,4,1,3,4,3,2,3,1,1,0,0,1,5,1,1,1,3,3,3,2,0,3,0,5,0,0,11,2,5,112
1,211,298,2,4,4,4,36,2,4,12,1,2,2,21,4,1,2,6,4,2,2,1,2,2,3,3,2,2,2,4,4,4,1,4,1,3,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,4,2,2,1,2,2,2,1,2,2,211,298,2,3,1,1,4,3,3,2,4,60,1,1,5,1,1,2,3,5,2,4,2,2,1,3,2,2,1,2,2,3,2,1,5,1,1,3,3,5,2,5,3,1,3,3,2,2,1,1,2,5,4,4,3,4,2,9,84
1,211,299,2,4,5,4,32,4,4,20,1,3,3,13,4,1,3,6,5,1,1,1,2,1,3,3,3,1,3,4,4,4,2,4,1,4,1,3,2,3,2,1,1,2,1,2,1,1,2,1,1,3,3,3,3,1,3,3,2,3,4,1,2,3,1,1,1,2,211,299,2,3,5,0,3,2,3,1,3,66,1,1,3,1,2,1,3,5,1,5,1,1,1,3,2,1,2,4,2,3,4,1,5,2,1,1,3,5,1,5,1,1,1,3,2,1,1,1,2,4,5,3,2,1,2,6,100
1,211,300,2,1,2,4,31,4,4,20,1,2,2,21,4,1,1,6,3,1,3,2,2,2,2,2,2,3,3,4,4,4,2,4,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,1,3,2,4,1,2,3,1,1,2,2,211,300,2,2,4,5,2,2,3,2,3,60,2,2,5,2,1,1,2,4,2,4,1,1,1,2,3,2,1,2,2,5,3,3,3,1,2,3,3,5,1,5,1,1,3,2,2,2,2,0,1,5,2,0,2,7,2,8,33
1,211,301,2,1,3,4,22,4,4,11,1,4,4,41,4,1,2,1,4,2,3,2,0,2,2,0,2,3,3,4,4,4,2,2,1,0,1,3,2,2,3,1,1,3,1,3,3,1,3,1,1,4,4,4,4,4,4,4,1,2,2,1,2,2,2,1,1,2,211,301,2,3,4,1,1,5,0,2,3,60,1,1,3,1,2,3,2,3,2,3,3,0,3,0,2,2,3,4,3,5,0,3,0,3,0,3,0,0,2,0,3,0,3,0,2,2,2,0,3,0,6,3,1,6,2,1,236
1,211,302,2,1,2,4,30,4,4,22,1,2,2,21,4,1,1,6,3,1,4,2,2,2,2,2,2,3,3,4,4,4,2,3,2,2,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,3,3,2,3,3,3,3,3,3,2,1,2,3,2,1,1,2,211,302,2,3,4,4,3,2,3,2,3,61,3,1,4,1,1,1,2,4,2,4,2,2,3,2,2,1,2,4,3,2,3,1,5,1,1,1,2,4,2,4,2,2,3,3,2,2,2,0,3,2,4,4,4,8,2,1,182
1,211,303,2,1,2,3,26,4,4,10,1,1,1,21,4,1,1,6,4,1,3,2,2,2,2,2,1,3,3,4,4,4,2,4,1,2,3,3,2,2,1,1,1,2,1,2,2,1,2,1,0,2,3,3,3,1,3,3,3,2,3,1,2,3,2,1,2,2,211,303,2,3,4,1,3,2,3,2,3,42,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,8,2,6,57
1,211,304,2,1,2,4,23,2,4,12,1,3,3,0,4,1,1,6,4,1,3,2,2,1,2,2,2,0,0,4,4,4,1,2,1,4,1,3,2,1,1,1,1,1,1,3,3,1,1,1,1,3,1,2,3,1,1,3,3,3,3,1,3,3,3,1,2,2,211,304,2,3,1,1,3,3,3,2,3,49,2,1,5,0,1,1,3,5,1,5,1,1,1,3,2,2,1,1,3,3,3,1,5,0,1,1,3,5,1,5,1,1,1,3,1,1,1,1,1,2,5,2,1,6,2,6,33
1,211,305,2,1,3,3,20,4,4,10,1,2,3,21,4,1,2,0,3,1,2,2,2,2,2,3,2,3,3,4,4,4,1,4,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,4,3,3,3,1,1,4,1,1,1,2,211,305,2,3,3,3,3,1,4,1,4,47,1,1,0,1,1,1,3,4,2,4,2,2,2,3,2,2,2,4,2,1,3,1,3,1,3,2,3,3,3,4,2,2,1,2,2,2,2,0,3,2,3,7,7,5,1,4,129
1,211,306,2,1,2,1,32,4,2,21,1,1,3,21,5,1,2,6,5,1,3,2,1,1,3,2,2,3,3,4,4,4,1,3,1,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,3,2,2,1,4,3,4,1,4,2,211,306,2,3,5,4,3,3,4,4,4,63,1,2,5,3,3,1,0,3,3,2,1,1,1,3,2,1,2,4,3,2,2,2,5,2,1,1,2,5,2,5,1,1,1,3,2,2,2,0,3,1,3,2,1,4,2,4,31
1,211,307,2,1,2,4,27,4,2,5,1,1,2,21,5,1,1,6,3,1,1,2,2,1,3,1,2,3,3,4,4,4,1,4,1,3,2,2,2,2,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,2,1,1,4,3,2,3,2,2,211,307,2,3,4,3,4,1,4,1,3,94,1,2,5,2,1,1,1,5,2,3,1,1,1,3,1,1,2,3,1,3,3,2,4,2,1,2,2,4,2,5,1,1,1,1,1,1,2,3,1,5,5,0,0,5,2,3,14
