,CARD,DECK,BALLOT,S79.Q1,S79.Q2,S79.Q3,S79.Q4,S79.Q5,S79.Q6.x,S79.Q8,S79.Q9,S79.Q10,S79.Q11,S79.Q12,S79.Q13,S79.Q14,S79.Q15,S79.Q16,S79.Q17,S79.Q18,S79.Q19,S79.Q20,S79.Q21,S79.Q22,S79.Q23,S79.Q24,S79.Q25,S79.Q26,S79.Q27,S79.Q28,S79.Q29,S79.Q30,S79.Q31,S79.Q32,S79.Q33,S79.Q34,S79.Q35,S79.Q36,S79.Q37,S79.Q38,S79.Q39,S79.Q40,S79.Q41,S79.Q42,S79.Q43,S79.Q44,S79.Q45,S79.Q46,S79.Q47,S79.Q48,S79.Q49,S79.Q50,S79.Q51A,S79.Q51B.n,S79.Q52A,S79.Q52B.n,S79.Q53,S79.Q54,S79.Q55,S79.Q56,S79.Q57,S79.Q58,S79.Q59,S79.Q60,S79.Q61,S79.Q62,S79.Q63A,S79.Q63B.n,S79.Q64,S79.Q65,CARD..1,DECK..1,BALLOT..1,S79.Q66,S79.Q67,S79.Q68,S79.Q69,S79.Q70,S79.Q71,S79.Q72,S79.Q73,S79.Q74,S79.Q75,S79.Q76,S79.Q77,S79.Q78,S79.Q79,S79.Q80.n,S79.V81
955,1.0,79.0,956.0,1.0,5.0,4.0,7.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,10.0,1.0,10.0,4.0,4.0,2.0,2.0,,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,1.0,2.0,79.0,956.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,,4561.0
956,1.0,79.0,957.0,3.0,5.0,6.0,3.0,5.0,1.0,5.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,1.0,3.0,2.0,3.0,,4.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,79.0,957.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,,14081.0
957,1.0,79.0,958.0,3.0,5.0,6.0,2.0,5.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,6.0,1.0,3.0,3.0,3.0,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,,1.0,2.0,2.0,79.0,958.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,,7681.0
958,1.0,79.0,959.0,1.0,5.0,4.0,7.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,79.0,959.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,,13041.0
959,1.0,79.0,960.0,3.0,5.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,5.0,4.0,2.0,3.0,5.0,3.0,6.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,4.0,2.0,,1.0,,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,79.0,960.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,,11641.0
960,1.0,79.0,961.0,2.0,5.0,6.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,7.0,5.0,7.0,1.0,3.0,5.0,3.0,,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,3.0,4.0,2.0,79.0,961.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,14631.0
961,1.0,79.0,962.0,5.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,3.0,2.0,2.0,,1.0,,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,79.0,962.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,3641.0
962,1.0,79.0,963.0,3.0,5.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,,4.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,79.0,963.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,,6651.0
963,1.0,79.0,964.0,1.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,1.0,6.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,7.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,10.0,7.0,10.0,4.0,4.0,3.0,3.0,,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0,79.0,964.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,0.0,,4891.0
964,1.0,79.0,965.0,2.0,5.0,6.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,1.0,3.0,1.0,1.0,,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,,2.0,2.0,2.0,79.0,965.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,8301.0
965,1.0,79.0,966.0,2.0,5.0,7.0,1.0,5.0,1.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,10.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,6.0,1.0,6.0,1.0,4.0,3.0,3.0,,4.0,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,3.0,4.0,2.0,79.0,966.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,,2801.0
966,1.0,79.0,967.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,3.0,2.0,6.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,11.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,,4.0,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,,1.0,3.0,2.0,79.0,967.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,,11311.0
967,1.0,79.0,968.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,,2.0,,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,1.0,2.0,79.0,968.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,7671.0
968,1.0,79.0,969.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,3.0,4.0,3.0,,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,,1.0,2.0,2.0,79.0,969.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,,7071.0
969,1.0,79.0,970.0,2.0,5.0,6.0,2.0,4.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0,0.0,1.0,4.0,5.0,3.0,,4.0,,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,,1.0,4.0,2.0,79.0,970.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,8091.0
970,1.0,79.0,971.0,2.0,5.0,6.0,4.0,1.0,1.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,10.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,,3.0,,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,,1.0,3.0,2.0,79.0,971.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,,12401.0
971,1.0,79.0,972.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,,4.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,,1.0,2.0,2.0,79.0,972.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,,10691.0
972,1.0,79.0,973.0,3.0,6.0,6.0,6.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,6.0,1.0,6.0,1.0,3.0,5.0,3.0,,3.0,,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,,1.0,3.0,2.0,79.0,973.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,10481.0
973,1.0,79.0,974.0,5.0,6.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,79.0,974.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,8391.0
974,1.0,79.0,975.0,2.0,6.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,6.0,2.0,2.0,2.0,3.0,5.0,4.0,,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,79.0,975.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,,9441.0
975,1.0,79.0,976.0,3.0,6.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,11.0,3.0,11.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,,4.0,,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,,2.0,2.0,2.0,79.0,976.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,,8531.0
976,1.0,79.0,977.0,1.0,6.0,5.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,10.0,5.0,10.0,4.0,4.0,3.0,3.0,,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,,1.0,4.0,2.0,79.0,977.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,,3361.0
977,1.0,79.0,978.0,2.0,6.0,5.0,8.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,8.0,1.0,1.0,4.0,3.0,,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,3.0,2.0,2.0,79.0,978.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,8561.0
978,1.0,79.0,979.0,1.0,6.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,2.0,3.0,4.0,2.0,3.0,,4.0,,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,,4.0,3.0,2.0,79.0,979.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,3421.0
979,1.0,79.0,980.0,2.0,6.0,5.0,7.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,6.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,7.0,2.0,7.0,1.0,4.0,5.0,3.0,,3.0,,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,,1.0,2.0,2.0,79.0,980.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,,8331.0
980,1.0,79.0,981.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,6.0,4.0,,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,,2.0,2.0,2.0,79.0,981.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,,10181.0
981,1.0,79.0,982.0,2.0,6.0,4.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,5.0,4.0,1.0,2.0,2.0,3.0,7.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,,2.0,,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,79.0,982.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,10011.0
982,1.0,79.0,983.0,2.0,6.0,4.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,5.0,3.0,,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,79.0,983.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,,10641.0
983,1.0,79.0,984.0,2.0,6.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,,2.0,,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,,4.0,3.0,2.0,79.0,984.0,3.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,,3881.0
984,1.0,79.0,985.0,3.0,7.0,7.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,1.0,1.0,4.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,79.0,985.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,,441.0
985,1.0,79.0,986.0,3.0,7.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,2.0,2.0,79.0,986.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,,13871.0
986,1.0,79.0,987.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,,1.0,,2.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,79.0,987.0,0.0,3.0,4.0,0.0,5.0,0.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,,9141.0
987,1.0,79.0,988.0,2.0,7.0,6.0,3.0,3.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,,1.0,3.0,2.0,79.0,988.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,10561.0
988,1.0,79.0,989.0,2.0,7.0,6.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,8.0,3.0,8.0,1.0,3.0,5.0,3.0,,3.0,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,2.0,79.0,989.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,14711.0
989,1.0,79.0,990.0,1.0,7.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,10.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,4.0,3.0,2.0,79.0,990.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,4311.0
990,1.0,79.0,991.0,2.0,7.0,7.0,9.0,4.0,1.0,5.0,3.0,1.0,6.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,11.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,8.0,1.0,8.0,1.0,4.0,4.0,2.0,,1.0,,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,,1.0,3.0,2.0,79.0,991.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,,10201.0
991,1.0,79.0,992.0,4.0,7.0,8.0,3.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,11.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,,1.0,3.0,2.0,79.0,992.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,,3691.0
992,1.0,79.0,993.0,3.0,7.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,,2.0,,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,79.0,993.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,,6001.0
